SOLfas			SOLfas		
8.2861400890000	13.5273755700000	7.7812981610000	8.2861400890000	13.5273755700000	7.7812981610000
8.3457526080000	13.5400795000000	7.7841339340000	8.3457526080000	13.5400795000000	7.7841339340000
8.4053651270000	13.5712932000000	7.7809534950000	8.4053651270000	13.5712932000000	7.7809534950000
8.4649776450000	13.5706521700000	7.7816358420000	8.4649776450000	13.5706521700000	7.7816358420000
8.5245901640000	13.5900876400000	7.7808109650000	8.5245901640000	13.5900876400000	7.7808109650000
8.5842026830000	13.7145875000000	7.8073468850000	8.5842026830000	13.7145875000000	7.8073468850000
8.6438152010000	13.7319451900000	7.8208146320000	8.6438152010000	13.7319451900000	7.8208146320000
8.7034277200000	13.7471944100000	7.8293542190000	8.7034277200000	13.7471944100000	7.8293542190000
8.7630402380000	13.7802175200000	7.8325391190000	8.7630402380000	13.7802175200000	7.8325391190000
8.8226527570000	13.8194641100000	7.8386309890000	8.8226527570000	13.8194641100000	7.8386309890000
8.8822652760000	13.8646895400000	7.8428909660000	8.8822652760000	13.8646895400000	7.8428909660000
8.9418777940000	13.9210070100000	7.8410555130000	8.9418777940000	13.9210070100000	7.8410555130000
9.0014903130000	13.9189380000000	7.8466908120000	9.0014903130000	13.9189380000000	7.8466908120000
9.0611028320000	13.9414717100000	7.8496065790000	9.0611028320000	13.9414717100000	7.8496065790000
9.1207153500000	13.9973819600000	7.8520293690000	9.1207153500000	13.9973819600000	7.8520293690000
9.1803278690000	14.0401644800000	7.8508007520000	9.1803278690000	14.0401644800000	7.8508007520000
9.2399403870000	14.0534348800000	7.8590625280000	9.2399403870000	14.0534348800000	7.8590625280000
9.2995529060000	14.0724997900000	7.8668894030000	9.2995529060000	14.0724997900000	7.8668894030000
9.3591654250000	14.1397258000000	7.8728987610000	9.3591654250000	14.1397258000000	7.8728987610000
9.4187779430000	14.1928449300000	7.8640247790000	9.4187779430000	14.1928449300000	7.8640247790000
9.4783904620000	14.2279813000000	7.8600459110000	9.4783904620000	14.2279813000000	7.8600459110000
9.5380029810000	14.2605066300000	7.8575613460000	9.5380029810000	14.2605066300000	7.8575613460000
9.5976154990000	14.3046248400000	7.8648337150000	9.5976154990000	14.3046248400000	7.8648337150000
9.6572280180000	14.3611968700000	7.8625191260000	9.6572280180000	14.3611968700000	7.8625191260000
9.7168405370000	14.3878306600000	7.8569227660000	9.7168405370000	14.3878306600000	7.8569227660000
9.7764530550000	14.4208984500000	7.8689688460000	9.7764530550000	14.4208984500000	7.8689688460000
9.8360655740000	14.4557065400000	7.8617166170000	9.8360655740000	14.4557065400000	7.8617166170000
9.8956780920000	14.4910644800000	7.8559325480000	9.8956780920000	14.4910644800000	7.8559325480000
9.9552906110000	14.5039753200000	7.8642369150000	9.9552906110000	14.5039753200000	7.8642369150000
10.0149031300000	14.5345727900000	7.8637183590000	10.0149031300000	14.5345727900000	7.8637183590000
10.0745156500000	14.5792017500000	7.8764078340000	10.0745156500000	14.5792017500000	7.8764078340000
10.1341281700000	14.6702522200000	7.8878200770000	10.1341281700000	14.6702522200000	7.8878200770000
10.1937406900000	14.7008047700000	7.8894994870000	10.1937406900000	14.7008047700000	7.8894994870000
10.2533532000000	14.7324503200000	7.9058953480000	10.2533532000000	14.7324503200000	7.9058953480000
10.3129657200000	14.7655424400000	7.9146619500000	10.3129657200000	14.7655424400000	7.9146619500000
10.3725782400000	14.8407516700000	7.9121273770000	10.3725782400000	14.8407516700000	7.9121273770000
10.4321907600000	14.8902200000000	7.9136180970000	10.4321907600000	14.8902200000000	7.9136180970000
10.4918032800000	14.8909180500000	7.9163826520000	10.4918032800000	14.8909180500000	7.9163826520000
10.5514158000000	14.9292868400000	7.9172107650000	10.5514158000000	14.9292868400000	7.9172107650000
10.6110283200000	14.9943172800000	7.9217858940000	10.6110283200000	14.9943172800000	7.9217858940000
10.6706408300000	14.9797963200000	7.9245820010000	10.6706408300000	14.9797963200000	7.9245820010000
10.7302533500000	14.9502581800000	7.9297340500000	10.7302533500000	14.9502581800000	7.9297340500000
10.7898658700000	14.9809318200000	7.9377278420000	10.7898658700000	14.9809318200000	7.9377278420000
10.8494783900000	15.1307226400000	7.9707157920000	10.8494783900000	15.1307226400000	7.9707157920000
10.9090909100000	15.1281479600000	7.9732260160000	10.9090909100000	15.1281479600000	7.9732260160000
10.9687034300000	15.1306387500000	7.9787839980000	10.9687034300000	15.1306387500000	7.9787839980000
11.0283159500000	15.1597881000000	7.9825778870000	11.0283159500000	15.1597881000000	7.9825778870000
11.0879284600000	15.2029105900000	7.9878545270000	11.0879284600000	15.2029105900000	7.9878545270000
11.1475409800000	15.1673989200000	7.9939273460000	11.1475409800000	15.1673989200000	7.9939273460000
11.2071535000000	15.1828257600000	7.9938495070000	11.2071535000000	15.1828257600000	7.9938495070000
11.2667660200000	15.1999638600000	7.9926836860000	11.2667660200000	15.1999638600000	7.9926836860000
11.3263785400000	15.2035295000000	7.9926723700000	11.3263785400000	15.2035295000000	7.9926723700000
11.3859910600000	15.1476724900000	7.9933105020000	11.3859910600000	15.1476724900000	7.9933105020000
11.4456035800000	15.1863331600000	7.9966149470000	11.4456035800000	15.1863331600000	7.9966149470000
11.5052161000000	15.2152882800000	7.9950070110000	11.5052161000000	15.2152882800000	7.9950070110000
11.5648286100000	15.1934243500000	7.9992285640000	11.5648286100000	15.1934243500000	7.9992285640000
11.6244411300000	15.1850570400000	8.0037597890000	11.6244411300000	15.1850570400000	8.0037597890000
11.6840536500000	15.1940974000000	8.0013948870000	11.6840536500000	15.1940974000000	8.0013948870000
11.7436661700000	15.2144991900000	7.9977395280000	11.7436661700000	15.2144991900000	7.9977395280000
11.8032786900000	15.2183603000000	7.9977064710000	11.8032786900000	15.2183603000000	7.9977064710000
11.8628912100000	15.2154643400000	7.9989617470000	11.8628912100000	15.2154643400000	7.9989617470000
11.9225037300000	15.2223564800000	7.9981986930000	11.9225037300000	15.2223564800000	7.9981986930000
11.9821162400000	15.2282083800000	7.9960541700000	11.9821162400000	15.2282083800000	7.9960541700000
12.0417287600000	15.2209044800000	7.9999486740000	12.0417287600000	15.2209044800000	7.9999486740000
12.1013412800000	15.2159825000000	8.0041212160000	12.1013412800000	15.2159825000000	8.0041212160000
12.1609538000000	15.2248504100000	8.0017253660000	12.1609538000000	15.2248504100000	8.0017253660000
12.2205663200000	15.3130199600000	8.0383653710000	12.2205663200000	15.3130199600000	8.0383653710000
12.2801788400000	15.2674896200000	8.0529460310000	12.2801788400000	15.2674896200000	8.0529460310000
12.3397913600000	15.3123584400000	8.0535342560000	12.3397913600000	15.3123584400000	8.0535342560000
12.3994038700000	15.3100460800000	8.0585064800000	12.3994038700000	15.3100460800000	8.0585064800000
12.4590163900000	15.2957952200000	8.0610817450000	12.4590163900000	15.2957952200000	8.0610817450000
12.5186289100000	15.3071724200000	8.0643317840000	12.5186289100000	15.3071724200000	8.0643317840000
12.5782414300000	15.3173749600000	8.0727616990000	12.5782414300000	15.3173749600000	8.0727616990000
12.6378539500000	15.3228293100000	8.0744082640000	12.6378539500000	15.3228293100000	8.0744082640000
12.6974664700000	15.2903648400000	8.0752921250000	12.6974664700000	15.2903648400000	8.0752921250000
12.7570789900000	15.2687152200000	8.0809215220000	12.7570789900000	15.2687152200000	8.0809215220000
12.8166915100000	15.2440133800000	8.0839010550000	12.8166915100000	15.2440133800000	8.0839010550000
12.8763040200000	15.2582914300000	8.0818157540000	12.8763040200000	15.2582914300000	8.0818157540000
12.9359165400000	15.2731741400000	8.0825343450000	12.9359165400000	15.2731741400000	8.0825343450000
12.9955290600000	15.2729498200000	8.0827040040000	12.9955290600000	15.2729498200000	8.0827040040000
13.0551415800000	15.2716608400000	8.0852181730000	13.0551415800000	15.2716608400000	8.0852181730000
13.1147541000000	15.2613959200000	8.0890823390000	13.1147541000000	15.2613959200000	8.0890823390000
13.1743666200000	15.2660190400000	8.0881340650000	13.1743666200000	15.2660190400000	8.0881340650000
13.2339791400000	15.2707194000000	8.0861603290000	13.2339791400000	15.2707194000000	8.0861603290000
13.2935916500000	15.2622749900000	8.0891453340000	13.2935916500000	15.2622749900000	8.0891453340000
13.3532041700000	15.2837926200000	8.0788485190000	13.3532041700000	15.2837926200000	8.0788485190000
13.4128166900000	15.2977704400000	8.0769627600000	13.4128166900000	15.2977704400000	8.0769627600000
13.4724292100000	15.2878169600000	8.0773296580000	13.4724292100000	15.2878169600000	8.0773296580000
13.5320417300000	15.2746444700000	8.0783659230000	13.5320417300000	15.2746444700000	8.0783659230000
13.5916542500000	15.2958427700000	8.0742170830000	13.5916542500000	15.2958427700000	8.0742170830000
13.6512667700000	15.3031614100000	8.0774099140000	13.6512667700000	15.3031614100000	8.0774099140000
13.7108792800000	15.2878813800000	8.0756353460000	13.7108792800000	15.2878813800000	8.0756353460000
13.7704918000000	15.2896318300000	8.0762073760000	13.7704918000000	15.2896318300000	8.0762073760000
13.8301043200000	15.2828242800000	8.0776023530000	13.8301043200000	15.2828242800000	8.0776023530000
13.8897168400000	15.2812284800000	8.0744640420000	13.8897168400000	15.2812284800000	8.0744640420000
13.9493293600000	15.2692648600000	8.0792589190000	13.9493293600000	15.2692648600000	8.0792589190000
14.0089418800000	15.2764990200000	8.0769235950000	14.0089418800000	15.2764990200000	8.0769235950000
14.0685544000000	15.2886604300000	8.0712298630000	14.0685544000000	15.2886604300000	8.0712298630000
14.1281669200000	15.2753070000000	8.0784708590000	14.1281669200000	15.2753070000000	8.0784708590000
14.1877794300000	15.2759160400000	8.0782570210000	14.1877794300000	15.2759160400000	8.0782570210000
14.2473919500000	15.2821212400000	8.0755421170000	14.2473919500000	15.2821212400000	8.0755421170000
14.3070044700000	15.2751015900000	8.0796399840000	14.3070044700000	15.2751015900000	8.0796399840000
14.3666169900000	15.2713278400000	8.0779670280000	14.3666169900000	15.2713278400000	8.0779670280000
14.4262295100000	15.2690758700000	8.0777905880000	14.4262295100000	15.2690758700000	8.0777905880000
14.4858420300000	15.2872581400000	8.0747125820000	14.4858420300000	15.2872581400000	8.0747125820000
14.5454545500000	15.2869104000000	8.0762323420000	14.5454545500000	15.2869104000000	8.0762323420000
14.6050670600000	15.2841829300000	8.0755991760000	14.6050670600000	15.2841829300000	8.0755991760000
14.6646795800000	15.2862158700000	8.0782357960000	14.6646795800000	15.2862158700000	8.0782357960000
14.7242921000000	15.2970929700000	8.0795188080000	14.7242921000000	15.2970929700000	8.0795188080000
14.7839046200000	15.2788274700000	8.0848088610000	14.7839046200000	15.2788274700000	8.0848088610000
14.8435171400000	15.2899760700000	8.0831754060000	14.8435171400000	15.2899760700000	8.0831754060000
14.9031296600000	15.3024426800000	8.0778286390000	14.9031296600000	15.3024426800000	8.0778286390000
14.9627421800000	15.2976392800000	8.0739566040000	14.9627421800000	15.2976392800000	8.0739566040000
15.0223546900000	15.2816530200000	8.0847926370000	15.0223546900000	15.2816530200000	8.0847926370000
15.0819672100000	15.2820064700000	8.0870379860000	15.0819672100000	15.2820064700000	8.0870379860000
15.1415797300000	15.3126742900000	8.0880322770000	15.1415797300000	15.3126742900000	8.0880322770000
15.2011922500000	15.3001433600000	8.0847799250000	15.2011922500000	15.3001433600000	8.0847799250000
15.2608047700000	15.2904910800000	8.0809598440000	15.2608047700000	15.2904910800000	8.0809598440000
15.3204172900000	15.3019718700000	8.0848915820000	15.3204172900000	15.3019718700000	8.0848915820000
15.3800298100000	15.3021465300000	8.0844917560000	15.3800298100000	15.3021465300000	8.0844917560000
15.4396423200000	15.3114614000000	8.0794987810000	15.4396423200000	15.3114614000000	8.0794987810000
15.4992548400000	15.3022937800000	8.0785173460000	15.4992548400000	15.3022937800000	8.0785173460000
15.5588673600000	15.3110280400000	8.0747998370000	15.5588673600000	15.3110280400000	8.0747998370000
15.6184798800000	15.3024820400000	8.0785622370000	15.6184798800000	15.3024820400000	8.0785622370000
15.6780924000000	15.2926738000000	8.0784794660000	15.6780924000000	15.2926738000000	8.0784794660000
15.7377049200000	15.2997433400000	8.0763678120000	15.7377049200000	15.2997433400000	8.0763678120000
15.7973174400000	15.3126681900000	8.0806481200000	15.7973174400000	15.3126681900000	8.0806481200000
15.8569299600000	15.3022029900000	8.0736827730000	15.8569299600000	15.3022029900000	8.0736827730000
15.9165424700000	15.2869510100000	8.0786647120000	15.9165424700000	15.2869510100000	8.0786647120000
15.9761549900000	15.2805034700000	8.0851662630000	15.9761549900000	15.2805034700000	8.0851662630000
16.0357675100000	15.2789831800000	8.0823451180000	16.0357675100000	15.2789831800000	8.0823451180000
16.0953800300000	15.2794695900000	8.0773294100000	16.0953800300000	15.2794695900000	8.0773294100000
16.1549925500000	15.2465438700000	8.0870944260000	16.1549925500000	15.2465438700000	8.0870944260000
16.2146050700000	15.2627618100000	8.0839759670000	16.2146050700000	15.2627618100000	8.0839759670000
16.2742175900000	15.2613887500000	8.0785164000000	16.2742175900000	15.2613887500000	8.0785164000000
16.3338301000000	15.2522251800000	8.0785235950000	16.3338301000000	15.2522251800000	8.0785235950000
16.3934426200000	15.2543301000000	8.0780020730000	16.3934426200000	15.2543301000000	8.0780020730000
16.4530551400000	15.2583069000000	8.0743486600000	16.4530551400000	15.2583069000000	8.0743486600000
16.5126676600000	15.2589163400000	8.0701398150000	16.5126676600000	15.2589163400000	8.0701398150000
16.5722801800000	15.2629389400000	8.0712638270000	16.5722801800000	15.2629389400000	8.0712638270000
16.6318927000000	15.2750957700000	8.0698429520000	16.6318927000000	15.2750957700000	8.0698429520000
16.6915052200000	15.2780242500000	8.0694746620000	16.6915052200000	15.2780242500000	8.0694746620000
16.7511177300000	15.2678872900000	8.0708085500000	16.7511177300000	15.2678872900000	8.0708085500000
16.8107302500000	15.2773595100000	8.0680825780000	16.8107302500000	15.2773595100000	8.0680825780000
16.8703427700000	15.2829221400000	8.0690132190000	16.8703427700000	15.2829221400000	8.0690132190000
16.9299552900000	15.2818689100000	8.0676677780000	16.9299552900000	15.2818689100000	8.0676677780000
16.9895678100000	15.2811782800000	8.0677148510000	16.9895678100000	15.2811782800000	8.0677148510000
17.0491803300000	15.2749816200000	8.0676547560000	17.0491803300000	15.2749816200000	8.0676547560000
17.1087928500000	15.2719370000000	8.0677863570000	17.1087928500000	15.2719370000000	8.0677863570000
17.1684053700000	15.2644437200000	8.0673026260000	17.1684053700000	15.2644437200000	8.0673026260000
17.2280178800000	15.2537724000000	8.0673369050000	17.2280178800000	15.2537724000000	8.0673369050000
17.2876304000000	15.2717224500000	8.0633700450000	17.2876304000000	15.2717224500000	8.0633700450000
17.3472429200000	15.2745346700000	8.0657998910000	17.3472429200000	15.2745346700000	8.0657998910000
17.4068554400000	15.2673182800000	8.0660570890000	17.4068554400000	15.2673182800000	8.0660570890000
