GMend			GMext		
3.6633499560	12.5196085500	2.5726794470	3.6633499560	46.6014463700	9.7788803920
3.6869844720	12.4008380400	2.5845949630	3.6869844720	46.6053393100	9.7778037710
3.7106189880	12.0992038100	2.6412429760	3.7106189880	46.6138593800	9.7807261460
3.7342535040	11.9308040400	2.6787848460	3.7342535040	46.6330396100	9.7763915590
3.7578880200	11.7703246700	2.6943938450	3.7578880200	46.6544162900	9.7812154080
3.7815225360	11.7103359100	2.7124825000	3.7815225360	46.6609761200	9.7809493320
3.8051570510	11.6463219900	2.7340222040	3.8051570510	46.6622484500	9.7825323490
3.8287915670	11.5691223100	2.7595093900	3.8287915670	46.6656177300	9.7843635310
3.8524260830	11.5355281700	2.7729281410	3.8524260830	46.6673124100	9.7805790390
3.8760605990	11.2896545400	2.8106456250	3.8760605990	46.6823179700	9.7870512110
3.8996951150	11.1448004000	2.8289866380	3.8996951150	46.6759547800	9.7943581740
3.9233296310	10.9276865300	2.8658836790	3.9233296310	46.6883847300	9.7989922150
3.9469641460	10.8606151400	2.8722681020	3.9469641460	46.6941925900	9.7998862130
3.9705986620	10.6002769800	2.9054070240	3.9705986620	46.7104465200	9.8060413910
3.9942331780	10.4780953600	2.9240966670	3.9942331780	46.7179182100	9.8097220670
4.0178676940	10.4314993300	2.9319982700	4.0178676940	46.7174956500	9.8112292360
4.0415022100	10.2645353200	2.9591329880	4.0415022100	46.7223525800	9.8135700220
4.0651367260	9.8709972270	3.0055306240	4.0651367260	46.7287435700	9.8190801920
4.0887712420	9.7423040320	3.0246913190	4.0887712420	46.7269124300	9.8206655000
4.1124057570	9.5716060130	3.0452172240	4.1124057570	46.7282773100	9.8231722540
4.1360402730	9.3655324900	3.0687796670	4.1360402730	46.7297854000	9.8254008640
4.1596747890	9.1020645030	3.1103419690	4.1596747890	46.7326155000	9.8286658110
4.1833093050	8.9434757160	3.1144346820	4.1833093050	46.7295684900	9.8333436380
4.2069438210	8.8159805940	3.1138985050	4.2069438210	46.7319953900	9.8368479800
4.2305783370	8.4472075110	3.1827239790	4.2305783370	46.7364969100	9.8449934680
4.2542128520	8.2904706650	3.2067068750	4.2542128520	46.7398381800	9.8498980310
4.2778473680	8.1281845070	3.2381964370	4.2778473680	46.7346928800	9.8563509520
4.3014818840	8.0159275700	3.2546979740	4.3014818840	46.7399258300	9.8647753150
4.3251164000	7.9086581750	3.2682492830	4.3251164000	46.7430229500	9.8718538830
4.3487509160	7.7576448610	3.2898368010	4.3487509160	46.7474926800	9.8780813250
4.3723854320	7.7364485970	3.2957282340	4.3723854320	46.7523900800	9.8817652490
4.3960199480	7.7068276650	3.3050058520	4.3960199480	46.7538309400	9.8839503090
4.4196544630	7.6829846590	3.3107510110	4.4196544630	46.7522815200	9.8850104450
4.4432889790	7.5730126700	3.3255195670	4.4432889790	46.7558426200	9.8883852280
4.4669234950	7.5357240780	3.3291781590	4.4669234950	46.7591384800	9.8883938560
4.4905580110	7.4439054520	3.3363969040	4.4905580110	46.7572777100	9.8905243460
4.5141925270	7.3768954170	3.3435496890	4.5141925270	46.7574896700	9.8917075460
4.5378270430	7.1561412430	3.3604464300	4.5378270430	46.7589496100	9.8939938760
4.5614615580	7.0946448620	3.3754948260	4.5614615580	46.7561615300	9.8940703030
4.5850960740	7.0100638060	3.3896450710	4.5850960740	46.7551004600	9.8945287380
4.6087305900	6.9294060010	3.4090249250	4.6087305900	46.7569982100	9.8932845590
4.6323651060	6.8304656270	3.4267006640	4.6323651060	46.7568672500	9.8949417670
4.6559996220	6.8167204450	3.4282313010	4.6559996220	46.7558631400	9.8948916470
4.6796341380	6.7854445860	3.4326996950	4.6796341380	46.7585029000	9.8953281560
4.7032686540	6.7611409490	3.4375696130	4.7032686540	46.7592841600	9.8948314520
4.7269031690	6.7090411530	3.4409038230	4.7269031690	46.7604357800	9.8949096090
4.7505376850	6.7057665130	3.4423615680	4.7505376850	46.7583941600	9.8941833980
4.7741722010	6.6477288450	3.4537426660	4.7741722010	46.7627512900	9.8956542400
4.7978067170	6.6220492420	3.4537686290	4.7978067170	46.7646559600	9.8940182270
4.8214412330	6.6501311720	3.4521563900	4.8214412330	46.7679071500	9.8930839640
4.8450757490	6.6464893910	3.4536472480	4.8450757490	46.7672170900	9.8926931160
4.8687102640	6.6338454790	3.4544373730	4.8687102640	46.7692502000	9.8920999160
4.8923447800	6.6228585480	3.4548813090	4.8923447800	46.7685331200	9.8924430500
4.9159792960	6.6221677830	3.4536492390	4.9159792960	46.7661424000	9.8932839200
4.9396138120	6.6234161150	3.4490895170	4.9396138120	46.7668997100	9.8968835930
4.9632483280	6.6344345900	3.4436129420	4.9632483280	46.7646895400	9.8986975130
4.9868828440	6.6532164420	3.4431540440	4.9868828440	46.7656134900	9.8994551500
5.0105173600	6.6716371200	3.4465803870	5.0105173600	46.7662427600	9.8993448910
5.0341518750	6.6635476140	3.4465149600	5.0341518750	46.7641853100	9.9018650890
5.0577863910	6.6791065300	3.4467586110	5.0577863910	46.7626638700	9.9064778450
5.0814209070	6.7220654010	3.4445461140	5.0814209070	46.7627529500	9.9110986730
5.1050554230	6.7139456060	3.4454186760	5.1050554230	46.7620689700	9.9127973580
5.1286899390	6.7302299960	3.4417440680	5.1286899390	46.7677383500	9.9125225210
5.1523244550	6.7450575870	3.4364805890	5.1523244550	46.7664304300	9.9145947580
5.1759589700	6.7638013750	3.4370522000	5.1759589700	46.7653968200	9.9141957380
5.1995934860	6.7377805090	3.4332253710	5.1995934860	46.7616489200	9.9155781760
5.2232280020	6.7222948630	3.4300584000	5.2232280020	46.7571736700	9.9180359540
5.2468625180	6.7294829000	3.4353766600	5.2468625180	46.7439321300	9.9315253830
5.2704970340	6.7192757270	3.4388972820	5.2704970340	46.7465334200	9.9361702300
5.2941315500	6.7210123560	3.4398868700	5.2941315500	46.7445154300	9.9394853250
5.3177660660	6.7376441330	3.4365719060	5.3177660660	46.7434295500	9.9500131140
5.3414005810	6.7529641970	3.4359312560	5.3414005810	46.7387863100	9.9543398810
5.3650350970	6.7560653120	3.4403771320	5.3650350970	46.7422070400	9.9555254650
5.3886696130	6.7528787870	3.4392276660	5.3886696130	46.7438408000	9.9585047170
5.4123041290	6.7624400860	3.4361645970	5.4123041290	46.7433095900	9.9608194660
5.4359386450	6.7979426680	3.4404656910	5.4359386450	46.7475524000	9.9663628210
5.4595731610	6.7695935420	3.4402194220	5.4595731610	46.7464885200	9.9678294560
5.4832076760	6.7870512940	3.4417684150	5.4832076760	46.7452698700	9.9696942500
5.5068421920	6.8475495440	3.4483217110	5.5068421920	46.7455946900	9.9687869950
5.5304767080	6.8876832260	3.4568588110	5.5304767080	46.7470567100	9.9679700830
5.5541112240	6.8984744210	3.4742512030	5.5541112240	46.7455766800	9.9689652260
5.5777457400	7.0375237180	3.4756656920	5.5777457400	46.7404715100	9.9777724890
5.6013802560	7.5195257490	3.4391216790	5.6013802560	46.7381592200	9.9787192440
5.6250147720	8.7214735590	3.3631350510	5.6250147720	46.7245976800	9.9685391880
5.6486492870	9.1340778080	3.3353227460	5.6486492870	46.7251453500	9.9509259980
5.6722838030	10.3164953200	3.2556182410	5.6722838030	46.7430507200	9.9208905170
5.6959183190	11.0724220100	3.2163398560	5.6959183190	46.7363722400	9.9164638460
5.7195528350	12.4343920800	3.1087052240	5.7195528350	46.7353316000	9.9057047620
5.7431873510	14.7443700400	2.8873905540	5.7431873510	46.7584492100	9.8688162920
5.7668218670	15.5508544400	2.8063775390	5.7668218670	46.7810213300	9.8266231600
5.7904563830	17.2497741700	2.7069957870	5.7904563830	46.7903819300	9.7743272080
5.8140908980	19.2327596900	2.5670045310	5.8140908980	46.8379493600	9.7204635120
5.8377254140	20.7590265600	2.4603568320	5.8377254140	46.7854550400	9.6697932790
5.8613599300	21.4431268300	2.5322821950	5.8613599300	46.8095080200	9.6045675080
5.8849944460	21.7689023500	2.3860728320	5.8849944460	46.7469549900	9.5441201230
5.9086289620	21.9087997500	2.3420063090	5.9086289620	46.7546404900	9.5052450310
5.9322634780	22.0089587000	2.3360369740	5.9322634780	46.7848212500	9.4825439680
5.9558979930	22.1624237200	2.2909515060	5.9558979930	46.7992879800	9.4732457490
5.9795325090	22.5532589700	2.1248327700	5.9795325090	46.7874211700	9.4097516860
6.0031670250	22.5847532600	2.0942606790	6.0031670250	46.8007217200	9.3816792000
6.0268015410	22.8151461700	2.0226668270	6.0268015410	46.7929439700	9.3434309420
6.0504360570	22.8696823700	1.9912180740	6.0504360570	46.8580722400	9.2795124350
6.0740705730	22.8678029200	1.9817948560	6.0740705730	46.8735911700	9.2598890770
6.0977050890	23.0348947200	1.9197334250	6.0977050890	46.8682290500	9.2485749390
6.1213396040	23.3278585000	1.7984694240	6.1213396040	46.8533785000	9.2402307220
6.1449741200	22.8615336100	1.8383392230	6.1449741200	46.8626231200	9.2314066550
6.1686086360	23.1217721100	1.7630279230	6.1686086360	46.8596300700	9.2228471960
6.1922431520	23.4153072900	1.7079536620	6.1922431520	46.8424846800	9.2273560740
6.2158776680	23.4628454300	1.7160748280	6.2158776680	46.8387266800	9.2308592230
6.2395121840	23.3725879300	1.7175448300	6.2395121840	46.8076992500	9.2421279390
6.2631466990	23.3717553400	1.7160054320	6.2631466990	46.7935966300	9.2593279320
6.2867812150	23.3523469600	1.7268469890	6.2867812150	46.7852109500	9.2735945430
6.3104157310	23.3487702400	1.7228810540	6.3104157310	46.7816350800	9.2795805610
6.3340502470	23.3717057000	1.7208055050	6.3340502470	46.7844127500	9.2808757980
6.3576847630	23.3966921600	1.7155364810	6.3576847630	46.7830806600	9.2839605120
6.3813192790	23.4168522900	1.7044491790	6.3813192790	46.7807994900	9.2839675700
6.4049537950	23.4704343900	1.6914066420	6.4049537950	46.7805125900	9.2799123590
6.4285883100	23.4702787600	1.6833234340	6.4285883100	46.7806909700	9.2797038170
6.4522228260	23.6890972300	1.6153583090	6.4522228260	46.7836152600	9.2736279910
6.4758573420	23.7029562700	1.5977577040	6.4758573420	46.7887434400	9.2721702110
6.4994918580	23.7613110900	1.5944589460	6.4994918580	46.7852846400	9.2715103640
6.5231263740	23.7702051500	1.5971870490	6.5231263740	46.7839680400	9.2726616180
6.5467608900	23.8012988000	1.5952892760	6.5467608900	46.7790803700	9.2786918130
6.5703954050	23.8088941200	1.5938706510	6.5703954050	46.7798404500	9.2812405930
6.5940299210	23.8137362600	1.5920642920	6.5940299210	46.7773327800	9.2827726160
6.6176644370	23.8454600400	1.5907620500	6.6176644370	46.7760959900	9.2855923970
6.6412989530	23.8724981600	1.5841830170	6.6412989530	46.7763743300	9.2874983590
6.6649334690	23.9218935500	1.5800831300	6.6649334690	46.7710642700	9.2918137040
6.6885679850	23.9296528500	1.5678851600	6.6885679850	46.7681438000	9.2948906590
6.7122025010	23.9490720700	1.5645491840	6.7122025010	46.7570672200	9.2982278610
6.7358370160	23.9640814100	1.5648159430	6.7358370160	46.7549091700	9.2986751670
6.7594715320	23.9925122100	1.5616939960	6.7594715320	46.7495321400	9.3010170810
6.7831060480	24.0300329700	1.5519305300	6.7831060480	46.7430133900	9.3005805660
6.8067405640	24.1372756500	1.5385411210	6.8067405640	46.7378113600	9.2994409040
6.8303750800	24.1444484800	1.5275063540	6.8303750800	46.7349494300	9.2997012830
6.8540095960	24.1517789400	1.5278217420	6.8540095960	46.7320804700	9.3010674080
6.8776441110	24.1472846100	1.5246698910	6.8776441110	46.7324391100	9.3002899310
6.9012786270	24.1484794800	1.5203745580	6.9012786270	46.7313485900	9.3003438720
6.9249131430	24.1481059600	1.5156908890	6.9249131430	46.7313289800	9.2992347550
6.9485476590	24.1464744100	1.5128169620	6.9485476590	46.7286296000	9.2988753410
6.9721821750	24.1523978200	1.5089893050	6.9721821750	46.7287233800	9.2990769520
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
