GFsup2			GFext		
t	x	y	t	x	y
0.00000000000000	7.20883651600000	26.58742930000000	0.00000000000000	29.53297540000000	28.29274547000000
0.05529444291000	7.20816977900000	26.58674119000000	0.05529444291000	29.53265470000000	28.29243804000000
0.11058888580000	7.22047466600000	26.58742306000000	0.11058888580000	29.53374879000000	28.29218736000000
0.16588332870000	7.23354532400000	26.58733973000000	0.16588332870000	29.53363056000000	28.29230693000000
0.22117777160000	7.23164644200000	26.58537151000000	0.22117777160000	29.53087524000000	28.29368295000000
0.27647221450000	7.22639246200000	26.58673944000000	0.27647221450000	29.53135687000000	28.29333794000000
0.33176665750000	7.21895271500000	26.58674707000000	0.33176665750000	29.53200522000000	28.29316370000000
0.38706110040000	7.20427915600000	26.58693066000000	0.38706110040000	29.53170827000000	28.29368237000000
0.44235554330000	7.58858575300000	25.93344160000000	0.44235554330000	34.01579691000000	27.86803968000000
0.49764998620000	7.68467008000000	25.92948147000000	0.49764998620000	34.01439416000000	27.87675989000000
0.55294442910000	7.69173165800000	25.93047911000000	0.55294442910000	34.01311641000000	27.88231253000000
0.60823887200000	7.68737740800000	25.94213738000000	0.60823887200000	34.03076126000000	27.88829564000000
0.66353331490000	7.67888431800000	25.94173873000000	0.66353331490000	34.03436136000000	27.89117104000000
0.71882775780000	7.68832221300000	25.93516395000000	0.71882775780000	34.04023455000000	27.89084346000000
0.77412220070000	7.71041641200000	25.93443589000000	0.77412220070000	34.04001002000000	27.89265346000000
0.82941664360000	7.73401295800000	25.94461826000000	0.82941664360000	34.04635488000000	27.89278444000000
0.88471108650000	7.71543595200000	25.96440000000000	0.88471108650000	34.04847278000000	27.89495174000000
0.94000552940000	7.70841937300000	25.96264350000000	0.94000552940000	34.04342606000000	27.89638674000000
0.99529997240000	7.70429977600000	25.95990170000000	0.99529997240000	34.04530894000000	27.89586001000000
1.05059441500000	7.67833602500000	25.96828593000000	1.05059441500000	34.03530966000000	27.89929326000000
1.10588885800000	7.68411948300000	25.96437311000000	1.10588885800000	34.03709029000000	27.89748075000000
1.16118330100000	7.68780069800000	25.95125521000000	1.16118330100000	34.04070081000000	27.89600285000000
