SOLfas5USED			SOLext		
t	x	y	t	x	y
0.000000000000	4.093373405000	9.813252799000	0.000000000000	21.877132630000	14.061433140000
0.018409764540	4.092539180000	9.812040680000	0.018409764540	21.876785000000	14.060997790000
0.036819529080	4.093000929000	9.812332770000	0.036819529080	21.876208050000	14.060988180000
0.055229293620	4.094366342000	9.812270031000	0.055229293620	21.877068340000	14.060993860000
0.073639058160	4.093956452000	9.812444161000	0.073639058160	21.876348970000	14.061320820000
0.092048822700	4.093614335000	9.812791047000	0.092048822700	21.876432970000	14.061419290000
0.110458587200	4.095142561000	9.812904418000	0.110458587200	21.876536500000	14.061428490000
0.128868351800	4.095612407000	9.813052589000	0.128868351800	21.876937890000	14.061420710000
0.147278116300	4.094333734000	9.812626879000	0.147278116300	21.876049910000	14.061681620000
0.165687880900	4.093436849000	9.812637226000	0.165687880900	21.875315880000	14.061818320000
0.184097645400	4.093279700000	9.812439085000	0.184097645400	21.875268890000	14.061544830000
0.202507409900	4.097296116000	9.812337584000	0.202507409900	21.875298750000	14.061529700000
0.220917174500	4.098534835000	9.810791444000	0.220917174500	21.876234380000	14.061546780000
0.239326939000	4.096703500000	9.810986197000	0.239326939000	21.877118710000	14.061534150000
0.257736703500	4.094558518000	9.811538628000	0.257736703500	21.874300050000	14.061887930000
0.276146468100	4.100854356000	9.811912637000	0.276146468100	21.875343180000	14.061537610000
0.294556232600	4.101822113000	9.809856699000	0.294556232600	21.875285260000	14.061076440000
0.312965997200	4.099270393000	9.809915617000	0.312965997200	21.875077920000	14.061957200000
0.331375761700	4.106886002000	9.812023584000	0.331375761700	21.873225870000	14.062138960000
0.349785526200	4.104496523000	9.811571599000	0.349785526200	21.877015640000	14.061498120000
0.368195290800	4.101273999000	9.810011450000	0.368195290800	21.876229830000	14.062050770000
0.386605055300	4.095449033000	9.810576052000	0.386605055300	21.875566240000	14.061222300000
0.405014819900	4.100671485000	9.811391159000	0.405014819900	21.875549630000	14.061267770000
0.423424584400	4.098312691000	9.808966550000	0.423424584400	21.876500690000	14.061746230000
0.441834348900	4.088894106000	9.805722152000	0.441834348900	21.876224320000	14.060163130000
0.460244113500	4.093781231000	9.807662107000	0.460244113500	21.876184650000	14.060050160000
0.478653878000	4.095641898000	9.808443448000	0.478653878000	21.877530710000	14.059982370000
0.497063642600	4.095147190000	9.806407935000	0.497063642600	21.879100980000	14.060367980000
0.515473407100	4.088318369000	9.803800297000	0.515473407100	21.875156310000	14.060143540000
0.533883171600	4.087757550000	9.805377506000	0.533883171600	21.870995410000	14.059671160000
0.552292936200	4.090990114000	9.806485493000	0.552292936200	21.872187030000	14.058967970000
0.570702700700	4.092753520000	9.807069414000	0.570702700700	21.874918620000	14.058916630000
0.589112465300	4.088796636000	9.805628642000	0.589112465300	21.874701870000	14.059613810000
0.607522229800	4.088295601000	9.804792972000	0.607522229800	21.874497260000	14.059587930000
0.625931994300	4.090589452000	9.806664306000	0.625931994300	21.871364230000	14.058683430000
0.644341758900	4.093386401000	9.808809224000	0.644341758900	21.871244400000	14.060662100000
0.662751523400	4.088049842000	9.807967896000	0.662751523400	21.871762070000	14.059391630000
0.681161287900	4.085717465000	9.808558504000	0.681161287900	21.871165350000	14.060263920000
0.699571052500	4.087643784000	9.809705808000	0.699571052500	21.871407400000	14.060127140000
0.717980817000	4.089624035000	9.809992272000	0.717980817000	21.870679550000	14.060514780000
0.736390581600	4.089231431000	9.809316782000	0.736390581600	21.869884300000	14.059899200000
0.754800346100	4.086399723000	9.806964861000	0.754800346100	21.870825540000	14.060521480000
0.773210110600	4.078771603000	9.807238758000	0.773210110600	21.868343950000	14.060463840000
0.791619875200	4.079179774000	9.808129498000	0.791619875200	21.867919030000	14.059584730000
0.810029639700	4.088796091000	9.809258106000	0.810029639700	21.869794720000	14.059518560000
0.828439404300	4.090401212000	9.808945559000	0.828439404300	21.868372240000	14.059944060000
0.846849168800	4.088289371000	9.808426753000	0.846849168800	21.868847350000	14.059374830000
0.865258933300	4.090744860000	9.809793454000	0.865258933300	21.867396490000	14.060095480000
0.883668697900	4.093642752000	9.809331791000	0.883668697900	21.869805850000	14.059425580000
0.902078462400	4.095845321000	9.807572669000	0.902078462400	21.868310770000	14.059398100000
0.920488227000	4.094005503000	9.809209704000	0.920488227000	21.868715470000	14.059599720000
0.938897991500	4.089684121000	9.810669266000	0.938897991500	21.870149290000	14.059469940000
0.957307756000	4.088807096000	9.811258323000	0.957307756000	21.868406510000	14.059542290000
0.975717520600	4.088631438000	9.810654847000	0.975717520600	21.870303590000	14.060437760000
0.994127285100	4.085860889000	9.810899508000	0.994127285100	21.872032910000	14.060422220000
1.012537050000	4.084176240000	9.811302003000	1.012537050000	21.871332130000	14.059920740000
1.030946814000	4.081246963000	9.811450952000	1.030946814000	21.872792160000	14.059738130000
1.049356579000	4.083441557000	9.812765639000	1.049356579000	21.869431910000	14.061114770000
1.067766343000	4.085146066000	9.813129357000	1.067766343000	21.872839880000	14.059862170000
1.086176108000	4.085944325000	9.813487975000	1.086176108000	21.870006610000	14.061038470000
1.104585872000	4.083379091000	9.812894593000	1.104585872000	21.869890520000	14.060939340000
1.122995637000	4.082094043000	9.812332529000	1.122995637000	21.869633940000	14.060778320000
1.141405401000	4.082049819000	9.812927992000	1.141405401000	21.870994570000	14.060642080000
1.159815166000	4.079819445000	9.813157387000	1.159815166000	21.869064690000	14.060826830000
1.178224931000	4.073641824000	9.812559413000	1.178224931000	21.869210390000	14.061294740000
1.196634695000	4.076975799000	9.812901107000	1.196634695000	21.869810250000	14.061085410000
1.215044460000	4.076475590000	9.813237743000	1.215044460000	21.870303760000	14.061453880000
1.233454224000	4.076562582000	9.813525485000	1.233454224000	21.869924150000	14.061685750000
1.251863989000	4.068125616000	9.812804654000	1.251863989000	21.870569490000	14.061195170000
1.270273753000	4.067424657000	9.811112176000	1.270273753000	21.869334780000	14.060222250000
1.288683518000	4.082154520000	9.812001378000	1.288683518000	21.868598430000	14.060692170000
1.307093282000	4.085863439000	9.810792037000	1.307093282000	21.868972490000	14.060785770000
1.325503047000	4.083422340000	9.812382001000	1.325503047000	21.865306920000	14.060394420000
1.343912811000	4.081171531000	9.813435627000	1.343912811000	21.867958250000	14.060396680000
1.362322576000	4.083769070000	9.811656110000	1.362322576000	21.866608050000	14.059966670000
1.380732340000	4.086122006000	9.811532478000	1.380732340000	21.866984040000	14.060817100000
1.399142105000	4.081068061000	9.811588060000	1.399142105000	21.865620770000	14.061040040000
1.417551870000	3.958680733000	9.816017302000	1.417551870000	21.868694920000	14.060605490000
1.435961634000	3.940111548000	9.816064570000	1.435961634000	21.868589380000	14.061032590000
1.454371399000	3.921186761000	9.820749865000	1.454371399000	21.872408670000	14.061622780000
1.472781163000	3.873573480000	9.826926206000	1.472781163000	21.869803760000	14.059462490000
1.491190928000	3.842252118000	9.824690756000	1.491190928000	21.872257120000	14.059016740000
1.509600692000	3.837497234000	9.821324290000	1.509600692000	21.872479400000	14.058272150000
1.528010457000	3.818633460000	9.822229032000	1.528010457000	21.872641890000	14.057335530000
1.546420221000	3.779077980000	9.819820725000	1.546420221000	21.871939130000	14.055019700000
1.564829986000	3.730451303000	9.821100454000	1.564829986000	21.866894370000	14.054343900000
1.583239750000	3.692061000000	9.821059255000	1.583239750000	21.867560000000	14.053239070000
1.601649515000	3.675754633000	9.824509970000	1.601649515000	21.868577790000	14.054302140000
1.620059279000	3.628693874000	9.820157385000	1.620059279000	21.851472280000	14.054683440000
1.638469044000	3.561551938000	9.806726753000	1.638469044000	21.852481890000	14.062321250000
1.656878809000	3.529009178000	9.808309589000	1.656878809000	21.822967830000	14.063301990000
1.675288573000	3.485405867000	9.814213659000	1.675288573000	21.761380570000	14.049960730000
1.693698338000	3.475912792000	9.812411387000	1.693698338000	21.721149520000	14.049975280000
1.712108102000	3.419526610000	9.809973781000	1.712108102000	21.727529020000	14.045421890000
1.730517867000	3.341922830000	9.806824699000	1.730517867000	21.727987910000	14.035722860000
1.748927631000	3.284380079000	9.812097111000	1.748927631000	21.706106140000	14.030450300000
1.767337396000	3.246387801000	9.814165664000	1.767337396000	21.716166540000	14.026627120000
1.785747160000	3.183570211000	9.814643234000	1.785747160000	21.721273940000	14.025175590000
1.804156925000	3.124679079000	9.814979921000	1.804156925000	21.773480850000	14.003814530000
1.822566689000	3.077749145000	9.815777336000	1.822566689000	21.795687850000	13.998584680000
1.840976454000	3.043333571000	9.816130874000	1.840976454000	21.793036820000	13.998075640000
1.859386218000	2.988701321000	9.817556934000	1.859386218000	21.791982170000	13.993382470000
1.877795983000	2.920741607000	9.819865305000	1.877795983000	21.796320030000	13.987736050000
1.896205748000	2.857671501000	9.816172759000	1.896205748000	21.786516350000	13.979964520000
1.914615512000	2.851562230000	9.817385083000	1.914615512000	21.788038370000	13.979667260000
1.933025277000	2.814179866000	9.818016476000	1.933025277000	21.787483540000	13.975064780000
1.951435041000	2.770220823000	9.824629511000	1.951435041000	21.779414080000	13.974244110000
1.969844806000	2.670462921000	9.822606458000	1.969844806000	21.773960820000	13.975539780000
