GMendBEST			GMext		
t	x	y	t	x	y
0.000000000000	30.620571000000	0.441398309700	0.000000000000	38.240194940000	8.774161906000
0.018388099220	30.620237660000	0.441865768700	0.018388099220	38.240092390000	8.773263867000
0.036776198440	30.623644030000	0.442851316600	0.036776198440	38.240865680000	8.773364933000
0.055164297670	30.625861670000	0.441948960400	0.055164297670	38.240642850000	8.773303625000
0.073552396890	30.627951960000	0.440180190600	0.073552396890	38.240264850000	8.773460220000
0.091940496110	30.629287360000	0.439499153000	0.091940496110	38.240086610000	8.773305029000
0.110328595300	30.628330460000	0.438435293400	0.110328595300	38.239846650000	8.773402575000
0.128716694600	30.625813340000	0.439002900100	0.128716694600	38.239660760000	8.773073146000
0.147104793800	30.636203020000	0.437091950100	0.147104793800	38.239839430000	8.773271919000
0.165492893000	30.643760970000	0.437373961900	0.165492893000	38.240631180000	8.773586597000
0.183880992200	30.634945480000	0.441683030100	0.183880992200	38.239767120000	8.773586106000
0.202269091400	30.633115340000	0.443188885300	0.202269091400	38.239437660000	8.773677213000
0.220657190700	30.634588160000	0.446039837900	0.220657190700	38.239779080000	8.773866430000
0.239045289900	30.631274000000	0.450413927400	0.239045289900	38.239333400000	8.774205936000
0.257433389100	30.630778350000	0.451570236700	0.257433389100	38.237865860000	8.773541725000
0.275821488300	30.632941990000	0.450658161800	0.275821488300	38.237394900000	8.773975268000
0.294209587600	30.627523750000	0.451055727900	0.294209587600	38.239667530000	8.773800572000
0.312597686800	30.619575260000	0.448586108900	0.312597686800	38.238579530000	8.774270198000
0.330985786000	30.615352980000	0.446972542000	0.330985786000	38.238736740000	8.774471525000
0.349373885200	30.611003690000	0.448885622400	0.349373885200	38.236878590000	8.774069946000
0.367761984400	30.604467080000	0.450296479800	0.367761984400	38.235622840000	8.774418081000
0.386150083700	30.606613250000	0.449731052600	0.386150083700	38.235348180000	8.774324735000
0.404538182900	30.613026340000	0.447762243700	0.404538182900	38.235690900000	8.774526171000
