CALfront			CALext		
t	x	y	t	x	y
0.000000000000	13.136433850000	10.742565800000	0.000000000000	-4.472576335000	14.812085700000
0.059612518630	13.079131100000	10.719045980000	0.059612518630	-4.469909195000	14.809775010000
0.119225037300	12.927521040000	10.665487790000	0.119225037300	-4.469173389000	14.809002840000
0.178837555900	12.971887040000	10.664290450000	0.178837555900	-4.470480738000	14.809415090000
0.238450074500	12.921527370000	10.671826980000	0.238450074500	-4.473405644000	14.810238790000
0.298062593100	12.899340050000	10.663575220000	0.298062593100	-4.472167864000	14.810389910000
0.357675111800	12.696450920000	10.593258050000	0.357675111800	-4.474226313000	14.810673950000
0.417287630400	12.680967710000	10.583222220000	0.417287630400	-4.474763824000	14.812087440000
0.476900149000	12.610317470000	10.586641120000	0.476900149000	-4.474908481000	14.812782820000
0.536512667700	12.557215500000	10.587002970000	0.536512667700	-4.477664529000	14.813947200000
0.596125186300	12.477784140000	10.590258770000	0.596125186300	-4.489453560000	14.817651940000
0.655737704900	12.287063540000	10.606011970000	0.655737704900	-4.522335072000	14.806010830000
0.715350223500	12.200184720000	10.594217910000	0.715350223500	-4.575858533000	14.805444610000
0.774962742200	12.233136840000	10.583433040000	0.774962742200	-4.598136370000	14.811844180000
0.834575260800	12.226032960000	10.574497900000	0.834575260800	-4.611483314000	14.810772040000
0.894187779400	12.095322770000	10.536634810000	0.894187779400	-4.641872013000	14.810491110000
0.953800298100	12.060761930000	10.543686460000	0.953800298100	-4.659705698000	14.809087290000
1.013412817000	12.134762340000	10.578188090000	1.013412817000	-4.690127660000	14.807131720000
1.073025335000	12.202881950000	10.584403460000	1.073025335000	-4.680432934000	14.807338930000
1.132637854000	12.251123760000	10.582795650000	1.132637854000	-4.690848570000	14.804671250000
1.192250373000	12.293247050000	10.589639450000	1.192250373000	-4.694732648000	14.807141640000
1.251862891000	12.303366740000	10.591746350000	1.251862891000	-4.693761480000	14.806839130000
1.311475410000	12.247848790000	10.598050430000	1.311475410000	-4.706114307000	14.806554620000
1.371087928000	12.255137240000	10.602659600000	1.371087928000	-4.700138273000	14.808538880000
1.430700447000	12.279415880000	10.651128940000	1.430700447000	-4.700172277000	14.807002410000
1.490312966000	12.245135810000	10.607240280000	1.490312966000	-4.696235515000	14.807204000000
1.549925484000	12.362445460000	10.598075810000	1.549925484000	-4.689615501000	14.805870940000
1.609538003000	12.308109040000	10.596177440000	1.609538003000	-4.687551500000	14.806416250000
1.669150522000	12.336529090000	10.595707380000	1.669150522000	-4.687145237000	14.807721720000
1.728763040000	12.375347260000	10.602204600000	1.728763040000	-4.688572601000	14.807380560000
1.788375559000	12.482914340000	10.651379220000	1.788375559000	-4.689983901000	14.807361900000
1.847988077000	12.499322480000	10.663185590000	1.847988077000	-4.690791736000	14.807706100000
1.907600596000	12.536109430000	10.657126180000	1.907600596000	-4.685880387000	14.809044390000
1.967213115000	12.533038830000	10.661770180000	1.967213115000	-4.691349741000	14.809604800000
2.026825633000	12.553995760000	10.658121180000	2.026825633000	-4.693330217000	14.809274280000
2.086438152000	12.597125540000	10.657305960000	2.086438152000	-4.690533867000	14.809771870000
2.146050671000	12.604714190000	10.659206850000	2.146050671000	-4.690242569000	14.809372670000
2.205663189000	12.594924630000	10.664658050000	2.205663189000	-4.690979079000	14.810168230000
2.265275708000	12.626763860000	10.661378980000	2.265275708000	-4.686801542000	14.809879660000
2.324888227000	12.661146070000	10.666615190000	2.324888227000	-4.689059171000	14.809678070000
2.384500745000	12.685087510000	10.667500010000	2.384500745000	-4.685412616000	14.810086750000
2.444113264000	12.766360330000	10.660818880000	2.444113264000	-4.689535907000	14.808438610000
2.503725782000	12.795871170000	10.657622710000	2.503725782000	-4.685612377000	14.808129870000
2.563338301000	12.831438400000	10.665445950000	2.563338301000	-4.688897945000	14.808698070000
2.622950820000	12.860188280000	10.661124320000	2.622950820000	-4.688088459000	14.808968310000
2.682563338000	12.875806200000	10.668917080000	2.682563338000	-4.687857574000	14.809118580000
2.742175857000	12.931847220000	10.660478190000	2.742175857000	-4.690163700000	14.808921210000
2.801788376000	12.981919330000	10.658757510000	2.801788376000	-4.687401333000	14.809229970000
2.861400894000	13.016707960000	10.651057450000	2.861400894000	-4.689958523000	14.808971920000
2.921013413000	13.009670530000	10.657456590000	2.921013413000	-4.688592365000	14.808916020000
2.980625931000	13.104119390000	10.661749420000	2.980625931000	-4.691260554000	14.808070480000
3.040238450000	13.166755880000	10.650603240000	3.040238450000	-4.694169683000	14.808542320000
3.099850969000	13.194676840000	10.662146430000	3.099850969000	-4.692253083000	14.807451930000
3.159463487000	13.184011190000	10.667155990000	3.159463487000	-4.693526848000	14.808992500000
3.219076006000	13.286798500000	10.660377260000	3.219076006000	-4.694257283000	14.809117930000
3.278688525000	13.251331980000	10.667609540000	3.278688525000	-4.693868501000	14.809738030000
3.338301043000	13.258366880000	10.670713000000	3.338301043000	-4.694713021000	14.810383240000
3.397913562000	13.313906620000	10.662500490000	3.397913562000	-4.693816908000	14.810221350000
3.457526080000	13.341332480000	10.664086620000	3.457526080000	-4.696385501000	14.810721900000
3.517138599000	13.302424710000	10.665129360000	3.517138599000	-4.693954534000	14.809816510000
3.576751118000	13.292415240000	10.666479330000	3.576751118000	-4.694736664000	14.810690660000
3.636363636000	13.283600100000	10.667493060000	3.636363636000	-4.694958075000	14.810902590000
3.695976155000	13.300400260000	10.663528300000	3.695976155000	-4.699662426000	14.811261570000
3.755588674000	13.316932780000	10.659644780000	3.755588674000	-4.692352010000	14.810608130000
3.815201192000	13.318925750000	10.659047040000	3.815201192000	-4.695778400000	14.810855360000
3.874813711000	13.321008930000	10.657295480000	3.874813711000	-4.696680442000	14.810475370000
3.934426230000	13.327131490000	10.663028130000	3.934426230000	-4.698619102000	14.809693610000
3.994038748000	13.322220230000	10.660298800000	3.994038748000	-4.697741490000	14.810115770000
4.053651267000	13.334575630000	10.661719930000	4.053651267000	-4.698485671000	14.810627610000
4.113263785000	13.341952240000	10.664806020000	4.113263785000	-4.701443989000	14.810760800000
4.172876304000	13.338000840000	10.665875830000	4.172876304000	-4.696164637000	14.810158980000
4.232488823000	13.319882990000	10.662300410000	4.232488823000	-4.699702765000	14.810401210000
4.292101341000	13.336260360000	10.664396750000	4.292101341000	-4.699283055000	14.810313640000
4.351713860000	13.359426210000	10.662719340000	4.351713860000	-4.701194745000	14.809734300000
4.411326379000	13.356132120000	10.664401440000	4.411326379000	-4.698765667000	14.810263710000
4.470938897000	13.313540540000	10.670358630000	4.470938897000	-4.698852604000	14.810639270000
4.530551416000	13.298830850000	10.678988220000	4.530551416000	-4.699531298000	14.810347060000
4.590163934000	13.288108150000	10.681443950000	4.590163934000	-4.697984301000	14.810558460000
4.649776453000	13.318583100000	10.721493290000	4.649776453000	-4.700239735000	14.810872310000
4.709388972000	13.285064740000	10.733167700000	4.709388972000	-4.698302996000	14.810386290000
4.769001490000	13.170867900000	10.736798820000	4.769001490000	-4.699943586000	14.811421790000
4.828614009000	13.133087130000	10.741283280000	4.828614009000	-4.699547104000	14.810719610000
4.888226528000	13.126832970000	10.743961840000	4.888226528000	-4.697931114000	14.811317890000
4.947839046000	13.105182820000	10.748938880000	4.947839046000	-4.695633441000	14.810893510000
5.007451565000	13.080718440000	10.747847640000	5.007451565000	-4.700834040000	14.810576160000
5.067064083000	13.046491060000	10.750205860000	5.067064083000	-4.697287522000	14.810928390000
5.126676602000	12.997642620000	10.748747860000	5.126676602000	-4.698891190000	14.810883600000
5.186289121000	12.966018800000	10.756763890000	5.186289121000	-4.699011083000	14.811622720000
5.245901639000	12.972238800000	10.754688650000	5.245901639000	-4.698020116000	14.812247020000
5.305514158000	12.937747310000	10.757110870000	5.305514158000	-4.699874227000	14.811927410000
5.365126677000	12.861966230000	10.762247510000	5.365126677000	-4.699815567000	14.812025180000
5.424739195000	12.846562750000	10.792002660000	5.424739195000	-4.701477581000	14.812029040000
5.484351714000	12.810216230000	10.797327520000	5.484351714000	-4.699926660000	14.812279400000
5.543964232000	12.733956140000	10.803755670000	5.543964232000	-4.698623775000	14.812800270000
5.603576751000	12.753764530000	10.805654240000	5.603576751000	-4.700478194000	14.812359900000
5.663189270000	12.773086690000	10.802753010000	5.663189270000	-4.701304790000	14.812069440000
5.722801788000	12.760000040000	10.808219210000	5.722801788000	-4.701310038000	14.812474390000
5.782414307000	12.747977410000	10.812254530000	5.782414307000	-4.697936794000	14.811980900000
5.842026826000	12.748432550000	10.811965890000	5.842026826000	-4.700737460000	14.812311940000
5.901639344000	12.705223040000	10.811470910000	5.901639344000	-4.696183541000	14.811961730000
5.961251863000	12.672930470000	10.812927410000	5.961251863000	-4.697067283000	14.812879470000
6.020864382000	12.624720440000	10.810367360000	6.020864382000	-4.697764117000	14.813648140000
6.080476900000	12.595301480000	10.808746470000	6.080476900000	-4.699205690000	14.813360710000
6.140089419000	12.619066520000	10.785614990000	6.140089419000	-4.701681988000	14.812389310000
6.199701937000	12.625429120000	10.785745740000	6.199701937000	-4.700784471000	14.812399700000
6.259314456000	12.561760810000	10.761050700000	6.259314456000	-4.698998649000	14.812272370000
6.318926975000	12.571244390000	10.760455340000	6.318926975000	-4.699350361000	14.813095460000
6.378539493000	12.585189790000	10.768671450000	6.378539493000	-4.697563847000	14.814154400000
6.438152012000	12.544690530000	10.756256130000	6.438152012000	-4.695500469000	14.813235100000
6.497764531000	12.518890470000	10.756391540000	6.497764531000	-4.697332162000	14.812360390000
6.557377049000	12.394112280000	10.750521960000	6.557377049000	-4.697427410000	14.812813770000
6.616989568000	12.343348220000	10.747925150000	6.616989568000	-4.702964508000	14.814533850000
6.676602086000	12.305643210000	10.745619670000	6.676602086000	-4.721508256000	14.815452460000
6.736214605000	12.256079470000	10.744643550000	6.736214605000	-4.716291449000	14.815594200000
6.795827124000	12.152753620000	10.751328200000	6.795827124000	-4.769615735000	14.810938220000
6.855439642000	12.142340750000	10.747883240000	6.855439642000	-4.845362316000	14.806383490000
6.915052161000	12.137319530000	10.741611650000	6.915052161000	-4.954689067000	14.805530220000
6.974664680000	12.052814660000	10.746484510000	6.974664680000	-4.979319583000	14.802761360000
7.034277198000	12.025861560000	10.742262080000	7.034277198000	-4.983859075000	14.808414860000
7.093889717000	12.020162520000	10.740818990000	7.093889717000	-4.973461610000	14.805164860000
7.153502235000	12.000307010000	10.743772690000	7.153502235000	-4.982718292000	14.803084640000
7.213114754000	11.978845810000	10.746289430000	7.213114754000	-4.995337508000	14.797474310000
7.272727273000	11.989359450000	10.743901330000	7.272727273000	-5.007890884000	14.800414520000
7.332339791000	12.003839080000	10.739974460000	7.332339791000	-5.012094412000	14.798801830000
7.391952310000	12.036593750000	10.729247900000	7.391952310000	-5.006099604000	14.795455880000
7.451564829000	12.044563670000	10.730038090000	7.451564829000	-5.013209855000	14.795373480000
7.511177347000	12.037233450000	10.735647940000	7.511177347000	-5.012988212000	14.794943950000
7.570789866000	12.067883690000	10.739490030000	7.570789866000	-5.015242192000	14.795672860000
7.630402385000	12.078963410000	10.740862480000	7.630402385000	-5.008355419000	14.796177720000
7.690014903000	12.068217070000	10.741690440000	7.690014903000	-5.014973372000	14.796726790000
7.749627422000	12.044193090000	10.740060050000	7.749627422000	-5.015617403000	14.796092640000
7.809239940000	12.036684950000	10.738433030000	7.809239940000	-5.017081452000	14.796542110000
7.868852459000	12.033894000000	10.738083850000	7.868852459000	-5.018820990000	14.795751770000
7.928464978000	12.037641650000	10.737749680000	7.928464978000	-5.017914750000	14.796275340000
7.988077496000	12.034754040000	10.737951950000	7.988077496000	-5.021210297000	14.797317200000
8.047690015000	12.046258130000	10.737269660000	8.047690015000	-5.019076434000	14.796787380000
8.107302534000	12.051890980000	10.740612270000	8.107302534000	-5.017618729000	14.798974490000
8.166915052000	12.070145210000	10.738941660000	8.166915052000	-5.016592088000	14.799566430000
8.226527571000	12.088476860000	10.737389820000	8.226527571000	-5.019856596000	14.800223410000
8.286140089000	12.111172390000	10.734160750000	8.286140089000	-5.018449635000	14.801238500000
8.345752608000	12.078962280000	10.741504230000	8.345752608000	-5.014420443000	14.801096420000
8.405365127000	12.106588730000	10.738710360000	8.405365127000	-5.018266835000	14.801567760000
8.464977645000	12.159402150000	10.732933870000	8.464977645000	-5.020145878000	14.802944350000
8.524590164000	12.172924540000	10.728600990000	8.524590164000	-5.018492605000	14.803339690000
8.584202683000	12.123926870000	10.741672510000	8.584202683000	-5.019181136000	14.805002200000
8.643815201000	12.104080360000	10.743276770000	8.643815201000	-5.020752019000	14.804032530000
8.703427720000	12.136545400000	10.742072060000	8.703427720000	-5.015863034000	14.803744860000
8.763040238000	12.153166140000	10.742245680000	8.763040238000	-5.016112800000	14.805818190000
8.822652757000	12.169796680000	10.741008930000	8.822652757000	-5.012865192000	14.805995390000
8.882265276000	12.188869150000	10.740637680000	8.882265276000	-5.018997877000	14.807535660000
8.941877794000	12.165578010000	10.744594250000	8.941877794000	-5.020602064000	14.807812380000
9.001490313000	12.185292590000	10.747699270000	9.001490313000	-5.019378722000	14.806786410000
9.061102832000	12.162453090000	10.752586820000	9.061102832000	-5.017587419000	14.808483570000
9.120715350000	12.174339430000	10.742636860000	9.120715350000	-5.016706525000	14.809166410000
9.180327869000	12.197396390000	10.735113740000	9.180327869000	-5.020083960000	14.807290570000
9.239940387000	12.232959210000	10.735611090000	9.239940387000	-5.017690938000	14.807476400000
9.299552906000	12.300327630000	10.736220260000	9.299552906000	-5.015819802000	14.807658630000
9.359165425000	12.324874790000	10.737321210000	9.359165425000	-5.013275710000	14.808178490000
9.418777943000	12.301396190000	10.742585080000	9.418777943000	-5.010710084000	14.807752170000
9.478390462000	12.333688640000	10.738923230000	9.478390462000	-5.007445831000	14.808079860000
9.538002981000	12.333467190000	10.739219520000	9.538002981000	-5.009066829000	14.807902710000
9.597615499000	12.318588230000	10.739911610000	9.597615499000	-5.008092257000	14.807808190000
9.657228018000	12.342647630000	10.738678160000	9.657228018000	-5.005944163000	14.807490150000
9.716840537000	12.359477900000	10.738336300000	9.716840537000	-5.005015462000	14.805876700000
9.776453055000	12.451608360000	10.720506330000	9.776453055000	-5.003737371000	14.808116260000
9.836065574000	12.414658660000	10.692434980000	9.836065574000	-5.001599315000	14.808024460000
9.895678092000	12.429232400000	10.684252710000	9.895678092000	-4.998663787000	14.806440100000
9.955290611000	12.484241770000	10.668918100000	9.955290611000	-4.995677261000	14.808205690000
10.014903130000	12.520491360000	10.676287510000	10.014903130000	-5.000681983000	14.807155140000
10.074515650000	12.546740130000	10.667517270000	10.074515650000	-4.996553681000	14.807257300000
10.134128170000	12.537868070000	10.668405560000	10.134128170000	-4.998169051000	14.807504270000
10.193740690000	12.537156500000	10.664122060000	10.193740690000	-4.995765962000	14.806911690000
10.253353200000	12.550927470000	10.659227640000	10.253353200000	-4.995063354000	14.807157850000
10.312965720000	12.580069600000	10.645763380000	10.312965720000	-4.993945084000	14.809435400000
10.372578240000	12.661135590000	10.643543330000	10.372578240000	-4.992471027000	14.809302390000
10.432190760000	12.684014860000	10.648232320000	10.432190760000	-4.991143347000	14.808939950000
10.491803280000	12.682600050000	10.655991920000	10.491803280000	-4.990033362000	14.808301400000
10.551415800000	12.665826140000	10.661276410000	10.551415800000	-4.995184445000	14.808906000000
10.611028320000	12.654381170000	10.656976410000	10.611028320000	-4.995520392000	14.808681830000
10.670640830000	12.671668580000	10.655784100000	10.670640830000	-4.992276696000	14.808969960000
10.730253350000	12.750888510000	10.650031370000	10.730253350000	-4.991299194000	14.808265260000
10.789865870000	12.805205890000	10.619220650000	10.789865870000	-4.990166870000	14.808510330000
10.849478390000	12.847489430000	10.603022660000	10.849478390000	-4.989746209000	14.807796360000
10.909090910000	12.895568280000	10.602815020000	10.909090910000	-4.988402234000	14.808739500000
10.968703430000	12.932945590000	10.594421440000	10.968703430000	-4.987225875000	14.808860580000
11.028315950000	12.838246710000	10.606079860000	11.028315950000	-4.990056421000	14.808956840000
11.087928460000	12.852776340000	10.591835150000	11.087928460000	-4.987956862000	14.809101620000
11.147540980000	12.924730860000	10.583512800000	11.147540980000	-4.985455091000	14.809175620000
11.207153500000	12.883626870000	10.591760470000	11.207153500000	-4.991239692000	14.810437010000
11.266766020000	12.887807100000	10.592020280000	11.266766020000	-4.988461777000	14.810209920000
11.326378540000	12.842743980000	10.592243420000	11.326378540000	-4.989378620000	14.810701880000
11.385991060000	12.839107830000	10.591543670000	11.385991060000	-4.990753857000	14.810754640000
11.445603580000	12.831428020000	10.590674530000	11.445603580000	-4.989269267000	14.810134540000
11.505216100000	12.822229690000	10.594490660000	11.505216100000	-4.984927698000	14.809790610000
11.564828610000	12.839840980000	10.590478390000	11.564828610000	-4.986728509000	14.810502500000
11.624441130000	12.833724340000	10.594149190000	11.624441130000	-4.985228301000	14.809898460000
11.684053650000	12.848102360000	10.592736000000	11.684053650000	-4.988790241000	14.811082600000
11.743666170000	12.857341730000	10.590774430000	11.743666170000	-4.988534564000	14.809368090000
11.803278690000	12.862754220000	10.592381440000	11.803278690000	-4.983678502000	14.810230280000
11.862891210000	12.885834630000	10.596891330000	11.862891210000	-4.984739507000	14.809819670000
11.922503730000	12.899792620000	10.597583360000	11.922503730000	-4.985285313000	14.811314880000
11.982116240000	12.906239930000	10.598377600000	11.982116240000	-4.985765510000	14.811477570000
12.041728760000	12.902224870000	10.599410880000	12.041728760000	-4.986436136000	14.810442370000
12.101341280000	12.919244980000	10.596725490000	12.101341280000	-4.986334195000	14.811314280000
12.160953800000	12.913337070000	10.598800510000	12.160953800000	-4.986070925000	14.812209860000
12.220566320000	12.862174060000	10.608697260000	12.220566320000	-4.986411441000	14.811832340000
12.280178840000	12.873049290000	10.604299110000	12.280178840000	-4.983661395000	14.811378390000
12.339791360000	12.888186840000	10.606031570000	12.339791360000	-4.985281504000	14.811177210000
12.399403870000	12.871030940000	10.604278880000	12.399403870000	-4.988898837000	14.810878290000
