GFsup			GFext		
t	x	y	t	x	y
0.0000000000	4.5334574610	20.6800182800	0.0000000000	-1.3274336060	23.4513270400
0.0552608311	4.5088371740	20.6755534100	0.0552608311	-1.3314157970	23.4508021200
0.1105216622	4.4458132790	20.6737908200	0.1105216622	-1.3317869320	23.4504533100
0.1657824934	4.4792246130	20.6736390400	0.1657824934	-1.3320115940	23.4509492800
0.2210433245	4.4419157280	20.6734231900	0.2210433245	-1.3336638570	23.4508536000
0.2763041556	4.4858899530	20.6750196500	0.2763041556	-1.3310765650	23.4512613400
0.3315649867	4.5308737360	20.6762412500	0.3315649867	-1.3275789020	23.4514407800
0.3868258179	4.5274508820	20.6773470900	0.3868258179	-1.3282627680	23.4513444100
0.4420866490	4.5344275720	20.6784827700	0.4420866490	-1.3279652740	23.4511126100
0.4973474801	4.5323338340	20.6770655200	0.4973474801	-1.3288917560	23.4513772700
0.5526083112	4.5135985960	20.6764039800	0.5526083112	-1.3334511280	23.4510373100
0.6078691424	4.4990304320	20.6759154800	0.6078691424	-1.3357072410	23.4510628600
0.6631299735	4.5387377590	20.6766055100	0.6631299735	-1.3297940100	23.4514194600
0.7183908046	4.5342815400	20.6784133300	0.7183908046	-1.3304729750	23.4515845600
0.7736516357	4.5243885040	20.6776163300	0.7736516357	-1.3331145980	23.4513611000
0.8289124668	4.5158050810	20.6762273100	0.8289124668	-1.3334832090	23.4510377200
0.8841732980	4.5212250630	20.6767173500	0.8841732980	-1.3325233050	23.4512410900
0.9394341291	4.5289508990	20.6784406100	0.9394341291	-1.3324692500	23.4512661500
0.9946949602	4.5205042480	20.6775005700	0.9946949602	-1.3326145450	23.4514257500
1.0499557910	4.5276850720	20.6793666300	1.0499557910	-1.3312482570	23.4513989100
1.1052166220	4.5257578580	20.6792788100	1.1052166220	-1.3317727200	23.4515160300
1.1604774540	4.5292241300	20.6779354500	1.1604774540	-1.3316807170	23.4512303400
1.2157382850	4.5178773730	20.6764202700	1.2157382850	-1.3322820680	23.4510545600
1.2709991160	4.5376055310	20.6807277400	1.2709991160	-1.3290452640	23.4517420400
1.3262599470	4.5382675630	20.6816434600	1.3262599470	-1.3280707670	23.4514406500
1.3815207780	4.5329476420	20.6811080000	1.3815207780	-1.3296532560	23.4517270800
1.4367816090	4.5508880510	20.6860732700	1.4367816090	-1.3276647910	23.4518402700
1.4920424400	4.5560220220	20.6865699700	1.4920424400	-1.3294625160	23.4515007300
1.5473032710	4.5537628490	20.6857152300	1.5473032710	-1.3298572440	23.4515053000
1.6025641030	4.6072350540	20.6869956900	1.6025641030	-1.3272536750	23.4517578100
1.6578249340	4.7074341580	20.6853599900	1.6578249340	-1.3277207930	23.4522780700
1.7130857650	4.7003938260	20.6863105700	1.7130857650	-1.3294392520	23.4523619900
1.7683465960	4.5748462140	20.6858755700	1.7683465960	-1.3352310650	23.4517004400
1.8236074270	4.5583271490	20.6857559000	1.8236074270	-1.3336478370	23.4518194100
1.8788682580	4.7112875140	20.6883874900	1.8788682580	-1.3286606540	23.4529316200
1.9341290890	4.7917640080	20.6922519200	1.9341290890	-1.3273902900	23.4522723600
1.9893899200	4.7675936510	20.6899008700	1.9893899200	-1.3285722050	23.4522033000
2.0446507520	4.7640632900	20.6921582600	2.0446507520	-1.3305118610	23.4520331800
2.0999115830	4.6211930210	20.6854359900	2.0999115830	-1.3394057920	23.4514158300
2.1551724140	4.5751001120	20.6821965500	2.1551724140	-1.3411151720	23.4515831700
2.2104332450	4.6303677240	20.6860790400	2.2104332450	-1.3345599670	23.4518210100
2.2656940760	4.7339004950	20.6850249500	2.2656940760	-1.3316690460	23.4512894900
2.3209549070	4.7372122680	20.6821338200	2.3209549070	-1.3328195300	23.4511377500
2.3762157380	4.7316664620	20.6818431700	2.3762157380	-1.3349364390	23.4507973300
2.4314765690	4.7452445660	20.6800286000	2.4314765690	-1.3338072500	23.4510973300
2.4867374010	4.7476180390	20.6792141700	2.4867374010	-1.3356942200	23.4514930600
2.5419982320	4.6074717110	20.6775944400	2.5419982320	-1.3416516890	23.4510939100
2.5972590630	4.5820692910	20.6782708600	2.5972590630	-1.3476619550	23.4507531200
2.6525198940	4.5860096370	20.6778295600	2.6525198940	-1.3451118680	23.4510764700
2.7077807250	4.5157444060	20.6765227500	2.7077807250	-1.3543869500	23.4506108400
2.7630415560	4.5057488710	20.6731769000	2.7630415560	-1.3542637820	23.4502286200
2.8183023870	4.5195798500	20.6749273600	2.8183023870	-1.3481993530	23.4497251700
2.8735632180	4.5236632990	20.6742344700	2.8735632180	-1.3476040360	23.4496551500
2.9288240500	4.4997973410	20.6729232600	2.9288240500	-1.3457071280	23.4496996700
2.9840848810	4.5357554150	20.6757944500	2.9840848810	-1.3328461530	23.4502953100
3.0393457120	4.5562196270	20.6766899800	3.0393457120	-1.3296663910	23.4499377100
3.0946065430	4.5438636040	20.6748202900	3.0946065430	-1.3308963380	23.4501669200
3.1498673740	4.5490983900	20.6765731800	3.1498673740	-1.3274336060	23.4499425700
3.2051282050	4.5618202070	20.6803268500	3.2051282050	-1.3213613510	23.4501367800
3.2603890360	4.5665027130	20.6836454500	3.2603890360	-1.3206548270	23.4500442900
3.3156498670	4.5486194500	20.6791794700	3.3156498670	-1.3266746990	23.4504869200
3.3709106980	4.5372968800	20.6751110800	3.3709106980	-1.3351637090	23.4509097600
3.4261715300	4.5398429570	20.6781730600	3.4261715300	-1.3356072410	23.4507832100
3.4814323610	4.5476000740	20.6761535800	3.4814323610	-1.3330360960	23.4509238000
3.5366931920	4.5313080310	20.6764031500	3.5366931920	-1.3342275620	23.4505950200
3.5919540230	4.5321896700	20.6779499300	3.5919540230	-1.3366753090	23.4501037100
3.6472148540	4.5328183950	20.6805295700	3.6472148540	-1.3383934940	23.4505480200
3.7024756850	4.5568136460	20.6841032200	3.7024756850	-1.3486520560	23.4508013000
3.7577365160	4.5565591260	20.6826523200	3.7577365160	-1.3440135730	23.4513821200
3.8129973470	4.6122481730	20.6833942700	3.8129973470	-1.3364351830	23.4511602700
3.8682581790	4.5854706960	20.6799185400	3.8682581790	-1.3296893130	23.4512652100
3.9235190100	4.6061740250	20.6823989900	3.9235190100	-1.3253026040	23.4514885000
3.9787798410	4.6220426480	20.6809138800	3.9787798410	-1.3261383130	23.4506359400
4.0340406720	4.6566533130	20.6814025100	4.0340406720	-1.3276076780	23.4503977300
4.0893015030	4.6371851820	20.6764970200	4.0893015030	-1.3281284330	23.4502164200
4.1445623340	4.7363136490	20.6686545000	4.1445623340	-1.3228153340	23.4506610900
4.1998231650	4.7519085890	20.6700151800	4.1998231650	-1.3261170000	23.4503703900
4.2550839960	4.7353893900	20.6726391800	4.2550839960	-1.3265344720	23.4507969600
4.3103448280	4.7240319160	20.6723657500	4.3103448280	-1.3265116770	23.4501046200
4.3656056590	4.7605197090	20.6765333400	4.3656056590	-1.3265088820	23.4505217900
4.4208664900	4.7714191660	20.6789557400	4.4208664900	-1.3257086100	23.4505446100
4.4761273210	4.7505329990	20.6751343900	4.4761273210	-1.3288904800	23.4506579100
4.5313881520	4.7758587300	20.6783418500	4.5313881520	-1.3285429100	23.4511699300
4.5866489830	4.7750265520	20.6729147300	4.5866489830	-1.3300818890	23.4505920100
4.6419098140	4.8228053660	20.6807420500	4.6419098140	-1.3277813220	23.4502282700
4.6971706450	4.8689366850	20.6790115400	4.6971706450	-1.3273723220	23.4502807700
4.7524314770	4.7857915650	20.6740805500	4.7524314770	-1.3305441030	23.4504436500
4.8076923080	4.8560552340	20.6804589300	4.8076923080	-1.3280359330	23.4504202800
4.8629531390	5.0391811100	20.6894516100	4.8629531390	-1.3271767520	23.4507829900
4.9182139700	5.0573534870	20.6869281400	4.9182139700	-1.3259813270	23.4499946400
4.9734748010	5.0670547350	20.7002993500	4.9734748010	-1.3236176000	23.4486578900
5.0287356320	5.0706754670	20.6902950600	5.0287356320	-1.3253067770	23.4492305100
5.0839964630	5.0902769880	20.6946953500	5.0839964630	-1.3212658560	23.4489637500
5.1392572940	5.1024645280	20.6929966300	5.1392572940	-1.3244651340	23.4496751000
5.1945181260	5.1059957810	20.6922486100	5.1945181260	-1.3229680190	23.4495079900
5.2497789570	5.1010416010	20.6914673400	5.2497789570	-1.3265588600	23.4504952300
5.3050397880	5.1907221920	20.6925944200	5.3050397880	-1.3191669850	23.4502830100
5.3603006190	5.1752006510	20.6919694100	5.3603006190	-1.3244864170	23.4504239500
5.4155614500	5.1410932540	20.6896966800	5.4155614500	-1.3254102980	23.4508306300
5.4708222810	5.1654841990	20.6915785000	5.4708222810	-1.3291802410	23.4519507200
5.5260831120	5.1800765330	20.6876364300	5.5260831120	-1.3318642120	23.4518293100
5.5813439430	5.2438933970	20.6915333900	5.5813439430	-1.3219910970	23.4518705100
5.6366047750	5.4008498670	20.6952411300	5.6366047750	-1.3198435170	23.4523936300
5.6918656060	5.4383095410	20.6878162800	5.6918656060	-1.3155956350	23.4531234700
5.7471264370	5.4415098150	20.6815654500	5.7471264370	-1.3181259490	23.4532721700
5.8023872680	5.4047845000	20.6689361500	5.8023872680	-1.3135155980	23.4530267500
5.8576480990	5.3973334980	20.6687370700	5.8576480990	-1.3150969600	23.4521617500
5.9129089300	5.3738603750	20.6700306100	5.9129089300	-1.3198827190	23.4521748300
5.9681697610	5.2370766160	20.6603925600	5.9681697610	-1.3279531540	23.4523782500
6.0234305920	5.1963031880	20.6660204600	6.0234305920	-1.3308418650	23.4531990600
6.0786914240	5.2347493280	20.6749740800	6.0786914240	-1.3342482810	23.4538707800
6.1339522550	5.3388385440	20.6828673000	6.1339522550	-1.3335843400	23.4538600200
6.1892130860	5.3475746250	20.6779305500	6.1892130860	-1.3268056740	23.4528935700
6.2444739170	5.2955540660	20.6723658800	6.2444739170	-1.3279072710	23.4518934700
6.2997347480	5.2258389740	20.6720044600	6.2997347480	-1.3276045120	23.4511484900
6.3549955790	5.3030358990	20.6756298600	6.3549955790	-1.3193088620	23.4505664900
6.4102564100	5.3356964940	20.6744011500	6.4102564100	-1.3164215030	23.4501011700
6.4655172410	5.2949711800	20.6741267600	6.4655172410	-1.3200751800	23.4499996600
6.5207780730	5.1884370190	20.6719939400	6.5207780730	-1.3293593340	23.4490625900
6.5760389040	5.1683689590	20.6712688200	6.5760389040	-1.3275909870	23.4492199800
6.6312997350	5.3026918700	20.6750643200	6.6312997350	-1.3152241700	23.4492952400
6.6865605660	5.3290246570	20.6779427500	6.6865605660	-1.3192584330	23.4491762100
6.7418213970	5.3729164140	20.6764804400	6.7418213970	-1.3200961180	23.4505317700
6.7970822280	5.4155475230	20.6792940700	6.7970822280	-1.3169838360	23.4498420500
6.8523430590	5.2774226400	20.6718058200	6.8523430590	-1.3362995840	23.4511080000
6.9076038900	5.2348830930	20.6720465900	6.9076038900	-1.3546507530	23.4513835200
6.9628647210	5.3550668420	20.6868238100	6.9628647210	-1.3546311880	23.4518541500
7.0181255530	5.4283780810	20.6752873700	7.0181255530	-1.3275790250	23.4501144600
7.0733863840	5.4040579250	20.6746545100	7.0733863840	-1.3284256660	23.4489849500
7.1286472150	5.3557941350	20.6752641300	7.1286472150	-1.3232476110	23.4485724400
7.1839080460	5.3335653970	20.6758192000	7.1839080460	-1.3251678280	23.4493133900
7.2391688770	5.4026859570	20.6751488600	7.2391688770	-1.3225413830	23.4487759900
7.2944297080	5.4102497340	20.6749537100	7.2944297080	-1.3187041710	23.4489295000
7.3496905390	5.3532064120	20.6759463700	7.3496905390	-1.3273143250	23.4493790500
7.4049513700	5.3758978760	20.6732110200	7.4049513700	-1.3183444690	23.4486408900
7.4602122020	5.4268301280	20.6751994400	7.4602122020	-1.3156703700	23.4492726100
7.5154730330	5.4236873390	20.6778071500	7.5154730330	-1.3239403930	23.4508799500
7.5707338640	5.3823251140	20.6765676000	7.5707338640	-1.3312214660	23.4517276500
7.6259946950	5.2385942850	20.6745186000	7.6259946950	-1.3425320460	23.4520148100
7.6812555260	5.2527619900	20.6747403600	7.6812555260	-1.3409469460	23.4525389900
7.7365163570	5.3423028070	20.6806468500	7.7365163570	-1.3324979750	23.4523211400
7.7917771880	5.3884355850	20.6801769200	7.7917771880	-1.3287447320	23.4521968700
7.8470380190	5.4176193580	20.6817539700	7.8470380190	-1.3325419630	23.4531487100
7.9022988510	5.4329574180	20.6836013000	7.9022988510	-1.3366847800	23.4533301000
7.9575596820	5.4416297120	20.6816153700	7.9575596820	-1.3315724980	23.4523570500
8.0128205130	5.4878984550	20.6833734900	8.0128205130	-1.3267089550	23.4524464300
8.0680813440	5.5300805960	20.6817683300	8.0680813440	-1.3278692280	23.4521380700
8.1233421750	5.4365960300	20.6816929300	8.1233421750	-1.3349952860	23.4521177700
8.1786030060	5.4969811840	20.6824593600	8.1786030060	-1.3300596340	23.4512585000
8.2338638370	5.5724887890	20.6843811800	8.2338638370	-1.3263709230	23.4520335800
8.2891246680	5.4823415780	20.6809046500	8.2891246680	-1.3327647780	23.4521779300
8.3443855000	5.4871635010	20.6831154900	8.3443855000	-1.3364333920	23.4520489700
8.3996463310	5.5163051520	20.6815743900	8.3996463310	-1.3282125210	23.4517279100
8.4549071620	5.5694990280	20.6814963700	8.4549071620	-1.3242283800	23.4510029400
8.5101679930	5.5790335040	20.6814428000	8.5101679930	-1.3215245990	23.4500956900
8.5654288240	5.5207775330	20.6772786300	8.5654288240	-1.3250692390	23.4509156900
8.6206896550	5.4872900600	20.6776415300	8.6206896550	-1.3288975480	23.4521109400
8.6759504860	5.5191983930	20.6786892000	8.6759504860	-1.3269455860	23.4516590400
8.7312113170	5.5186620840	20.6792726800	8.7312113170	-1.3298268640	23.4519090100
8.7864721490	5.5241634790	20.6817864400	8.7864721490	-1.3318826490	23.4517957500
8.8417329800	5.5301166270	20.6813038700	8.8417329800	-1.3312042850	23.4515010800
8.8969938110	5.5351922640	20.6827751000	8.8969938110	-1.3341913620	23.4522915600
8.9522546420	5.5184910070	20.6819487700	8.9522546420	-1.3358568550	23.4520246700
9.0075154730	5.5275491820	20.6796916100	9.0075154730	-1.3281152230	23.4507634100
9.0627763040	5.5287876690	20.6806549000	9.0627763040	-1.3292440950	23.4508435800
9.1180371350	5.5500592470	20.6820594500	9.1180371350	-1.3270203260	23.4514312500
9.1732979660	5.5713306060	20.6866953900	9.1732979660	-1.3280877150	23.4513319800
9.2285587980	5.5661312130	20.6887976400	9.2285587980	-1.3284138210	23.4516399800
9.2838196290	5.5603889290	20.6844258100	9.2838196290	-1.3297944860	23.4526096900
9.3390804600	5.4850447440	20.6834377300	9.3390804600	-1.3467585940	23.4544236300
9.3943412910	5.4344051900	20.6840843100	9.3943412910	-1.3452112580	23.4541265800
9.4496021220	5.4431619140	20.6831154900	9.4496021220	-1.3372555070	23.4530175800
9.5048629530	5.4742250460	20.6800286100	9.5048629530	-1.3317546260	23.4526042600
9.5601237840	5.5370512580	20.6857830500	9.5601237840	-1.3297630970	23.4527878500
9.6153846150	5.5628485630	20.6839209500	9.6153846150	-1.3238042550	23.4529850900
9.6706454470	5.5359794700	20.6834209300	9.6706454470	-1.3300382470	23.4526961200
9.7259062780	5.5316156580	20.6817132600	9.7259062780	-1.3253235860	23.4525522200
9.7811671090	5.5427641500	20.6807700400	9.7811671090	-1.3259864880	23.4520703100
9.8364279400	5.4710538040	20.6822161800	9.8364279400	-1.3324711240	23.4521989000
9.8916887710	5.4468723950	20.6798239900	9.8916887710	-1.3299697580	23.4521940800
9.9469496020	5.4969194680	20.6812521200	9.9469496020	-1.3301117130	23.4522013600
10.0022104300	5.5117224200	20.6779774800	10.0022104300	-1.3230981320	23.4509673900
10.0574712600	5.4943568370	20.6780205800	10.0574712600	-1.3283499760	23.4516229600
10.1127321000	5.5024087640	20.6769302200	10.1127321000	-1.3237018910	23.4511246200
10.1679929300	5.5331785520	20.6780601600	10.1679929300	-1.3222096730	23.4513112500
10.2232537600	5.5619310870	20.6770075100	10.2232537600	-1.3186131100	23.4508513600
10.2785145900	5.5096785510	20.6780928000	10.2785145900	-1.3290267320	23.4517262600
10.3337754200	5.5570593140	20.6771645000	10.3337754200	-1.3199229160	23.4505547600
