GMfas			GMext		
t	x	y	t	x	y
0.0000000000	41.0221522800	0.4421708004	0.0000000000	45.3107294000	12.5178847400
0.0234208492	41.0204703600	0.4424308530	0.0234208492	45.3113929100	12.5180338900
0.0468416985	41.0215004300	0.4419813034	0.0468416985	45.3110884900	12.5175769200
0.0702625477	41.0220709400	0.4418273538	0.0702625477	45.3113014700	12.5182854100
0.0936833970	41.0187173200	0.4419593334	0.0936833970	45.3106506900	12.5180220300
0.1171042462	41.0186166500	0.4414316895	0.1171042462	45.3108700400	12.5177600400
0.1405250954	41.0186331000	0.4410621512	0.1405250954	45.3110864900	12.5183992700
0.1639459447	41.0224903500	0.4401001032	0.1639459447	45.3107843300	12.5181616500
0.1873667939	41.0251653100	0.4374613417	0.1873667939	45.3108833500	12.5173655000
0.2107876432	41.0242449500	0.4381008974	0.2107876432	45.3117707500	12.5179422700
0.2342084924	41.0286374000	0.4381026990	0.2342084924	45.3114787200	12.5176550600
0.2576293416	41.0305047900	0.4386717967	0.2576293416	45.3111324900	12.5177230600
0.2810501909	41.0285263900	0.4402401483	0.2810501909	45.3110470400	12.5177240600
0.3044710401	41.0274383600	0.4407269374	0.3044710401	45.3118572500	12.5180474800
0.3278918894	41.0248918700	0.4415454901	0.3278918894	45.3112443700	12.5180454200
0.3513127386	41.0247154400	0.4416443297	0.3513127386	45.3112361000	12.5178651400
0.3747335878	41.0222470900	0.4412148712	0.3747335878	45.3109895400	12.5176802200
0.3981544371	41.0213880000	0.4406375525	0.3981544371	45.3113185100	12.5181053900
0.4215752863	41.0219769900	0.4407288209	0.4215752863	45.3114652700	12.5178620000
0.4449961356	41.0230260800	0.4402146041	0.4449961356	45.3111805400	12.5178009800
0.4684169848	41.0254907800	0.4394984809	0.4684169848	45.3114740500	12.5182265300
0.4918378340	41.0232385000	0.4409811351	0.4918378340	45.3113991500	12.5172282000
0.5152586833	41.0220305800	0.4405868132	0.5152586833	45.3111594100	12.5178700600
0.5386795325	41.0204865700	0.4397969485	0.5386795325	45.3116833800	12.5175675900
0.5621003818	41.0208351400	0.4396284173	0.5621003818	45.3117570100	12.5176370600
0.5855212310	41.0211887000	0.4382105272	0.5855212310	45.3113226600	12.5174027500
0.6089420802	41.0195939800	0.4377637801	0.6089420802	45.3112774400	12.5172132400
0.6323629295	41.0103141700	0.4371060618	0.6323629295	45.3109012600	12.5175168500
0.6557837787	40.9987377900	0.4361921522	0.6557837787	45.3107532100	12.5176688900
0.6792046280	40.9295970800	0.4264961724	0.6792046280	45.3114977700	12.5173268100
0.7026254772	40.9003238100	0.4215852548	0.7026254772	45.3122312700	12.5179937200
0.7260463264	40.8547102800	0.3957700547	0.7260463264	45.3113762000	12.5174337200
0.7494671757	40.7788383900	0.3789378430	0.7494671757	45.3117056600	12.5170972400
0.7728880249	40.7101775500	0.3682740012	0.7728880249	45.3114719100	12.5169295500
0.7963088742	40.7071225200	0.3601520656	0.7963088742	45.3117101800	12.5171959500
0.8197297234	40.6178163500	0.3457158697	0.8197297234	45.3120230800	12.5167119300
0.8431505726	40.5759397300	0.3382402347	0.8431505726	45.3116385200	12.5168486600
0.8665714219	40.4950418400	0.3224732169	0.8665714219	45.3142329200	12.5164809500
0.8899922711	40.4594624500	0.3116242017	0.8899922711	45.3133319100	12.5169662900
0.9134131204	40.4158844000	0.3022430765	0.9134131204	45.3132261900	12.5166726800
0.9368339696	40.2083754200	0.3194484660	0.9368339696	45.3137485300	12.5168175500
0.9602548188	40.0571641600	0.3265069607	0.9602548188	45.3146335400	12.5158558400
0.9836756681	39.9938145500	0.3261463973	0.9836756681	45.3155074500	12.5163572700
1.0070965170	39.8818795400	0.3251375139	1.0070965170	45.3161402600	12.5160106100
1.0305173670	39.7791151200	0.3207033690	1.0305173670	45.3168408800	12.5166779600
1.0539382160	39.6600699800	0.3412825919	1.0539382160	45.3190337300	12.5159369800
1.0773590650	39.4471165700	0.3383590745	1.0773590650	45.3208450200	12.5158931200
1.1007799140	39.1509270600	0.3602775887	1.1007799140	45.3229103900	12.5161032900
1.1242007640	38.6420095700	0.3813875779	1.1242007640	45.3227886800	12.5159448500
1.1476216130	38.5841121600	0.3653125023	1.1476216130	45.3218543800	12.5151218000
1.1710424620	38.4764650900	0.3109877208	1.1710424620	45.3226857600	12.5142453700
1.1944633110	38.1074179500	0.2547278627	1.1944633110	45.3235784000	12.5135705700
1.2178841600	37.9626582900	0.2525697980	1.2178841600	45.3243081200	12.5134871600
1.2413050100	37.8931835700	0.2096108621	1.2413050100	45.3280078900	12.5117200600
1.2647258590	37.8217638300	0.2062948540	1.2647258590	45.3265738500	12.5131466600
1.2881467080	37.6843467300	0.1995572769	1.2881467080	45.3298922400	12.5106020200
1.3115675570	37.6568232300	0.1903455686	1.3115675570	45.3328164400	12.5101828400
1.3349884070	37.5021618000	0.1635518287	1.3349884070	45.3322812900	12.5092196800
1.3584092560	37.3722911900	0.1717455353	1.3584092560	45.3353351100	12.5100038500
1.3818301050	37.3463732000	0.1735413769	1.3818301050	45.3301312200	12.5102263000
1.4052509540	37.2986583200	0.1727357117	1.4052509540	45.3305276200	12.5091135400
1.4286718040	37.2093194500	0.1787889158	1.4286718040	45.3321511500	12.5101253700
1.4520926530	37.0738321600	0.1923425481	1.4520926530	45.3336736900	12.5089869200
1.4755135020	36.9323261300	0.2113812746	1.4755135020	45.3335179900	12.5077950400
1.4989343510	36.8790082400	0.2144233610	1.4989343510	45.3319520600	12.5100903100
1.5223552010	36.6217578700	0.2464401266	1.5223552010	45.3319064800	12.5099103100
1.5457760500	36.4986924100	0.2556755978	1.5457760500	45.3336353400	12.5084404900
1.5691968990	36.3393521900	0.2239818785	1.5691968990	45.3337813000	12.5079250200
1.5926177480	36.1491991600	0.2291002609	1.5926177480	45.3328102900	12.5073166700
