SOLfas3BEST			SOLext		
t	x	y	t	x	y
0.000000000000	2.069821265000	9.545003102000	0.000000000000	27.187499410000	13.162499710000
0.023140648860	2.071137969000	9.544577057000	0.023140648860	27.188992440000	13.162478510000
0.046281297730	2.072319898000	9.544400761000	0.046281297730	27.190720540000	13.161887840000
0.069421946590	2.070570984000	9.543749874000	0.069421946590	27.191355030000	13.161386360000
0.092562595460	2.071021156000	9.543932726000	0.092562595460	27.191239650000	13.160939460000
0.115703244300	2.075376719000	9.544562069000	0.115703244300	27.191876820000	13.161799660000
0.138843893200	2.073944465000	9.544683549000	0.138843893200	27.192613100000	13.161214410000
0.161984542000	2.070595954000	9.543946876000	0.161984542000	27.192387520000	13.161332020000
0.185125190900	2.071916657000	9.544133467000	0.185125190900	27.193670240000	13.161918330000
0.208265839800	2.064004623000	9.544792185000	0.208265839800	27.192572120000	13.161978460000
0.231406488600	2.060659445000	9.545091204000	0.231406488600	27.192300180000	13.161204150000
0.254547137500	2.061868696000	9.545322367000	0.254547137500	27.191096730000	13.160706580000
0.277687786400	2.062265031000	9.544783725000	0.277687786400	27.190080650000	13.160670270000
0.300828435200	2.044742768000	9.545191807000	0.300828435200	27.190348800000	13.161374000000
0.323969084100	2.039590107000	9.545554114000	0.323969084100	27.190333080000	13.160002900000
0.347109733000	2.011809380000	9.545011790000	0.347109733000	27.189525280000	13.159759430000
0.370250381800	2.005237931000	9.545085875000	0.370250381800	27.190053660000	13.160560920000
0.393391030700	2.002967492000	9.545634784000	0.393391030700	27.187217740000	13.160215890000
0.416531679500	2.003068737000	9.544931490000	0.416531679500	27.188511730000	13.159978800000
0.439672328400	1.984937879000	9.544680884000	0.439672328400	27.188856570000	13.159501080000
0.462812977300	1.986809544000	9.544365319000	0.462812977300	27.189344190000	13.159969200000
0.485953626100	1.986231100000	9.544741853000	0.485953626100	27.190152990000	13.161076550000
0.509094275000	1.934044104000	9.543267549000	0.509094275000	27.188299520000	13.159407590000
0.532234923900	1.930252776000	9.543800479000	0.532234923900	27.188630120000	13.159296390000
0.555375572700	1.934211327000	9.544077207000	0.555375572700	27.190252780000	13.160079470000
0.578516221600	1.926110158000	9.543801074000	0.578516221600	27.187912340000	13.158943550000
0.601656870500	1.912007378000	9.543217234000	0.601656870500	27.185542960000	13.159326650000
0.624797519300	1.913026857000	9.543195968000	0.624797519300	27.185795310000	13.159828340000
0.647938168200	1.907999893000	9.543928822000	0.647938168200	27.183959190000	13.159814760000
0.671078817100	1.903923518000	9.542799438000	0.671078817100	27.183603370000	13.159166850000
0.694219465900	1.908060413000	9.542833470000	0.694219465900	27.184163280000	13.159065810000
0.717360114800	1.915764786000	9.542839705000	0.717360114800	27.183690420000	13.158975940000
0.740500763600	1.909671158000	9.542956865000	0.740500763600	27.184710900000	13.160165540000
0.763641412500	1.913813088000	9.543522659000	0.763641412500	27.186446230000	13.159656530000
0.786782061400	1.923208601000	9.543094866000	0.786782061400	27.187868070000	13.161027540000
0.809922710200	1.917692005000	9.543795066000	0.809922710200	27.188799560000	13.161337950000
0.833063359100	1.921163377000	9.545374314000	0.833063359100	27.186377990000	13.160848630000
0.856204008000	1.924677899000	9.545452165000	0.856204008000	27.190375000000	13.159945540000
0.879344656800	1.900306747000	9.549211326000	0.879344656800	27.191240070000	13.159119240000
0.902485305700	1.861629644000	9.558689160000	0.902485305700	27.190546220000	13.160232330000
0.925625954600	1.823218893000	9.561456004000	0.925625954600	27.191827160000	13.162124280000
0.948766603400	1.698318626000	9.568771920000	0.948766603400	27.194512280000	13.162396650000
0.971907252300	1.587120918000	9.565968223000	0.971907252300	27.196167590000	13.162749280000
0.995047901100	1.464519355000	9.568879865000	0.995047901100	27.201745020000	13.162459320000
1.018188550000	1.297889968000	9.573479949000	1.018188550000	27.203692200000	13.165276930000
1.041329199000	1.197407454000	9.592132395000	1.041329199000	27.209260080000	13.164159400000
1.064469848000	0.982043515500	9.617625939000	1.064469848000	27.207328600000	13.170378040000
1.087610497000	0.799841328000	9.639862514000	1.087610497000	27.207079380000	13.173574390000
1.110751145000	0.637049952600	9.650932525000	1.110751145000	27.206660240000	13.176513080000
1.133891794000	0.545397106400	9.664848319000	1.133891794000	27.203395810000	13.177832960000
1.157032443000	0.480447649500	9.675746345000	1.157032443000	27.203027920000	13.174485950000
1.180173092000	0.116397270500	9.681076522000	1.180173092000	27.195264630000	13.161521870000
1.203313741000	-0.107440006600	9.694623782000	1.203313741000	27.198395900000	13.153731670000
1.226454390000	-0.404763292900	9.700025069000	1.226454390000	27.186360920000	13.147578850000
1.249595039000	-0.560109177500	9.703529384000	1.249595039000	27.186432960000	13.151007500000
1.272735688000	-0.773518723400	9.705691605000	1.272735688000	27.183589600000	13.154394230000
1.295876336000	-0.882260298600	9.720347300000	1.295876336000	27.182008020000	13.159287960000
1.319016985000	-1.048630245000	9.737909360000	1.319016985000	27.155967790000	13.163053220000
1.342157634000	-1.113262238000	9.754505167000	1.342157634000	27.158627100000	13.154148060000
1.365298283000	-1.200070225000	9.753920685000	1.365298283000	27.119610920000	13.157601490000
1.388438932000	-1.287630016000	9.763640711000	1.388438932000	27.156855910000	13.147564400000
1.411579581000	-1.396796253000	9.768581595000	1.411579581000	27.173576310000	13.144348540000
1.434720230000	-1.552725914000	9.774771364000	1.434720230000	27.185016870000	13.147602060000
1.457860878000	-1.654158999000	9.779047043000	1.457860878000	27.200593290000	13.146929510000
1.481001527000	-1.779834040000	9.792501347000	1.481001527000	27.166278340000	13.139799580000
1.504142176000	-1.865003484000	9.797419819000	1.504142176000	27.131612040000	13.146369260000
1.527282825000	-1.905756955000	9.785845409000	1.527282825000	27.106823600000	13.144335530000
1.550423474000	-2.039417465000	9.791829579000	1.550423474000	27.069365590000	13.163320210000
1.573564123000	-2.221660639000	9.797277358000	1.573564123000	27.053837850000	13.188314490000
1.596704772000	-2.309383794000	9.795953054000	1.596704772000	27.048270070000	13.191773280000
1.619845420000	-2.467195801000	9.802332021000	1.619845420000	27.031594320000	13.195469540000
1.642986069000	-2.602522494000	9.811741743000	1.642986069000	27.026499910000	13.202787010000
1.666126718000	-2.778229990000	9.821408135000	1.666126718000	27.057622170000	13.202954960000
1.689267367000	-2.820614154000	9.823251775000	1.689267367000	27.062577470000	13.206056460000
1.712408016000	-2.946023094000	9.816387332000	1.712408016000	27.051849760000	13.204575070000
1.735548665000	-2.980022036000	9.813781349000	1.735548665000	27.066214720000	13.211527520000
1.758689314000	-3.059349659000	9.818292017000	1.758689314000	27.065553130000	13.214233510000
1.781829963000	-3.088017736000	9.815708502000	1.781829963000	27.063871300000	13.217188600000
1.804970611000	-3.131982092000	9.808575336000	1.804970611000	27.074893840000	13.219554340000
1.828111260000	-3.231291978000	9.804669829000	1.828111260000	27.095403990000	13.218612300000
1.851251909000	-3.377408644000	9.801281052000	1.851251909000	27.114035730000	13.212720220000
1.874392558000	-3.402288169000	9.804982991000	1.874392558000	27.118114380000	13.214365990000
1.897533207000	-3.507343787000	9.811326195000	1.897533207000	27.125702350000	13.214872600000
1.920673856000	-3.556708686000	9.835886263000	1.920673856000	27.113987470000	13.213625610000
1.943814505000	-3.599428777000	9.843590668000	1.943814505000	27.102153220000	13.215445300000
1.966955153000	-3.837488627000	9.849980329000	1.966955153000	27.087640390000	13.215328030000
1.990095802000	-3.879780583000	9.860950650000	1.990095802000	27.093746670000	13.218801600000
2.013236451000	-4.045275136000	9.864292492000	2.013236451000	27.080009080000	13.220642040000
2.036377100000	-4.189470134000	9.863972048000	2.036377100000	27.080777520000	13.218267340000
2.059517749000	-4.304302775000	9.865954386000	2.059517749000	27.063343820000	13.217457580000
2.082658398000	-4.409222482000	9.867936698000	2.082658398000	27.041582700000	13.214335950000
2.105799047000	-4.451427796000	9.868824594000	2.105799047000	27.043170320000	13.220011480000
2.128939695000	-4.604977701000	9.865464001000	2.128939695000	27.026041260000	13.217402390000
2.152080344000	-4.808266273000	9.873141308000	2.152080344000	26.983214510000	13.215064050000
2.175220993000	-4.864672960000	9.875226796000	2.175220993000	26.983423550000	13.219275030000
2.198361642000	-4.977525650000	9.874972251000	2.198361642000	26.976213180000	13.222401120000
2.221502291000	-5.066748804000	9.876239801000	2.221502291000	26.964882610000	13.223208080000
2.244642940000	-5.202180119000	9.878043491000	2.244642940000	26.951380310000	13.223901220000
2.267783589000	-5.327127715000	9.874708605000	2.267783589000	26.941475370000	13.224285820000
