CALbumpBEST			CALext		
t	x	y	t	x	y
0.000000000000	4.940254023000	8.925613309000	0	-14.06127999	13.91536104
0.023829381630	4.939384875000	8.925807629000	0.023829382	-14.06183487	13.91559542
0.047658763260	4.938937397000	8.926265730000	0.047658763	-14.06257364	13.91564832
0.071488144880	4.939851192000	8.925406474000	0.071488145	-14.06167586	13.91540068
0.095317526510	4.939697785000	8.925615031000	0.095317527	-14.06169938	13.91503581
0.119146908100	4.939413007000	8.925963245000	0.119146908	-14.06202611	13.91568453
0.142976289800	4.939151814000	8.925708415000	0.14297629	-14.06131978	13.91506131
0.166805671400	4.939276704000	8.925795667000	0.166805671	-14.06139056	13.91534164
0.190635053000	4.938961550000	8.925774284000	0.190635053	-14.06207915	13.91520701
0.214464434600	4.939176149000	8.925539892000	0.214464435	-14.06144832	13.91515919
0.238293816300	4.939137115000	8.925783225000	0.238293816	-14.06116541	13.91502089
0.262123197900	4.938784580000	8.925599949000	0.262123198	-14.06262589	13.91515448
0.285952579500	4.938568245000	8.925354638000	0.28595258	-14.0615919	13.91499377
0.309781961200	4.938569800000	8.925285375000	0.309781961	-14.06174791	13.91506892
0.333611342800	4.938984422000	8.924997478000	0.333611343	-14.06087045	13.91501254
0.357440724400	4.938928037000	8.925015677000	0.357440724	-14.06191576	13.91511883
0.381270106000	4.938653364000	8.924986202000	0.381270106	-14.06121185	13.91492574
0.405099487700	4.938455959000	8.925643903000	0.405099488	-14.06140467	13.91503254
0.428928869300	4.938571988000	8.926164962000	0.428928869	-14.0620047	13.91540701
0.452758250900	4.940090243000	8.924362959000	0.452758251	-14.06188941	13.91487966
0.476587632600	4.940069582000	8.924711518000	0.476587633	-14.06165914	13.91485815
0.500417014200	4.937582097000	8.926094250000	0.500417014	-14.0618327	13.91487749
0.524246395800	4.938479664000	8.926046161000	0.524246396	-14.06172696	13.91523611
0.548075777400	4.938137629000	8.925738537000	0.548075777	-14.06189402	13.9150422
0.571905159100	4.935368009000	8.926521862000	0.571905159	-14.06238113	13.91558361
0.595734540700	4.935669799000	8.927180402000	0.595734541	-14.06262682	13.9156691
0.619563922300	4.937041490000	8.926083831000	0.619563922	-14.06307554	13.91579238
0.643393303900	4.938040578000	8.924482682000	0.643393304	-14.06155282	13.91510206
0.667222685600	4.933648005000	8.923223527000	0.667222686	-14.06076998	13.91471652
0.691052067200	4.920877388000	8.915434116000	0.691052067	-14.05942182	13.9140243
0.714881448800	4.914642490000	8.898907586000	0.714881449	-14.05930146	13.91252106
0.738710830500	4.905686021000	8.872781843000	0.738710831	-14.05630075	13.91032569
0.762540212100	4.889234532000	8.847842093000	0.762540212	-14.05401434	13.90717878
0.786369593700	4.864735116000	8.838079265000	0.786369594	-14.04884083	13.9058059
0.810198975300	4.864185217000	8.797714868000	0.810198975	-14.03533065	13.89638155
0.834028357000	4.863362663000	8.787808946000	0.834028357	-14.03851176	13.89694232
