SOLendUSED			SOLext		
t	x	y	t	x	y
0	19.31249958	8.137499823	0.000000000000	26.160846390000	13.606983360000
0.023520557	19.31048915	8.138238	0.023520556970	26.160478930000	13.606716150000
0.047041114	19.30860265	8.138308258	0.047041113930	26.160785660000	13.606683180000
0.070561671	19.31120667	8.138262332	0.070561670900	26.160958710000	13.606457160000
0.094082228	19.31233292	8.138000927	0.094082227870	26.160256410000	13.606257330000
0.117602785	19.31161203	8.138488335	0.117602784800	26.160537120000	13.606153480000
0.141123342	19.31021645	8.138129844	0.141123341800	26.160616910000	13.606347300000
0.164643899	19.31234389	8.137242688	0.164643898800	26.160429280000	13.606403250000
0.188164456	19.31176494	8.137478777	0.188164455700	26.160260130000	13.606219370000
0.211685013	19.31159632	8.137046582	0.211685012700	26.160834050000	13.606358570000
0.23520557	19.31200154	8.136978972	0.235205569700	26.161802350000	13.606339970000
0.258726127	19.31384705	8.136921604	0.258726126600	26.160994640000	13.606301250000
0.282246684	19.31592251	8.135978361	0.282246683600	26.160742760000	13.606017450000
0.305767241	19.31647885	8.135808711	0.305767240600	26.160869040000	13.606061590000
0.329287798	19.31821776	8.135061628	0.329287797500	26.160677620000	13.605774070000
0.352808355	19.3184498	8.135480132	0.352808354500	26.161214190000	13.606068010000
0.376328912	19.31821051	8.135260181	0.376328911500	26.162160140000	13.605851560000
0.399849468	19.32029751	8.134572489	0.399849468400	26.160856420000	13.605468450000
0.423370025	19.32062646	8.134804082	0.423370025400	26.161417660000	13.604979820000
0.446890582	19.31768293	8.135200617	0.446890582400	26.161239560000	13.605266050000
0.470411139	19.31536164	8.135364564	0.470411139300	26.161575850000	13.605419010000
0.493931696	19.3160989	8.135854534	0.493931696300	26.161952740000	13.605335220000
0.517452253	19.31746194	8.135728026	0.517452253300	26.161904580000	13.605105100000
0.54097281	19.31534752	8.136176853	0.540972810200	26.160413210000	13.605439880000
0.564493367	19.31556004	8.135215158	0.564493367200	26.162128800000	13.605132140000
0.588013924	19.31517136	8.135775503	0.588013924200	26.161090280000	13.605268650000
0.611534481	19.31564358	8.136114678	0.611534481100	26.162350730000	13.605389810000
0.635055038	19.31370353	8.136031606	0.635055038100	26.161606680000	13.604626460000
0.658575595	19.31453556	8.136773376	0.658575595100	26.161837370000	13.604624230000
0.682096152	19.31449533	8.136680196	0.682096152000	26.161645020000	13.604592740000
0.705616709	19.31173762	8.137244191	0.705616709000	26.161149680000	13.604530520000
0.729137266	19.31269786	8.136564204	0.729137266000	26.161436210000	13.604979070000
0.752657823	19.31221493	8.136350194	0.752657822900	26.161955230000	13.604313250000
0.77617838	19.31125098	8.135993289	0.776178379900	26.162301350000	13.604365610000
0.799698937	19.31576326	8.135679771	0.799698936900	26.163299640000	13.604252600000
0.823219494	19.31870491	8.135325577	0.823219493800	26.162452740000	13.604440630000
0.846740051	19.31158906	8.137451628	0.846740050800	26.161923760000	13.603643090000
0.870260608	19.31118894	8.137532702	0.870260607800	26.160772830000	13.603552430000
0.893781165	19.31038065	8.138191238	0.893781164700	26.162456700000	13.603922090000
0.917301722	19.31178465	8.138172507	0.917301721700	26.161050500000	13.603440160000
0.940822279	19.30372703	8.140066008	0.940822278700	26.161489930000	13.603799940000
0.964342836	19.30573869	8.140330174	0.964342835600	26.161967060000	13.603589000000
0.987863393	19.31043145	8.139762918	0.987863392600	26.162647810000	13.603250330000
1.01138395	19.3053864	8.140372103	1.011383950000	26.162770080000	13.602682060000
1.034904507	19.30538992	8.140133456	1.034904507000	26.162995640000	13.603033520000
1.058425064	19.30690061	8.13979428	1.058425064000	26.162759710000	13.602890410000
1.08194562	19.30304965	8.14041047	1.081945620000	26.163811400000	13.603370550000
1.105466177	19.2978453	8.142252584	1.105466177000	26.162990560000	13.603528100000
1.128986734	19.24520117	8.146746193	1.128986734000	26.162556220000	13.604362490000
1.152507291	19.18435412	8.148340896	1.152507291000	26.160949430000	13.605418800000
1.176027848	19.10380266	8.183846513	1.176027848000	26.163595030000	13.609793690000
1.199548405	18.72280719	8.229276681	1.199548405000	26.154716370000	13.645942080000
1.223068962	18.66257904	8.224962257	1.223068962000	26.159032360000	13.665214480000
1.246589519	18.4128721	8.248618424	1.246589519000	26.178946080000	13.689194800000
1.270110076	18.39111361	8.263239351	1.270110076000	26.171952280000	13.694710480000
1.293630633	18.24131639	8.299879657	1.293630633000	26.160871340000	13.703457380000
1.31715119	18.15761891	8.314725113	1.317151190000	26.158696390000	13.712529780000
1.340671747	18.10005447	8.322775345	1.340671747000	26.157028070000	13.714592490000
1.364192304	18.01923238	8.338833806	1.364192304000	26.151323050000	13.719873940000
1.387712861	17.91178984	8.350358827	1.387712861000	26.155046610000	13.727036900000
1.411233418	17.78014783	8.356506456	1.411233418000	26.158433010000	13.740963800000
1.434753975	17.54413305	8.365123993	1.434753975000	26.137120870000	13.771697570000
1.458274532	17.38066745	8.369757114	1.458274532000	26.138783970000	13.789501140000
1.481795089	17.21487896	8.370984952	1.481795089000	26.131395800000	13.803812350000
1.505315646	16.9337173	8.367589564	1.505315646000	26.102484080000	13.847778030000
1.528836203	16.88378677	8.378486097	1.528836203000	26.095979960000	13.858955400000
