CALbumpBEST			CALext		
t	x	y	t	x	y
0.000000000000	17.003908050000	8.460154839000	0.000000000000	7.985745804000	14.631690400000
0.059612518630	16.936983320000	8.475291601000	0.059612518630	7.981642254000	14.626531730000
0.119225037300	16.884324960000	8.492120048000	0.119225037300	7.963741577000	14.623805740000
0.178837555900	16.827529100000	8.554345603000	0.178837555900	7.937138837000	14.620921760000
0.238450074500	16.735222130000	8.607302348000	0.238450074500	7.815579702000	14.616858050000
0.298062593100	16.737804740000	8.640329961000	0.298062593100	7.719535338000	14.618738480000
0.357675111800	16.652738920000	8.675462499000	0.357675111800	7.686144071000	14.623648830000
0.417287630400	16.502276890000	8.740448435000	0.417287630400	7.624258994000	14.609434370000
0.476900149000	16.504522540000	8.764218152000	0.476900149000	7.567860432000	14.611604220000
0.536512667700	16.543523650000	8.753376063000	0.536512667700	7.560182746000	14.616312200000
0.596125186300	16.556972630000	8.744854919000	0.596125186300	7.544298074000	14.620918610000
0.655737704900	16.577130900000	8.733201778000	0.655737704900	7.549636942000	14.618690070000
0.715350223500	16.577475770000	8.739422787000	0.715350223500	7.542542690000	14.619236590000
0.774962742200	16.580423710000	8.744013559000	0.774962742200	7.556685497000	14.616304130000
0.834575260800	16.683770520000	8.697831358000	0.834575260800	7.542662803000	14.619294730000
0.894187779400	16.684280510000	8.686814818000	0.894187779400	7.546268469000	14.619214960000
0.953800298100	16.693547670000	8.688892388000	0.953800298100	7.546365539000	14.626120810000
1.013412817000	16.689748700000	8.664518053000	1.013412817000	7.551339516000	14.626384210000
1.073025335000	16.718616370000	8.632440506000	1.073025335000	7.550218404000	14.627264680000
1.132637854000	16.753590170000	8.613766907000	1.132637854000	7.546629624000	14.621047220000
1.192250373000	16.793400410000	8.591206256000	1.192250373000	7.548685076000	14.622401190000
1.251862891000	16.808637440000	8.582226360000	1.251862891000	7.550222382000	14.622568290000
1.311475410000	16.884714230000	8.549267101000	1.311475410000	7.546860876000	14.624487220000
1.371087928000	16.863059900000	8.532532849000	1.371087928000	7.545055223000	14.623425080000
1.430700447000	16.883254680000	8.525325559000	1.430700447000	7.545937329000	14.625844820000
1.490312966000	16.930113830000	8.499732764000	1.490312966000	7.546824671000	14.628940180000
1.549925484000	17.024253560000	8.482638272000	1.549925484000	7.545185922000	14.628748440000
1.609538003000	17.068651080000	8.462821809000	1.609538003000	7.544147142000	14.628897470000
1.669150522000	17.150949460000	8.458692387000	1.669150522000	7.552508423000	14.628560520000
1.728763040000	17.176279780000	8.459409064000	1.728763040000	7.548277922000	14.628237040000
1.788375559000	17.175893600000	8.451290556000	1.788375559000	7.556148329000	14.628135280000
1.847988077000	17.224541640000	8.429895145000	1.847988077000	7.577023766000	14.631481720000
1.907600596000	17.254700060000	8.447255236000	1.907600596000	7.584673326000	14.632013740000
1.967213115000	17.321641000000	8.441977077000	1.967213115000	7.610516930000	14.631070620000
2.026825633000	17.335894870000	8.453855892000	2.026825633000	7.626211856000	14.631483160000
2.086438152000	17.371906720000	8.448328008000	2.086438152000	7.659411130000	14.637076340000
2.146050671000	17.396277030000	8.452352504000	2.146050671000	7.693052458000	14.637694050000
2.205663189000	17.430798700000	8.453312979000	2.205663189000	7.697604668000	14.637558830000
2.265275708000	17.479290500000	8.453938756000	2.265275708000	7.694556256000	14.638561580000
2.324888227000	17.511512400000	8.450840127000	2.324888227000	7.696234935000	14.636932790000
2.384500745000	17.540351110000	8.459210299000	2.384500745000	7.700027063000	14.636937260000
2.444113264000	17.544562480000	8.469656580000	2.444113264000	7.703489835000	14.636230260000
2.503725782000	17.549457560000	8.465439516000	2.503725782000	7.706096742000	14.637235800000
2.563338301000	17.579857380000	8.461340817000	2.563338301000	7.708642158000	14.637647850000
2.622950820000	17.636481600000	8.459534230000	2.622950820000	7.725731898000	14.636905700000
2.682563338000	17.669258350000	8.453205439000	2.682563338000	7.721574403000	14.637846560000
2.742175857000	17.712988160000	8.455136333000	2.742175857000	7.743184965000	14.636131340000
2.801788376000	17.727410860000	8.447613552000	2.801788376000	7.777370061000	14.637096190000
2.861400894000	17.739660890000	8.444851770000	2.861400894000	7.790604695000	14.637602900000
2.921013413000	17.756222330000	8.449120604000	2.921013413000	7.781345200000	14.639790000000
2.980625931000	17.774208010000	8.450666335000	2.980625931000	7.789824831000	14.642000700000
3.040238450000	17.789154750000	8.471697406000	3.040238450000	7.786866876000	14.640201360000
3.099850969000	17.785315300000	8.476660434000	3.099850969000	7.795643150000	14.640559990000
3.159463487000	17.774414620000	8.478516770000	3.159463487000	7.785945396000	14.639376670000
3.219076006000	17.768004790000	8.470681863000	3.219076006000	7.783691284000	14.639848480000
3.278688525000	17.765519590000	8.464802036000	3.278688525000	7.786796525000	14.640059290000
3.338301043000	17.760156170000	8.463604292000	3.338301043000	7.781938471000	14.638926860000
3.397913562000	17.758158650000	8.462993616000	3.397913562000	7.774749399000	14.639779090000
3.457526080000	17.757575200000	8.458597535000	3.457526080000	7.790781018000	14.641261920000
3.517138599000	17.761019450000	8.459017024000	3.517138599000	7.789168849000	14.643506710000
3.576751118000	17.762469060000	8.457531200000	3.576751118000	7.780040975000	14.640871370000
3.636363636000	17.766577560000	8.457530499000	3.636363636000	7.786385492000	14.638723200000
3.695976155000	17.770079730000	8.455305805000	3.695976155000	7.789343055000	14.636021440000
3.755588674000	17.796760170000	8.447281977000	3.755588674000	7.791400766000	14.636325480000
3.815201192000	17.841851990000	8.443403660000	3.815201192000	7.794853509000	14.634970060000
3.874813711000	17.844584880000	8.446484361000	3.874813711000	7.792640689000	14.634629990000
3.934426230000	17.842696260000	8.451906778000	3.934426230000	7.789231159000	14.637497180000
3.994038748000	17.854150210000	8.455798133000	3.994038748000	7.788948840000	14.636703370000
4.053651267000	17.818006750000	8.463079455000	4.053651267000	7.786370960000	14.639562800000
4.113263785000	17.800621200000	8.470279557000	4.113263785000	7.790667891000	14.638879600000
4.172876304000	17.720136490000	8.512324258000	4.172876304000	7.795193846000	14.640109140000
4.232488823000	17.729156210000	8.526187680000	4.232488823000	7.792840856000	14.639904420000
4.292101341000	17.750412530000	8.527937543000	4.292101341000	7.791184905000	14.638548490000
4.351713860000	17.754722130000	8.535177490000	4.351713860000	7.789994338000	14.639105030000
4.411326379000	17.761448470000	8.557391894000	4.411326379000	7.788492923000	14.638857440000
4.470938897000	17.712892900000	8.585847003000	4.470938897000	7.794890479000	14.638594300000
4.530551416000	17.717006080000	8.599285585000	4.530551416000	7.788949938000	14.640148120000
4.590163934000	17.737568940000	8.607943700000	4.590163934000	7.790436679000	14.639143550000
4.649776453000	17.755561700000	8.631530353000	4.649776453000	7.790894469000	14.638572350000
4.709388972000	17.708613240000	8.673167275000	4.709388972000	7.791940466000	14.638970000000
4.769001490000	17.702531720000	8.680650075000	4.769001490000	7.789918244000	14.639544800000
4.828614009000	17.693627700000	8.690330863000	4.828614009000	7.789822604000	14.638179620000
4.888226528000	17.690202280000	8.693775683000	4.888226528000	7.798268068000	14.638096570000
4.947839046000	17.674258800000	8.689470841000	4.947839046000	7.797621839000	14.638663940000
5.007451565000	17.659128860000	8.683887896000	5.007451565000	7.793484550000	14.638781620000
5.067064083000	17.643751240000	8.681124560000	5.067064083000	7.797863889000	14.637986550000
5.126676602000	17.652971620000	8.683653994000	5.126676602000	7.789953802000	14.639363860000
5.186289121000	17.651513980000	8.688276843000	5.186289121000	7.795318869000	14.638347660000
5.245901639000	17.651911720000	8.696551198000	5.245901639000	7.792563510000	14.638722340000
5.305514158000	17.653795470000	8.702283359000	5.305514158000	7.800361573000	14.638098200000
5.365126677000	17.666939920000	8.715075370000	5.365126677000	7.792170999000	14.638862570000
5.424739195000	17.662536300000	8.718818136000	5.424739195000	7.793469565000	14.637589810000
5.484351714000	17.653339430000	8.723812295000	5.484351714000	7.791034083000	14.639553850000
5.543964232000	17.634831670000	8.721853293000	5.543964232000	7.794511889000	14.640269390000
5.603576751000	17.613944300000	8.725274191000	5.603576751000	7.793028292000	14.640903340000
5.663189270000	17.573277960000	8.720868817000	5.663189270000	7.795891245000	14.638769710000
5.722801788000	17.559327470000	8.721347371000	5.722801788000	7.796991792000	14.639633200000
5.782414307000	17.575162850000	8.719162817000	5.782414307000	7.793411798000	14.641683320000
5.842026826000	17.562813040000	8.720182978000	5.842026826000	7.791707549000	14.638686700000
5.901639344000	17.536579540000	8.718271623000	5.901639344000	7.790061804000	14.640575090000
5.961251863000	17.507983210000	8.714893213000	5.961251863000	7.791578483000	14.640390440000
6.020864382000	17.502544760000	8.719974995000	6.020864382000	7.800592858000	14.637235030000
6.080476900000	17.503545970000	8.725619666000	6.080476900000	7.802925934000	14.638891290000
6.140089419000	17.491216830000	8.719521900000	6.140089419000	7.794665058000	14.641473650000
6.199701937000	17.483735820000	8.722951492000	6.199701937000	7.793066178000	14.638690410000
