SOLendBEST			SOLext		
t	x	y	t	x	y
0.0000000000000	23.5328462000000	13.5474449600000	0.0000000000000	-18.1605835500000	21.1386856700000
0.0612857755700	23.5866031600000	13.5463111700000	0.0612857755700	-18.1624272600000	21.1382570800000
0.1225715511000	23.7322214200000	13.5427134700000	0.1225715511000	-18.1626552400000	21.1382501800000
0.1838573267000	23.8265704800000	13.5427198000000	0.1838573267000	-18.1639099100000	21.1382201200000
0.2451431023000	23.8467292500000	13.5427007400000	0.2451431023000	-18.1639871600000	21.1382388900000
0.3064288779000	23.8381568600000	13.5488847300000	0.3064288779000	-18.1658300300000	21.1381663500000
0.3677146534000	23.7947886600000	13.5523311500000	0.3677146534000	-18.1684256100000	21.1381657100000
0.4290004290000	23.7777684400000	13.5554989800000	0.4290004290000	-18.1751330100000	21.1383376800000
0.4902862046000	23.7463103800000	13.5561464800000	0.4902862046000	-18.1794050800000	21.1381668400000
0.5515719801000	23.8103866300000	13.5525895600000	0.5515719801000	-18.1839331900000	21.1380020300000
0.6128577557000	23.9050992300000	13.5521243300000	0.6128577557000	-18.1853192500000	21.1380872500000
0.6741435313000	23.9509822200000	13.5497445300000	0.6741435313000	-18.1915747400000	21.1381871200000
0.7354293069000	24.0043412300000	13.5502384200000	0.7354293069000	-18.1944278000000	21.1383321000000
0.7967150824000	24.1019910800000	13.5491805200000	0.7967150824000	-18.1994942400000	21.1385343200000
0.8580008580000	24.1668276100000	13.5453698400000	0.8580008580000	-18.2086427900000	21.1386102700000
0.9192866336000	24.2230696300000	13.5465381900000	0.9192866336000	-18.2215805500000	21.1385500700000
0.9805724091000	24.2251210500000	13.5499604100000	0.9805724091000	-18.2417244800000	21.1384984200000
1.0418581850000	24.2319709900000	13.5523813100000	1.0418581850000	-18.2533383400000	21.1385768200000
1.1031439600000	24.2274212700000	13.5546353200000	1.1031439600000	-18.2609021300000	21.1384132800000
1.1644297360000	24.2460898900000	13.5540848400000	1.1644297360000	-18.2768342600000	21.1381867500000
1.2257155110000	24.2752195800000	13.5520150800000	1.2257155110000	-18.2867173900000	21.1383431100000
1.2870012870000	24.2837548600000	13.5566697400000	1.2870012870000	-18.2988606600000	21.1381132500000
1.3482870630000	24.2634575600000	13.5601472400000	1.3482870630000	-18.2863041000000	21.1379103000000
1.4095728380000	24.2464701200000	13.5626173700000	1.4095728380000	-18.2877726000000	21.1378302800000
1.4708586140000	24.2525050400000	13.5629449500000	1.4708586140000	-18.3001270100000	21.1380030700000
1.5321443890000	24.2805426900000	13.5598465900000	1.5321443890000	-18.3008790800000	21.1375347700000
1.5934301650000	24.3141605300000	13.5593626000000	1.5934301650000	-18.3017535100000	21.1376724100000
1.6547159400000	24.3308972500000	13.5575012200000	1.6547159400000	-18.2970430900000	21.1376717100000
1.7160017160000	24.3431579700000	13.5592623100000	1.7160017160000	-18.3037521300000	21.1377559700000
1.7772874920000	24.3166968200000	13.5598386900000	1.7772874920000	-18.2984800700000	21.1377806900000
1.8385732670000	24.3422885700000	13.5568232500000	1.8385732670000	-18.2990319400000	21.1378358400000
1.8998590430000	24.3742699600000	13.5545738000000	1.8998590430000	-18.2973578900000	21.1380224200000
1.9611448180000	24.4400258800000	13.5572587700000	1.9611448180000	-18.3058528800000	21.1380573100000
