GMendBEST			GMext		
t	x	y	t	x	y
0.00000000000000	28.18773298000000	1.74289197200000	0.00000000000000	7.66428875800000	11.82310136000000
0.05961251863000	28.19394270000000	1.74539288400000	0.05961251863000	7.66340475800000	11.82198669000000
0.11922503730000	28.21524949000000	1.74048425300000	0.11922503730000	7.66423569100000	11.82196479000000
0.17883755590000	28.22411294000000	1.74300999900000	0.17883755590000	7.66435868100000	11.82198341000000
0.23845007450000	28.30931240000000	1.73466842300000	0.23845007450000	7.66416211500000	11.82199267000000
0.29806259310000	28.35064481000000	1.72546859800000	0.29806259310000	7.66442097000000	11.82193984000000
0.35767511180000	28.42420192000000	1.71433744400000	0.35767511180000	7.66348373600000	11.82192230000000
0.41728763040000	28.47628708000000	1.70709756600000	0.41728763040000	7.66408661000000	11.82193282000000
0.47690014900000	28.50381404000000	1.70463213800000	0.47690014900000	7.66413506500000	11.82187477000000
0.53651266770000	28.55791725000000	1.70156937500000	0.53651266770000	7.66457968500000	11.82213269000000
0.59612518630000	28.61596770000000	1.69707416800000	0.59612518630000	7.66440935100000	11.82198818000000
0.65573770490000	28.65785916000000	1.69374372200000	0.65573770490000	7.66398591400000	11.82189944000000
0.71535022350000	28.75686979000000	1.68342996000000	0.71535022350000	7.66422475800000	11.82204179000000
0.77496274220000	28.80016802000000	1.67634714500000	0.77496274220000	7.66399272500000	11.82188994000000
0.83457526080000	28.84336217000000	1.66670007800000	0.83457526080000	7.66452628100000	11.82178319000000
0.89418777940000	28.90858457000000	1.65625895200000	0.89418777940000	7.66445502800000	11.82173629000000
0.95380029810000	28.96048388000000	1.65127729600000	0.95380029810000	7.66400857500000	11.82205219000000
1.01341281700000	29.03611326000000	1.64572068300000	1.01341281700000	7.66473454000000	11.82185729000000
1.07302533500000	29.07895775000000	1.63436998300000	1.07302533500000	7.66423367100000	11.82179163000000
1.13263785400000	29.14173389000000	1.63006805300000	1.13263785400000	7.66484210300000	11.82171500000000
1.19225037300000	29.19813370000000	1.62596458000000	1.19225037300000	7.66425892600000	11.82188880000000
1.25186289100000	29.24672740000000	1.61604824400000	1.25186289100000	7.66445350600000	11.82170838000000
1.31147541000000	29.26332914000000	1.61093105900000	1.31147541000000	7.66398105600000	11.82179067000000
1.37108792800000	29.28879725000000	1.61432758900000	1.37108792800000	7.66406941800000	11.82196046000000
1.43070044700000	29.31824476000000	1.61019951600000	1.43070044700000	7.66398055800000	11.82187582000000
1.49031296600000	29.35575648000000	1.60802265400000	1.49031296600000	7.66424497600000	11.82188438000000
1.54992548400000	29.41132087000000	1.60800660400000	1.54992548400000	7.66465930500000	11.82173102000000
1.60953800300000	29.47854814000000	1.60003739700000	1.60953800300000	7.66445648300000	11.82172879000000
1.66915052200000	29.49279090000000	1.60227760500000	1.66915052200000	7.66350788400000	11.82190015000000
1.72876304000000	29.52898929000000	1.59811910300000	1.72876304000000	7.66431752000000	11.82187901000000
1.78837555900000	29.54481865000000	1.60077877300000	1.78837555900000	7.66424882400000	11.82175247000000
1.84798807700000	29.54479880000000	1.59919829100000	1.84798807700000	7.66437631400000	11.82185013000000
1.90760059600000	29.55619269000000	1.60271185300000	1.90760059600000	7.66450640700000	11.82181130000000
1.96721311500000	29.64569695000000	1.58627191600000	1.96721311500000	7.66425203100000	11.82189014000000
2.02682563300000	29.68066898000000	1.58256212600000	2.02682563300000	7.66408581100000	11.82181560000000
2.08643815200000	29.70314340000000	1.58045410400000	2.08643815200000	7.66391235700000	11.82187211000000
2.14605067100000	29.77430373000000	1.57103136100000	2.14605067100000	7.66412902200000	11.82171320000000
2.20566318900000	29.75510317000000	1.57662942600000	2.20566318900000	7.66459993200000	11.82188121000000
2.26527570800000	29.80105001000000	1.57339267100000	2.26527570800000	7.66463188300000	11.82157561000000
2.32488822700000	29.82957560000000	1.57358482200000	2.32488822700000	7.66404553500000	11.82182647000000
2.38450074500000	29.83650007000000	1.57347032800000	2.38450074500000	7.66418829700000	11.82201530000000
2.44411326400000	29.86392238000000	1.57119230800000	2.44411326400000	7.66508653600000	11.82167130000000
2.50372578200000	29.91830877000000	1.56185194100000	2.50372578200000	7.66415362100000	11.82193529000000
2.56333830100000	29.91411523000000	1.56328715000000	2.56333830100000	7.66437917500000	11.82185197000000
2.62295082000000	29.97048492000000	1.55550061400000	2.62295082000000	7.66386854000000	11.82200125000000
2.68256333800000	30.02696011000000	1.54804037400000	2.68256333800000	7.66509478000000	11.82197861000000
