GMend			GMext		
t	x	y	t	x	y
0.00000000000000	20.54532908000000	2.22843050800000	0.00000000000000	9.40886694000000	12.76621402000000
0.05961251863000	20.60341947000000	2.22042618900000	0.05961251863000	9.40927773400000	12.76607890000000
0.11922503730000	20.68060247000000	2.21177416200000	0.11922503730000	9.40785835100000	12.76614798000000
0.17883755590000	20.75029273000000	2.20436121400000	0.17883755590000	9.40919003800000	12.76600627000000
0.23845007450000	20.87783871000000	2.18270312200000	0.23845007450000	9.40923778500000	12.76603454000000
0.29806259310000	20.94519723000000	2.17499629300000	0.29806259310000	9.40997429500000	12.76596593000000
0.35767511180000	21.03416743000000	2.16564296600000	0.35767511180000	9.41069052900000	12.76586588000000
0.41728763040000	21.13375453000000	2.15392806800000	0.41728763040000	9.41112085000000	12.76586242000000
0.47690014900000	21.29371996000000	2.13222755700000	0.47690014900000	9.41209508600000	12.76552621000000
0.53651266770000	21.31070388000000	2.13400197800000	0.53651266770000	9.41208750900000	12.76567892000000
0.59612518630000	21.38807622000000	2.12151329700000	0.59612518630000	9.41181555300000	12.76567274000000
0.65573770490000	21.52577720000000	2.10668294000000	0.65573770490000	9.41194798600000	12.76557860000000
0.71535022350000	21.66266662000000	2.08627577300000	0.71535022350000	9.41364664900000	12.76529492000000
0.77496274220000	21.74943314000000	2.07663156000000	0.77496274220000	9.41486115700000	12.76512943000000
0.83457526080000	21.84568070000000	2.06603852100000	0.83457526080000	9.41763618900000	12.76484888000000
0.89418777940000	21.95073584000000	2.05337359800000	0.89418777940000	9.42022989000000	12.76438640000000
0.95380029810000	22.02742104000000	2.05322123900000	0.95380029810000	9.42373669600000	12.76428562000000
1.01341281700000	22.13975396000000	2.03278331000000	1.01341281700000	9.42527125600000	12.76389053000000
1.07302533500000	22.18063325000000	2.02555091500000	1.07302533500000	9.42980186100000	12.76324521000000
1.13263785400000	22.29053628000000	2.01628466400000	1.13263785400000	9.43739875600000	12.76254354000000
1.19225037300000	22.38494411000000	2.00589401700000	1.19225037300000	9.46095300700000	12.75898540000000
1.25186289100000	22.41720782000000	1.99872705900000	1.25186289100000	9.46725285700000	12.75874800000000
1.31147541000000	22.51047486000000	1.98445237300000	1.31147541000000	9.46729384600000	12.75876649000000
1.37108792800000	22.57847535000000	1.97155772900000	1.37108792800000	9.47698194300000	12.75700848000000
1.43070044700000	22.67897374000000	1.95876374300000	1.43070044700000	9.47958676800000	12.75684737000000
1.49031296600000	22.72917454000000	1.95677295500000	1.49031296600000	9.48078396500000	12.75680462000000
1.54992548400000	22.83103631000000	1.95321420700000	1.54992548400000	9.48717916500000	12.75589123000000
1.60953800300000	22.88470491000000	1.94940425500000	1.60953800300000	9.48821878300000	12.75575614000000
1.66915052200000	22.90908998000000	1.94442877200000	1.66915052200000	9.48940474300000	12.75566724000000
1.72876304000000	23.01772405000000	1.92966768600000	1.72876304000000	9.48959393800000	12.75571470000000
1.78837555900000	23.12192759000000	1.91613713900000	1.78837555900000	9.48720507600000	12.75598488000000
1.84798807700000	23.23918749000000	1.90261408700000	1.84798807700000	9.49573497400000	12.75489024000000
1.90760059600000	23.26890331000000	1.90010116900000	1.90760059600000	9.49458512300000	12.75510955000000
1.96721311500000	23.36620536000000	1.88986285000000	1.96721311500000	9.49541549900000	12.75492022000000
2.02682563300000	23.43855323000000	1.89176491200000	2.02682563300000	9.49925475000000	12.75430816000000
2.08643815200000	23.58009825000000	1.88146148100000	2.08643815200000	9.50788728600000	12.75325231000000
2.14605067100000	23.65844930000000	1.88063008400000	2.14605067100000	9.51584052200000	12.75206214000000
2.20566318900000	23.71003143000000	1.89764204900000	2.20566318900000	9.52507729500000	12.75094868000000
2.26527570800000	23.74178250000000	1.90602044800000	2.26527570800000	9.53205232700000	12.74999018000000
2.32488822700000	23.82442988000000	1.90643991100000	2.32488822700000	9.54028643900000	12.74894957000000
2.38450074500000	23.85675954000000	1.90403504700000	2.38450074500000	9.54815545000000	12.74793638000000
2.44411326400000	23.83716791000000	1.92624284000000	2.44411326400000	9.55014974400000	12.74768423000000
2.50372578200000	23.91215654000000	1.91517434900000	2.50372578200000	9.55562375400000	12.74700313000000
2.56333830100000	23.93483869000000	1.91775863000000	2.56333830100000	9.55901712400000	12.74673352000000
2.62295082000000	23.92173511000000	1.92854391500000	2.62295082000000	9.56142942600000	12.74644284000000
2.68256333800000	23.93981067000000	1.94726267300000	2.68256333800000	9.56602740500000	12.74583013000000
2.74217585700000	23.97765184000000	1.95694069800000	2.74217585700000	9.57006351600000	12.74520515000000
2.80178837600000	24.06291230000000	1.95349778800000	2.80178837600000	9.57048214700000	12.74507575000000
2.86140089400000	24.11325519000000	1.95059953100000	2.86140089400000	9.57500998300000	12.74428272000000
2.92101341300000	24.21606373000000	1.94124247100000	2.92101341300000	9.58015805400000	12.74362036000000
2.98062593100000	24.25714247000000	1.93500756000000	2.98062593100000	9.58180988200000	12.74349163000000
3.04023845000000	24.32526488000000	1.94014063700000	3.04023845000000	9.59206685000000	12.74244066000000
3.09985096900000	24.37823488000000	1.93174733300000	3.09985096900000	9.60333167600000	12.74128914000000
3.15946348700000	24.37196016000000	1.93411102800000	3.15946348700000	9.61885784000000	12.73931300000000
3.21907600600000	24.26751307000000	1.96735702600000	3.21907600600000	9.61983052200000	12.73964210000000
3.27868852500000	24.34997711000000	1.96809743300000	3.27868852500000	9.63100106600000	12.73839177000000
3.33830104300000	24.47712821000000	1.95850647800000	3.33830104300000	9.63599849900000	12.73794932000000
3.39791356200000	24.48215903000000	1.95383407900000	3.39791356200000	9.64035100400000	12.73728581000000
3.45752608000000	24.52195413000000	1.95262273700000	3.45752608000000	9.63918060300000	12.73762848000000
3.51713859900000	24.55276749000000	1.95299779200000	3.51713859900000	9.64195185300000	12.73739627000000
3.57675111800000	24.55332355000000	1.95618538400000	3.57675111800000	9.64273504100000	12.73725742000000
3.63636363600000	24.64322415000000	1.94589993500000	3.63636363600000	9.64261773100000	12.73726927000000
3.69597615500000	24.74242939000000	1.94333799100000	3.69597615500000	9.64573128800000	12.73708352000000
3.75558867400000	24.78802015000000	1.94443929200000	3.75558867400000	9.64544224800000	12.73712504000000
3.81520119200000	24.85482556000000	1.94706608300000	3.81520119200000	9.64646897200000	12.73699118000000
3.87481371100000	24.94297821000000	1.94178139700000	3.87481371100000	9.64967534300000	12.73673575000000
3.93442623000000	24.98490448000000	1.93920001500000	3.93442623000000	9.65578876300000	12.73619498000000
3.99403874800000	25.04931237000000	1.91896906300000	3.99403874800000	9.65937182800000	12.73572774000000
