SOLfasSAME			SOLext		
t	x	y	t	x	y
0.000000000000	5.077762961000	11.570151970000	0.000000000000	25.329251600000	12.731634400000
0.018313676650	5.076271012000	11.569117330000	0.018313676650	25.329067600000	12.731341260000
0.036627353310	5.077732111000	11.568832540000	0.036627353310	25.329399510000	12.731476150000
0.054941029960	5.077700772000	11.568170080000	0.054941029960	25.329084160000	12.731272590000
0.073254706610	5.078128819000	11.568531630000	0.073254706610	25.328663540000	12.731157240000
0.091568383270	5.080137845000	11.568873810000	0.091568383270	25.329413040000	12.731217610000
0.109882059900	5.081794384000	11.568542920000	0.109882059900	25.329674210000	12.730957370000
0.128195736600	5.081927173000	11.568335250000	0.128195736600	25.328978040000	12.730972850000
0.146509413200	5.082513970000	11.567983450000	0.146509413200	25.328875120000	12.730903280000
0.164823089900	5.085106960000	11.567622490000	0.164823089900	25.329206510000	12.730681280000
0.183136766500	5.088993297000	11.567582270000	0.183136766500	25.329746010000	12.730535090000
0.201450443200	5.089766499000	11.567382290000	0.201450443200	25.329337530000	12.730264490000
0.219764119800	5.088044767000	11.566705920000	0.219764119800	25.330341390000	12.730575330000
0.238077796500	5.090878888000	11.566531360000	0.238077796500	25.330275870000	12.730690300000
0.256391473200	5.092791767000	11.566654430000	0.256391473200	25.330831560000	12.730641320000
0.274705149800	5.092899113000	11.566103600000	0.274705149800	25.330066270000	12.730564010000
0.293018826500	5.089266520000	11.566201770000	0.293018826500	25.330522630000	12.730913010000
0.311332503100	5.087958988000	11.567056580000	0.311332503100	25.329900550000	12.730439930000
0.329646179800	5.086388848000	11.567517360000	0.329646179800	25.330204660000	12.730574060000
0.347959856400	5.086745315000	11.567890780000	0.347959856400	25.330424090000	12.730660480000
0.366273533100	5.087379651000	11.567603950000	0.366273533100	25.330479170000	12.730606980000
0.384587209700	5.084426788000	11.567929140000	0.384587209700	25.329922420000	12.730285880000
0.402900886400	5.083268847000	11.568219890000	0.402900886400	25.330054500000	12.730730090000
0.421214563000	5.082501536000	11.568780100000	0.421214563000	25.330214330000	12.730649940000
0.439528239700	5.081338412000	11.569005820000	0.439528239700	25.330355200000	12.730745520000
0.457841916300	5.081584023000	11.569172230000	0.457841916300	25.330182730000	12.730825140000
0.476155593000	5.078856020000	11.569768030000	0.476155593000	25.330284440000	12.730608190000
0.494469269700	5.078684322000	11.570127110000	0.494469269700	25.330297210000	12.730464290000
0.512782946300	5.078107259000	11.570373560000	0.512782946300	25.331933340000	12.730403930000
0.531096623000	5.077890329000	11.570028330000	0.531096623000	25.330864130000	12.730425090000
0.549410299600	5.077657409000	11.570457060000	0.549410299600	25.330693560000	12.730201770000
0.567723976300	5.078967533000	11.570536170000	0.567723976300	25.330571750000	12.730166270000
0.586037652900	5.077193404000	11.571060950000	0.586037652900	25.330247100000	12.730170640000
0.604351329600	5.075113181000	11.571418230000	0.604351329600	25.330216040000	12.730403420000
0.622665006200	5.075411149000	11.570815760000	0.622665006200	25.330676970000	12.730286190000
0.640978682900	5.075530786000	11.570510600000	0.640978682900	25.330274320000	12.730388580000
0.659292359500	5.079516889000	11.570389430000	0.659292359500	25.330434550000	12.730657070000
0.677606036200	5.080182654000	11.569838280000	0.677606036200	25.331656170000	12.730470390000
0.695919712800	5.079600087000	11.569374710000	0.695919712800	25.331327230000	12.730494640000
0.714233389500	5.078493914000	11.568996200000	0.714233389500	25.331386180000	12.730752030000
0.732547066100	5.081876442000	11.569000430000	0.732547066100	25.331354530000	12.730706040000
0.750860742800	5.079840044000	11.568844660000	0.750860742800	25.331372960000	12.730314790000
0.769174419500	5.077813408000	11.568516480000	0.769174419500	25.330642340000	12.730334790000
