GMfas			GMext		
t	x	y	t	x	y
0.0000000000	27.0368874200	0.9364086989	0.0000000000	46.5143280200	8.2046478470
0.0247561519	27.0383341200	0.9360346502	0.0247561519	46.5144414900	8.2045837300
0.0495123038	27.0392767000	0.9362980100	0.0495123038	46.5147068300	8.2047521390
0.0742684557	27.0370615900	0.9357255584	0.0742684557	46.5143103100	8.2043750580
0.0990246076	27.0290578600	0.9334052673	0.0990246076	46.5142859200	8.2044792700
0.1237807595	27.0134693900	0.9277986912	0.1237807595	46.5143374600	8.2045010560
0.1485369114	26.9999649300	0.9188926531	0.1485369114	46.5144223800	8.2044074510
0.1732930633	27.0166161000	0.8880696479	0.1732930633	46.5147180800	8.2044200840
0.1980492152	26.9961699300	0.8828448330	0.1980492152	46.5146238200	8.2043583470
0.2228053671	26.8964507500	0.8919449696	0.2228053671	46.5143596900	8.2045809760
0.2475615190	26.7759749200	0.9067281394	0.2475615190	46.5152893400	8.2053950200
0.2723176709	26.3132389900	1.0200756660	0.2723176709	46.5190714700	8.2103165230
0.2970738228	26.2145640300	1.0381642190	0.2970738228	46.5198669200	8.2125512870
0.3218299747	25.7569258700	1.0916782580	0.3218299747	46.5210659200	8.2175706550
0.3465861267	25.5516190500	1.0867630900	0.3465861267	46.5210544200	8.2230103800
0.3713422786	25.2041877900	1.1178473600	0.3713422786	46.5187140200	8.2287595550
0.3960984305	24.9781808200	1.1409351210	0.3960984305	46.5157300000	8.2297818020
0.4208545824	24.7247419700	1.1684999630	0.4208545824	46.5171269000	8.2323687320
0.4456107343	24.5078406300	1.1989530690	0.4456107343	46.5075731800	8.2504504140
0.4703668862	24.2521579900	1.2312683690	0.4703668862	46.5069335700	8.2575596340
0.4951230381	24.1356559600	1.2423592130	0.4951230381	46.5046110700	8.2603841880
0.5198791900	23.8698243000	1.2732242880	0.5198791900	46.5054177300	8.2660391800
0.5446353419	23.6614108900	1.3149846750	0.5446353419	46.5002353000	8.2715272170
0.5693914938	23.3449471500	1.3807803780	0.5693914938	46.4988167800	8.2761578690
0.5941476457	23.1628740400	1.4204177000	0.5941476457	46.4960131800	8.2805770160
0.6189037976	22.7717691600	1.5205387650	0.6189037976	46.4855093200	8.2899399490
0.6436599495	22.7038570000	1.5346919750	0.6436599495	46.4694336900	8.2941379010
0.6684161014	22.5558730900	1.5664861430	0.6684161014	46.4573716300	8.2987240550
0.6931722533	22.3167371000	1.6445962300	0.6931722533	46.4532789400	8.3022572320
0.7179284052	21.8469011100	1.7309793980	0.7179284052	46.4469499000	8.3116006280
0.7426845571	21.7986069600	1.7396746800	0.7426845571	46.4424971800	8.3134199160
0.7674407090	21.6309972000	1.7654898930	0.7674407090	46.4382689400	8.3226644930
0.7921968609	21.3671237800	1.8085296050	0.7921968609	46.4319101500	8.3332714590
0.8169530128	21.2446836500	1.8322259890	0.8169530128	46.4379467600	8.3463119540
0.8417091647	21.2088227100	1.8405918830	0.8417091647	46.4319795900	8.3519090680
0.8664653166	21.0666058800	1.8685972310	0.8664653166	46.4391216500	8.3541857470
0.8912214685	20.7586013000	1.9033007940	0.8912214685	46.4302996300	8.3622686600
0.9159776204	20.6195335400	1.9240909040	0.9159776204	46.4281860300	8.3657212360
0.9407337723	20.4510130000	1.9453928220	0.9407337723	46.4299106700	8.3673519260
0.9654899242	20.3870803700	1.9543139720	0.9654899242	46.4355003100	8.3666522490
0.9902460761	20.1490022300	1.9894414480	0.9902460761	46.4316927700	8.3720420190
1.0150022280	20.0268037900	2.0109901120	1.0150022280	46.4219173600	8.3748429660
1.0397583800	19.9803427500	2.0059291560	1.0397583800	46.4229761000	8.3737903130
1.0645145320	19.8171434100	2.0196929100	1.0645145320	46.4162368700	8.3766458260
1.0892706840	19.7354054100	2.0284137070	1.0892706840	46.4127670500	8.3772476360
1.1140268360	19.6109110900	2.0495274000	1.1140268360	46.4087677000	8.3787521520
1.1387829880	19.3896473900	2.0774182240	1.1387829880	46.4002871300	8.3887445980
1.1635391390	19.2608479800	2.0963619110	1.1635391390	46.3960363100	8.3889719690
1.1882952910	19.1967475200	2.1084763080	1.1882952910	46.3971694400	8.3906536870
1.2130514430	18.9946894500	2.1257157790	1.2130514430	46.3920205500	8.3967520690
1.2378075950	18.9384757100	2.1318596000	1.2378075950	46.3898428900	8.3990933550
1.2625637470	18.8512656000	2.1424879960	1.2625637470	46.3912345400	8.4009476760
1.2873198990	18.7735575700	2.1528711160	1.2873198990	46.3880609500	8.3991893090
1.3120760510	18.5819571700	2.1833720850	1.3120760510	46.3844645900	8.4135828230
1.3368322030	18.5634255400	2.1842142190	1.3368322030	46.3861879400	8.4198553910
1.3615883550	18.4810527200	2.1931484150	1.3615883550	46.3790966400	8.4316019780
1.3863445070	18.4067678800	2.1968283230	1.3863445070	46.3787327800	8.4380105690
1.4111006590	18.3597256700	2.2047251180	1.4111006590	46.3784481400	8.4409535340
1.4358568100	18.2630344000	2.2154646960	1.4358568100	46.3725859100	8.4424931440
1.4606129620	18.1434435600	2.2316026740	1.4606129620	46.3739408100	8.4439780600
1.4853691140	17.9691491100	2.2477472000	1.4853691140	46.3643408200	8.4490646480
1.5101252660	17.9481891500	2.2511969730	1.5101252660	46.3648866900	8.4502202470
1.5348814180	17.9115213500	2.2635626980	1.5348814180	46.3646421100	8.4530912280
1.5596375700	17.7203403200	2.2810283920	1.5596375700	46.3611952500	8.4559578040
1.5843937220	17.5588429800	2.3032165400	1.5843937220	46.3441581400	8.4633027590
1.6091498740	17.4497708100	2.3170281990	1.6091498740	46.3268154500	8.4712445480
1.6339060260	17.3479955700	2.3337970850	1.6339060260	46.3183558100	8.4763442190
1.6586621780	17.2224831300	2.3503687010	1.6586621780	46.3156832700	8.4816548560
