GMendBEST			GMextBEST		
1.227202356000	27.938647250000	0.287895647100	1.227202356000	49.353905410000	9.123770206000
1.246082392000	27.939465460000	0.288225768700	1.246082392000	49.353197270000	9.124121571000
1.264962429000	27.937410890000	0.288855780000	1.264962429000	49.354603910000	9.123452469000
1.283842465000	27.925559050000	0.291411875300	1.283842465000	49.354544530000	9.125516387000
1.302722501000	27.821202560000	0.306939923500	1.302722501000	49.352896480000	9.130801460000
1.321602537000	27.781427960000	0.309547149700	1.321602537000	49.350507680000	9.141013375000
1.340482574000	27.624402960000	0.317583923100	1.340482574000	49.370225260000	9.167395873000
1.359362610000	27.579211120000	0.326524256700	1.359362610000	49.369868200000	9.177372486000
1.378242646000	27.471749360000	0.347382511800	1.378242646000	49.368096740000	9.184862245000
1.397122682000	27.367714170000	0.364220162800	1.397122682000	49.369652330000	9.188994837000
1.416002719000	27.322922260000	0.374036384800	1.416002719000	49.369475290000	9.193854805000
1.434882755000	27.243791060000	0.385302414300	1.434882755000	49.369922920000	9.196738368000
1.453762791000	27.210756010000	0.395225500900	1.453762791000	49.369136080000	9.197758680000
1.472642827000	27.168422770000	0.407192224500	1.472642827000	49.369832320000	9.199310912000
1.491522864000	27.108208260000	0.413379548800	1.491522864000	49.370047980000	9.200772808000
1.510402900000	27.037751810000	0.428680416100	1.510402900000	49.370741180000	9.205335165000
1.529282936000	26.998017730000	0.435166366200	1.529282936000	49.369468750000	9.206502169000
1.548162972000	26.898400470000	0.448325621600	1.548162972000	49.370875420000	9.210937324000
1.567043009000	26.816994100000	0.459087254500	1.567043009000	49.371539190000	9.215069879000
1.585923045000	26.713117340000	0.469781491800	1.585923045000	49.371793230000	9.225776281000
1.604803081000	26.590081790000	0.485008257300	1.604803081000	49.393522980000	9.233746657000
1.623683117000	26.456557860000	0.496018118700	1.623683117000	49.391388000000	9.251304203000
1.642563154000	26.408128670000	0.502920681100	1.642563154000	49.388198250000	9.257212344000
1.661443190000	26.274977990000	0.522108856200	1.661443190000	49.386257330000	9.261464526000
1.680323226000	26.084518290000	0.558736272200	1.680323226000	49.387713800000	9.265828305000
1.699203262000	25.877598690000	0.593194794600	1.699203262000	49.385863240000	9.269878937000
1.718083299000	25.771587990000	0.606702593000	1.718083299000	49.386178190000	9.272218300000
1.736963335000	25.620035910000	0.619228557600	1.736963335000	49.385572790000	9.278162929000
1.755843371000	25.437057750000	0.655732138900	1.755843371000	49.384113850000	9.288719711000
1.774723407000	25.005390830000	0.731343665800	1.774723407000	49.416725040000	9.313051935000
1.793603444000	24.940171380000	0.739743412300	1.793603444000	49.409916520000	9.322657726000
1.812483480000	24.832194950000	0.753825464700	1.812483480000	49.406746310000	9.329317974000
1.831363516000	24.666286550000	0.778229734900	1.831363516000	49.403127620000	9.334758113000
1.850243552000	24.507556840000	0.804433544700	1.850243552000	49.396690610000	9.340604088000
1.869123589000	24.292765470000	0.844188074900	1.869123589000	49.399234470000	9.344064721000
1.888003625000	24.216667830000	0.858738034400	1.888003625000	49.395324550000	9.346884735000
1.906883661000	24.071176430000	0.887444435100	1.906883661000	49.395673130000	9.351446551000
1.925763697000	23.900925500000	0.924352923600	1.925763697000	49.391770260000	9.358754664000
1.944643734000	23.667722460000	0.987469715800	1.944643734000	49.388593630000	9.370605236000
1.963523770000	23.505865230000	1.020327013000	1.963523770000	49.425406350000	9.382292086000
1.982403806000	23.426091710000	1.030685621000	1.982403806000	49.421898480000	9.391893695000
2.001283842000	23.250125410000	1.067645879000	2.001283842000	49.418674370000	9.400943113000
2.020163879000	23.015183840000	1.105078592000	2.020163879000	49.413058310000	9.408668116000
2.039043915000	22.821399600000	1.140871394000	2.039043915000	49.414032180000	9.412820937000
2.057923951000	22.699399900000	1.151232427000	2.057923951000	49.413240470000	9.413587084000
2.076803987000	22.521313410000	1.176800020000	2.076803987000	49.407836970000	9.420242790000
2.095684024000	22.374167380000	1.182929367000	2.095684024000	49.406581770000	9.424649504000
2.114564060000	22.122913240000	1.217254265000	2.114564060000	49.404612100000	9.427185522000
2.133444096000	21.967021640000	1.217453080000	2.133444096000	49.402951880000	9.429210451000
2.152324132000	21.924290320000	1.221292359000	2.152324132000	49.402440610000	9.430803715000
2.171204169000	21.743155040000	1.263222075000	2.171204169000	49.401789390000	9.435782445000
2.190084205000	21.546896180000	1.310476332000	2.190084205000	49.401383640000	9.438722003000
2.208964241000	21.368061760000	1.357926020000	2.208964241000	49.398292890000	9.444165277000
2.227844277000	21.219635350000	1.380373928000	2.227844277000	49.399171170000	9.448839336000
2.246724314000	21.111253840000	1.391423624000	2.246724314000	49.434950310000	9.449063433000
2.265604350000	20.991627580000	1.406240555000	2.265604350000	49.434081100000	9.458914918000
2.284484386000	20.852719990000	1.424225867000	2.284484386000	49.432866420000	9.465732646000
2.303364422000	20.708152630000	1.445903341000	2.303364422000	49.432640360000	9.473453557000
2.322244459000	20.593275250000	1.462584033000	2.322244459000	49.426252780000	9.479370451000
2.341124495000	20.551802250000	1.462372145000	2.341124495000	49.424360030000	9.480182769000
2.360004531000	20.406078840000	1.482749508000	2.360004531000	49.423366740000	9.483590503000
2.378884567000	20.303006800000	1.459461201000	2.378884567000	49.421366430000	9.486747736000
2.397764604000	20.166825850000	1.480793755000	2.397764604000	49.417882510000	9.490079528000
2.416644640000	20.041093240000	1.510491519000	2.416644640000	49.417627900000	9.492445774000
2.435524676000	19.923370790000	1.510157016000	2.435524676000	49.415978830000	9.493563266000
2.454404712000	19.707992780000	1.536840165000	2.454404712000	49.413348130000	9.497237153000
2.473284749000	19.500251380000	1.570122738000	2.473284749000	49.411462460000	9.502524382000
2.492164785000	19.335818930000	1.593005358000	2.492164785000	49.410204760000	9.506978249000
2.511044821000	19.265114530000	1.604663561000	2.511044821000	49.411309390000	9.510710235000
2.529924857000	19.071857670000	1.629577541000	2.529924857000	49.408808240000	9.516449092000
2.548804894000	18.644045950000	1.680059853000	2.548804894000	49.447456780000	9.532117241000
2.567684930000	18.468259270000	1.712041079000	2.567684930000	49.441769540000	9.542633268000
2.586564966000	18.206569010000	1.742701121000	2.586564966000	49.439747780000	9.551366778000
2.605445002000	18.082318580000	1.765993088000	2.605445002000	49.436853860000	9.555736907000
2.624325039000	17.947172330000	1.786736836000	2.624325039000	49.432918460000	9.559500569000
2.643205075000	17.882052810000	1.797269831000	2.643205075000	49.433198700000	9.560067586000
2.662085111000	17.761183320000	1.818364358000	2.662085111000	49.433040950000	9.562274991000
2.680965147000	17.632538970000	1.837848297000	2.680965147000	49.431726400000	9.563711427000
2.699845184000	17.491823930000	1.853177434000	2.699845184000	49.429534900000	9.566582442000
2.718725220000	17.352893850000	1.875193304000	2.718725220000	49.429485170000	9.568547560000
2.737605256000	17.308389810000	1.882583878000	2.737605256000	49.428404920000	9.568670024000
2.756485292000	17.109535310000	1.912962346000	2.756485292000	49.428825280000	9.572533274000
2.775365329000	17.020529930000	1.930806711000	2.775365329000	49.427671840000	9.573723241000
2.794245365000	17.010888220000	1.935069657000	2.794245365000	49.425338490000	9.575524553000
2.813125401000	16.928932840000	1.954535308000	2.813125401000	49.428313480000	9.576044510000
2.832005437000	16.857637840000	1.965953810000	2.832005437000	49.425162170000	9.579803687000
2.850885474000	16.764748940000	1.975574709000	2.850885474000	49.422586990000	9.582972119000
2.869765510000	16.728361570000	1.979508472000	2.869765510000	49.422471560000	9.581650683000
2.888645546000	16.641945050000	1.988635142000	2.888645546000	49.423595120000	9.583754653000
2.907525582000	16.551003260000	1.996070305000	2.907525582000	49.423739850000	9.586726134000
2.926405619000	16.431931800000	2.015919003000	2.926405619000	49.423143140000	9.586513956000
2.945285655000	16.335623490000	2.024085335000	2.945285655000	49.425269340000	9.588695904000
2.964165691000	16.294342550000	2.025196344000	2.964165691000	49.424474510000	9.588299600000
2.983045727000	16.192455150000	2.043596103000	2.983045727000	49.421301590000	9.592424090000
3.001925764000	16.098775560000	2.055585112000	3.001925764000	49.422255300000	9.596968228000
3.020805800000	15.990559980000	2.076738331000	3.020805800000	49.422158180000	9.597818918000
3.039685836000	15.894119270000	2.090574565000	3.039685836000	49.422185270000	9.599090060000
3.058565872000	15.826592020000	2.097769532000	3.058565872000	49.422792430000	9.599583580000
3.077445909000	15.696915440000	2.117681137000	3.077445909000	49.421574580000	9.600015295000
3.096325945000	15.594297590000	2.130111850000	3.096325945000	49.421169360000	9.600632569000
3.115205981000	15.518649480000	2.132732533000	3.115205981000	49.421595460000	9.601394010000
3.134086017000	15.475614620000	2.135116833000	3.134086017000	49.422892270000	9.601566572000
3.152966054000	15.404448910000	2.134185531000	3.152966054000	49.422644310000	9.602471899000
3.171846090000	15.364183140000	2.147130019000	3.171846090000	49.423331790000	9.604180702000
3.190726126000	15.294840080000	2.156623448000	3.190726126000	49.423995900000	9.604978719000
3.209606162000	15.231341630000	2.161786445000	3.209606162000	49.423526200000	9.606233944000
3.228486199000	15.115243800000	2.162513402000	3.228486199000	49.423952400000	9.607526175000
3.247366235000	15.051978220000	2.164547941000	3.247366235000	49.422712380000	9.608668825000
3.266246271000	14.907247470000	2.179621882000	3.266246271000	49.424194910000	9.611262047000
3.285126307000	14.820795780000	2.175213151000	3.285126307000	49.419230520000	9.617806553000
3.304006344000	14.669941430000	2.186240457000	3.304006344000	49.427955630000	9.607633630000
3.322886380000	14.515967030000	2.181474021000	3.322886380000	49.425592990000	9.612355657000
3.341766416000	14.127628330000	2.218520515000	3.341766416000	49.426426640000	9.612469098000
3.360646452000	13.984168490000	2.231579252000	3.360646452000	49.426850280000	9.614177276000
3.379526489000	13.895611490000	2.241586449000	3.379526489000	49.427271610000	9.613632334000
3.398406525000	13.785049230000	2.251520226000	3.398406525000	49.426357400000	9.613783038000
3.417286561000	13.716763450000	2.254662599000	3.417286561000	49.427368680000	9.613538172000
3.436166597000	13.618275510000	2.258755293000	3.436166597000	49.428227900000	9.614403452000
3.455046634000	13.589465810000	2.245828137000	3.455046634000	49.428070740000	9.615254526000
3.473926670000	13.473788600000	2.263309187000	3.473926670000	49.427775100000	9.615612424000
3.492806706000	13.441596790000	2.258252711000	3.492806706000	49.429205490000	9.616038487000
3.511686742000	13.312203310000	2.278756997000	3.511686742000	49.430330740000	9.615780926000
3.530566779000	13.029363840000	2.317023319000	3.530566779000	49.429796080000	9.616821102000
3.549446815000	12.986891800000	2.319136470000	3.549446815000	49.428986170000	9.617511357000
3.568326851000	12.853830410000	2.337336591000	3.568326851000	49.429557510000	9.617716387000
3.587206887000	12.722461780000	2.350892290000	3.587206887000	49.430705970000	9.617869472000
3.606086924000	12.569003950000	2.368853110000	3.606086924000	49.430184330000	9.618054291000
3.624966960000	12.522822370000	2.375419996000	3.624966960000	49.432449110000	9.618226622000
3.643846996000	12.412719950000	2.391939296000	3.643846996000	49.431655270000	9.619024587000
3.662727032000	12.350388520000	2.400690322000	3.662727032000	49.431829510000	9.619251168000
3.681607069000	12.250451460000	2.414403822000	3.681607069000	49.431172590000	9.620631051000
3.700487105000	12.170364680000	2.430345380000	3.700487105000	49.431595010000	9.620334773000
3.719367141000	12.146812840000	2.437582928000	3.719367141000	49.432431000000	9.619618591000
3.738247177000	12.149393760000	2.439599251000	3.738247177000	49.431844020000	9.619698196000
3.757127214000	12.118831400000	2.447284726000	3.757127214000	49.432354320000	9.619795013000
3.776007250000	12.079246430000	2.449653771000	3.776007250000	49.432190360000	9.620391476000
3.794887286000	11.996663370000	2.463755592000	3.794887286000	49.431391360000	9.619731890000
3.813767322000	11.965097360000	2.472033224000	3.813767322000	49.433345330000	9.618938587000
3.832647359000	11.867279740000	2.488035004000	3.832647359000	49.432174440000	9.619895300000
3.851527395000	11.797893280000	2.500779356000	3.851527395000	49.433208010000	9.620301407000
3.870407431000	11.708787760000	2.516036357000	3.870407431000	49.432795880000	9.621364268000
3.889287467000	11.607661940000	2.532490688000	3.889287467000	49.432458170000	9.620746680000
3.908167504000	11.542181460000	2.541851611000	3.908167504000	49.432528550000	9.621558324000
3.927047540000	11.359738200000	2.562701804000	3.927047540000	49.432273750000	9.622021896000
3.945927576000	11.115713260000	2.593337740000	3.945927576000	49.433055130000	9.621272923000
3.964807612000	10.879033750000	2.639141430000	3.964807612000	49.432710240000	9.626759554000
3.983687649000	10.774336850000	2.654089685000	3.983687649000	49.434007910000	9.625429375000
4.002567685000	10.516961630000	2.694933101000	4.002567685000	49.432745560000	9.626666939000
4.021447721000	10.289678800000	2.735684285000	4.021447721000	49.434825010000	9.628366204000
4.040327757000	10.050662990000	2.771969308000	4.040327757000	49.434437360000	9.633493746000
4.059207794000	9.868602530000	2.801604281000	4.059207794000	49.435001290000	9.632616692000
4.078087830000	9.745977294000	2.815540163000	4.078087830000	49.434670750000	9.634980846000
4.096967866000	9.550016513000	2.842969355000	4.096967866000	49.436080970000	9.642260405000
4.115847902000	9.425723341000	2.860116274000	4.115847902000	49.435960680000	9.641271589000
4.134727939000	9.349989479000	2.881608189000	4.134727939000	49.437651920000	9.641953774000
4.153607975000	9.306798251000	2.893535066000	4.153607975000	49.434575600000	9.645026991000
4.172488011000	9.304075284000	2.889447675000	4.172488011000	49.434865660000	9.645162146000
4.191368047000	9.316137383000	2.886326774000	4.191368047000	49.435764920000	9.644097781000
4.210248084000	9.237175384000	2.891394728000	4.210248084000	49.435813590000	9.644821634000
4.229128120000	9.178575218000	2.898261021000	4.229128120000	49.435805610000	9.645123825000
4.248008156000	9.074722612000	2.925408404000	4.248008156000	49.435483250000	9.645479229000
4.266888192000	8.987847583000	2.939448252000	4.266888192000	49.436812420000	9.645115728000
4.285768229000	8.850137887000	2.951727806000	4.285768229000	49.436698580000	9.646463708000
4.304648265000	8.732470784000	2.980681831000	4.304648265000	49.437790570000	9.646190771000
4.323528301000	8.657734696000	2.988066675000	4.323528301000	49.437980970000	9.646195657000
4.342408337000	8.425825969000	3.022723855000	4.342408337000	49.437116260000	9.647901436000
4.361288374000	8.331505754000	3.037292459000	4.361288374000	49.436528240000	9.649854962000
4.380168410000	8.189181823000	3.064623806000	4.380168410000	49.437773550000	9.649675447000
4.399048446000	7.881743860000	3.098791459000	4.399048446000	49.439065960000	9.651404322000
4.417928482000	7.622822928000	3.209414408000	4.417928482000	49.438679560000	9.654114899000
4.436808519000	7.576320336000	3.234810605000	4.436808519000	49.439655490000	9.654006801000
4.455688555000	7.401292786000	3.250851487000	4.455688555000	49.440607710000	9.657304388000
4.474568591000	7.114377912000	3.255992973000	4.474568591000	49.439030890000	9.661172874000
4.493448627000	7.020435824000	3.282428932000	4.493448627000	49.440204470000	9.660807378000
4.512328664000	6.965259860000	3.307988083000	4.512328664000	49.440240470000	9.661822453000
4.531208700000	6.849053322000	3.343059696000	4.531208700000	49.442636040000	9.665791212000
4.550088736000	6.722194165000	3.366222445000	4.550088736000	49.440317000000	9.675326449000
4.568968772000	6.582840859000	3.390928110000	4.568968772000	49.440140270000	9.678618721000
4.587848809000	6.537842153000	3.399201767000	4.587848809000	49.440076410000	9.679427926000
4.606728845000	6.403644094000	3.427979057000	4.606728845000	49.439103420000	9.680431462000
4.625608881000	6.266477750000	3.454028737000	4.625608881000	49.438633240000	9.682027746000
4.644488917000	6.228675694000	3.454410730000	4.644488917000	49.438356300000	9.682349201000
4.663368954000	6.233730690000	3.460114204000	4.663368954000	49.438717340000	9.683250391000
4.682248990000	6.202734034000	3.470903619000	4.682248990000	49.437461980000	9.685964595000
4.701129026000	6.178633600000	3.466899329000	4.701129026000	49.437220810000	9.685993911000
4.720009062000	6.120373887000	3.480989267000	4.720009062000	49.437455040000	9.688086998000
4.738889099000	5.984360928000	3.498915632000	4.738889099000	49.436428340000	9.689069033000
4.757769135000	5.926220507000	3.513550387000	4.757769135000	49.436909790000	9.694197530000
4.776649171000	5.972012256000	3.512294356000	4.776649171000	49.435308140000	9.695439732000
4.795529207000	6.078853926000	3.501234456000	4.795529207000	49.435814850000	9.698259621000
4.814409244000	6.130138725000	3.514388090000	4.814409244000	49.435703100000	9.700190398000
4.833289280000	6.132608078000	3.517513907000	4.833289280000	49.435353530000	9.707732998000
4.852169316000	6.139525336000	3.518826776000	4.852169316000	49.448722920000	9.727573327000
4.871049352000	6.147029379000	3.517375899000	4.871049352000	49.449533850000	9.736023807000
4.889929389000	6.149628124000	3.515382035000	4.889929389000	49.447653610000	9.744691838000
4.908809425000	6.138766599000	3.513965240000	4.908809425000	49.444128300000	9.753418703000
4.927689461000	6.138161334000	3.513401729000	4.927689461000	49.444681160000	9.755127566000
4.946569497000	6.137160095000	3.512452482000	4.946569497000	49.444354370000	9.757534554000
4.965449534000	6.148329877000	3.505678310000	4.965449534000	49.443903610000	9.762222248000
4.984329570000	6.152867465000	3.501717898000	4.984329570000	49.438312660000	9.768186493000
5.003209606000	6.180340681000	3.501800105000	5.003209606000	49.439022330000	9.775402637000
5.022089642000	6.194750856000	3.498624094000	5.022089642000	49.437595650000	9.778092262000
5.040969679000	6.278163886000	3.483329654000	5.040969679000	49.432530510000	9.794156894000
5.059849715000	6.318653381000	3.478680799000	5.059849715000	49.446949320000	9.805058602000
5.078729751000	6.364565299000	3.473975431000	5.078729751000	49.445566510000	9.813864400000
5.097609787000	6.408855016000	3.471353425000	5.097609787000	49.443881340000	9.820441468000
5.116489824000	6.480681529000	3.463965730000	5.116489824000	49.445020630000	9.822701247000
5.135369860000	6.565595355000	3.446700714000	5.135369860000	49.442414920000	9.828878043000
5.154249896000	6.665402374000	3.448479815000	5.154249896000	49.442544650000	9.831427214000
5.173129932000	6.754422626000	3.443390465000	5.173129932000	49.435002250000	9.838433136000
5.192009969000	6.806485557000	3.433747881000	5.192009969000	49.437237740000	9.837746565000
5.210890005000	6.809355855000	3.438903046000	5.210890005000	49.428839690000	9.847754082000
5.229770041000	6.800684887000	3.440327264000	5.229770041000	49.432480410000	9.846247265000
5.248650077000	6.821414888000	3.434427148000	5.248650077000	49.427250950000	9.849602084000
5.267530114000	6.864281927000	3.426308612000	5.267530114000	49.413585880000	9.855659438000
5.286410150000	6.886470534000	3.420105150000	5.286410150000	49.404336940000	9.862693085000
5.305290186000	6.890101842000	3.417550629000	5.305290186000	49.397308680000	9.873423311000
5.324170222000	6.889666636000	3.416397549000	5.324170222000	49.414663850000	9.876492530000
5.343050259000	6.921159084000	3.400080740000	5.343050259000	49.408680660000	9.891620036000
5.361930295000	6.927387580000	3.399352046000	5.361930295000	49.400112970000	9.901400697000
5.380810331000	6.938833202000	3.402890322000	5.380810331000	49.383855480000	9.912628416000
5.399690367000	6.932169736000	3.412298149000	5.399690367000	49.384582320000	9.914314227000
5.418570404000	6.925970985000	3.415218465000	5.418570404000	49.374210620000	9.923467269000
5.437450440000	6.989722708000	3.404058884000	5.437450440000	49.371212470000	9.928486155000
5.456330476000	7.047375213000	3.397536784000	5.456330476000	49.358921940000	9.930497755000
5.475210512000	7.043043581000	3.404386512000	5.475210512000	49.354885140000	9.932002926000
5.494090549000	7.041655061000	3.394249711000	5.494090549000	49.342409870000	9.942623783000
5.512970585000	7.050319369000	3.395407005000	5.512970585000	49.340528810000	9.942917854000
5.531850621000	7.062903752000	3.392133826000	5.531850621000	49.330911520000	9.954512911000
5.550730657000	7.068753564000	3.390998785000	5.550730657000	49.328615920000	9.959597631000
5.569610694000	7.071468920000	3.390297958000	5.569610694000	49.344495100000	9.965246686000
5.588490730000	7.072370623000	3.388534374000	5.588490730000	49.340965500000	9.975393417000
5.607370766000	7.068740031000	3.389676803000	5.607370766000	49.341484050000	9.981003362000
5.626250802000	7.063800856000	3.388245237000	5.626250802000	49.333961940000	9.988816443000
5.645130839000	7.068038932000	3.386055918000	5.645130839000	49.333376080000	9.990478890000
5.664010875000	7.089947245000	3.386799658000	5.664010875000	49.332451270000	9.992291057000
5.682890911000	7.105781919000	3.387112918000	5.682890911000	49.329926530000	9.995260967000
5.701770947000	7.183270421000	3.378324525000	5.701770947000	49.331288930000	9.995832987000
5.720650984000	7.160167470000	3.379707956000	5.720650984000	49.325939160000	10.001358860000
5.739531020000	7.179639011000	3.378775937000	5.739531020000	49.326520920000	9.999598800000
5.758411056000	7.182162705000	3.377179069000	5.758411056000	49.328099530000	10.000251760000
5.777291092000	7.190540436000	3.377318129000	5.777291092000	49.326610340000	10.002510430000
5.796171129000	7.181687753000	3.376932108000	5.796171129000	49.324172590000	10.004880050000
5.815051165000	7.185717928000	3.376470563000	5.815051165000	49.326015140000	10.004667400000
5.833931201000	7.193745805000	3.375551525000	5.833931201000	49.326744990000	10.004152990000
5.852811237000	7.178486284000	3.375974340000	5.852811237000	49.329331040000	10.002639790000
5.871691274000	7.168862191000	3.376134857000	5.871691274000	49.327671980000	10.004281040000
5.890571310000	7.131837950000	3.378274964000	5.890571310000	49.323777990000	10.005986010000
5.909451346000	7.152856355000	3.377880551000	5.909451346000	49.325128620000	10.005688220000
5.928331382000	7.157886340000	3.379673248000	5.928331382000	49.328463870000	10.003070110000
5.947211419000	7.184652942000	3.376669229000	5.947211419000	49.327113080000	10.004345590000
5.966091455000	7.228187363000	3.360522110000	5.966091455000	49.326244210000	10.005840430000
5.984971491000	7.256022664000	3.358807805000	5.984971491000	49.326995250000	10.003179650000
6.003851527000	7.246147494000	3.361539464000	6.003851527000	49.326698050000	10.005775480000
6.022731564000	7.251113138000	3.361692430000	6.022731564000	49.329383130000	10.003410620000
6.041611600000	7.236611551000	3.360491648000	6.041611600000	49.328250270000	10.002844650000
6.060491636000	7.232917181000	3.359722005000	6.060491636000	49.323891420000	10.006479220000
6.079371672000	7.234752468000	3.362732229000	6.079371672000	49.326443830000	10.004294050000
6.098251709000	7.240365504000	3.361707991000	6.098251709000	49.327345970000	10.003833620000
6.117131745000	7.269921964000	3.359844829000	6.117131745000	49.325336600000	10.005250470000
6.136011781000	7.259857578000	3.360756109000	6.136011781000	49.327466300000	10.003518020000
6.154891817000	7.267811575000	3.363227310000	6.154891817000	49.329205160000	10.003699370000
6.173771854000	7.254881655000	3.364405484000	6.173771854000	49.328417280000	10.003086770000
6.192651890000	7.294605175000	3.357682191000	6.192651890000	49.326492550000	10.006800400000
6.211531926000	7.358985886000	3.346041172000	6.211531926000	49.328523800000	10.002196350000
6.230411962000	7.365780829000	3.344095213000	6.230411962000	49.326669160000	10.002181430000
6.249291999000	7.399198883000	3.344126118000	6.249291999000	49.327093310000	10.004056380000
