SOLfasBEST			SOLext		
t	x	y	t	x	y
0.00000000000000	3.19708022300000	7.70802903000000	0.00000000000000	-0.91970800920000	13.75182452000000
0.05961251863000	3.26319886200000	7.70781255100000	0.05961251863000	-0.91959860510000	13.75108908000000
0.11922503730000	3.34978551500000	7.70857728000000	0.11922503730000	-0.91905474970000	13.75130206000000
0.17883755590000	3.46855373700000	7.71241031900000	0.17883755590000	-0.91833225310000	13.75141062000000
0.23845007450000	3.53439246000000	7.71108932100000	0.23845007450000	-0.91573229890000	13.75177071000000
0.29806259310000	3.62107723000000	7.71336410500000	0.29806259310000	-0.91564059080000	13.75164794000000
0.35767511180000	3.65835205000000	7.71030779900000	0.35767511180000	-0.91630827370000	13.75171426000000
0.41728763040000	3.77078844300000	7.71253026100000	0.41728763040000	-0.91401985990000	13.75198885000000
0.47690014900000	3.83013384500000	7.70718961800000	0.47690014900000	-0.91367645880000	13.75226038000000
0.53651266770000	3.93376453200000	7.70853377400000	0.53651266770000	-0.91107077350000	13.75270446000000
0.59612518630000	4.01511550600000	7.70824620400000	0.59612518630000	-0.91153049100000	13.75306021000000
0.65573770490000	4.08071933600000	7.70932497800000	0.65573770490000	-0.91201265790000	13.75304305000000
0.71535022350000	4.12327035800000	7.71132871400000	0.71535022350000	-0.91403810850000	13.75365101000000
0.77496274220000	4.19278887100000	7.71277687100000	0.77496274220000	-0.91243165490000	13.75315940000000
0.83457526080000	4.26185148100000	7.71013226400000	0.83457526080000	-0.91113066070000	13.75265080000000
0.89418777940000	4.39672206700000	7.70957644700000	0.89418777940000	-0.90682385720000	13.75285442000000
0.95380029810000	4.43840956400000	7.70805225100000	0.95380029810000	-0.90181852730000	13.75311992000000
1.01341281700000	4.51987192800000	7.70213865100000	1.01341281700000	-0.89413962440000	13.75357534000000
1.07302533500000	4.59909457200000	7.70330797500000	1.07302533500000	-0.89259124980000	13.75459542000000
1.13263785400000	4.67853422900000	7.70447319500000	1.13263785400000	-0.89092361830000	13.75575519000000
1.19225037300000	4.75148868900000	7.70815449400000	1.19225037300000	-0.89535644910000	13.75489174000000
1.25186289100000	4.88794146200000	7.70996226800000	1.25186289100000	-0.89428864180000	13.75608654000000
1.31147541000000	5.02799347700000	7.70821626200000	1.31147541000000	-0.88979258140000	13.75694679000000
1.37108792800000	5.09273180400000	7.70932272000000	1.37108792800000	-0.89566908110000	13.75633344000000
1.43070044700000	5.20751536100000	7.71237147700000	1.43070044700000	-0.89079273890000	13.75784057000000
1.49031296600000	5.28648348800000	7.71521471300000	1.49031296600000	-0.89682835010000	13.75668946000000
1.54992548400000	5.37934210600000	7.71411735600000	1.54992548400000	-0.90136200890000	13.75649957000000
1.60953800300000	5.50731161800000	7.71489597200000	1.60953800300000	-0.90139486600000	13.75646069000000
1.66915052200000	5.58784071000000	7.71298631900000	1.66915052200000	-0.90238673240000	13.75644820000000
1.72876304000000	5.70930283400000	7.71184911700000	1.72876304000000	-0.90188000130000	13.75677873000000
1.78837555900000	5.77125864800000	7.71287330300000	1.78837555900000	-0.90227128210000	13.75690341000000
1.84798807700000	5.84349985400000	7.71380539200000	1.84798807700000	-0.90616531230000	13.75608151000000
1.90760059600000	5.90083642800000	7.71550709800000	1.90760059600000	-0.90948383470000	13.75617673000000
1.96721311500000	5.98980637900000	7.71866006400000	1.96721311500000	-0.90909122640000	13.75624480000000
2.02682563300000	6.06367821500000	7.72567707400000	2.02682563300000	-0.91112966800000	13.75579750000000
2.08643815200000	6.11964119800000	7.72837651700000	2.08643815200000	-0.91291464090000	13.75656390000000
2.14605067100000	6.20525962600000	7.73529067900000	2.14605067100000	-0.91424032560000	13.75665313000000
2.20566318900000	6.30256657400000	7.73402544800000	2.20566318900000	-0.91275905140000	13.75732160000000
2.26527570800000	6.43474467600000	7.73678232100000	2.26527570800000	-0.91510874900000	13.75771265000000
2.32488822700000	6.60561404800000	7.74701937900000	2.32488822700000	-0.91509372380000	13.75831292000000
2.38450074500000	6.68156276900000	7.76874553500000	2.38450074500000	-0.91908618060000	13.75879180000000
2.44411326400000	6.74266132300000	7.77140862000000	2.44411326400000	-0.92120246890000	13.75890467000000
2.50372578200000	6.85578854100000	7.77568475200000	2.50372578200000	-0.92243418330000	13.75831964000000
2.56333830100000	6.94019072000000	7.77576491400000	2.56333830100000	-0.92100483150000	13.75757625000000
2.62295082000000	7.04741189700000	7.77994223500000	2.62295082000000	-0.91742040910000	13.75768254000000
2.68256333800000	7.13513313400000	7.78204602200000	2.68256333800000	-0.91429363410000	13.75738166000000
2.74217585700000	7.22661378000000	7.78393983600000	2.74217585700000	-0.91193632080000	13.75774151000000
2.80178837600000	7.32636287600000	7.78572060100000	2.80178837600000	-0.90878301370000	13.75705074000000
2.86140089400000	7.37949049700000	7.78888394800000	2.86140089400000	-0.91685972960000	13.75685862000000
2.92101341300000	7.42740293300000	7.79304630300000	2.92101341300000	-0.91787301990000	13.75715561000000
2.98062593100000	7.50709573500000	7.79782438900000	2.98062593100000	-0.92507789230000	13.75714347000000
3.04023845000000	7.62047847500000	7.79967105900000	3.04023845000000	-0.92757591320000	13.75821613000000
3.09985096900000	7.74908407300000	7.80516785900000	3.09985096900000	-0.93051403990000	13.75781574000000
3.15946348700000	7.83306350100000	7.81771870200000	3.15946348700000	-0.93836586450000	13.75802203000000
3.21907600600000	7.92521350200000	7.82139493100000	3.21907600600000	-0.94653252730000	13.75765034000000
3.27868852500000	7.99906212600000	7.83179726000000	3.27868852500000	-0.94798891040000	13.75711628000000
3.33830104300000	8.07631843500000	7.83868419900000	3.33830104300000	-0.94606241580000	13.75725551000000
3.39791356200000	8.14152382400000	7.84535551600000	3.39791356200000	-0.94830659900000	13.75800679000000
3.45752608000000	8.23194724500000	7.85240555600000	3.45752608000000	-0.94750094670000	13.75744890000000
3.51713859900000	8.30595688900000	7.85672477800000	3.51713859900000	-0.94074251540000	13.75766920000000
3.57675111800000	8.35729593700000	7.85814179600000	3.57675111800000	-0.93892397720000	13.75756030000000
3.63636363600000	8.39961595600000	7.85915230100000	3.63636363600000	-0.94163917600000	13.75738930000000
3.69597615500000	8.44506127400000	7.86174431400000	3.69597615500000	-0.94438857510000	13.75809354000000
3.75558867400000	8.49120217100000	7.86321010700000	3.75558867400000	-0.94401922010000	13.75800272000000
3.81520119200000	8.62240165700000	7.86624241900000	3.81520119200000	-0.93932882820000	13.75802419000000
3.87481371100000	8.66094553700000	7.87026620200000	3.87481371100000	-0.94052111910000	13.75830069000000
3.93442623000000	8.81645396000000	7.86909693900000	3.93442623000000	-0.93186174610000	13.75877562000000
3.99403874800000	8.96258595000000	7.86906625800000	3.99403874800000	-0.92998132030000	13.76117596000000
4.05365126700000	9.03385519300000	7.87167516800000	4.05365126700000	-0.93112567940000	13.76043620000000
4.11326378500000	9.08082027500000	7.87236925900000	4.11326378500000	-0.92976531670000	13.76145075000000
4.17287630400000	9.13501811500000	7.87282480700000	4.17287630400000	-0.92768379660000	13.76185512000000
4.23248882300000	9.24941032700000	7.87659265800000	4.23248882300000	-0.92322129850000	13.76251439000000
4.29210134100000	9.31975271200000	7.88056300000000	4.29210134100000	-0.92043123900000	13.76080828000000
4.35171386000000	9.41654428600000	7.87706242800000	4.35171386000000	-0.91707154750000	13.76164030000000
4.41132637900000	9.47791559000000	7.87845095200000	4.41132637900000	-0.91371187170000	13.76122454000000
4.47093889700000	9.51876816900000	7.88376360500000	4.47093889700000	-0.91223140610000	13.76088299000000
4.53055141600000	9.54577197200000	7.88532068200000	4.53055141600000	-0.91502139310000	13.76026631000000
4.59016393400000	9.63752627300000	7.88309521800000	4.59016393400000	-0.91091591360000	13.76006889000000
4.64977645300000	9.70970438100000	7.88391633400000	4.64977645300000	-0.91137962700000	13.76092818000000
4.70938897200000	9.76914881200000	7.88557158100000	4.70938897200000	-0.90999634210000	13.76028990000000
4.76900149000000	9.86326470300000	7.88006678800000	4.76900149000000	-0.90928663050000	13.76031030000000
4.82861400900000	9.90286144200000	7.87743701300000	4.82861400900000	-0.90962686570000	13.76026054000000
4.88822652800000	9.93883658400000	7.88065242000000	4.88822652800000	-0.91185026940000	13.76052630000000
4.94783904600000	10.02437247000000	7.87687318800000	4.94783904600000	-0.90843055420000	13.76044277000000
5.00745156500000	10.04130624000000	7.87478620200000	5.00745156500000	-0.90986974500000	13.76145173000000
5.06706408300000	10.18266998000000	7.87441353100000	5.06706408300000	-0.90962037210000	13.76128705000000
5.12667660200000	10.25119973000000	7.88069364800000	5.12667660200000	-0.90825190180000	13.76165016000000
5.18628912100000	10.33537363000000	7.88203094400000	5.18628912100000	-0.90623773290000	13.76140940000000
5.24590163900000	10.38409022000000	7.88340616300000	5.24590163900000	-0.90884860000000	13.76178410000000
5.30551415800000	10.46103445000000	7.88435797500000	5.30551415800000	-0.90840135870000	13.76157130000000
5.36512667700000	10.57916002000000	7.88464101300000	5.36512667700000	-0.90550454780000	13.76012881000000
5.42473919500000	10.62235322000000	7.89011913800000	5.42473919500000	-0.90826517690000	13.76123771000000
5.48435171400000	10.71986203000000	7.88509486200000	5.48435171400000	-0.90939937570000	13.76052501000000
5.54396423200000	10.76556877000000	7.88299464500000	5.54396423200000	-0.90729389870000	13.76120440000000
5.60357675100000	10.88834100000000	7.88576578000000	5.60357675100000	-0.90507155310000	13.76122335000000
5.66318927000000	10.94711974000000	7.87645087100000	5.66318927000000	-0.90582212030000	13.76195509000000
5.72280178800000	11.01252904000000	7.88239160600000	5.72280178800000	-0.90836395700000	13.76258703000000
5.78241430700000	11.12405478000000	7.88755544600000	5.78241430700000	-0.90880356370000	13.76284064000000
