GMfas			GMext		
t	x	y	t	x	y
0.0000000000	19.7477073400	0.6002719867	0.0000000000	40.4644635800	7.5152729820
0.0235776767	19.7482559200	0.6004360351	0.0235776767	40.4641727300	7.5155778180
0.0471553533	19.7489866600	0.6006283783	0.0471553533	40.4641180100	7.5154091480
0.0707330300	19.7487325100	0.6007185350	0.0707330300	40.4642983600	7.5155390510
0.0943107066	19.7475520500	0.6009828842	0.0943107066	40.4637423700	7.5158484640
0.1178883833	19.7468693600	0.6008540193	0.1178883833	40.4639785000	7.5155757910
0.1414660599	19.7464425900	0.6007921210	0.1414660599	40.4645358700	7.5154583570
0.1650437366	19.7452700600	0.6009201411	0.1650437366	40.4637914900	7.5158669100
0.1886214132	19.7465356900	0.6007742878	0.1886214132	40.4646512400	7.5156497960
0.2121990899	19.7461471700	0.6009252372	0.2121990899	40.4637500900	7.5159845550
0.2357767666	19.7468566100	0.6006691363	0.2357767666	40.4639292400	7.5160168080
0.2593544432	19.7471827900	0.6000744206	0.2593544432	40.4646387400	7.5156881060
0.2829321199	19.7477193800	0.6001620639	0.2829321199	40.4643826400	7.5157368940
0.3065097965	19.7479580100	0.6001693051	0.3065097965	40.4639954600	7.5156556440
0.3300874732	19.7485010700	0.6001060053	0.3300874732	40.4645014400	7.5154805950
0.3536651498	19.7489735800	0.6000100252	0.3536651498	40.4645251700	7.5155027840
0.3772428265	19.7487627000	0.6002843867	0.3772428265	40.4643105000	7.5153986480
0.4008205031	19.7479698000	0.6003424456	0.4008205031	40.4640795200	7.5154640380
0.4243981798	19.7478971800	0.6004702429	0.4243981798	40.4644425400	7.5157288630
0.4479758565	19.7486480100	0.6003938074	0.4479758565	40.4643669500	7.5154723410
0.4715535331	19.7485392200	0.6005013724	0.4715535331	40.4643369100	7.5157685860
0.4951312098	19.7479221200	0.6007514204	0.4951312098	40.4651910900	7.5154714040
0.5187088864	19.7487143900	0.6007423688	0.5187088864	40.4644153800	7.5156662650
0.5422865631	19.7481831100	0.6007688804	0.5422865631	40.4644540000	7.5157668820
0.5658642397	19.7482708300	0.6011021087	0.5658642397	40.4644544300	7.5155409530
0.5894419164	19.7482815400	0.6009468070	0.5894419164	40.4641673900	7.5155575740
0.6130195930	19.7479925600	0.6006755308	0.6130195930	40.4644619100	7.5155331660
0.6365972697	19.7486961400	0.6007668652	0.6365972697	40.4640186200	7.5155130090
0.6601749464	19.7481500500	0.6011317134	0.6601749464	40.4641264200	7.5154554170
