"Time,s"	"LT MED. GASTRO,uV"	"RT MED. GASTRO,uV"	"LT LAT. GASTRO,uV"	"RT LAT. GASTRO,uV"	"LT SOLEUS,uV"	"RT SOLEUS,uV"	"LT TIB.ANT.,uV"	"RT TIB.ANT.,uV"	"2D GONIOMETER,deg"	"CN ANGLE,mV"	"CN TORQUE,mV"	"CN velocity,mV"	"CN DIRECTION,mV"	"Force Achilles machine,V"	"Trigger,mV"
8.7327	3.21029	-0.199784	2.72137	1.35114	-3.95507	0.15938	-0.885026	1.95008	-0.12649	-12.8172	-12.2072	-13.1227	-12.6648	0.0356951	-2.74572
8.7333	2.90292	-0.199784	2.40829	2.26664	-3.95507	-0.451049	-1.49108	1.64509	-0.120409	-12.5121	-12.2072	-13.5805	-13.4278	0.0352516	-69.8829
8.7340	2.59555	-0.199784	1.80622	2.26664	-3.95507	-0.145835	-1.79891	1.03472	-0.120409	-12.0544	-12.0545	-13.2751	-13.2753	0.0348082	-56.4643
8.7347	2.30526	0.105263	1.49314	1.65404	-3.04505	0.769808	-0.577191	1.33971	-0.120409	-12.5121	-12.0545	-12.9698	-12.8173	0.0350743	-57.9922
8.7353	1.69053	0.410309	1.49314	1.96034	-1.82003	0.769808	0.336695	0.424351	-0.12649	-12.6646	-11.9017	-13.1227	-12.5123	0.0353847	-60.8929
8.7360	0.461052	0.715356	1.80622	1.96034	-2.13504	0.464594	0.0288595	-1.40675	-0.12649	-12.6646	-11.5967	-13.1227	-12.3598	0.035562	-58.745
8.7367	-0.136608	1.0204	1.49314	1.65404	-1.82003	0.15938	0.952365	-1.71213	-0.120409	-12.3595	-11.4439	-12.9698	-12.5123	0.0353847	-59.055
8.7373	-0.443976	0.715356	0.891068	1.96034	-1.19002	-0.451049	0.952365	-2.3225	-0.120409	-12.207	-11.4439	-13.1227	-12.6648	0.0353847	-59.21
8.7380	-1.05871	0.410309	-0.0240829	2.87585	-0.910016	-0.145835	0.336695	-2.3225	-0.12649	-12.3595	-11.5967	-13.1227	-12.5123	0.0363158	-58.59
8.7387	-1.36608	0.715356	-0.939234	3.18215	-0.59501	0.464594	0.336695	-2.01712	-0.12649	-12.207	-11.4439	-13.2751	-12.9698	0.0360055	-58.435
8.7393	-2.27111	0.410309	-1.25231	2.56954	-0.59501	0.15938	-0.269356	-2.3225	-0.114328	-12.0544	-11.2916	-13.1227	-13.1224	0.0352516	-59.055
8.7400	-2.88585	0.105263	-0.638197	2.26664	-0.910016	0.15938	-0.885026	-2.01712	-0.120409	-12.0544	-11.5967	-12.6649	-12.6648	0.035562	-59.21
8.7407	-2.88585	-0.504831	-0.638197	1.65404	-0.910016	0.464594	-0.269356	-0.491395	-0.12649	-12.0544	-11.7494	-12.6649	-12.5123	0.035562	-58.9
8.7413	-2.88585	-1.11492	-1.55335	0.435631	-0.59501	0.15938	-0.269356	0.424351	-0.120409	-12.3595	-11.4439	-12.9698	-12.3598	0.0353847	-59.21
8.7420	-2.57848	-1.11492	-1.86643	-0.479875	-1.19002	-0.145835	-0.885026	1.33971	-0.120409	-12.207	-11.2916	-13.1227	-12.5123	0.0356951	-58.9
8.7427	-1.98082	-0.504831	-0.939234	-1.09248	-1.50503	-0.145835	0.0288595	1.95008	-0.120409	-12.3595	-11.2916	-13.1227	-12.6648	0.0358724	-58.59
8.7433	-1.98082	-0.199784	-0.0240829	-2.00799	-1.50503	0.15938	0.952365	2.25507	-0.12649	-12.6646	-11.4439	-12.8174	-12.5123	0.035562	-59.055
8.7440	-1.98082	-0.199784	-0.337161	-2.92349	-0.59501	0.15938	0.0288595	2.86543	-0.12649	-12.6646	-11.5967	-12.8174	-12.5123	0.035562	-59.365
