SOLfasBEST			SOLext		
t	x	y	t	x	y
0.0000000000000	2.9343065060000	8.1459852250000	0.0000000000000	-8.9781019950000	13.8394157600000
0.0596125186300	2.9274983720000	8.1561382240000	0.0596125186300	-8.9909416400000	13.8397018000000
0.1192250373000	2.9802668680000	8.2119191630000	0.1192250373000	-9.0101275410000	13.8404872100000
0.1788375559000	2.9581705650000	8.2192240070000	0.1788375559000	-9.0530167990000	13.8393217900000
0.2384500745000	2.9348096900000	8.2379866020000	0.2384500745000	-9.1090349690000	13.8382899800000
0.2980625931000	3.0946613500000	8.2764388360000	0.2980625931000	-9.1261405560000	13.8385921000000
0.3576751118000	3.1002953260000	8.2849470090000	0.3576751118000	-9.1350171920000	13.8388873900000
0.4172876304000	3.1007576050000	8.2925793610000	0.4172876304000	-9.1439839640000	13.8391019700000
0.4769001490000	3.0813020830000	8.3011468950000	0.4769001490000	-9.1484815160000	13.8394543100000
0.5365126677000	3.0895241920000	8.3016422030000	0.5365126677000	-9.1572978520000	13.8385994200000
0.5961251863000	3.0664034140000	8.3088062180000	0.5961251863000	-9.1610022460000	13.8387022900000
0.6557377049000	3.0652819360000	8.3124914640000	0.6557377049000	-9.2056044250000	13.8376224000000
0.7153502235000	3.0552181370000	8.3146362240000	0.7153502235000	-9.2489781490000	13.8379568600000
0.7749627422000	3.0493992830000	8.3084132970000	0.7749627422000	-9.2775339120000	13.8399014400000
0.8345752608000	2.9916646650000	8.3069429450000	0.8345752608000	-9.2926150960000	13.8397605800000
0.8941877794000	2.9301311370000	8.3146436040000	0.8941877794000	-9.3058083750000	13.8401606900000
0.9538002981000	2.9168951030000	8.3179870470000	0.9538002981000	-9.3159204330000	13.8386472000000
1.0134128170000	3.0603353280000	8.3569078160000	1.0134128170000	-9.3894178150000	13.8387183400000
1.0730253350000	3.0452670950000	8.3563824830000	1.0730253350000	-9.4042212900000	13.8383822300000
1.1326378540000	3.0323111370000	8.3608891040000	1.1326378540000	-9.4240295520000	13.8380413500000
1.1922503730000	3.0029047040000	8.3706168360000	1.1922503730000	-9.4428217470000	13.8375299700000
1.2518628910000	3.0201920050000	8.3663756300000	1.2518628910000	-9.4568653710000	13.8381517500000
1.3114754100000	3.0119837130000	8.3703829410000	1.3114754100000	-9.4737768900000	13.8391627600000
1.3710879280000	2.9917653050000	8.3788509610000	1.3710879280000	-9.5085435030000	13.8396295300000
1.4307004470000	2.9144825980000	8.3828469200000	1.4307004470000	-9.5463661310000	13.8387315200000
1.4903129660000	2.8695189250000	8.3915590520000	1.4903129660000	-9.6015685590000	13.8380943600000
1.5499254840000	2.7825765030000	8.3902281910000	1.5499254840000	-9.6742896810000	13.8381605000000
1.6095380030000	2.7494385720000	8.3831295270000	1.6095380030000	-9.7067744660000	13.8410033500000
1.6691505220000	2.7732729510000	8.3874176130000	1.6691505220000	-9.7289649200000	13.8406546100000
1.7287630400000	2.7781431150000	8.4005696300000	1.7287630400000	-9.7559082090000	13.8404235000000
1.7883755590000	2.9198190700000	8.4231135150000	1.7883755590000	-9.7868432080000	13.8406725300000
1.8479880770000	2.9412732940000	8.4321987810000	1.8479880770000	-9.8238497910000	13.8398874700000
1.9076005960000	2.9437721690000	8.4376154510000	1.9076005960000	-9.8302868190000	13.8395525300000
1.9672131150000	2.9456658610000	8.4435395020000	1.9672131150000	-9.8391362830000	13.8387446700000
2.0268256330000	2.9258816950000	8.4516804750000	2.0268256330000	-9.8473400330000	13.8374721100000
2.0864381520000	2.9524521610000	8.4466206830000	2.0864381520000	-9.8675486380000	13.8376353100000
2.1460506710000	2.9621798110000	8.4437021210000	2.1460506710000	-9.8870995720000	13.8390204700000
2.2056631890000	2.9584335950000	8.4367364780000	2.2056631890000	-9.9288245570000	13.8388073300000
2.2652757080000	2.9439476710000	8.4430699610000	2.2652757080000	-9.9750314070000	13.8383294700000
2.3248882270000	2.9427934530000	8.4515388470000	2.3248882270000	-10.0027923000000	13.8386129100000
2.3845007450000	2.9324776790000	8.4585721570000	2.3845007450000	-10.0188964500000	13.8388441800000
2.4441132640000	2.9127146800000	8.4682066320000	2.4441132640000	-10.0419254500000	13.8377524100000
2.5037257820000	3.0465510510000	8.4968185470000	2.5037257820000	-10.0794694800000	13.8350091500000
2.5633383010000	3.0351590040000	8.5040037740000	2.5633383010000	-10.1168227800000	13.8339172600000
2.6229508200000	3.0038911280000	8.5058166510000	2.6229508200000	-10.1422323300000	13.8341015600000
2.6825633380000	3.0424640750000	8.5013691740000	2.6825633380000	-10.1756190600000	13.8345618600000
2.7421758570000	3.0732044540000	8.5209249370000	2.7421758570000	-10.1913450900000	13.8357671100000
2.8017883760000	3.1348114090000	8.5143604090000	2.8017883760000	-10.1970631300000	13.8352668800000
2.8614008940000	3.1415697150000	8.5108742330000	2.8614008940000	-10.2039058100000	13.8350327100000
2.9210134130000	3.1451339360000	8.5431017180000	2.9210134130000	-10.2338176200000	13.8352489800000
2.9806259310000	3.3065973350000	8.5663467080000	2.9806259310000	-10.2457911300000	13.8363828500000
3.0402384500000	3.3418214150000	8.5904088490000	3.0402384500000	-10.2528887000000	13.8361094700000
3.0998509690000	3.3872033080000	8.6191831790000	3.0998509690000	-10.2588928100000	13.8351166100000
3.1594634870000	3.3498161360000	8.6590369260000	3.1594634870000	-10.2765677300000	13.8338847200000
3.2190760060000	3.3958097420000	8.6561048890000	3.2190760060000	-10.2769919400000	13.8316301400000
3.2786885250000	3.4034889290000	8.6624577590000	3.2786885250000	-10.2874994300000	13.8349246200000
3.3383010430000	3.4244994210000	8.6728602200000	3.3383010430000	-10.3017292700000	13.8360682600000
3.3979135620000	3.5754477310000	8.6642549520000	3.3979135620000	-10.3217734500000	13.8375139600000
3.4575260800000	3.5832803490000	8.6618388920000	3.4575260800000	-10.3310566600000	13.8388050700000
3.5171385990000	3.6192963180000	8.6549495230000	3.5171385990000	-10.3382103700000	13.8386864100000
3.5767511180000	3.6342952150000	8.6473736110000	3.5767511180000	-10.3373307200000	13.8388950600000
3.6363636360000	3.7158411370000	8.6388731770000	3.6363636360000	-10.3533837600000	13.8395540000000
3.6959761550000	3.7188887650000	8.6244748080000	3.6959761550000	-10.3553889700000	13.8399302900000
3.7555886740000	3.7308015300000	8.6147979190000	3.7555886740000	-10.3549452700000	13.8402477100000
3.8152011920000	3.7589524640000	8.6138970650000	3.8152011920000	-10.3554918000000	13.8404358800000
3.8748137110000	3.8730461330000	8.6121835660000	3.8748137110000	-10.3618355800000	13.8409665100000
3.9344262300000	3.8952346810000	8.6177166780000	3.9344262300000	-10.3682440100000	13.8413778100000
3.9940387480000	3.8822625130000	8.6541755900000	3.9940387480000	-10.3920050500000	13.8413799000000
4.0536512670000	3.8612461190000	8.6650024720000	4.0536512670000	-10.4200376900000	13.8405857000000
4.1132637850000	3.8959333410000	8.6595375040000	4.1132637850000	-10.4246296300000	13.8402619700000
4.1728763040000	3.9213095790000	8.6562251420000	4.1728763040000	-10.4091479400000	13.8409554600000
4.2324888230000	3.9189190480000	8.6488950840000	4.2324888230000	-10.4113291700000	13.8405640400000
4.2921013410000	3.9427803810000	8.6506407660000	4.2921013410000	-10.4163530500000	13.8403365100000
4.3517138600000	3.9426436110000	8.6571089530000	4.3517138600000	-10.4133544400000	13.8405332500000
4.4113263790000	4.0362696660000	8.6528643690000	4.4113263790000	-10.4138865900000	13.8400608100000
4.4709388970000	4.0579983380000	8.6544793590000	4.4709388970000	-10.4130505100000	13.8395536100000
4.5305514160000	4.0629055930000	8.6521009270000	4.5305514160000	-10.4194207600000	13.8392187900000
4.5901639340000	4.0874970400000	8.6572603500000	4.5901639340000	-10.4214991500000	13.8382609300000
4.6497764530000	4.1348030740000	8.6584741140000	4.6497764530000	-10.4176173100000	13.8374216700000
4.7093889720000	4.1840203790000	8.6590762850000	4.7093889720000	-10.4118735600000	13.8374925100000
4.7690014900000	4.1868448330000	8.6571700780000	4.7690014900000	-10.4140662200000	13.8376049100000
4.8286140090000	4.2173588770000	8.6631906230000	4.8286140090000	-10.4131402100000	13.8369982200000
4.8882265280000	4.2839304150000	8.6665434940000	4.8882265280000	-10.4147212200000	13.8370423900000
4.9478390460000	4.3304407250000	8.6742170150000	4.9478390460000	-10.4182819300000	13.8372543800000
5.0074515650000	4.3468544140000	8.6780803360000	5.0074515650000	-10.4187658300000	13.8370170900000
5.0670640830000	4.3532473710000	8.6829311020000	5.0670640830000	-10.4080676800000	13.8369395600000
5.1266766020000	4.3832140280000	8.6843274840000	5.1266766020000	-10.4089367700000	13.8353745200000
5.1862891210000	4.3836388570000	8.6844536630000	5.1862891210000	-10.4144899900000	13.8351536900000
5.2459016390000	4.3863855760000	8.6896123890000	5.2459016390000	-10.4144937800000	13.8355908500000
5.3055141580000	4.4431197140000	8.7155905740000	5.3055141580000	-10.4132423800000	13.8369854200000
5.3651266770000	4.4747469520000	8.7333360480000	5.3651266770000	-10.4197540100000	13.8373075100000
5.4247391950000	4.5220277290000	8.7380814930000	5.4247391950000	-10.4203223400000	13.8368119100000
5.4843517140000	4.5197882750000	8.7409160020000	5.4843517140000	-10.4212733500000	13.8371027400000
5.5439642320000	4.5327858080000	8.7337363740000	5.5439642320000	-10.4209082700000	13.8377128000000
5.6035767510000	4.5476087390000	8.7383165450000	5.6035767510000	-10.4201137200000	13.8378478200000
5.6631892700000	4.5868270600000	8.7360481030000	5.6631892700000	-10.4181164800000	13.8380829600000
5.7228017880000	4.5901913750000	8.7361643250000	5.7228017880000	-10.4181165900000	13.8372844100000
5.7824143070000	4.5927114630000	8.7344781960000	5.7824143070000	-10.4211016700000	13.8359341300000
5.8420268260000	4.6569111680000	8.7232907590000	5.8420268260000	-10.4205440800000	13.8361081300000
5.9016393440000	4.6609573910000	8.7194379020000	5.9016393440000	-10.4164506600000	13.8357232400000
5.9612518630000	4.6466186090000	8.7139983580000	5.9612518630000	-10.4114433700000	13.8365073500000
6.0208643820000	4.6327425150000	8.7071762820000	6.0208643820000	-10.4085244700000	13.8367051600000
6.0804769000000	4.6711016540000	8.6978383590000	6.0804769000000	-10.4083759900000	13.8355168500000
6.1400894190000	4.6935597230000	8.6845410010000	6.1400894190000	-10.4131503200000	13.8355622200000
6.1997019370000	4.7448623410000	8.6708216300000	6.1997019370000	-10.4123163000000	13.8352084200000
6.2593144560000	4.7305401130000	8.6659436490000	6.2593144560000	-10.4141554400000	13.8352101300000
6.3189269750000	4.7471175660000	8.6604584950000	6.3189269750000	-10.4112515600000	13.8355378300000
6.3785394930000	4.7546361720000	8.6318343370000	6.3785394930000	-10.4087814000000	13.8355922500000
6.4381520120000	4.7574539930000	8.6191133090000	6.4381520120000	-10.4103473400000	13.8358233700000
6.4977645310000	4.7767277070000	8.6182173800000	6.4977645310000	-10.4102910100000	13.8354787600000
6.5573770490000	4.8000850360000	8.6042584770000	6.5573770490000	-10.4128772000000	13.8352835700000
6.6169895680000	4.8292248550000	8.5953196590000	6.6169895680000	-10.4092882400000	13.8354272300000
6.6766020860000	4.8520106960000	8.5858828030000	6.6766020860000	-10.4076122400000	13.8356666200000
6.7362146050000	4.8632941480000	8.5895457150000	6.7362146050000	-10.4011173900000	13.8365139200000
6.7958271240000	4.8846900530000	8.5989426220000	6.7958271240000	-10.3983733700000	13.8366085500000
6.8554396420000	4.9169397340000	8.5904151020000	6.8554396420000	-10.3965436800000	13.8364337100000
6.9150521610000	4.9548116520000	8.5906612410000	6.9150521610000	-10.3936662800000	13.8372016000000
6.9746646800000	5.0229043550000	8.5628304390000	6.9746646800000	-10.3894854400000	13.8370692400000
7.0342771980000	5.0544845090000	8.5875747740000	7.0342771980000	-10.3931141200000	13.8363294200000
7.0938897170000	5.0785050350000	8.5875890990000	7.0938897170000	-10.3909046200000	13.8360057200000
7.1535022350000	5.0987660900000	8.5906383300000	7.1535022350000	-10.3954839300000	13.8359681300000
7.2131147540000	5.1204605230000	8.5841630090000	7.2131147540000	-10.3909107700000	13.8364874400000
7.2727272730000	5.1387935950000	8.5900426540000	7.2727272730000	-10.3905411400000	13.8364484000000
7.3323397910000	5.1626005050000	8.5929737520000	7.3323397910000	-10.3926700300000	13.8366059000000
7.3919523100000	5.1867115850000	8.5902366820000	7.3919523100000	-10.3911617000000	13.8369723600000
7.4515648290000	5.2012166210000	8.5892869810000	7.4515648290000	-10.3945205200000	13.8367559300000
7.5111773470000	5.2445264050000	8.5878419490000	7.5111773470000	-10.3924580100000	13.8380931900000
7.5707898660000	5.3101509970000	8.5862808180000	7.5707898660000	-10.3951249300000	13.8374528500000
7.6304023850000	5.3184632500000	8.5818758400000	7.6304023850000	-10.3954024300000	13.8386353300000
7.6900149030000	5.3382941840000	8.5846490280000	7.6900149030000	-10.3950412100000	13.8388495500000
7.7496274220000	5.3460387110000	8.5688399540000	7.7496274220000	-10.3967713700000	13.8391854500000
7.8092399400000	5.3421185130000	8.5565036970000	7.8092399400000	-10.3965264500000	13.8387484600000
7.8688524590000	5.3388893110000	8.5309420650000	7.8688524590000	-10.4016235500000	13.8383289700000
7.9284649780000	5.3506586850000	8.5179863270000	7.9284649780000	-10.4031554300000	13.8387308600000
7.9880774960000	5.3568619990000	8.5226077000000	7.9880774960000	-10.4028727200000	13.8389780000000
8.0476900150000	5.3692649160000	8.5215588310000	8.0476900150000	-10.3998354200000	13.8389606600000
8.1073025340000	5.4271109280000	8.5163109660000	8.1073025340000	-10.3968251500000	13.8388735100000
8.1669150520000	5.4698619720000	8.5033400390000	8.1669150520000	-10.3884145000000	13.8373884400000
8.2265275710000	5.4890451010000	8.5068051800000	8.2265275710000	-10.3858640300000	13.8373267500000
8.2861400890000	5.5005384460000	8.5102287490000	8.2861400890000	-10.3837423200000	13.8377272600000
8.3457526080000	5.5118047420000	8.5207005200000	8.3457526080000	-10.3817225800000	13.8380910500000
8.4053651270000	5.5150961460000	8.4945270400000	8.4053651270000	-10.3737752800000	13.8380830700000
8.4649776450000	5.5145679000000	8.4891833670000	8.4649776450000	-10.3773960000000	13.8383359400000
8.5245901640000	5.4667001740000	8.4795901470000	8.5245901640000	-10.3683912800000	13.8380900800000
8.5842026830000	5.4693927490000	8.4584247640000	8.5842026830000	-10.3736903000000	13.8381126400000
8.6438152010000	5.4829354720000	8.4492275290000	8.6438152010000	-10.3700325200000	13.8382129600000
8.7034277200000	5.5098155190000	8.4325879180000	8.7034277200000	-10.3660485400000	13.8375841500000
8.7630402380000	5.5284471120000	8.4344083880000	8.7630402380000	-10.3400666100000	13.8377899600000
8.8226527570000	5.5955500900000	8.4264382380000	8.8226527570000	-10.3224760100000	13.8376526500000
8.8822652760000	5.6628747630000	8.4318674590000	8.8822652760000	-10.2979807100000	13.8379309500000
8.9418777940000	5.7053259790000	8.4309930410000	8.9418777940000	-10.2800771100000	13.8386482600000
9.0014903130000	5.7717700950000	8.4334013670000	9.0014903130000	-10.2671714100000	13.8395658900000
9.0611028320000	5.8116937050000	8.4180551930000	9.0611028320000	-10.2606610200000	13.8402041500000
9.1207153500000	5.8029697750000	8.4159322920000	9.1207153500000	-10.2439986200000	13.8399110300000
9.1803278690000	5.8360848340000	8.4118049660000	9.1803278690000	-10.2421396500000	13.8396755600000
9.2399403870000	5.9376744070000	8.4283938770000	9.2399403870000	-10.2345852500000	13.8388823300000
9.2995529060000	6.0414577810000	8.4203278640000	9.2995529060000	-10.2297969400000	13.8386030200000
9.3591654250000	6.0357193000000	8.3796294400000	9.3591654250000	-10.2215514300000	13.8387119600000
9.4187779430000	6.1201590360000	8.3413764070000	9.4187779430000	-10.2123414400000	13.8393810200000
9.4783904620000	6.1265163170000	8.2976437470000	9.4783904620000	-10.1818343200000	13.8388735400000
9.5380029810000	6.1645283390000	8.2749095110000	9.5380029810000	-10.1533836400000	13.8392614700000
9.5976154990000	6.1840256250000	8.2320481650000	9.5976154990000	-10.1319488200000	13.8394867900000
9.6572280180000	6.1966198940000	8.2344856630000	9.6572280180000	-10.1067347300000	13.8393802900000
9.7168405370000	6.2149591130000	8.2572644760000	9.7168405370000	-10.0984960000000	13.8394919700000
9.7764530550000	6.2929897400000	8.2514919010000	9.7764530550000	-10.0901889000000	13.8400299300000
9.8360655740000	6.3778927450000	8.2337474980000	9.8360655740000	-10.0832251200000	13.8409760300000
9.8956780920000	6.3819908140000	8.2157586600000	9.8956780920000	-10.0728254000000	13.8424166200000
9.9552906110000	6.4148972840000	8.2041715090000	9.9552906110000	-10.0685448500000	13.8425760800000
10.0149031300000	6.4111840810000	8.2166669210000	10.0149031300000	-10.0684243100000	13.8434678900000
