GFsupBEST			GFext		
t	x	y	t	x	y
0.00000000000000	-14.34015866000000	23.95194068000000	0.00000000000000	1.00768682500000	28.44777421000000
0.05693463903000	-14.33816864000000	23.95140970000000	0.05693463903000	1.00828603200000	28.44756676000000
0.11386927810000	-14.33760104000000	23.95164300000000	0.11386927810000	1.00788826600000	28.44766429000000
0.17080391710000	-14.34020839000000	23.95230293000000	0.17080391710000	1.00746982200000	28.44771549000000
0.22773855610000	-14.33952096000000	23.95182623000000	0.22773855610000	1.00704428300000	28.44761184000000
0.28467319520000	-14.33576959000000	23.95212912000000	0.28467319520000	1.00784190900000	28.44764139000000
0.34160783420000	-14.33386616000000	23.95227618000000	0.34160783420000	1.00621518900000	28.44776654000000
0.39854247320000	-14.33652379000000	23.95264422000000	0.39854247320000	1.00690994500000	28.44766551000000
0.45547711230000	-14.32745491000000	23.95325996000000	0.45547711230000	1.00772358400000	28.44762379000000
0.51241175130000	-14.33513622000000	23.95323913000000	0.51241175130000	1.00695125800000	28.44772139000000
0.56934639030000	-14.33622818000000	23.95399837000000	0.56934639030000	1.00674328100000	28.44753143000000
0.62628102940000	-14.33699734000000	23.95492235000000	0.62628102940000	1.00619921900000	28.44769469000000
0.68321566840000	-14.32869539000000	23.95597432000000	0.68321566840000	1.00596533700000	28.44773925000000
0.74015030740000	-14.33043198000000	23.95571600000000	0.74015030740000	1.00647911800000	28.44762066000000
0.79708494650000	-14.33749092000000	23.95626407000000	0.79708494650000	1.00624805500000	28.44768492000000
0.85401958550000	-14.33075942000000	23.95612011000000	0.85401958550000	1.00729603500000	28.44758516000000
0.91095422460000	-14.31490703000000	23.95617523000000	0.91095422460000	1.00627187700000	28.44774620000000
0.96788886360000	-14.32478016000000	23.95622245000000	0.96788886360000	1.00669515700000	28.44764247000000
1.02482350300000	-14.33106103000000	23.95603015000000	1.02482350300000	1.00698526500000	28.44770280000000
1.08175814200000	-14.33189984000000	23.95617906000000	1.08175814200000	1.00614026900000	28.44759252000000
1.13869278100000	-14.32808741000000	23.95702082000000	1.13869278100000	1.00719020000000	28.44755995000000
1.19562742000000	-14.29852323000000	23.95884654000000	1.19562742000000	1.00653860400000	28.44773620000000
1.25256205900000	-14.29026362000000	23.95969437000000	1.25256205900000	1.00889469900000	28.44754769000000
1.30949669800000	-14.36686645000000	23.95858789000000	1.30949669800000	1.00924521100000	28.44762062000000
1.36643133700000	-14.38347265000000	23.95640138000000	1.36643133700000	1.00656643500000	28.44789599000000
1.42336597600000	-14.40363167000000	23.95568355000000	1.42336597600000	1.00558539600000	28.44789836000000
1.48030061500000	-14.40234756000000	23.95597601000000	1.48030061500000	1.00543835200000	28.44762341000000
1.53723525400000	-14.34395622000000	23.95655715000000	1.53723525400000	1.00680949300000	28.44771824000000
1.59416989300000	-14.34976174000000	23.95693218000000	1.59416989300000	1.00675539300000	28.44768331000000
1.65110453200000	-14.35148165000000	23.95563309000000	1.65110453200000	1.00643089100000	28.44762892000000
1.70803917100000	-14.33629735000000	23.95568096000000	1.70803917100000	1.00746327300000	28.44766828000000
1.76497381000000	-14.35741166000000	23.95499015000000	1.76497381000000	1.00682251800000	28.44774749000000
1.82190844900000	-14.39003383000000	23.95418992000000	1.82190844900000	1.00465030000000	28.44780416000000
1.87884308800000	-14.37400697000000	23.95426919000000	1.87884308800000	1.00377180100000	28.44781886000000
1.93577772700000	-14.35315765000000	23.95406507000000	1.93577772700000	1.00586921500000	28.44766466000000
1.99271236600000	-14.35440895000000	23.95372021000000	1.99271236600000	1.00643771700000	28.44739113000000
2.04964700500000	-14.34535754000000	23.95375759000000	2.04964700500000	1.00562517500000	28.44765054000000
2.10658164400000	-14.34592328000000	23.95395567000000	2.10658164400000	1.00529192100000	28.44764410000000
2.16351628300000	-14.32677310000000	23.95418443000000	2.16351628300000	1.00675530200000	28.44760721000000
