SOLendMANUAL			SOLext		
t	x	y	t	x	y
0.000000000000	22.967879190000	8.346639254000	0.000000000000	25.066312450000	13.461538170000
0.024843486040	23.034719140000	8.346639254000	0.024843486040	25.066860100000	13.461452060000
0.049686972080	23.001299170000	8.329929266000	0.049686972080	25.065825520000	13.461817420000
0.074530458110	23.051429130000	8.329929266000	0.074530458110	25.066418720000	13.461918460000
0.099373944150	23.101559100000	8.329929266000	0.099373944150	25.064747740000	13.461809130000
0.124217430200	23.101559100000	8.329929266000	0.124217430200	25.063199980000	13.461937200000
0.149060916200	23.101559100000	8.329929266000	0.149060916200	25.063229180000	13.462252700000
0.173904402300	23.101559100000	8.329929266000	0.173904402300	25.063470400000	13.462389710000
0.198747888300	23.235239010000	8.263089312000	0.198747888300	25.062919760000	13.462617060000
0.223591374300	23.302078960000	8.380059231000	0.223591374300	25.063440920000	13.462621970000
0.248434860400	23.084849110000	8.162829381000	0.248434860400	25.061878730000	13.463090760000
0.273278346400	23.084849110000	8.162829381000	0.273278346400	25.061929640000	13.462762400000
0.298121832500	22.989636960000	8.419592816000	0.298121832500	25.060606330000	13.463058150000
0.322965318500	22.993671660000	8.419407375000	0.322965318500	25.064454350000	13.462664430000
0.347808804500	22.997318860000	8.418533552000	0.347808804500	25.063201140000	13.462507260000
0.372652290600	23.001378120000	8.420504345000	0.372652290600	25.059716650000	13.462850070000
0.397495776600	23.003666870000	8.420566464000	0.397495776600	25.062007900000	13.462654540000
0.422339262600	23.002044200000	8.420655656000	0.422339262600	25.059832840000	13.462689300000
0.447182748700	22.998735310000	8.422964438000	0.447182748700	25.057560410000	13.462743280000
0.472026234700	22.997573500000	8.424240959000	0.472026234700	25.055619560000	13.463263290000
0.496869720800	22.993638670000	8.422584019000	0.496869720800	25.061245710000	13.462634860000
0.521713206800	22.991019530000	8.421387388000	0.521713206800	25.061658780000	13.462009060000
0.546556692800	24.655187880000	8.466214778000	0.546556692800	25.060615490000	13.462317210000
0.571400178900	24.656015950000	8.466018645000	0.571400178900	25.058797460000	13.462421720000
0.596243664900	24.658716440000	8.465260483000	0.596243664900	25.059269060000	13.462302740000
0.621087150900	24.659662220000	8.465688187000	0.621087150900	25.062444850000	13.462828780000
0.645930637000	24.660450260000	8.464495732000	0.645930637000	25.062582190000	13.461717290000
0.670774123000	24.656681640000	8.464446380000	0.670774123000	25.062241540000	13.461485880000
0.695617609100	24.661109160000	8.464555048000	0.695617609100	25.062002870000	13.462217320000
0.720461095100	24.661067830000	8.465813526000	0.720461095100	25.064413760000	13.462271050000
0.745304581100	24.658378670000	8.465470083000	0.745304581100	25.064022970000	13.462042860000
0.770148067200	24.656771030000	8.465864132000	0.770148067200	25.063052710000	13.461684970000
0.794991553200	24.657072750000	8.466545987000	0.794991553200	25.063459290000	13.461806530000
0.819835039300	24.655519990000	8.466075620000	0.819835039300	25.062967090000	13.462485030000
0.844678525300	24.660213580000	8.465492493000	0.844678525300	25.065879560000	13.462255260000
0.869522011300	24.657415900000	8.465827756000	0.869522011300	25.065261000000	13.462018440000
0.894365497400	24.658158680000	8.466297552000	0.894365497400	25.063104020000	13.461937770000
0.919208983400	24.659052530000	8.465249566000	0.919208983400	25.064218810000	13.462603000000
0.944052469400	24.666730040000	8.463831563000	0.944052469400	25.064226190000	13.463064750000
0.968895955500	24.684061440000	8.462869895000	0.968895955500	25.064239190000	13.462870090000
0.993739441500	24.682110870000	8.463330492000	0.993739441500	25.066558470000	13.462784340000
1.018582928000	24.675613040000	8.465226218000	1.018582928000	25.063830060000	13.463043400000
1.043426414000	24.677535620000	8.466502164000	1.043426414000	25.064059390000	13.462654340000
1.068269900000	24.676879750000	8.465445045000	1.068269900000	25.065350660000	13.463235930000
1.093113386000	24.676344620000	8.465076965000	1.093113386000	25.064894250000	13.463188470000
1.117956872000	24.673249350000	8.465109263000	1.117956872000	25.066671780000	13.462216770000
1.142800358000	24.675388650000	8.464421606000	1.142800358000	25.065323870000	13.462131140000
1.167643844000	24.681202010000	8.465669360000	1.167643844000	25.065211570000	13.462080520000
1.192487330000	24.711897850000	8.466972169000	1.192487330000	25.064178000000	13.462053660000
1.217330816000	24.733690550000	8.467040541000	1.217330816000	25.066454890000	13.462579780000
1.242174302000	24.756902030000	8.466275876000	1.242174302000	25.064262770000	13.461665650000
1.267017788000	24.776614140000	8.469439165000	1.267017788000	25.067536730000	13.461157940000
1.291861274000	24.791125520000	8.471488557000	1.291861274000	25.068537930000	13.462541560000
1.316704760000	24.805050730000	8.472497977000	1.316704760000	25.066836180000	13.461927500000
1.341548246000	24.835978920000	8.475211527000	1.341548246000	25.068988300000	13.463206100000
1.366391732000	24.838703110000	8.474815526000	1.366391732000	25.066180210000	13.463598230000
1.391235218000	24.842821780000	8.478265118000	1.391235218000	25.070002110000	13.463229800000
1.416078704000	24.863759320000	8.474204954000	1.416078704000	25.071571750000	13.463965560000
1.440922190000	24.864655830000	8.472752995000	1.440922190000	25.070754720000	13.462469450000
1.465765676000	24.859399770000	8.473281457000	1.465765676000	25.069333140000	13.463909100000
1.490609162000	24.869508490000	8.473031047000	1.490609162000	25.068555680000	13.464643510000
1.515452648000	24.882041570000	8.471299514000	1.515452648000	25.066700090000	13.463604400000
1.540296134000	24.888689560000	8.470343701000	1.540296134000	25.068332090000	13.463909900000
1.565139620000	24.864672330000	8.470521589000	1.565139620000	25.075310100000	13.464544730000
1.589983106000	24.736841570000	8.505262973000	1.589983106000	25.080867590000	13.468460110000
1.614826592000	24.551874120000	8.536350241000	1.614826592000	25.008614230000	13.498497670000
1.639670079000	24.327310470000	8.556393429000	1.639670079000	24.988494220000	13.534789660000
1.664513565000	24.137870030000	8.556393429000	1.664513565000	25.029159240000	13.561789190000
1.689357051000	23.958954050000	8.693211529000	1.689357051000	25.008028410000	13.604318050000
1.714200537000	23.811611480000	8.798456220000	1.714200537000	25.049236800000	13.623641270000
1.739044023000	23.643219970000	8.766882813000	1.739044023000	25.075492200000	13.677998820000
1.763887509000	23.443255060000	8.924749850000	1.763887509000	25.132778160000	13.668721450000
1.788730995000	23.110320370000	8.968739468000	1.788730995000	25.137367310000	13.713956160000
1.813574481000	22.817489290000	8.998328806000	1.813574481000	25.156832800000	13.745313140000
1.838417967000	22.600259440000	9.031748783000	1.838417967000	25.155422240000	13.755971360000
1.863261453000	22.455341890000	9.102712340000	1.863261453000	25.119646680000	13.777013800000
1.888104939000	22.172510270000	9.117598214000	1.888104939000	25.051420330000	13.809852760000
1.912948425000	21.815249280000	9.117598214000	1.912948425000	25.073229560000	13.833915770000
1.937791911000	21.725934030000	9.132484089000	1.937791911000	25.083308500000	13.823410890000
1.962635397000	21.457988290000	9.192027587000	1.962635397000	25.078094630000	13.834445470000
1.987478883000	20.811663740000	9.227340067000	1.987478883000	25.087923140000	13.857991950000
2.012322369000	20.675858870000	9.230724403000	2.012322369000	25.088379030000	13.848700520000
2.037165855000	20.207080530000	9.227779944000	2.037165855000	25.077745880000	13.849394770000
2.062009341000	19.944556610000	9.228024288000	2.062009341000	25.066670760000	13.842078190000
2.086852827000	19.615809760000	9.250150027000	2.086852827000	25.041839380000	13.829299990000
2.111696313000	19.287494710000	9.250140150000	2.111696313000	25.043665160000	13.824714800000
