CALinsBEST			CALext		
t	x	y	t	x	y
0.000000000000	26.983889290000	6.426327303000	0.000000000000	-12.302558760000	14.928104840000
0.025383931970	26.983153130000	6.427032685000	0.025383931970	-12.302098400000	14.923630300000
0.050767863940	26.985211880000	6.424909490000	0.050767863940	-12.302722000000	14.923775110000
0.076151795910	26.988234380000	6.423380467000	0.076151795910	-12.302474570000	14.923819410000
0.101535727900	26.991913090000	6.421060183000	0.101535727900	-12.302497900000	14.923721310000
0.126919659900	26.990819700000	6.422032323000	0.126919659900	-12.302455170000	14.923879090000
0.152303591800	26.989647120000	6.421871442000	0.152303591800	-12.302172430000	14.923264440000
0.177687523800	26.993093130000	6.421048625000	0.177687523800	-12.303329790000	14.923510560000
0.203071455800	26.988903160000	6.422141291000	0.203071455800	-12.303037220000	14.923966610000
0.228455387700	26.984073660000	6.424717691000	0.228455387700	-12.302812820000	14.923584320000
0.253839319700	26.990570260000	6.424031295000	0.253839319700	-12.302684530000	14.923793860000
0.279223251700	26.986061260000	6.425463986000	0.279223251700	-12.303325850000	14.923835890000
0.304607183700	26.990787540000	6.423568311000	0.304607183700	-12.302635350000	14.923851840000
0.329991115600	26.992832890000	6.422543630000	0.329991115600	-12.303442060000	14.923660080000
0.355375047600	26.989979060000	6.423150893000	0.355375047600	-12.303227210000	14.923654310000
0.380758979600	26.990197760000	6.423527249000	0.380758979600	-12.303373770000	14.923554070000
0.406142911500	26.991467670000	6.422409244000	0.406142911500	-12.303872740000	14.923554000000
0.431526843500	26.989900290000	6.423303294000	0.431526843500	-12.303346360000	14.923616840000
0.456910775500	26.991343110000	6.423534590000	0.456910775500	-12.303677840000	14.923750710000
0.482294707500	26.994786670000	6.421683882000	0.482294707500	-12.303556240000	14.923812370000
0.507678639400	26.989278840000	6.422686200000	0.507678639400	-12.304019970000	14.923456360000
0.533062571400	26.994639490000	6.423453035000	0.533062571400	-12.305426720000	14.923308920000
0.558446503400	26.993771170000	6.422807528000	0.558446503400	-12.302785950000	14.923303640000
0.583830435300	26.992847240000	6.423103432000	0.583830435300	-12.303363050000	14.923567240000
0.609214367300	26.997509960000	6.423771447000	0.609214367300	-12.304744500000	14.923368950000
0.634598299300	26.994272560000	6.424314421000	0.634598299300	-12.304985590000	14.923385550000
0.659982231200	26.996337580000	6.424569129000	0.659982231200	-12.304234530000	14.923447560000
0.685366163200	26.993942860000	6.424608196000	0.685366163200	-12.304369020000	14.923360730000
0.710750095200	26.991622670000	6.425408266000	0.710750095200	-12.303816210000	14.923499160000
0.736134027200	26.995215560000	6.425985698000	0.736134027200	-12.305416080000	14.923249760000
0.761517959100	27.001820590000	6.425579113000	0.761517959100	-12.305753720000	14.923146310000
0.786901891100	26.997016790000	6.426399545000	0.786901891100	-12.304179770000	14.923379680000
0.812285823100	26.999503440000	6.424377927000	0.812285823100	-12.304309450000	14.922923650000
0.837669755000	26.996433830000	6.426343529000	0.837669755000	-12.304922440000	14.923092190000
0.863053687000	26.997165460000	6.425370742000	0.863053687000	-12.305655750000	14.922984110000
0.888437619000	27.002145450000	6.422412547000	0.888437619000	-12.304722970000	14.922925070000
0.913821551000	27.017585690000	6.418779420000	0.913821551000	-12.303845280000	14.922785930000
0.939205482900	27.033089820000	6.424873124000	0.939205482900	-12.304250450000	14.922859230000
0.964589414900	27.061636410000	6.423733836000	0.964589414900	-12.304272220000	14.922491270000
0.989973346900	27.103804260000	6.420674188000	0.989973346900	-12.303157890000	14.922694360000
1.015357279000	27.125040250000	6.414255184000	1.015357279000	-12.305756050000	14.922225920000
1.040741211000	27.104085810000	6.382222916000	1.040741211000	-12.303509880000	14.922472120000
1.066125143000	27.101669540000	6.377316170000	1.066125143000	-12.303583580000	14.922485620000
1.091509075000	27.125997970000	6.364302893000	1.091509075000	-12.303430780000	14.921736170000
1.116893007000	27.132463270000	6.360576460000	1.116893007000	-12.302478360000	14.921981540000
1.142276939000	27.134747190000	6.354752534000	1.142276939000	-12.303368390000	14.921582410000
1.167660871000	27.144068050000	6.353679087000	1.167660871000	-12.302910790000	14.921098290000
1.193044803000	27.151382490000	6.353329885000	1.193044803000	-12.303454680000	14.920966240000
1.218428735000	27.142514890000	6.355289112000	1.218428735000	-12.305181610000	14.921392340000
1.243812667000	27.143513580000	6.353222735000	1.243812667000	-12.303890180000	14.920820360000
1.269196599000	27.143892160000	6.353069804000	1.269196599000	-12.303489680000	14.920615750000
1.294580531000	27.144541420000	6.353924715000	1.294580531000	-12.299995430000	14.920734910000
1.319964462000	27.146500510000	6.354475654000	1.319964462000	-12.302720260000	14.920462820000
1.345348394000	27.149171710000	6.353141921000	1.345348394000	-12.303538050000	14.920143360000
1.370732326000	27.150270540000	6.354139932000	1.370732326000	-12.301587990000	14.919880060000
1.396116258000	27.150879000000	6.353267032000	1.396116258000	-12.301869190000	14.919624740000
1.421500190000	27.142744030000	6.355008821000	1.421500190000	-12.304468720000	14.920025550000
1.446884122000	27.145222900000	6.355608896000	1.446884122000	-12.302840220000	14.919713910000
1.472268054000	27.139267460000	6.358022286000	1.472268054000	-12.302092610000	14.919398150000
1.497651986000	27.134944780000	6.358373107000	1.497651986000	-12.301660160000	14.919965590000
1.523035918000	27.133340890000	6.358284152000	1.523035918000	-12.303092730000	14.919954110000
1.548419850000	27.129040190000	6.359443344000	1.548419850000	-12.302580710000	14.919237030000
1.573803782000	27.129785110000	6.360252635000	1.573803782000	-12.301768640000	14.919653220000
1.599187714000	27.125355040000	6.364565671000	1.599187714000	-12.298645490000	14.918960950000
1.624571646000	27.123157000000	6.367558265000	1.624571646000	-12.300566340000	14.919838450000
1.649955578000	27.119868480000	6.371789299000	1.649955578000	-12.302118580000	14.919218020000
1.675339510000	27.126991930000	6.370933551000	1.675339510000	-12.297429460000	14.917916600000
1.700723442000	27.124336510000	6.374420556000	1.700723442000	-12.300276780000	14.917878790000
1.726107374000	27.122975550000	6.377138504000	1.726107374000	-12.303521830000	14.917895840000
1.751491306000	27.104257400000	6.420710849000	1.751491306000	-12.296477570000	14.917433980000
1.776875238000	27.004292240000	6.452891048000	1.776875238000	-12.297295110000	14.917790460000
1.802259170000	26.865790250000	6.539282705000	1.802259170000	-12.282688110000	14.919025840000
