GMfas			GMext		
t	x	y	t	x	y
0.0000000000	30.9862441700	1.0228271850	0.0000000000	43.1852938900	9.9890823480
0.0239457867	30.9864849000	1.0231207420	0.0239457867	43.1853932600	9.9891059620
0.0478915735	30.9855867100	1.0232668090	0.0478915735	43.1845844800	9.9895100450
0.0718373602	30.9852482000	1.0232094640	0.0718373602	43.1847450900	9.9894531800
0.0957831470	30.9850609200	1.0231958230	0.0957831470	43.1853841900	9.9891594060
0.1197289337	30.9856379200	1.0230483730	0.1197289337	43.1852080500	9.9890796120
0.1436747204	30.9870268900	1.0225584430	0.1436747204	43.1851054600	9.9891184080
0.1676205072	30.9870738000	1.0224537960	0.1676205072	43.1857437700	9.9889140760
0.1915662939	30.9873842200	1.0223909870	0.1915662939	43.1852427300	9.9890240850
0.2155120806	30.9871446800	1.0224717600	0.2155120806	43.1854149100	9.9890183980
0.2394578674	30.9883920600	1.0220920520	0.2394578674	43.1857348000	9.9888896410
0.2634036541	30.9884626500	1.0219657260	0.2634036541	43.1859530500	9.9888996940
0.2873494409	30.9881985900	1.0219933330	0.2873494409	43.1859817000	9.9888994940
0.3112952276	30.9885822700	1.0217378020	0.3112952276	43.1857780500	9.9888610820
0.3352410143	30.9888117000	1.0217225430	0.3352410143	43.1855058500	9.9891506030
0.3591868011	30.9888188200	1.0216758770	0.3591868011	43.1860106800	9.9888131350
0.3831325878	30.9886765300	1.0217713500	0.3831325878	43.1856246000	9.9889526000
0.4070783746	30.9888976400	1.0213923040	0.4070783746	43.1858864300	9.9888421300
0.4310241613	30.9891253000	1.0214065770	0.4310241613	43.1857027500	9.9889096080
0.4549699480	30.9894184700	1.0210178590	0.4549699480	43.1864332500	9.9886707660
0.4789157348	30.9900240300	1.0207899470	0.4789157348	43.1860106100	9.9889136680
0.5028615215	30.9904995200	1.0199497610	0.5028615215	43.1854856400	9.9888509350
0.5268073083	30.9887398100	1.0182677690	0.5268073083	43.1860310200	9.9881407170
0.5507530950	30.9840778500	1.0122986860	0.5507530950	43.1852127400	9.9879223360
0.5746988817	30.9149964300	1.0392581000	0.5746988817	43.1858753900	9.9890124430
0.5986446685	30.8510916600	1.0558496280	0.5986446685	43.1844660500	9.9898591280
0.6225904552	30.8174802400	1.0565137650	0.6225904552	43.1836706200	9.9901280490
0.6465362419	30.6394725900	1.0379463700	0.6465362419	43.1827484400	9.9874671100
0.6704820287	30.3760664000	1.0255936350	0.6704820287	43.1803528000	9.9842053420
0.6944278154	30.3152326900	1.0290657160	0.6944278154	43.1779285900	9.9834108770
0.7183736022	30.1558214800	1.0381195530	0.7183736022	43.1771101800	9.9796256730
0.7423193889	30.0755650100	1.0219331910	0.7423193889	43.1786336900	9.9761035080
0.7662651756	29.8780523300	0.9909236066	0.7662651756	43.1796537800	9.9710200310
0.7902109624	29.8480117500	0.9867107712	0.7902109624	43.1788794600	9.9690502890
0.8141567491	29.7253515400	0.9966084750	0.8141567491	43.1823055700	9.9612714770
0.8381025359	29.6060328700	1.0132865630	0.8381025359	43.1785226700	9.9679890110
0.8620483226	29.4611342200	1.0233136320	0.8620483226	43.1789805500	9.9539465310
0.8859941093	29.3369525900	1.0119145150	0.8859941093	43.1695075500	9.9409202120
0.9099398961	29.1349756900	1.0105413510	0.9099398961	43.1720244600	9.9247493860
0.9338856828	29.0155154600	1.0204817950	0.9338856828	43.1700141100	9.9233068550
0.9578314696	28.9674428900	1.0220445930	0.9578314696	43.1675721400	9.9226519280
0.9817772563	28.8474640200	1.0313549260	0.9817772563	43.1664578700	9.9213026660
1.0057230430	28.6460774800	1.0565643260	1.0057230430	43.1664768700	9.9150743650
1.0296688300	28.4120832000	1.0913923830	1.0296688300	43.1670497300	9.9005741630
1.0536146170	28.3489951500	1.1063008930	1.0536146170	43.1661905600	9.8991262660
1.0775604030	28.0630439100	1.1741003890	1.0775604030	43.1616754700	9.8923617940
1.1015061900	27.9299594000	1.2016985280	1.1015061900	43.1607260600	9.8913825590
1.1254519770	27.7455841600	1.2468016130	1.1254519770	43.1598222900	9.8917225430
1.1493977630	27.5210782000	1.2883431080	1.1493977630	43.1544587800	9.8945149860
1.1733435500	27.3985901600	1.3103125510	1.1733435500	43.1509188000	9.8946839250
1.1972893370	27.3046580400	1.3053146920	1.1972893370	43.1492426000	9.8917654470
1.2212351240	27.1661078100	1.3206225310	1.2212351240	43.1471853000	9.8941154310
1.2451809100	27.0454712600	1.3370245990	1.2451809100	43.1425461100	9.8932328300
1.2691266970	26.9384849200	1.3618368290	1.2691266970	43.1377896100	9.8962005060
1.2930724840	26.8639593400	1.3742609430	1.2930724840	43.1344743700	9.8971840510
1.3170182710	26.7287539500	1.3976067660	1.3170182710	43.1316466100	9.8947138820
1.3409640570	26.4930273000	1.4535099760	1.3409640570	43.1166445600	9.8970829020
1.3649098440	26.3397931800	1.4829224470	1.3649098440	43.0961952900	9.9045534660
1.3888556310	26.1212404400	1.5302890430	1.3888556310	43.0858370800	9.9045344370
1.4128014180	25.9594558600	1.5585967050	1.4128014180	43.0762988500	9.9093032040
1.4367472040	25.6868055700	1.5767080770	1.4367472040	43.0313816400	9.8994470800
1.4606929910	25.6158153700	1.5846007890	1.4606929910	43.0250973100	9.8949900830
1.4846387780	25.4601990400	1.6128968610	1.4846387780	43.0204849000	9.8901413070
1.5085845650	25.3073148600	1.6386381160	1.5085845650	43.0114175500	9.8913762790
1.5325303510	25.2216155800	1.6165458700	1.5325303510	43.0082394200	9.8867723330
1.5564761380	25.0870595700	1.6265700350	1.5564761380	43.0069842200	9.8850541120
1.5804219250	24.9572871300	1.5981866070	1.5804219250	43.0038955000	9.8808435880
1.6043677120	24.8646065000	1.6069876810	1.6043677120	43.0010331800	9.8798578390
1.6283134980	24.7653581000	1.6380771390	1.6283134980	42.9912237200	9.8851817260
1.6522592850	24.5141640500	1.6825527560	1.6522592850	42.9784505100	9.8908313130
1.6762050720	24.4470685600	1.6884342810	1.6762050720	42.9817723100	9.8901471800
1.7001508580	24.2241046600	1.6813951950	1.7001508580	42.9724637700	9.8859252080
1.7240966450	24.1377067900	1.6664798800	1.7240966450	42.9710682400	9.8851705980
1.7480424320	24.0034764900	1.6672202210	1.7480424320	42.9705729600	9.8814302570
1.7719882190	23.8436175600	1.6427862390	1.7719882190	42.9582104000	9.8754095400
1.7959340050	23.7199192900	1.6357338770	1.7959340050	42.9398202300	9.8701575400
1.8198797920	23.5031934900	1.5779123710	1.8198797920	42.8774856700	9.8494744900
1.8438255790	23.4297046700	1.5788625280	1.8438255790	42.8671473700	9.8447987090
1.8677713660	23.3217050900	1.5881811340	1.8677713660	42.8567011200	9.8461205010
1.8917171520	23.1907554000	1.6085478400	1.8917171520	42.8482489500	9.8476357090
1.9156629390	23.0788778800	1.6073347940	1.9156629390	42.8442402200	9.8453943510
1.9396087260	22.7993972400	1.5936116320	1.9396087260	42.8307969000	9.8415791940
1.9635545130	22.7385760500	1.5866216540	1.9635545130	42.8274851600	9.8421551270
1.9875002990	22.5983836100	1.5937572650	1.9875002990	42.8166546500	9.8439443690
2.0114460860	22.5052204000	1.5818801420	2.0114460860	42.8066542800	9.8478430990
2.0353918730	22.3808871900	1.5866631160	2.0353918730	42.7961202800	9.8453157330
2.0593376600	22.2714029700	1.5902665990	2.0593376600	42.7855166800	9.8445635740
2.0832834460	22.1789899300	1.5815257360	2.0832834460	42.7729257000	9.8427207890
2.1072292330	22.1019643500	1.5865138970	2.1072292330	42.7669889200	9.8506255690
2.1311750200	21.9445790600	1.6076200210	2.1311750200	42.7537229600	9.8572562040
2.1551208060	21.8271787100	1.6273218810	2.1551208060	42.7502048200	9.8571382830
2.1790665930	21.6396650600	1.6506727340	2.1790665930	42.7284422700	9.8604146720
2.2030123800	21.5419718700	1.6654361360	2.2030123800	42.7092990800	9.8634221760
2.2269581670	21.4057831900	1.6703224800	2.2269581670	42.7019085100	9.8618826700
2.2509039530	21.2413313200	1.6882482230	2.2509039530	42.6926837800	9.8605974670
2.2748497400	21.0547381600	1.6910352480	2.2748497400	42.6880778100	9.8580380030
2.2987955270	20.9214315300	1.7059574030	2.2987955270	42.6791760000	9.8643962760
2.3227413140	20.7715907800	1.7261418940	2.3227413140	42.6729113700	9.8697826320
