Time	Fascicle Length R1_F1	Pennation Angle R1_F1	
13.926	75.198	0.16109
13.981	75.204	0.16118
14.036	75.097	0.16122
14.092	75.197	0.16188
14.147	75.299	0.16134
14.202	75.118	0.16214
14.257	75.265	0.16155
14.313	75.328	0.16096
14.368	75.286	0.16186
14.423	75.213	0.16193
14.478	75.416	0.16205
14.534	75.398	0.16194
14.589	75.312	0.16311
14.644	75.468	0.16232
14.699	75.292	0.16379
14.755	75.49	0.16316
14.81	75.554	0.16312
14.865	75.56	0.16364
14.92	75.62	0.16388
14.976	75.604	0.16444
15.031	75.655	0.16387
15.086	75.703	0.16492
15.141	75.735	0.16501
15.197	75.552	0.16576
15.252	75.809	0.16544
15.307	75.682	0.16622
15.363	75.68	0.16749
15.418	75.621	0.16758
15.473	75.594	0.16761
15.528	75.617	0.1682
15.584	75.495	0.1691
15.639	75.382	0.16882
15.694	75.575	0.16793
15.749	75.622	0.16872
15.805	75.334	0.16901
15.86	75.657	0.168
15.915	75.46	0.16862
15.97	75.459	0.16845
16.026	75.306	0.16899
16.081	75.603	0.16776
16.136	75.449	0.16751
16.191	75.518	0.16659
16.247	75.59	0.16662
16.302	75.567	0.16649
16.357	75.709	0.16579
16.412	75.652	0.16615
16.468	75.79	0.16579
16.523	75.737	0.16516
16.578	75.782	0.1652
16.634	75.706	0.16534
16.689	75.775	0.16457
16.744	75.868	0.16471
16.799	75.76	0.16575
16.855	75.866	0.16439
16.91	75.971	0.16375
16.965	75.907	0.16289
17.02	75.905	0.16289
17.076	75.971	0.16224
17.131	75.95	0.16234
17.186	75.849	0.16278
17.241	75.932	0.16275
17.297	76.049	0.16251
17.352	75.732	0.16457
17.407	75.963	0.16414
17.462	75.929	0.16417
17.518	75.889	0.16438
17.573	75.953	0.16534
17.628	75.855	0.16695
17.683	75.817	0.16707
17.739	75.972	0.1667
17.794	76.187	0.16707
17.849	76.186	0.16746
17.905	76.182	0.16779
17.96	76.303	0.16916
18.015	76.216	0.16896
18.07	75.923	0.16932
18.126	75.954	0.16863
18.181	76.064	0.1683
18.236	76.062	0.16805
18.291	76.149	0.16812
18.347	76.147	0.16735
18.402	75.991	0.16784
18.457	76.254	0.16772
18.512	76.242	0.16818
18.568	76.312	0.16838
18.623	76.211	0.1684
18.678	76.433	0.16816
18.733	76.26	0.16817
18.789	76.413	0.16834
18.844	76.333	0.16854
18.899	76.376	0.16883
18.954	76.421	0.1677
19.01	76.543	0.16892
19.065	76.581	0.16838
19.12	76.594	0.16955
19.176	76.661	0.17024
19.231	76.609	0.17053
19.286	76.612	0.17016
19.341	76.515	0.17001
19.397	76.628	0.17012
19.452	76.459	0.17039
19.507	76.508	0.17027
19.562	76.356	0.17131
19.618	76.489	0.17167
19.673	76.529	0.17192
19.728	76.489	0.1715
19.783	76.423	0.17133
19.839	76.582	0.17109
19.894	76.515	0.17234
19.949	76.496	0.17249
20.004	76.563	0.17126
20.06	76.577	0.17306
20.115	76.583	0.17249
20.17	76.614	0.17245
20.225	76.522	0.17189
20.281	76.489	0.1723
20.336	76.737	0.17322
20.391	76.819	0.17177
20.447	76.876	0.17152
20.502	76.645	0.17158
20.557	76.78	0.17103
20.612	76.713	0.17112
20.668	76.723	0.1711
20.723	76.867	0.16994
20.778	76.81	0.17097
20.833	76.882	0.17053
20.889	76.802	0.17137
20.944	76.941	0.17078
20.999	76.863	0.1714
21.054	76.741	0.17217
21.11	76.872	0.17231
21.165	77.028	0.17129
21.22	76.886	0.17146
21.275	76.897	0.17216
21.331	76.888	0.17191
21.386	76.881	0.17305
21.441	76.833	0.1722
21.496	76.726	0.17221
21.552	76.702	0.17128
21.607	76.753	0.17205
21.662	76.818	0.17162
21.718	76.739	0.17185
21.773	76.807	0.17256
