Fasc 1			ext_MMM		
t	x	y	t	x	y
0.000000000000	11.562043795620	4.127737226277	0.000000000000	31.578947370000	10.468421050000
0.024985008995	11.561734976568	4.127283137519	0.024985008990	31.578575990000	10.466731910000
0.049970017989	11.562276373773	4.127329754684	0.049970017990	31.579007960000	10.466751330000
0.074955026984	11.561929292020	4.127390711188	0.074955026980	31.578943980000	10.466729100000
0.099940035978	11.562388179842	4.127587202728	0.099940035980	31.578899800000	10.466931540000
0.124925044973	11.562199730558	4.127470713188	0.124925045000	31.578534750000	10.466733980000
0.149910053968	11.562574007673	4.127144486528	0.149910054000	31.578344710000	10.466715060000
0.174895062962	11.563383290544	4.127319666359	0.174895063000	31.579529770000	10.466813950000
0.199880071957	11.562115886003	4.127216901246	0.199880072000	31.578342950000	10.466970200000
0.224865080951	11.562857122477	4.127393575606	0.224865081000	31.579259610000	10.466708940000
0.249850089946	11.563005223492	4.127248784988	0.249850089900	31.578899510000	10.466838450000
0.274835098941	11.562542058082	4.127552655268	0.274835098900	31.579731870000	10.466807120000
0.299820107935	11.562277361308	4.127511177291	0.299820107900	31.578990270000	10.466661300000
0.324805116930	11.562049519943	4.127439289167	0.324805116900	31.579700840000	10.466690080000
0.349790125924	11.562401179390	4.127314834367	0.349790125900	31.578493530000	10.466652500000
0.374775134919	11.562066037543	4.127578518930	0.374775134900	31.579288970000	10.466515100000
0.399760143914	11.562473953453	4.127520067236	0.399760143900	31.578980970000	10.466827680000
0.424745152908	11.562080052667	4.127500195541	0.424745152900	31.578844360000	10.466645880000
0.449730161903	11.561791959256	4.127244519997	0.449730161900	31.578517940000	10.466749230000
0.474715170897	11.563334536884	4.127530763760	0.474715170900	31.578515200000	10.466683560000
0.499700179892	11.562111309361	4.127447601596	0.499700179900	31.579496250000	10.466615460000
0.524685188887	11.562616578661	4.127475955789	0.524685188900	31.578936710000	10.466741080000
0.549670197881	11.562875737668	4.127260152269	0.549670197900	31.578557920000	10.466702370000
0.574655206876	11.561836972883	4.127535792571	0.574655206900	31.579014900000	10.466708890000
0.599640215870	11.561748090263	4.127611651549	0.599640215900	31.578437480000	10.466614560000
0.624625224865	11.563502739471	4.127368677347	0.624625224900	31.579366120000	10.466591900000
0.649610233860	11.561926392027	4.127386832425	0.649610233900	31.578941510000	10.466584890000
0.674595242854	11.562789146471	4.127504214458	0.674595242900	31.578585360000	10.466701530000
0.699580251849	11.563515689647	4.126982322817	0.699580251800	31.579425610000	10.466620530000
0.724565260843	11.562680994641	4.127431637689	0.724565260800	31.578468420000	10.466660720000
0.749550269838	11.563467523548	4.127417059586	0.749550269800	31.579296260000	10.466626020000
0.774535278833	11.562910086086	4.127284284234	0.774535278800	31.579021510000	10.466684130000
0.799520287827	11.562929555714	4.127152240424	0.799520287800	31.579246850000	10.466613990000
0.824505296822	11.562522101576	4.127382919906	0.824505296800	31.579420490000	10.466556400000
0.849490305817	11.562225870091	4.127322329885	0.849490305800	31.578919240000	10.466449240000
0.874475314811	11.562987071236	4.127471397553	0.874475314800	31.578610210000	10.466468550000
0.899460323806	11.562995552952	4.127535636496	0.899460323800	31.578571560000	10.466627770000
0.924445332800	11.562198195985	4.127428222837	0.924445332800	31.580312040000	10.466423770000
0.949430341795	11.563403566919	4.127322023345	0.949430341800	31.579822260000	10.466436620000
0.974415350790	11.562998721244	4.127275204618	0.974415350800	31.579438280000	10.466595410000
0.999400359784	11.563435628396	4.127537072420	0.999400359800	31.579645400000	10.466504500000
1.024385368779	11.562814603239	4.127237379741	1.024385369000	31.579244110000	10.466448900000
1.049370377773	11.563195625257	4.127191377545	1.049370378000	31.579102940000	10.466539990000
1.074355386768	11.563828283818	4.127233487315	1.074355387000	31.579380060000	10.466301040000
1.099340395763	11.563073524612	4.127212111326	1.099340396000	31.579658130000	10.466389890000
1.124325404757	11.563659250832	4.127229636932	1.124325405000	31.579510820000	10.466517230000
1.149310413752	11.562885679294	4.127496169715	1.149310414000	31.578905570000	10.466284110000
1.174295422746	11.562867253745	4.127612320593	1.174295423000	31.579228380000	10.466243770000
1.199280431741	11.563016087564	4.127476699092	1.199280432000	31.578320860000	10.466490210000
1.224265440736	11.565464418887	4.127172102294	1.224265441000	31.578417960000	10.466361620000
1.249250449730	11.563270156800	4.127287160054	1.249250450000	31.578777560000	10.466454920000
1.274235458725	11.563511672578	4.127182858950	1.274235459000	31.579111090000	10.466469650000
1.299220467719	11.563813217170	4.127564339050	1.299220468000	31.579770580000	10.466335550000
1.324205476714	11.563576634113	4.127291280164	1.324205477000	31.579808160000	10.466177900000
1.349190485709	11.563352876735	4.127490994102	1.349190486000	31.578480620000	10.466486660000
1.374175494703	11.563773795628	4.127382131534	1.374175495000	31.579565970000	10.466367180000
1.399160503698	11.562718546826	4.127468396287	1.399160504000	31.579863640000	10.466185570000
1.424145512692	11.563981553645	4.127438850743	1.424145513000	31.579109940000	10.466217370000
1.449130521687	11.563085913761	4.127432833186	1.449130522000	31.578949570000	10.466449840000
1.474115530682	11.563488846109	4.127487635134	1.474115531000	31.579446940000	10.466330850000
1.499100539676	11.563235916282	4.127763437892	1.499100540000	31.578736580000	10.466369700000
1.524085548671	11.563571316493	4.127533268336	1.524085549000	31.580047560000	10.466402770000
1.549070557665	11.562263855533	4.127643486002	1.549070558000	31.579945450000	10.466382730000
1.574055566660	11.562672285893	4.127888749274	1.574055567000	31.580151860000	10.466358450000
1.599040575655	11.556433477231	4.130069804351	1.599040576000	31.579255410000	10.466590720000
1.624025584649	11.551386930340	4.131046792651	1.624025585000	31.579693330000	10.466431150000
1.649010593644	11.539655122404	4.130501794965	1.649010594000	31.579100090000	10.466675080000
1.673995602638	11.540740003285	4.130419605934	1.673995603000	31.579873780000	10.466522080000
1.698980611633	11.544434205440	4.129657348167	1.698980612000	31.579905440000	10.466446780000
1.723965620628	11.550362101650	4.129033767654	1.723965621000	31.579280290000	10.466619190000
1.748950629622	11.554802583026	4.128307941115	1.748950630000	31.579345000000	10.466419240000
1.773935638617	11.556930850177	4.128103917395	1.773935639000	31.579388460000	10.466632170000
1.798920647611	11.558370204235	4.127588093628	1.798920648000	31.579471100000	10.466539030000
1.823905656606	11.558431498458	4.127857046864	1.823905657000	31.579158270000	10.466497850000
1.848890665601	11.552720117477	4.129672412569	1.848890666000	31.579097390000	10.466706780000
1.873875674595	11.434479370047	4.140005483966	1.873875675000	31.579025330000	10.466777660000
1.898860683590	11.376828266083	4.188670513301	1.898860684000	31.579686520000	10.467171210000
1.923845692584	11.282706947136	4.197606940055	1.923845693000	31.580743750000	10.467328230000
1.948830701579	11.103947153379	4.223605050589	1.948830702000	31.578598510000	10.467822310000
1.973815710574	11.071513085529	4.256082915895	1.973815711000	31.579024920000	10.468406820000
1.998800719568	10.594978384831	4.297013148743	1.998800720000	31.575952060000	10.471592890000
2.023785728563	10.498131892366	4.304781787325	2.023785729000	31.568298600000	10.472222770000
2.048770737557	10.403393642516	4.345840568117	2.048770738000	31.570438420000	10.473347810000
2.073755746552	10.166105699673	4.353665947669	2.073755747000	31.558189390000	10.475350160000
2.098740755547	9.984546971315	4.363892775554	2.098740756000	31.556359330000	10.474924070000
2.123725764541	9.791727153287	4.363481240361	2.123725765000	31.553621040000	10.474743730000
2.148710773536	9.586151863654	4.374633693770	2.148710774000	31.537946700000	10.473922910000
2.173695782530	9.228921248780	4.376923180567	2.173695783000	31.495936160000	10.475553670000
2.198680791525	9.120884473025	4.361598835228	2.198680792000	31.494587780000	10.474494280000
2.223665800520	8.930388383849	4.364440145462	2.223665801000	31.467767980000	10.475973870000
2.248650809514	8.541961234984	4.356819642537	2.248650810000	31.458470590000	10.474377850000
2.273635818509	8.443069251189	4.348203214196	2.273635819000	31.443990080000	10.473821020000
2.298620827503	8.123106910678	4.356266849951	2.298620828000	31.432090740000	10.475021630000
2.323605836498	7.969332610503	4.361131574173	2.323605836000	31.427509960000	10.475420750000
2.348590845493	7.748479112794	4.356827400006	2.348590845000	31.421291160000	10.476007950000
2.373575854487	7.607716532662	4.355286770034	2.373575854000	31.419617780000	10.475915510000
2.398560863482	7.382708047980	4.357944855035	2.398560863000	31.420376320000	10.475918680000
2.423545872477	7.331692764040	4.364700196903	2.423545872000	31.424269030000	10.475082660000
2.448530881471	7.251414623182	4.363431849065	2.448530881000	31.418294780000	10.474856650000
2.473515890466	7.189299163632	4.363640248999	2.473515890000	31.418430660000	10.473228160000
2.498500899460	7.094682587251	4.353794067266	2.498500899000	31.418131150000	10.473365520000
2.523485908455	6.989542527657	4.359197372053	2.523485908000	31.410421480000	10.472935670000
2.548470917450	6.936318574335	4.357477411186	2.548470917000	31.405809230000	10.471660700000
2.573455926444	6.881504543066	4.367273288725	2.573455926000	31.412725140000	10.470934820000
2.598440935439	6.786858117316	4.360461042997	2.598440935000	31.407824760000	10.469897110000
2.623425944433	6.677050789881	4.366632179647	2.623425944000	31.407792880000	10.470410260000
2.648410953428	6.646948422309	4.358758705309	2.648410953000	31.408069450000	10.469620040000
2.673395962423	6.580457533574	4.367845915705	2.673395962000	31.403531320000	10.469596380000
2.698380971417	6.460071415067	4.363204699914	2.698380971000	31.408237890000	10.469691310000
2.723365980412	6.399750842997	4.361899299719	2.723365980000	31.412359900000	10.468769550000
2.748350989406	6.296047536877	4.364354031361	2.748350989000	31.413280100000	10.467783440000
2.773335998401	6.162622285821	4.366884703191	2.773335998000	31.414048090000	10.467769920000
2.798321007396	6.062486562197	4.367453168448	2.798321007000	31.412075450000	10.467646160000
2.823306016390	6.011783124730	4.363696196215	2.823306016000	31.411372500000	10.467521950000
2.848291025385	5.903552674368	4.367908161678	2.848291025000	31.410891670000	10.467278410000
2.873276034379	5.881312882337	4.357659105224	2.873276034000	31.412943900000	10.467021680000
2.898261043374	5.833323296157	4.364451669967	2.898261043000	31.413442320000	10.467233130000
2.923246052369	5.785844748235	4.360554717024	2.923246052000	31.411411860000	10.467224470000
2.948231061363	5.718387164219	4.360742521299	2.948231061000	31.409807810000	10.466973840000
2.973216070358	5.678388333548	4.368794561696	2.973216070000	31.410752490000	10.466955490000
2.998201079352	5.576414466697	4.357538694987	2.998201079000	31.406091860000	10.466915440000
3.023186088347	5.528293523299	4.366246930061	3.023186088000	31.407865470000	10.466176790000
3.048171097342	5.483365882194	4.360090610678	3.048171097000	31.403081470000	10.467031700000
3.073156106336	5.363260656243	4.358630911828	3.073156106000	31.397444230000	10.467599710000
3.098141115331	5.334904780827	4.359140715023	3.098141115000	31.397097810000	10.467393970000
3.123126124325	5.289332202663	4.356594339024	3.123126124000	31.392643400000	10.467498450000
3.148111133320	5.230620236393	4.362729174145	3.148111133000	31.373809350000	10.465515820000
3.173096142315	5.131033058088	4.354797106447	3.173096142000	31.347940350000	10.466410890000
3.198081151309	5.072278719181	4.354156480727	3.198081151000	31.346699920000	10.465168710000
3.223066160304	4.914439360198	4.357120700331	3.223066160000	31.343011490000	10.465380020000
3.248051169298	4.835963624310	4.358117480009	3.248051169000	31.339242310000	10.465093020000
3.273036178293	4.781020157518	4.365008571961	3.273036178000	31.339462030000	10.465517840000
3.298021187288	4.739232401716	4.359439326799	3.298021187000	31.339523310000	10.465368720000
3.323006196282	4.700108827552	4.364499992801	3.323006196000	31.337760180000	10.465411240000
3.347991205277	4.684039032016	4.356296931598	3.347991205000	31.339023160000	10.465411380000
3.372976214271	4.596592393186	4.357687640969	3.372976214000	31.335426010000	10.464871390000
3.397961223266	4.568362763625	4.361022489518	3.397961223000	31.335326650000	10.464727170000
3.422946232261	4.516485175748	4.358887580263	3.422946232000	31.337154200000	10.463864200000
3.447931241255	4.472798171596	4.354254337247	3.447931241000	31.337116470000	10.462197040000
3.472916250250	4.394859477047	4.356084217383	3.472916250000	31.339268530000	10.461867920000
3.497901259244	4.331541235269	4.363239632976	3.497901259000	31.340171220000	10.459246240000
3.522886268239	4.296875567357	4.357688693122	3.522886268000	31.349006760000	10.458064810000
3.547871277234	4.260288038398	4.362505829980	3.547871277000	31.350237820000	10.458046280000
3.572856286228	4.225899613877	4.357272604581	3.572856286000	31.346356240000	10.458449670000
3.597841295223	4.165009758757	4.354696495184	3.597841295000	31.342678090000	10.458953730000
3.622826304217	4.124090821605	4.359006399464	3.622826304000	31.341640510000	10.459657810000
3.647811313212	4.061999892030	4.357863630673	3.647811313000	31.339835050000	10.460997070000
3.672796322207	3.987690140073	4.359835751665	3.672796322000	31.334990930000	10.462201740000
3.697781331201	3.933735514394	4.358224639786	3.697781331000	31.338674840000	10.462698640000
