Bump_1			mass_A		
2.444113264	28.17920548	-1.937523895	2.444113264	11.38512942	5.027889339
2.503725782	28.20077114	-1.939508931	2.503725782	11.38646615	5.028112007
2.563338301	28.21188288	-1.963519421	2.563338301	11.3918042	5.027893227
2.62295082	28.23624947	-1.981804986	2.62295082	11.3948544	5.027903625
2.682563338	28.29071969	-2.003495289	2.682563338	11.38778356	5.028156001
2.742175857	28.31227198	-1.994120175	2.742175857	11.38431847	5.028051111
2.801788376	28.34057482	-1.999678257	2.801788376	11.38551276	5.027675704
2.861400894	28.33794817	-2.033461924	2.861400894	11.38402225	5.026721685
2.921013413	28.36375429	-2.055121207	2.921013413	11.38447975	5.025806345
2.980625931	28.35623462	-2.061351806	2.980625931	11.37511132	5.026125753
3.04023845	28.36496078	-2.06651496	3.04023845	11.37623175	5.026447705
3.099850969	28.39484338	-2.066090282	3.099850969	11.37864715	5.027203819
3.159463487	28.43542468	-2.073645553	3.159463487	11.37497679	5.027805775
3.219076006	28.46696684	-2.079417098	3.219076006	11.37763033	5.027599538
3.278688525	28.47385884	-2.106416827	3.278688525	11.38036173	5.027652677
3.338301043	28.53795385	-2.126118293	3.338301043	11.38380471	5.027509009
3.397913562	28.62671604	-2.137747894	3.397913562	11.39408264	5.02749694
3.45752608	28.70718366	-2.146407778	3.45752608	11.40275784	5.02815856
3.517138599	28.78846013	-2.160630267	3.517138599	11.43448164	5.027706637
3.576751118	28.82389557	-2.189534759	3.576751118	11.45232932	5.026892154
3.636363636	28.95103757	-2.220260293	3.636363636	11.45980713	5.026060699
3.695976155	29.06703201	-2.228417068	3.695976155	11.47284656	5.025571493
3.755588674	29.12125084	-2.255247569	3.755588674	11.51080125	5.026068898
3.815201192	29.17201377	-2.277689724	3.815201192	11.52597927	5.026574796
3.874813711	29.17120587	-2.27813643	3.874813711	11.52426128	5.027213654
3.93442623	29.18881133	-2.277566446	3.93442623	11.5279893	5.027326612
3.994038748	29.23014647	-2.285824641	3.994038748	11.53926509	5.026840525
4.053651267	29.23620811	-2.283611815	4.053651267	11.54157282	5.026427584
4.113263785	29.27486671	-2.284427607	4.113263785	11.53828277	5.026199742
4.172876304	29.28832124	-2.284385019	4.172876304	11.53396707	5.027779167
4.232488823	29.30700348	-2.289875877	4.232488823	11.53455256	5.027091391
4.292101341	29.30824211	-2.288087362	4.292101341	11.52636969	5.027524156
4.35171386	29.31213307	-2.287413755	4.35171386	11.5252492	5.02745412
4.411326379	29.30980044	-2.28593272	4.411326379	11.52068156	5.027423436
4.470938897	29.32527789	-2.293387076	4.470938897	11.52050842	5.02745381
4.530551416	29.32078879	-2.287537441	4.530551416	11.52154077	5.027452092
4.590163934	29.31376194	-2.283645058	4.590163934	11.51981744	5.027654109
4.649776453	29.32138086	-2.284817483	4.649776453	11.52235214	5.027585169
4.709388972	29.31680818	-2.282408406	4.709388972	11.52019895	5.027541725
4.76900149	29.31606848	-2.282166304	4.76900149	11.51855156	5.027670373
4.828614009	29.31037706	-2.279470708	4.828614009	11.51784661	5.027924502
4.888226528	29.31783311	-2.280810422	4.888226528	11.51999468	5.027904165
4.947839046	29.30884964	-2.277352915	4.947839046	11.52134527	5.027927295
5.007451565	29.30974365	-2.276029147	5.007451565	11.52535025	5.028695514
5.067064083	29.30146825	-2.2695253	5.067064083	11.52545211	5.028937753
5.126676602	29.28203242	-2.255427812	5.126676602	11.51841977	5.029314055
5.186289121	29.29252326	-2.236866586	5.186289121	11.51260418	5.029377931
5.245901639	29.2855294	-2.223337639	5.245901639	11.51204695	5.029249854
5.305514158	29.29645739	-2.226184583	5.305514158	11.51047997	5.028892409
5.365126677	29.29787444	-2.219651803	5.365126677	11.51187957	5.028638565
5.424739195	29.2915855	-2.212285151	5.424739195	11.50985197	5.028271258
5.484351714	29.26773183	-2.200878422	5.484351714	11.50687242	5.02844934
5.543964232	29.16718106	-2.190580371	5.543964232	11.50284838	5.028744264
5.603576751	29.14889471	-2.145523365	5.603576751	11.49898785	5.029266222
5.66318927	29.10088277	-2.129392734	5.66318927	11.49574837	5.029898679
5.722801788	29.03195142	-2.119362938	5.722801788	11.49213808	5.030206218
5.782414307	28.9895941	-2.103791717	5.782414307	11.48006655	5.029636461
5.842026826	28.97032648	-2.098692215	5.842026826	11.47807573	5.028847097
5.901639344	28.96865406	-2.094834255	5.901639344	11.48728366	5.028696766
5.961251863	28.98594836	-2.081980782	5.961251863	11.49219627	5.028877034
6.020864382	28.92928029	-2.058976841	6.020864382	11.49087673	5.029031832
6.0804769	28.82429453	-2.022903419	6.0804769	11.49247825	5.029387352
6.140089419	28.78676554	-1.997407111	6.140089419	11.49449889	5.029937277
6.199701937	28.70406664	-1.975309399	6.199701937	11.4918137	5.029660311
6.259314456	28.62276127	-1.954782597	6.259314456	11.49166136	5.030169172
6.318926975	28.59198087	-1.933846862	6.318926975	11.48842375	5.029947407
6.378539493	28.51076031	-1.91016886	6.378539493	11.48333891	5.029416049
6.438152012	28.43931493	-1.899146189	6.438152012	11.47867255	5.029404759
6.497764531	28.3709471	-1.892503317	6.497764531	11.47539793	5.028565065
6.557377049	28.35176631	-1.870047653	6.557377049	11.47867518	5.027729747
6.616989568	28.29751066	-1.848518902	6.616989568	11.47446964	5.030076778
6.676602086	28.19905495	-1.828810833	6.676602086	11.45069595	5.029839064
6.736214605	28.10701943	-1.810119511	6.736214605	11.43626047	5.027483038
6.795827124	28.07441082	-1.799283504	6.795827124	11.41180316	5.026581729
6.855439642	27.97811345	-1.766198822	6.855439642	11.3821014	5.02684608
6.915052161	27.89208285	-1.752235833	6.915052161	11.34032493	5.027252554
6.97466468	27.81200656	-1.742916161	6.97466468	11.32681501	5.026859998
7.034277198	27.73423064	-1.739304266	7.034277198	11.29238324	5.028477543
7.093889717	27.66719991	-1.737499709	7.093889717	11.27026456	5.02790216
7.153502235	27.60221708	-1.732982274	7.153502235	11.25814564	5.030902743
7.213114754	27.55246258	-1.735238885	7.213114754	11.24443115	5.032630755
7.272727273	27.49021337	-1.728923396	7.272727273	11.18781026	5.033014593
7.332339791	27.41135728	-1.693892123	7.332339791	11.12857613	5.030659228
7.39195231	27.34574594	-1.680726363	7.39195231	11.09129432	5.032783848
7.451564829	27.28096004	-1.672097485	7.451564829	11.00332969	5.03237508
7.511177347	27.19682914	-1.669077394	7.511177347	10.9656921	5.033873954
7.570789866	27.12313387	-1.668650418	7.570789866	10.96507035	5.033885161
7.630402385	27.03691124	-1.670988507	7.630402385	10.92466186	5.031529627
7.690014903	26.98824579	-1.674406159	7.690014903	10.8719597	5.030534448
7.749627422	26.93842016	-1.672544842	7.749627422	10.83304593	5.031406349
7.80923994	26.89885924	-1.679584155	7.80923994	10.82304191	5.031432647
7.868852459	26.87988819	-1.684887759	7.868852459	10.81862352	5.030832509
7.928464978	26.87010042	-1.685324846	7.928464978	10.81926317	5.030188755
7.988077496	26.87197382	-1.68777649	7.988077496	10.81020961	5.030088457
8.047690015	26.88345154	-1.689158765	8.047690015	10.77990412	5.029693623
8.107302534	26.89110396	-1.691997449	8.107302534	10.78263277	5.030280974
8.166915052	26.90943303	-1.695474707	8.166915052	10.78635964	5.03045133
8.226527571	26.90681136	-1.696146235	8.226527571	10.78903018	5.030271882
8.286140089	26.90454835	-1.697255492	8.286140089	10.78704609	5.03012313
8.345752608	26.9057895	-1.698889491	8.345752608	10.78746797	5.029575292
8.405365127	26.89326934	-1.696279291	8.405365127	10.78181812	5.029628444
8.464977645	26.89201616	-1.694899787	8.464977645	10.78032366	5.029411026
8.524590164	26.88521741	-1.693064062	8.524590164	10.77859608	5.029375231
8.584202683	26.88615573	-1.693495197	8.584202683	10.77561204	5.029237765
8.643815201	26.88579143	-1.693024104	8.643815201	10.77528078	5.02929014
8.70342772	26.88761752	-1.693330712	8.70342772	10.77660394	5.029446146
8.763040238	26.88716269	-1.692180283	8.763040238	10.77461954	5.02938054
8.822652757	26.88709613	-1.692383133	8.822652757	10.77373752	5.029005391
8.882265276	26.88171777	-1.689997392	8.882265276	10.77045447	5.029232695
8.941877794	26.87814193	-1.686553963	8.941877794	10.77045963	5.029228051
9.001490313	26.87370785	-1.684679913	9.001490313	10.77031003	5.029106376
9.061102832	26.89190486	-1.688598005	9.061102832	10.77686224	5.028703645
9.12071535	26.93645174	-1.69468739	9.12071535	10.78230598	5.028568635
9.180327869	27.02668256	-1.703086854	9.180327869	10.78834314	5.028200334
9.239940387	27.07636227	-1.706731054	9.239940387	10.79346389	5.027958124
9.299552906	27.151698	-1.708144104	9.299552906	10.79680207	5.0281824
9.359165425	27.2346148	-1.7165903	9.359165425	10.79854077	5.028549078
9.418777943	27.32335087	-1.715821927	9.418777943	10.79911433	5.029875929
9.478390462	27.38607288	-1.717301072	9.478390462	10.80274804	5.030344236
9.538002981	27.41050901	-1.736044855	9.538002981	10.82578954	5.027898639
9.597615499	27.46477592	-1.766484385	9.597615499	10.86071204	5.028245191
9.657228018	27.54730354	-1.781949174	9.657228018	10.85214297	5.031428277
9.716840537	27.60489044	-1.78214739	9.716840537	10.88473217	5.030789444
9.776453055	27.65732884	-1.784753316	9.776453055	10.91508255	5.02896571
9.836065574	27.68868785	-1.78286456	9.836065574	10.91695536	5.029264726
9.895678092	27.70881749	-1.787824097	9.895678092	10.96151422	5.030882463
9.955290611	27.73005256	-1.780657643	9.955290611	10.99975055	5.027868949
10.01490313	27.76905189	-1.798950563	10.01490313	10.87186313	5.029144156
10.07451565	27.79288918	-1.796659364	10.07451565	10.90148783	5.030170744
10.13412817	27.79542904	-1.79755127	10.13412817	10.93312603	5.030376683
10.19374069	27.82781997	-1.787928701	10.19374069	10.97685705	5.030507444
10.2533532	27.87922021	-1.787872606	10.2533532	11.00065648	5.027103961
10.31296572	27.90244289	-1.783417848	10.31296572	10.9870199	5.02466083
10.37257824	27.91753897	-1.780953869	10.37257824	10.97530736	5.025984764
10.43219076	27.96477905	-1.782371184	10.43219076	10.98953704	5.027806463
10.49180328	28.02328466	-1.785706905	10.49180328	10.99991795	5.02720504
10.5514158	28.07118898	-1.78775993	10.5514158	11.00207817	5.027014175
10.61102832	28.12960584	-1.791247052	10.61102832	11.0012588	5.025855529
10.67064083	28.17416144	-1.789311222	10.67064083	11.00310588	5.026054495
10.73025335	28.19834171	-1.813691109	10.73025335	11.00217881	5.026929262
10.78986587	28.25994922	-1.83452545	10.78986587	11.00661236	5.027945825
10.84947839	28.32373805	-1.841967163	10.84947839	11.01043737	5.028166302
10.90909091	28.3804842	-1.856650591	10.90909091	11.01200107	5.027917294
10.96870343	28.42507928	-1.856953984	10.96870343	11.01273386	5.028272341
11.02831595	28.49887901	-1.862218168	11.02831595	11.01540013	5.028046226
11.08792846	28.55801176	-1.863646155	11.08792846	11.02002321	5.028720081
11.14754098	28.61742071	-1.861713171	11.14754098	11.02231885	5.028766986
11.2071535	28.68245585	-1.861386829	11.2071535	11.02437311	5.028671808
11.26676602	28.71897748	-1.890505275	11.26676602	11.02767529	5.028649993
11.32637854	28.8028261	-1.912994572	11.32637854	11.02371129	5.027921372
11.38599106	28.85110523	-1.917731386	11.38599106	11.02564526	5.028249891
11.44560358	28.89678759	-1.92069531	11.44560358	11.02691032	5.02775165
11.5052161	28.97269673	-1.929319094	11.5052161	11.05351024	5.026527685
11.56482861	29.01083899	-1.931961974	11.56482861	11.07420123	5.026725047
11.62444113	29.00473585	-1.924328399	11.62444113	11.06735539	5.026531131
11.68405365	29.00980922	-1.924652968	11.68405365	11.07226418	5.026436791
11.74366617	29.03235073	-1.93264949	11.74366617	11.08002234	5.026029054
11.80327869	29.05496014	-1.926460685	11.80327869	11.08926163	5.026235527
11.86289121	29.11096196	-1.928455836	11.86289121	11.09453098	5.025827122
11.92250373	29.13182081	-1.924312044	11.92250373	11.08868349	5.026303629
11.98211624	29.13905502	-1.922117742	11.98211624	11.08717821	5.0267293
12.04172876	29.14882561	-1.9212836	12.04172876	11.08332439	5.027433307
12.10134128	29.15171762	-1.918916714	12.10134128	11.07930615	5.027676028
12.1609538	29.15209206	-1.91739127	12.1609538	11.07807043	5.027621118
12.22056632	29.15075657	-1.91516473	12.22056632	11.07590606	5.02777031
12.28017884	29.15052321	-1.913892764	12.28017884	11.07495973	5.027981003
12.33979136	29.14594733	-1.911493813	12.33979136	11.07361453	5.028189548
12.39940387	29.14619461	-1.911036149	12.39940387	11.07228715	5.028209767
12.45901639	29.14672309	-1.910091232	12.45901639	11.07386622	5.028307773
12.51862891	29.14670513	-1.91017217	12.51862891	11.07205702	5.028346005
12.57824143	29.14913123	-1.91095151	12.57824143	11.07232762	5.02848616
12.63785395	29.14523241	-1.909721642	12.63785395	11.07055896	5.028308065
12.69746647	29.14756525	-1.909964306	12.69746647	11.07104118	5.028813354
12.75707899	29.14708809	-1.910443801	12.75707899	11.07106384	5.028547507
12.81669151	29.1500965	-1.911662683	12.81669151	11.07191453	5.028510476
12.87630402	29.15082767	-1.911698631	12.87630402	11.07061739	5.028384959
12.93591654	29.13820506	-1.908335852	12.93591654	11.06636074	5.02844006
12.99552906	29.1302225	-1.908609439	12.99552906	11.06294257	5.028244608
13.05514158	29.13066908	-1.908437443	13.05514158	11.0661204	5.028286837
13.1147541	29.13873155	-1.909764492	13.1147541	11.06631167	5.028508637
13.17436662	29.13723227	-1.909050207	13.17436662	11.0655744	5.028349175
13.23397914	29.13840037	-1.909866475	13.23397914	11.06302875	5.028685042
13.29359165	29.09908407	-1.903876323	13.29359165	11.05759044	5.029245526
13.35320417	29.05845128	-1.894035126	13.35320417	11.06055114	5.029212845
13.41281669	29.04521634	-1.888732822	13.41281669	11.06117522	5.029568701
13.47242921	29.01835573	-1.891161796	13.47242921	11.05794782	5.031027592
13.53204173	29.03951949	-1.857835499	13.53204173	11.05586317	5.030509736
13.59165425	29.02161362	-1.847382617	13.59165425	11.06273802	5.030040673
13.65126677	28.99384919	-1.838536647	13.65126677	11.06548821	5.029580145
13.71087928	28.9640338	-1.835205489	13.71087928	11.06340314	5.029116466
13.7704918	28.90116322	-1.819806717	13.7704918	11.05542929	5.028772881
13.83010432	28.90869591	-1.78887474	13.83010432	11.0549713	5.029265225
13.88971684	28.88945251	-1.779085016	13.88971684	11.06237094	5.030386054
13.94932936	28.86058908	-1.771026035	13.94932936	11.06716335	5.028820978
14.00894188	28.86547032	-1.772026509	14.00894188	11.07052642	5.028157506
14.0685544	28.85934146	-1.769244511	14.0685544	11.07368717	5.028573326
14.12816692	28.85234252	-1.767775378	14.12816692	11.06804792	5.028527394
14.18777943	28.82440189	-1.754384988	14.18777943	11.06629756	5.02887021
14.24739195	28.77499949	-1.746198402	14.24739195	11.06024251	5.028854895
14.30700447	28.72383211	-1.744789206	14.30700447	11.05181878	5.029031145
14.36661699	28.67396534	-1.733514865	14.36661699	11.04326833	5.030238397
14.42622951	28.66903953	-1.722459021	14.42622951	11.04328121	5.030842109
14.48584203	28.5986907	-1.699703592	14.48584203	11.0475069	5.031276337
14.54545455	28.53352938	-1.678914941	14.54545455	11.04834976	5.031868621
14.60506706	28.47344262	-1.668057113	14.60506706	11.06276301	5.035093528
14.66467958	28.45689147	-1.635840447	14.66467958	11.06991089	5.036705015
14.7242921	28.42514265	-1.611809377	14.7242921	11.04754712	5.031145189
14.78390462	28.36561733	-1.595612931	14.78390462	11.04651993	5.03292253
14.84351714	28.3230119	-1.566500371	14.84351714	11.05204076	5.031002732
14.90312966	28.26165527	-1.546947105	14.90312966	11.05239424	5.029767245
14.96274218	28.19762864	-1.536805322	14.96274218	11.05295908	5.028004986
15.02235469	28.17387978	-1.535006876	15.02235469	11.05618855	5.027476042
15.08196721	28.4708222	-1.631929386	15.08196721	11.08949143	5.025293671
15.14157973	29.151721	-1.920225844	15.14157973	11.15487909	5.02464437
15.20119225	29.67322905	-2.001681474	15.20119225	11.3769054	5.02966877
15.26080477	29.60322894	-1.911582304	15.26080477	11.30867908	5.025952542
15.32041729	29.06172785	-1.84566001	15.32041729	11.25304595	5.030301528
15.38002981	28.93723024	-1.897473188	15.38002981	11.27860222	5.027490022
15.43964232	29.24243956	-2.046916083	15.43964232	11.30255584	5.026740465
15.49925484	29.31175146	-1.998519656	15.49925484	11.30020899	5.028278711
15.55886736	29.20408977	-2.00586205	15.55886736	11.28029319	5.027881095
15.61847988	29.3856141	-2.263133358	15.61847988	11.29189107	5.024992994
15.6780924	29.67803763	-2.521659224	15.6780924	11.32342749	5.019003268
15.73770492	29.82577393	-2.724069419	15.73770492	11.36372291	5.022396256
15.79731744	29.81967038	-2.915240689	15.79731744	11.45875105	5.02390723
15.85692996	30.07945741	-3.194509902	15.85692996	11.60590323	5.020465768
15.91654247	30.36633354	-3.574183121	15.91654247	11.73499494	5.007499353
15.97615499	30.41148585	-3.861436251	15.976155	11.59090909	4.943181818
16.03576751	30.56477622	-4.124729658	15.9761505	11.59090909	4.943181818
16.09538003	30.80075902	-4.753923251	15.97615502	11.59090909	4.943181818
