mass_B			ExtMarker		
t	x	y	t	x	y
6.307118033	130.2211762	0	6.307118033	52.12129922	0
6.325506132	130.2212584	0	6.325506132	52.11918016	0
6.343894232	130.2211528	0	6.343894232	52.12115872	0
6.362282331	130.2182593	0	6.362282331	52.1212226	0
6.38067043	130.2178672	0	6.38067043	52.12337265	0
6.399058529	130.2087232	0	6.399058529	52.11307328	0
6.417446629	130.2122272	0	6.417446629	52.12505014	0
6.435834728	130.2122349	0	6.435834728	52.12700198	0
6.454222827	130.2100465	0	6.454222827	52.12392746	0
6.472610926	130.2176931	0	6.472610926	52.13045403	0
6.490999025	130.2158703	0	6.490999025	52.13046418	0
6.509387125	130.2133464	0	6.509387125	52.12322438	0
6.527775224	130.2204716	0	6.527775224	52.1336767	0
6.546163323	130.2290636	0	6.546163323	52.12162254	0
6.564551422	130.2310835	0	6.564551422	52.12642293	0
6.582939522	130.2337977	0	6.582939522	52.12785667	0
6.601327621	130.2339708	0	6.601327621	52.12897768	0
6.61971572	130.2285379	0	6.61971572	52.12968845	0
6.638103819	130.2268182	0	6.638103819	52.1249396	0
6.656491918	130.2305865	0	6.656491918	52.13250098	0
6.674880018	130.2315497	0	6.674880018	52.13055488	0
6.693268117	130.2281152	0	6.693268117	52.12710029	0
6.711656216	130.2325769	0	6.711656216	52.13748609	0
6.730044315	130.2397026	0	6.730044315	52.13385763	0
6.748432415	130.2394424	0	6.748432415	52.1247875	0
6.766820514	130.2395162	0	6.766820514	52.10603852	0
6.785208613	130.2390036	0	6.785208613	52.11024271	0
6.803596712	130.2329833	0	6.803596712	52.11297593	0
6.821984811	130.2324211	0	6.821984811	52.11290573	0
6.840372911	130.2387046	0	6.840372911	52.11139267	0
6.85876101	130.2415366	0	6.85876101	52.11364209	0
6.877149109	130.2315902	0	6.877149109	52.10344859	0
6.895537208	130.2268424	0	6.895537208	52.08785805	0
6.913925308	130.2270476	0	6.913925308	52.08182431	0
6.932313407	130.2332	0	6.932313407	52.09422956	0
6.950701506	130.2317364	0	6.950701506	52.10336093	0
6.969089605	130.2372638	0	6.969089605	52.10866093	0
6.987477704	130.2220306	0	6.987477704	52.08982293	0
