Sol end			ExtMarker		
t	x	y	t	x	y
0.0000000000000	21.6666666666666	3.5197368421052	0.0000000000000	32.6315789473684	9.8355263157895
0.0260871833668	21.6659668294758	3.5198067769936	0.0260871833668	32.6315998404805	9.8351192930224
0.0521743667336	21.6665092225006	3.5197597598587	0.0521743667336	32.6315372324583	9.8352023105273
0.0782615501004	21.6662916208770	3.5195491958490	0.0782615501004	32.6314313110200	9.8351656103429
0.1043487334672	21.6657335891490	3.5197267448465	0.1043487334672	32.6317367254135	9.8351668829532
0.1304359168341	21.6666126945226	3.5196866473963	0.1304359168341	32.6330675586671	9.8352117356176
0.1565231002009	21.6670919973616	3.5195385962768	0.1565231002009	32.6314778819959	9.8351843742304
0.1826102835677	21.6666115417461	3.5195720943971	0.1826102835677	32.6317162552026	9.8352421407839
0.2086974669345	21.6664713395641	3.5194766360339	0.2086974669345	32.6315577016954	9.8352255533103
0.2347846503013	21.6665585498677	3.5196258802083	0.2347846503013	32.6311588480934	9.8351752799039
0.2608718336681	21.6668328445646	3.5195620465872	0.2608718336681	32.6324667241872	9.8352633209447
0.2869590170349	21.6662835298092	3.5195523513871	0.2869590170349	32.6322117368248	9.8351652102601
0.3130462004017	21.6668427832881	3.5196462357993	0.3130462004017	32.6315694209945	9.8352511863112
0.3391333837686	21.6667201519950	3.5195739419050	0.3391333837686	32.6327662027377	9.8351858315496
0.3652205671354	21.6666062963490	3.5195648760578	0.3652205671354	32.6315044471507	9.8351778542095
0.3913077505022	21.6665282118602	3.5197058099244	0.3913077505022	32.6317116147138	9.8352093782387
0.4173949338690	21.6666996762601	3.5194785033465	0.4173949338690	32.6317264487598	9.8351959832665
0.4434821172358	21.6669744905268	3.5196340877850	0.4434821172358	32.6318344222536	9.8351673341618
0.4695693006026	21.6670407949613	3.5195617432314	0.4695693006026	32.6318885801888	9.8351897707682
0.4956564839694	21.6667451795028	3.5194155248835	0.4956564839694	32.6318253794053	9.8351588010061
0.5217436673362	21.6667609441385	3.5195149285291	0.5217436673362	32.6326075732035	9.8352020776823
0.5478308507030	21.6668444521894	3.5195318152029	0.5478308507030	32.6315852949250	9.8352128475112
0.5739180340699	21.6668679524740	3.5196672924197	0.5739180340699	32.6310906235612	9.8351019290222
0.6000052174367	21.6665584925578	3.5196997422535	0.6000052174367	32.6322065132113	9.8352732079426
0.6260924008035	21.6667431316308	3.5196749845345	0.6260924008035	32.6302773378501	9.8351654380174
0.6521795841703	21.6657834389434	3.5198860702346	0.6521795841703	32.6315578559020	9.8352464976456
0.6782667675371	21.6664959835469	3.5198108322601	0.6782667675371	32.6314274002190	9.8351612843145
0.7043539509039	21.6664115299981	3.5198073864375	0.7043539509039	32.6319807219001	9.8352322054680
0.7304411342707	21.6665398155792	3.5196666860916	0.7304411342707	32.6318161806642	9.8351774968775
0.7565283176375	21.6671481272153	3.5195455550232	0.7565283176375	32.6320239451180	9.8352036347323
0.7826155010044	21.6672309266697	3.5194241859797	0.7826155010044	32.6317430769574	9.8351102664737
0.8087026843712	21.6663266749979	3.5195897694530	0.8087026843712	32.6316679442051	9.8352128737976
0.8347898677380	21.6657686034077	3.5196260595391	0.8347898677380	32.6322884312462	9.8352223830121
0.8608770511048	21.6660009804510	3.5195862827524	0.8608770511048	32.6319311644865	9.8351574659739
0.8869642344716	21.6657017093021	3.5195086524569	0.8869642344716	32.6315480457286	9.8352115178436
0.9130514178384	21.6664297526494	3.5197942751150	0.9130514178384	32.6319277533176	9.8351653876146
0.9391386012052	21.6665989459306	3.5195623752102	0.9391386012052	32.6317367026606	9.8351578737288
0.9652257845720	21.6665210350793	3.5197258798837	0.9652257845720	32.6315282931903	9.8352458550333
0.9913129679389	21.6667178579137	3.5196541797309	0.9913129679389	32.6318256579745	9.8351544165883
1.0174001513057	21.6669126702332	3.5196196829710	1.0174001513057	32.6312674311387	9.8352029753566
1.0434873346725	21.6672897090155	3.5196221747751	1.0434873346725	32.6313648134305	9.8351785204664
1.0695745180393	21.6671040621681	3.5196516005781	1.0695745180393	32.6317601607684	9.8351484223385
1.0956617014061	21.6670953336890	3.5194659815566	1.0956617014061	32.6320515479869	9.8352050822192
1.1217488847729	21.6668320017404	3.5196365055350	1.1217488847729	32.6320686501111	9.8352051461139
1.1478360681397	21.6671009241834	3.5195023713634	1.1478360681397	32.6316337827231	9.8352265624029
1.1739232515065	21.6671101995352	3.5198000105937	1.1739232515065	32.6317309190774	9.8351934219262
1.2000104348733	21.6667546372003	3.5198214047434	1.2000104348733	32.6320274339694	9.8352112112683
1.2260976182402	21.6668269354541	3.5200785629821	1.2260976182402	32.6311972545337	9.8351445757539
1.2521848016070	21.6666429584146	3.5196851907662	1.2521848016070	32.6315839582198	9.8351979598788
1.2782719849738	21.6664247291734	3.5196822907443	1.2782719849738	32.6321191430861	9.8352049874384
1.3043591683406	21.6673019435506	3.5197754147838	1.3043591683406	32.6317593125149	9.8351579655264
1.3304463517074	21.6669500823486	3.5197439663200	1.3304463517074	32.6309228677161	9.8351068999188
1.3565335350742	21.6664114811649	3.5197025728504	1.3565335350742	32.6314615667497	9.8351436955605
1.3826207184410	21.6666072088981	3.5196733145058	1.3826207184410	32.6317257416915	9.8350971509532
1.4087079018078	21.6667555940501	3.5198404959999	1.4087079018078	32.6310660722194	9.8351212277623
1.4347950851747	21.6668274330260	3.5196124990665	1.4347950851747	32.6316062591489	9.8352319444877
1.4608822685415	21.6668669588397	3.5196208030788	1.4608822685415	32.6323463786553	9.8350948686419
1.4869694519083	21.6668005989019	3.5198171332444	1.4869694519083	32.6319212006843	9.8351773156884
1.5130566352751	21.6669032890659	3.5197001168227	1.5130566352751	32.6315205958130	9.8351331160839
1.5391438186419	21.6664245865062	3.5196638665635	1.5391438186419	32.6308284760030	9.8351930792520
1.5652310020087	21.6667478140039	3.5197595174807	1.5652310020087	32.6311297816254	9.8350841755872
1.5913181853755	21.6670328974209	3.5196973171514	1.5913181853755	32.6320044853177	9.8352014060468
1.6174053687423	21.6671924152299	3.5195039391512	1.6174053687423	32.6326975809644	9.8352010295454
1.6434925521091	21.6667483065343	3.5197836498811	1.6434925521091	32.6308258881797	9.8351663984126
1.6695797354760	21.6670074315584	3.5196484166640	1.6695797354760	32.6317942807005	9.8351420015407
1.6956669188428	21.6673174703878	3.5197449883647	1.6956669188428	32.6324500991840	9.8351348487264
1.7217541022096	21.6671064664800	3.5195156533054	1.7217541022096	32.6317815370742	9.8351394011193
1.7478412855764	21.6670977805006	3.5197044560289	1.7478412855764	32.6322056059610	9.8352273893675
