mass_B			extMMM		
t	x	y	t	x	y
0.000000000000	26.578947370000	2.116228070000	0.000000000000	32.363034780000	9.661472761000
0.018632730250	26.578301960000	2.116100148000	0.018632730250	32.363399030000	9.661068652000
0.037265460510	26.578224740000	2.116180685000	0.037265460510	32.363222590000	9.661228054000
0.055898190760	26.578526810000	2.116051454000	0.055898190760	32.363140350000	9.661312436000
0.074530921020	26.578848010000	2.116224166000	0.074530921020	32.363177090000	9.661259600000
0.093163651270	26.578784860000	2.116198371000	0.093163651270	32.363408880000	9.661117151000
0.111796381500	26.578804680000	2.116164903000	0.111796381500	32.363508590000	9.661383725000
0.130429111800	26.578799560000	2.116131899000	0.130429111800	32.363812970000	9.661253141000
0.149061842000	26.578619190000	2.116191209000	0.149061842000	32.363085490000	9.661411023000
0.167694572300	26.578523730000	2.116212072000	0.167694572300	32.363004120000	9.661313672000
0.186327302500	26.578891480000	2.116231627000	0.186327302500	32.363443960000	9.661401418000
0.204960032800	26.579008430000	2.116111584000	0.204960032800	32.363507610000	9.661264434000
0.223592763000	26.579146840000	2.116179086000	0.223592763000	32.363553100000	9.661535839000
0.242225493300	26.578977660000	2.116150298000	0.242225493300	32.363409090000	9.661394101000
0.260858223600	26.578950380000	2.116260216000	0.260858223600	32.363119680000	9.661312167000
0.279490953800	26.579011490000	2.116157226000	0.279490953800	32.363736800000	9.661238817000
0.298123684100	26.579224030000	2.116104552000	0.298123684100	32.363332370000	9.661414289000
0.316756414300	26.578976690000	2.116120642000	0.316756414300	32.363705860000	9.661407005000
0.335389144600	26.578965900000	2.116239741000	0.335389144600	32.363544850000	9.661426138000
0.354021874800	26.578846390000	2.116136319000	0.354021874800	32.363874850000	9.661311374000
0.372654605100	26.579190680000	2.116021333000	0.372654605100	32.363629660000	9.661351907000
0.391287335300	26.579081950000	2.116098088000	0.391287335300	32.363706070000	9.661164810000
0.409920065600	26.579516410000	2.116067481000	0.409920065600	32.363258600000	9.661386243000
0.428552795800	26.579425220000	2.116158268000	0.428552795800	32.363349340000	9.661456145000
0.447185526100	26.579530240000	2.115984537000	0.447185526100	32.363473680000	9.661409003000
0.465818256300	26.579529370000	2.116166018000	0.465818256300	32.363937960000	9.661249651000
0.484450986600	26.579312040000	2.116169384000	0.484450986600	32.363286310000	9.661230510000
0.503083716900	26.579455850000	2.116137202000	0.503083716900	32.363600050000	9.661341080000
0.521716447100	26.579132760000	2.116103255000	0.521716447100	32.363360750000	9.661367641000
0.540349177400	26.578802510000	2.116126661000	0.540349177400	32.363668300000	9.661408592000
0.558981907600	26.578850040000	2.116209712000	0.558981907600	32.364117570000	9.661403904000
0.577614637900	26.579047300000	2.116230004000	0.577614637900	32.363504980000	9.661315445000
0.596247368100	26.578631090000	2.116175231000	0.596247368100	32.364054600000	9.661252048000
0.614880098400	26.578964310000	2.116348323000	0.614880098400	32.364042970000	9.661151344000
0.633512828600	26.578677420000	2.116253565000	0.633512828600	32.363288520000	9.661343039000
0.652145558900	26.578705680000	2.116343774000	0.652145558900	32.364078260000	9.661186568000
0.670778289100	26.578360560000	2.116439205000	0.670778289100	32.363458500000	9.661393876000
0.689411019400	26.578212120000	2.116515428000	0.689411019400	32.363966720000	9.661201601000
0.708043749700	26.578460540000	2.116607766000	0.708043749700	32.363169530000	9.661325891000
0.726676479900	26.577591960000	2.116672583000	0.726676479900	32.363720680000	9.661252513000
0.745309210200	26.577936990000	2.116627847000	0.745309210200	32.363529300000	9.661256879000
0.763941940400	26.577404050000	2.116793693000	0.763941940400	32.364406240000	9.661299872000
0.782574670700	26.576113230000	2.117198885000	0.782574670700	32.363856120000	9.661387218000
0.801207400900	26.576460770000	2.117136208000	0.801207400900	32.363952670000	9.661480992000
0.819840131200	26.575826160000	2.117245396000	0.819840131200	32.363610760000	9.661401673000
0.838472861400	26.575451730000	2.117270027000	0.838472861400	32.363371080000	9.661500494000
0.857105591700	26.575652770000	2.117263625000	0.857105591700	32.363429010000	9.661423258000
0.875738321900	26.574886260000	2.117493330000	0.875738321900	32.363517400000	9.661476809000
0.894371052200	26.575353450000	2.117643991000	0.894371052200	32.364053440000	9.661694883000
0.913003782400	26.574032340000	2.118024877000	0.913003782400	32.362802710000	9.661552400000
0.931636512700	26.572252540000	2.118545322000	0.931636512700	32.363239710000	9.661673412000
0.950269243000	26.571151070000	2.118433466000	0.950269243000	32.363226710000	9.661809256000
0.968901973200	26.572668340000	2.118067155000	0.968901973200	32.363581710000	9.661871315000
0.987534703500	26.571676220000	2.117927589000	0.987534703500	32.362778960000	9.662069893000
1.006167434000	26.571058150000	2.118013852000	1.006167434000	32.362182170000	9.662019308000
1.024800164000	26.570443050000	2.118639889000	1.024800164000	32.362473330000	9.662330992000
1.043432894000	26.568788210000	2.118930838000	1.043432894000	32.362723230000	9.662234781000
1.062065624000	26.545662920000	2.128295600000	1.062065624000	32.360131740000	9.664299819000
1.080698355000	26.471223720000	2.141777396000	1.080698355000	32.358849310000	9.666390470000
1.099331085000	26.421084290000	2.168469128000	1.099331085000	32.351581030000	9.670660067000
1.117963815000	26.268734090000	2.203661927000	1.117963815000	32.343105280000	9.678408616000
1.136596545000	26.199229840000	2.218066249000	1.136596545000	32.337582640000	9.683672045000
1.155229276000	26.091028770000	2.259001112000	1.155229276000	32.334624390000	9.695763175000
1.173862006000	25.941465410000	2.292948748000	1.173862006000	32.349299860000	9.708019508000
1.192494736000	25.862352810000	2.313735786000	1.192494736000	32.354654130000	9.714551441000
1.211127467000	25.801267200000	2.339831350000	1.211127467000	32.352074600000	9.717603911000
1.229760197000	25.678560040000	2.354531114000	1.229760197000	32.354193660000	9.718343854000
1.248392927000	25.550259690000	2.361461293000	1.248392927000	32.352626180000	9.723175492000
1.267025657000	25.409036710000	2.369231741000	1.267025657000	32.355657700000	9.724098462000
1.285658388000	25.357123740000	2.367897366000	1.285658388000	32.351234650000	9.728245271000
1.304291118000	25.226307820000	2.368976978000	1.304291118000	32.351461780000	9.732072810000
1.322923848000	25.100951760000	2.365304358000	1.322923848000	32.348742850000	9.735769752000
1.341556578000	24.971808060000	2.369050691000	1.341556578000	32.347138490000	9.738567672000
1.360189309000	24.887045200000	2.361682883000	1.360189309000	32.345487630000	9.738942069000
1.378822039000	24.831471430000	2.357406223000	1.378822039000	32.344509560000	9.740150379000
1.397454769000	24.741103460000	2.358485955000	1.397454769000	32.341734400000	9.742304051000
1.416087499000	24.671933380000	2.356439070000	1.416087499000	32.337618650000	9.741571146000
1.434720230000	24.582654120000	2.357518987000	1.434720230000	32.336394650000	9.742822599000
1.453352960000	24.538405540000	2.354599752000	1.453352960000	32.339071730000	9.743715688000
1.471985690000	24.452042340000	2.352289554000	1.471985690000	32.338938460000	9.743775052000
1.490618420000	24.379042230000	2.355004899000	1.490618420000	32.335996860000	9.743968553000
1.509251151000	24.291234730000	2.358415511000	1.509251151000	32.338715970000	9.744185239000
1.527883881000	24.223181980000	2.358217783000	1.527883881000	32.338032840000	9.744892945000
1.546516611000	24.190321780000	2.353510596000	1.546516611000	32.340167130000	9.743871004000
1.565149341000	24.098664960000	2.351862042000	1.565149341000	32.335591460000	9.745062704000
1.583782072000	24.015010730000	2.353487742000	1.583782072000	32.336507320000	9.744756159000
1.602414802000	23.932518510000	2.354383629000	1.602414802000	32.337029710000	9.745637801000
1.621047532000	23.897133740000	2.350993730000	1.621047532000	32.341930080000	9.747248434000
1.639680262000	23.702248420000	2.359758114000	1.639680262000	32.343824170000	9.747284455000
1.658312993000	23.600220970000	2.361989754000	1.658312993000	32.340334030000	9.747848983000
1.676945723000	23.553777580000	2.356817099000	1.676945723000	32.344906850000	9.747392384000
1.695578453000	23.439642880000	2.356943537000	1.695578453000	32.345396890000	9.746325216000
1.714211183000	23.336266550000	2.363335620000	1.714211183000	32.343519110000	9.745748482000
1.732843914000	23.237058720000	2.365415957000	1.732843914000	32.341897510000	9.745925059000
1.751476644000	23.194549280000	2.357392230000	1.751476644000	32.346664320000	9.745921067000
1.770109374000	23.070136020000	2.353448211000	1.770109374000	32.346752940000	9.747086503000
1.788742104000	22.937813260000	2.358825197000	1.788742104000	32.345852240000	9.747501239000
1.807374835000	22.812535060000	2.359813748000	1.807374835000	32.346126770000	9.747810504000
1.826007565000	22.752749160000	2.355891119000	1.826007565000	32.345144630000	9.747868112000
1.844640295000	22.615096810000	2.353055428000	1.844640295000	32.349090520000	9.746762873000
1.863273025000	22.471466870000	2.350893689000	1.863273025000	32.348895590000	9.747185769000
1.881905756000	22.332341050000	2.351414927000	1.881905756000	32.345966740000	9.747334860000
1.900538486000	22.185961470000	2.355696539000	1.900538486000	32.342380580000	9.746674347000
1.919171216000	22.135892560000	2.352488368000	1.919171216000	32.340945140000	9.745921814000
1.937803946000	21.999162060000	2.351093062000	1.937803946000	32.342842760000	9.746296280000
1.956436677000	21.860838590000	2.351145413000	1.956436677000	32.340468810000	9.745066206000
1.975069407000	21.732457840000	2.351265162000	1.975069407000	32.331768270000	9.744113944000
1.993702137000	21.592981170000	2.351746221000	1.993702137000	32.333151680000	9.742732321000
2.012334867000	21.544952350000	2.347531772000	2.012334867000	32.329404120000	9.742248554000
2.030967598000	21.409628830000	2.346213243000	2.030967598000	32.321783820000	9.743980773000
2.049600328000	21.279554400000	2.345013082000	2.049600328000	32.301566180000	9.743293020000
2.068233058000	21.154699360000	2.344314240000	2.068233058000	32.292959450000	9.741743797000
2.086865788000	21.050960300000	2.344059207000	2.086865788000	32.280316950000	9.741166588000
2.105498519000	20.988137460000	2.344867150000	2.105498519000	32.280786680000	9.740808693000
2.124131249000	20.888854230000	2.342445303000	2.124131249000	32.269414590000	9.739458922000
2.142763979000	20.777241240000	2.343286227000	2.142763979000	32.268305710000	9.738978099000
2.161396709000	20.730684280000	2.341587303000	2.161396709000	32.271019410000	9.738414007000
2.180029440000	20.625531920000	2.341026933000	2.180029440000	32.268154020000	9.737710650000
2.198662170000	20.533239840000	2.341510375000	2.198662170000	32.264897150000	9.737175516000
2.217294900000	20.435948390000	2.340846603000	2.217294900000	32.264903440000	9.736831650000
2.235927630000	20.323891480000	2.341086387000	2.235927630000	32.256141160000	9.735867273000
2.254560361000	20.173208710000	2.340265762000	2.254560361000	32.250100790000	9.736690150000
2.273193091000	20.066268290000	2.340621804000	2.273193091000	32.244290350000	9.736193187000
2.291825821000	19.952806150000	2.341232348000	2.291825821000	32.233065370000	9.735587674000
2.310458551000	19.841735090000	2.343014252000	2.310458551000	32.225926670000	9.734000262000
2.329091282000	19.787585880000	2.343158834000	2.329091282000	32.223637950000	9.733945206000
2.347724012000	19.670885720000	2.343311164000	2.347724012000	32.219036640000	9.732820636000
2.366356742000	19.540272970000	2.340909878000	2.366356742000	32.215036300000	9.732269135000
2.384989473000	19.418276410000	2.341688693000	2.384989473000	32.214965760000	9.731694752000
2.403622203000	19.372265030000	2.341984367000	2.403622203000	32.215509560000	9.732147284000
2.422254933000	19.251473370000	2.343328219000	2.422254933000	32.214051460000	9.732041949000
2.440887663000	19.110322130000	2.342218503000	2.440887663000	32.207956710000	9.730853028000
2.459520394000	19.008071590000	2.341168301000	2.459520394000	32.198998180000	9.730855229000
2.478153124000	18.952095330000	2.342377459000	2.478153124000	32.198990150000	9.730696687000
2.496785854000	18.832659820000	2.341828914000	2.496785854000	32.188910450000	9.730190278000
2.515418584000	18.729298440000	2.340414253000	2.515418584000	32.182598160000	9.730199655000
2.534051315000	18.627324550000	2.341211993000	2.534051315000	32.171818270000	9.730787567000
2.552684045000	18.528958770000	2.341485942000	2.552684045000	32.143459170000	9.731064255000
2.571316775000	18.487858160000	2.340064300000	2.571316775000	32.140286680000	9.730314449000
2.589949505000	18.409192690000	2.340332898000	2.589949505000	32.124036760000	9.730165274000
2.608582236000	18.300295130000	2.340482084000	2.608582236000	32.115796810000	9.730496260000
2.627214966000	18.224513470000	2.340825490000	2.627214966000	32.115004400000	9.728348446000
2.645847696000	18.115768250000	2.338717716000	2.645847696000	32.113494610000	9.727974279000
2.664480426000	18.071449430000	2.339554940000	2.664480426000	32.105074260000	9.727872642000
2.683113157000	17.961987700000	2.338546681000	2.683113157000	32.099819070000	9.726203786000
2.701745887000	17.773749760000	2.336473711000	2.701745887000	32.075038770000	9.723789144000
2.720378617000	17.675165630000	2.332043567000	2.720378617000	32.065685640000	9.722096936000
2.739011347000	17.630868520000	2.337861477000	2.739011347000	32.062146710000	9.722605539000
2.757644078000	17.529807140000	2.338334538000	2.757644078000	32.052313790000	9.721975656000
2.776276808000	17.438745960000	2.337965418000	2.776276808000	32.041485480000	9.718944264000
2.794909538000	17.332472630000	2.337543295000	2.794909538000	32.023252910000	9.716880664000
2.813542268000	17.275684070000	2.337203067000	2.813542268000	32.015013410000	9.717099366000
2.832174999000	17.052080480000	2.337434887000	2.832174999000	31.982781370000	9.716535110000
2.850807729000	16.954204400000	2.339432083000	2.850807729000	31.975316820000	9.716840512000
2.869440459000	16.905315330000	2.340871773000	2.869440459000	31.974098930000	9.717863870000
2.888073189000	16.794974380000	2.340230550000	2.888073189000	31.964388740000	9.718966055000
2.906705920000	16.713616320000	2.340822532000	2.906705920000	31.960257300000	9.717365764000
2.925338650000	16.636546040000	2.340727861000	2.925338650000	31.953838530000	9.718650586000
2.943971380000	16.608195370000	2.341270324000	2.943971380000	31.950261700000	9.718675926000
2.962604110000	16.511235390000	2.339200002000	2.962604110000	31.954024150000	9.716834565000
2.981236841000	16.430760830000	2.338263506000	2.981236841000	31.943991980000	9.715287164000
2.999869571000	16.261463060000	2.332115608000	2.999869571000	31.911832640000	9.712213583000
3.018502301000	16.235511060000	2.333479175000	3.018502301000	31.898722980000	9.715198176000
3.037135031000	16.140184980000	2.335957446000	3.037135031000	31.878634740000	9.715457522000
3.055767762000	16.054491570000	2.333241332000	3.055767762000	31.858836970000	9.716045217000
3.074400492000	15.978847210000	2.332117304000	3.074400492000	31.846727060000	9.716999607000
3.093033222000	15.910799550000	2.329785817000	3.093033222000	31.838111310000	9.718338344000
3.111665952000	15.869940330000	2.331567639000	3.111665952000	31.835618490000	9.719420780000
3.130298683000	15.781447580000	2.332892531000	3.130298683000	31.827506930000	9.720398936000
3.148931413000	15.692108340000	2.330243214000	3.148931413000	31.819297900000	9.721613312000
3.167564143000	15.615906170000	2.328699760000	3.167564143000	31.803490310000	9.719600996000
3.186196873000	15.587819640000	2.333022170000	3.186196873000	31.795874470000	9.717916355000
3.204829604000	15.517782570000	2.330276710000	3.204829604000	31.765955800000	9.718923147000
3.223462334000	15.445887360000	2.330601623000	3.223462334000	31.754503600000	9.719963688000
3.242095064000	15.378154890000	2.329845771000	3.242095064000	31.767705020000	9.722228864000
3.260727794000	15.350002870000	2.329138100000	3.260727794000	31.765439200000	9.722963257000
3.279360525000	15.278448540000	2.332998092000	3.279360525000	31.765280960000	9.724970567000
3.297993255000	15.222771680000	2.332182343000	3.297993255000	31.756748850000	9.725954414000
3.316625985000	15.166743960000	2.331507002000	3.316625985000	31.748339550000	9.726791465000
3.335258715000	15.106685970000	2.332360594000	3.335258715000	31.739983110000	9.727426156000
3.353891446000	15.045510140000	2.331550115000	3.353891446000	31.729904650000	9.728578297000
3.372524176000	15.005514820000	2.335202546000	3.372524176000	31.729117830000	9.727927232000
3.391156906000	14.941790790000	2.335153002000	3.391156906000	31.726953910000	9.727223086000
3.409789636000	14.879146490000	2.336367610000	3.409789636000	31.720768730000	9.726565833000
3.428422367000	14.811744890000	2.335889987000	3.428422367000	31.716685860000	9.725816036000
3.447055097000	14.778698330000	2.337315249000	3.447055097000	31.709634500000	9.724473659000
3.465687827000	14.719433500000	2.336257096000	3.465687827000	31.692865280000	9.723338439000
3.484320557000	14.655751230000	2.332729917000	3.484320557000	31.646601160000	9.718850909000
3.502953288000	14.598909240000	2.330516230000	3.502953288000	31.607331000000	9.714930560000
3.521586018000	14.554695830000	2.333396194000	3.521586018000	31.592787460000	9.714636766000
3.540218748000	14.486901040000	2.332511859000	3.540218748000	31.577852410000	9.715748479000
3.558851479000	14.420203280000	2.330193910000	3.558851479000	31.561894320000	9.713185758000
3.577484209000	14.392968120000	2.333720329000	3.577484209000	31.558671770000	9.709321273000
3.596116939000	14.328236560000	2.331411911000	3.596116939000	31.548174270000	9.704190836000
3.614749669000	14.267713230000	2.329766088000	3.614749669000	31.538180040000	9.703475472000
3.633382400000	14.221734260000	2.324494593000	3.633382400000	31.502033710000	9.704298629000
3.652015130000	14.126794200000	2.318590896000	3.652015130000	31.481126090000	9.700996057000
3.670647860000	14.071854240000	2.318737709000	3.670647860000	31.487052620000	9.697754007000
3.689280590000	14.008775760000	2.325463751000	3.689280590000	31.465998280000	9.674515127000
3.707913321000	13.993356510000	2.324759253000	3.707913321000	31.471189750000	9.670876522000
3.726546051000	13.942502650000	2.327454024000	3.726546051000	31.461531350000	9.658543943000
3.745178781000	13.910397960000	2.323814202000	3.745178781000	31.456812240000	9.660962209000
3.763811511000	13.873261690000	2.324711237000	3.763811511000	31.435932590000	9.661585161000
3.782444242000	13.846516140000	2.322053854000	3.782444242000	31.438780300000	9.659611043000
3.801076972000	13.807095500000	2.322769542000	3.801076972000	31.449599820000	9.645965391000
3.819709702000	13.799655720000	2.325893521000	3.819709702000	31.462289980000	9.642344786000
3.838342432000	13.779898770000	2.325157839000	3.838342432000	31.463882130000	9.619863006000
3.856975163000	13.766900600000	2.323724743000	3.856975163000	31.474884520000	9.604840692000
