mass_C			mass_A		
t	x	y	t	x	y
3.14986737400000	14.08132381000000	20.86392539000000	3.14986737400000	42.49238231000000	21.45919816000000
3.20512820500000	14.07982345000000	20.86552596000000	3.20512820500000	42.49141449000000	21.45922769000000
3.26038903600000	14.09178722000000	20.86711499000000	3.26038903600000	42.49546206000000	21.45832114000000
3.31564986700000	14.10830323000000	20.86833848000000	3.31564986700000	42.49386988000000	21.45901639000000
3.37091069800000	14.11770202000000	20.86853904000000	3.37091069800000	42.49641145000000	21.45890348000000
3.42617153000000	14.10480358000000	20.86794098000000	3.42617153000000	42.49765372000000	21.45907672000000
3.48143236100000	14.09844289000000	20.86811473000000	3.48143236100000	42.49418131000000	21.45877405000000
3.53669319200000	14.11142286000000	20.86779203000000	3.53669319200000	42.49704491000000	21.45887574000000
3.59195402300000	14.12366987000000	20.86759207000000	3.59195402300000	42.49839531000000	21.45821433000000
3.64721485400000	14.12135911000000	20.86674119000000	3.64721485400000	42.50356030000000	21.45754706000000
3.70247568500000	14.10969980000000	20.86646724000000	3.70247568500000	42.49983394000000	21.45725308000000
3.75773651600000	14.09917661000000	20.86704605000000	3.75773651600000	42.49672929000000	21.45768947000000
3.81299734700000	14.11407031000000	20.86607985000000	3.81299734700000	42.49876849000000	21.45759321000000
3.86825817900000	14.11399314000000	20.86543056000000	3.86825817900000	42.49981419000000	21.45779542000000
3.92351901000000	14.10349711000000	20.85762959000000	3.92351901000000	42.49860571000000	21.45784968000000
3.97877984100000	14.10389299000000	20.85635135000000	3.97877984100000	42.50144962000000	21.45647964000000
4.03404067200000	14.13096404000000	20.85747117000000	4.03404067200000	42.49935771000000	21.45737905000000
4.08930150300000	14.11859597000000	20.86112276000000	4.08930150300000	42.50189272000000	21.45696672000000
4.14456233400000	14.11131841000000	20.86243835000000	4.14456233400000	42.50053620000000	21.45684057000000
4.19982316500000	14.11029893000000	20.86222721000000	4.19982316500000	42.49780695000000	21.45720513000000
4.25508399600000	14.11008609000000	20.86434267000000	4.25508399600000	42.50015691000000	21.45673688000000
4.31034482800000	14.12353786000000	20.86479522000000	4.31034482800000	42.50146553000000	21.45706146000000
4.36560565900000	14.11521419000000	20.86440483000000	4.36560565900000	42.50021257000000	21.45729820000000
4.42086649000000	14.11235928000000	20.86590579000000	4.42086649000000	42.49748275000000	21.45773057000000
4.47612732100000	14.12195633000000	20.86610109000000	4.47612732100000	42.49677116000000	21.45784562000000
4.53138815200000	14.12407618000000	20.86628053000000	4.53138815200000	42.49943050000000	21.45746274000000
4.58664898300000	14.13153403000000	20.86709340000000	4.58664898300000	42.49896661000000	21.45758265000000
4.64190981400000	14.12385723000000	20.86916297000000	4.64190981400000	42.50052290000000	21.45741253000000
4.69717064500000	14.12235080000000	20.87034734000000	4.69717064500000	42.49526387000000	21.45872799000000
4.75243147700000	14.11099166000000	20.87146943000000	4.75243147700000	42.49054484000000	21.46029028000000
4.80769230800000	14.11440868000000	20.87162174000000	4.80769230800000	42.49197241000000	21.46051380000000
4.86295313900000	14.11354297000000	20.87115547000000	4.86295313900000	42.49552595000000	21.45912246000000
4.91821397000000	14.09785500000000	20.87061379000000	4.91821397000000	42.49329028000000	21.45949031000000
4.97347480100000	14.09880762000000	20.87005506000000	4.97347480100000	42.49138091000000	21.46005647000000
5.02873563200000	14.10239988000000	20.86922626000000	5.02873563200000	42.49265225000000	21.45929074000000
5.08399646300000	14.07358672000000	20.87316975000000	5.08399646300000	42.49196493000000	21.45949017000000
5.13925729400000	14.06893125000000	20.87305324000000	5.13925729400000	42.48383959000000	21.46155431000000
5.19451812600000	14.08505532000000	20.87236541000000	5.19451812600000	42.48576578000000	21.46083798000000
5.24977895700000	14.06081306000000	20.87576992000000	5.24977895700000	42.48800985000000	21.46029639000000
5.30503978800000	14.04599551000000	20.87989064000000	5.30503978800000	42.48249045000000	21.46155430000000
5.36030061900000	14.01124473000000	20.88668553000000	5.36030061900000	42.48446593000000	21.46091175000000
5.41556145000000	14.01933567000000	20.88449851000000	5.41556145000000	42.48720140000000	21.46094265000000
5.47082228100000	13.98135522000000	20.88652542000000	5.47082228100000	42.48967375000000	21.46014614000000
5.52608311200000	13.99237834000000	20.88508889000000	5.52608311200000	42.48709436000000	21.46105408000000
5.58134394300000	13.98663736000000	20.88753250000000	5.58134394300000	42.49143757000000	21.45965097000000
5.63660477500000	13.96056676000000	20.89220490000000	5.63660477500000	42.49009043000000	21.46007289000000
5.69186560600000	13.97717053000000	20.89014590000000	5.69186560600000	42.49319202000000	21.45889608000000
5.74712643700000	13.99585475000000	20.89052388000000	5.74712643700000	42.49186422000000	21.45741045000000
5.80238726800000	13.99748838000000	20.89082028000000	5.80238726800000	42.49450317000000	21.45837324000000
5.85764809900000	13.98455569000000	20.89174531000000	5.85764809900000	42.49545903000000	21.45831301000000
5.91290893000000	13.98363591000000	20.89018851000000	5.91290893000000	42.49508374000000	21.45826127000000
5.96816976100000	13.99062935000000	20.88941310000000	5.96816976100000	42.49407115000000	21.45851511000000
6.02343059200000	13.98798649000000	20.88938857000000	6.02343059200000	42.49538943000000	21.45837358000000
6.07869142400000	13.97255311000000	20.88960930000000	6.07869142400000	42.49761266000000	21.45760103000000
6.13395225500000	13.92300300000000	20.89781217000000	6.13395225500000	42.48982372000000	21.45936646000000
6.18921308600000	13.88202964000000	20.90412535000000	6.18921308600000	42.48823081000000	21.45989511000000
6.24447391700000	13.85696812000000	20.90970060000000	6.24447391700000	42.48812801000000	21.45981838000000
6.29973474800000	13.87371097000000	20.90854672000000	6.29973474800000	42.48924634000000	21.45968484000000
6.35499557900000	13.85613406000000	20.90956566000000	6.35499557900000	42.49440321000000	21.45819596000000
6.41025641000000	13.85923734000000	20.91077506000000	6.41025641000000	42.49048450000000	21.45920075000000
6.46551724100000	13.86479235000000	20.91166516000000	6.46551724100000	42.48845978000000	21.45930964000000
6.52077807300000	13.84224315000000	20.91539145000000	6.52077807300000	42.49107410000000	21.45885119000000
6.57603890400000	13.85412518000000	20.91462626000000	6.57603890400000	42.49115003000000	21.45915138000000
6.63129973500000	13.87437064000000	20.91209213000000	6.63129973500000	42.49407415000000	21.45813354000000
6.68656056600000	13.85671131000000	20.91212942000000	6.68656056600000	42.49502959000000	21.45805956000000
6.74182139700000	13.86016271000000	20.91316974000000	6.74182139700000	42.49629125000000	21.45748378000000
6.79708222800000	13.82717775000000	20.92126649000000	6.79708222800000	42.49718949000000	21.45747131000000
6.85234305900000	13.79741455000000	20.92849447000000	6.85234305900000	42.49371638000000	21.45836624000000
6.90760389000000	13.79339289000000	20.93085469000000	6.90760389000000	42.49286958000000	21.45853647000000
6.96286472100000	13.78546912000000	20.93134649000000	6.96286472100000	42.49289431000000	21.45889811000000
7.01812555300000	13.78659115000000	20.93090763000000	7.01812555300000	42.49428409000000	21.45824594000000
7.07338638400000	13.78372013000000	20.93141180000000	7.07338638400000	42.49761838000000	21.45742619000000
7.12864721500000	13.78617012000000	20.92978630000000	7.12864721500000	42.50024999000000	21.45713344000000
7.18390804600000	13.77778078000000	20.93071194000000	7.18390804600000	42.49584261000000	21.45793622000000
7.23916887700000	13.77615214000000	20.93078295000000	7.23916887700000	42.49822289000000	21.45746483000000
7.29442970800000	13.79712031000000	20.93001856000000	7.29442970800000	42.49971749000000	21.45710387000000
7.34969053900000	13.79466176000000	20.92944981000000	7.34969053900000	42.50220705000000	21.45703968000000
7.40495137000000	13.78917065000000	20.92927568000000	7.40495137000000	42.50334518000000	21.45673498000000
7.46021220200000	13.78688696000000	20.92831690000000	7.46021220200000	42.50223468000000	21.45673444000000
7.51547303300000	13.73742256000000	20.92963033000000	7.51547303300000	42.49710243000000	21.45745674000000
7.57073386400000	13.77480910000000	20.92727136000000	7.57073386400000	42.49880804000000	21.45735457000000
7.62599469500000	13.76522309000000	20.92640512000000	7.62599469500000	42.49865097000000	21.45709711000000
7.68125552600000	13.76382500000000	20.92846365000000	7.68125552600000	42.49772511000000	21.45731994000000
7.73651635700000	13.76117475000000	20.92889813000000	7.73651635700000	42.49799455000000	21.45724130000000
7.79177718800000	13.75277555000000	20.92942072000000	7.79177718800000	42.49634215000000	21.45768652000000
7.84703801900000	13.74582308000000	20.92868906000000	7.84703801900000	42.48980021000000	21.45911896000000
7.90229885100000	13.73832075000000	20.92692807000000	7.90229885100000	42.49151838000000	21.45854891000000
7.95755968200000	13.67890662000000	20.94015370000000	7.95755968200000	42.49148101000000	21.45744501000000
8.01282051300000	13.64036510000000	20.94544185000000	8.01282051300000	42.48387369000000	21.45998393000000
8.06808134400000	13.66162575000000	20.94595966000000	8.06808134400000	42.48661457000000	21.45897925000000
8.12334217500000	13.65211233000000	20.94919677000000	8.12334217500000	42.49122246000000	21.45850922000000
8.17860300600000	13.64851336000000	20.94984505000000	8.17860300600000	42.49496700000000	21.45751809000000
8.23386383700000	13.65088195000000	20.94853021000000	8.23386383700000	42.49331237000000	21.45807352000000
8.28912466800000	13.62501083000000	20.95170588000000	8.28912466800000	42.49148199000000	21.45839983000000
8.34438550000000	13.64981308000000	20.95173143000000	8.34438550000000	42.49134331000000	21.45845680000000
8.39964633100000	13.65965293000000	20.95192729000000	8.39964633100000	42.49416516000000	21.45784790000000
8.45490716200000	13.67529779000000	20.94903516000000	8.45490716200000	42.49850659000000	21.45691668000000
8.51016799300000	13.66400378000000	20.95118598000000	8.51016799300000	42.49901233000000	21.45731636000000
8.56542882400000	13.66702708000000	20.95077793000000	8.56542882400000	42.49574813000000	21.45811638000000
8.62068965500000	13.66935333000000	20.95207382000000	8.62068965500000	42.49921175000000	21.45737548000000
8.67595048600000	13.66938999000000	20.95425417000000	8.67595048600000	42.49657491000000	21.45799698000000
8.73121131700000	13.64477096000000	20.95552137000000	8.73121131700000	42.49550944000000	21.45832182000000
8.78647214900000	13.64735113000000	20.95743834000000	8.78647214900000	42.49233534000000	21.45887347000000
8.84173298000000	13.64557661000000	20.95868996000000	8.84173298000000	42.48849423000000	21.45982655000000
8.89699381100000	13.65598143000000	20.95551915000000	8.89699381100000	42.49228154000000	21.45927284000000
8.95225464200000	13.65255098000000	20.95514622000000	8.95225464200000	42.49160132000000	21.45929937000000
9.00751547300000	13.66895373000000	20.95160553000000	9.00751547300000	42.49629662000000	21.45857436000000
9.06277630400000	13.65222345000000	20.94412049000000	9.06277630400000	42.49383066000000	21.45908727000000
9.11803713500000	13.64899964000000	20.94654576000000	9.11803713500000	42.49791864000000	21.45827022000000
9.17329796600000	13.65959839000000	20.94682803000000	9.17329796600000	42.49334943000000	21.45887861000000
9.22855879800000	13.60877096000000	20.95941227000000	9.22855879800000	42.48852700000000	21.45959174000000
9.28381962900000	13.59623210000000	20.96636095000000	9.28381962900000	42.48966355000000	21.46001956000000
9.33908046000000	13.61362538000000	20.96504974000000	9.33908046000000	42.49449437000000	21.45861529000000
9.39434129100000	13.57742129000000	20.97270105000000	9.39434129100000	42.49698682000000	21.45774134000000
9.44960212200000	13.56379415000000	20.97306295000000	9.44960212200000	42.49547158000000	21.45828378000000
9.50486295300000	13.56062389000000	20.97105418000000	9.50486295300000	42.49693167000000	21.45785626000000
9.56012378400000	13.54953965000000	20.97222743000000	9.56012378400000	42.49419226000000	21.45878197000000
9.61538461500000	13.54639168000000	20.97231029000000	9.61538461500000	42.49419215000000	21.45887615000000
9.67064544700000	13.54858048000000	20.97237949000000	9.67064544700000	42.49402352000000	21.45904045000000
9.72590627800000	13.53681780000000	20.97188770000000	9.72590627800000	42.49691458000000	21.45818394000000
9.78116710900000	13.50435732000000	20.97705030000000	9.78116710900000	42.49198634000000	21.45924553000000
9.83642794000000	13.49438603000000	20.98378121000000	9.83642794000000	42.48960580000000	21.46001659000000
9.89168877100000	13.49769530000000	20.98614112000000	9.89168877100000	42.49595514000000	21.45833376000000
9.94694960200000	13.51844629000000	20.98141622000000	9.94694960200000	42.50157389000000	21.45743941000000
10.00221043000000	13.53392199000000	20.98098814000000	10.00221043000000	42.50467947000000	21.45674053000000
10.05747126000000	13.54422128000000	20.97992948000000	10.05747126000000	42.49725871000000	21.45830034000000
10.11273210000000	13.51612963000000	20.98489001000000	10.11273210000000	42.49442611000000	21.45896042000000
10.16799293000000	13.53554374000000	20.98393115000000	10.16799293000000	42.49183468000000	21.45933108000000
10.22325376000000	13.55013759000000	20.98194302000000	10.22325376000000	42.49412758000000	21.45933955000000
10.27851459000000	13.54971643000000	20.98051062000000	10.27851459000000	42.49835599000000	21.45852108000000
10.33377542000000	13.54727767000000	20.97973432000000	10.33377542000000	42.49616786000000	21.45912303000000
10.38903625000000	13.54883501000000	20.97969458000000	10.38903625000000	42.49384470000000	21.45987264000000
10.44429708000000	13.53665272000000	20.98176850000000	10.44429708000000	42.49619943000000	21.45885286000000
10.49955791000000	13.53938942000000	20.97703365000000	10.49955791000000	42.49534481000000	21.45873776000000
10.55481874000000	13.53673355000000	20.97943312000000	10.55481874000000	42.49400413000000	21.45932771000000
10.61007958000000	13.55599390000000	20.97519296000000	10.61007958000000	42.49370972000000	21.45948830000000
10.66534041000000	13.53191103000000	20.97704411000000	10.66534041000000	42.49665971000000	21.45877893000000
10.72060124000000	13.55162635000000	20.97680595000000	10.72060124000000	42.49183838000000	21.45976824000000
10.77586207000000	13.55241519000000	20.97656647000000	10.77586207000000	42.49360409000000	21.45974471000000
10.83112290000000	13.56130765000000	20.97655689000000	10.83112290000000	42.49502378000000	21.45908252000000
10.88638373000000	13.54517494000000	20.97921009000000	10.88638373000000	42.49579115000000	21.45908470000000
10.94164456000000	13.55471581000000	20.97803981000000	10.94164456000000	42.49145921000000	21.45970676000000
10.99690539000000	13.56435613000000	20.97660078000000	10.99690539000000	42.49489374000000	21.45887709000000
11.05216622000000	13.57514637000000	20.97339436000000	11.05216622000000	42.49786051000000	21.45867785000000
11.10742706000000	13.57434680000000	20.97470930000000	11.10742706000000	42.49879372000000	21.45886467000000
11.16268789000000	13.55770877000000	20.97582012000000	11.16268789000000	42.49897156000000	21.45892047000000
11.21794872000000	13.55434258000000	20.97379171000000	11.21794872000000	42.49719990000000	21.45839355000000
11.27320955000000	13.54867628000000	20.97516231000000	11.27320955000000	42.49691676000000	21.45900250000000
11.32847038000000	13.55604369000000	20.97437957000000	11.32847038000000	42.49705553000000	21.45854078000000
11.38373121000000	13.54168523000000	20.97393836000000	11.38373121000000	42.49576317000000	21.45875438000000
11.43899204000000	13.55384085000000	20.97336908000000	11.43899204000000	42.49668937000000	21.45895513000000
11.49425287000000	13.54980690000000	20.97118588000000	11.49425287000000	42.49530736000000	21.45893406000000
11.54951370000000	13.53781624000000	20.97381625000000	11.54951370000000	42.49395572000000	21.45867976000000
11.60477454000000	13.56695920000000	20.97369896000000	11.60477454000000	42.49292624000000	21.45879505000000
11.66003537000000	13.57003413000000	20.97356218000000	11.66003537000000	42.49989380000000	21.45776089000000
11.71529620000000	13.56692476000000	20.97405880000000	11.71529620000000	42.49992255000000	21.45747552000000
11.77055703000000	13.57001940000000	20.97449312000000	11.77055703000000	42.50250274000000	21.45758839000000
11.82581786000000	13.57118403000000	20.97375527000000	11.82581786000000	42.49864485000000	21.45821480000000
11.88107869000000	13.56745753000000	20.97445736000000	11.88107869000000	42.50398996000000	21.45699343000000
11.93633952000000	13.57098920000000	20.97377843000000	11.93633952000000	42.49950182000000	21.45844649000000
11.99160035000000	13.58449884000000	20.97243656000000	11.99160035000000	42.50519489000000	21.45689120000000
12.04686118000000	13.56775109000000	20.97365023000000	12.04686118000000	42.50766324000000	21.45677960000000
12.10212202000000	13.56610956000000	20.97342398000000	12.10212202000000	42.50306227000000	21.45729342000000
12.15738285000000	13.56648967000000	20.97294878000000	12.15738285000000	42.50173737000000	21.45748901000000
12.21264368000000	13.56063576000000	20.97416519000000	12.21264368000000	42.50119356000000	21.45760226000000
12.26790451000000	13.55378228000000	20.97324808000000	12.26790451000000	42.49921725000000	21.45804305000000
12.32316534000000	13.54683910000000	20.97162731000000	12.32316534000000	42.49514371000000	21.45879553000000
12.37842617000000	13.54693539000000	20.97150509000000	12.37842617000000	42.49715642000000	21.45830899000000
12.43368700000000	13.54854517000000	20.96962598000000	12.43368700000000	42.49629288000000	21.45827777000000
12.48894783000000	13.55733547000000	20.97216071000000	12.48894783000000	42.49833401000000	21.45802297000000
12.54420866000000	13.56010853000000	20.97347854000000	12.54420866000000	42.50197886000000	21.45712518000000
12.59946950000000	13.55532559000000	20.97361168000000	12.59946950000000	42.49991401000000	21.45741394000000
12.65473033000000	13.55090256000000	20.97422752000000	12.65473033000000	42.49917187000000	21.45752099000000
12.70999116000000	13.53421282000000	20.97379826000000	12.70999116000000	42.49654975000000	21.45817982000000
12.76525199000000	13.46544302000000	20.98002814000000	12.76525199000000	42.49518143000000	21.45846117000000
12.82051282000000	13.44513892000000	20.98700150000000	12.82051282000000	42.48966430000000	21.46012818000000
12.87577365000000	13.46746522000000	20.98986090000000	12.87577365000000	42.49437759000000	21.45882224000000
12.93103448000000	13.47447574000000	20.99068778000000	12.93103448000000	42.49822505000000	21.45809538000000
12.98629531000000	13.46862684000000	20.99281537000000	12.98629531000000	42.49850003000000	21.45817624000000
13.04155615000000	13.45867284000000	20.99326879000000	13.04155615000000	42.50037317000000	21.45754925000000
13.09681698000000	13.46951968000000	20.99369746000000	13.09681698000000	42.50044713000000	21.45771441000000
13.15207781000000	13.46773987000000	20.99539163000000	13.15207781000000	42.50578116000000	21.45665522000000
13.20733864000000	13.45595116000000	20.99355399000000	13.20733864000000	42.50188533000000	21.45732561000000
13.26259947000000	13.45671633000000	20.99439414000000	13.26259947000000	42.49714484000000	21.45823885000000
13.31786030000000	13.44945630000000	20.99532994000000	13.31786030000000	42.49991249000000	21.45779491000000
13.37312113000000	13.45620636000000	20.99680324000000	13.37312113000000	42.49989195000000	21.45823250000000
13.42838196000000	13.45666458000000	20.99836447000000	13.42838196000000	42.49919455000000	21.45868900000000
13.48364279000000	13.45365682000000	20.99839425000000	13.48364279000000	42.49886584000000	21.45819261000000
13.53890363000000	13.42609322000000	21.00099359000000	13.53890363000000	42.49991765000000	21.45782533000000
13.59416446000000	13.44829311000000	20.99932120000000	13.59416446000000	42.49930192000000	21.45897546000000
13.64942529000000	13.44957876000000	20.99862396000000	13.64942529000000	42.49840094000000	21.45945371000000
13.70468612000000	13.44399291000000	20.99991729000000	13.70468612000000	42.49852919000000	21.45920697000000
13.75994695000000	13.45432345000000	20.99930743000000	13.75994695000000	42.49847633000000	21.45940529000000
13.81520778000000	13.46167327000000	20.99754547000000	13.81520778000000	42.50127226000000	21.45900652000000
13.87046861000000	13.44318993000000	20.99814775000000	13.87046861000000	42.50137336000000	21.45802296000000
13.92572944000000	13.44938247000000	20.99697850000000	13.92572944000000	42.50229115000000	21.45815540000000
13.98099027000000	13.46196042000000	20.99639737000000	13.98099027000000	42.50315507000000	21.45760627000000
14.03625111000000	13.45657475000000	20.99583713000000	14.03625111000000	42.50490799000000	21.45714064000000
14.09151194000000	13.44689294000000	20.99777495000000	14.09151194000000	42.49975988000000	21.45829217000000
14.14677277000000	13.45680278000000	20.99633986000000	14.14677277000000	42.50229709000000	21.45790255000000
14.20203360000000	13.44829699000000	20.99662474000000	14.20203360000000	42.50099509000000	21.45852349000000
14.25729443000000	13.44924560000000	20.99525709000000	14.25729443000000	42.50046816000000	21.45877805000000
14.31255526000000	13.43911035000000	20.99692402000000	14.31255526000000	42.50293292000000	21.45825947000000
14.36781609000000	13.44353832000000	20.99483247000000	14.36781609000000	42.49869959000000	21.45818202000000
14.42307692000000	13.45446973000000	20.99606113000000	14.42307692000000	42.49944079000000	21.45843962000000
14.47833775000000	13.44570529000000	20.99624746000000	14.47833775000000	42.50173447000000	21.45764206000000
14.53359859000000	13.42746303000000	20.99779046000000	14.53359859000000	42.50037335000000	21.45798724000000
14.58885942000000	13.43584129000000	20.99709506000000	14.58885942000000	42.49742084000000	21.45875980000000
14.64412025000000	13.44022994000000	20.99642499000000	14.64412025000000	42.49790772000000	21.45861376000000
14.69938108000000	13.43397266000000	20.99344345000000	14.69938108000000	42.50014575000000	21.45851520000000
14.75464191000000	13.43275547000000	20.99493488000000	14.75464191000000	42.49540400000000	21.45954729000000
14.80990274000000	13.44545099000000	20.99597141000000	14.80990274000000	42.49694492000000	21.45913613000000
14.86516357000000	13.44972372000000	20.99636060000000	14.86516357000000	42.49942890000000	21.45836021000000
14.92042440000000	13.44538519000000	20.99623185000000	14.92042440000000	42.49675390000000	21.45886587000000
14.97568523000000	13.43222428000000	20.99637703000000	14.97568523000000	42.49738133000000	21.45874661000000
15.03094607000000	13.44004114000000	20.99533949000000	15.03094607000000	42.49635983000000	21.45883259000000
15.08620690000000	13.44413911000000	20.99540780000000	15.08620690000000	42.49674892000000	21.45878185000000
15.14146773000000	13.44568142000000	20.99682680000000	15.14146773000000	42.49368798000000	21.45967464000000
15.19672856000000	13.46291776000000	20.99651693000000	15.19672856000000	42.49682665000000	21.45921919000000
15.25198939000000	13.47170057000000	20.99641669000000	15.25198939000000	42.50434970000000	21.45760809000000
15.30725022000000	13.47202017000000	20.99737728000000	15.30725022000000	42.50077721000000	21.45818199000000
15.36251105000000	13.46590188000000	20.99715395000000	15.36251105000000	42.50085126000000	21.45837730000000
15.41777188000000	13.45869498000000	20.99782459000000	15.41777188000000	42.49999209000000	21.45835284000000
15.47303271000000	13.45857378000000	20.99782837000000	15.47303271000000	42.49685106000000	21.45912939000000
15.52829355000000	13.45746635000000	20.99845141000000	15.52829355000000	42.49494078000000	21.45993742000000
15.58355438000000	13.45763696000000	20.99864454000000	15.58355438000000	42.49647442000000	21.45975104000000
15.63881521000000	13.46163006000000	20.99735046000000	15.63881521000000	42.49835272000000	21.45868721000000
15.69407604000000	13.46553052000000	20.99903300000000	15.69407604000000	42.49582385000000	21.45958678000000
15.74933687000000	13.46138721000000	21.00096443000000	15.74933687000000	42.49882264000000	21.45923152000000
15.80459770000000	13.46883619000000	20.99883407000000	15.80459770000000	42.49861988000000	21.45881974000000
15.85985853000000	13.45971518000000	20.99651394000000	15.85985853000000	42.49784907000000	21.45901518000000
15.91511936000000	13.45959284000000	20.99578058000000	15.91511936000000	42.49900081000000	21.45837585000000
15.97038019000000	13.45890831000000	20.99639397000000	15.97038019000000	42.50073027000000	21.45828253000000
