MTJ			mass_A		
0.69910864	35.59173490	0.00000000	0.69910864	52.24798954	0.00000000
0.72407680	35.59061957	0.00000000	0.72407680	52.24785792	0.00000000
0.74904497	35.58989391	0.00000000	0.74904497	52.24754531	0.00000000
0.77401313	35.58977463	0.00000000	0.77401313	52.24767038	0.00000000
0.79898130	35.59081421	0.00000000	0.79898130	52.24844272	0.00000000
0.82394946	35.58922322	0.00000000	0.82394946	52.24789191	0.00000000
0.84891763	35.58949100	0.00000000	0.84891763	52.24837660	0.00000000
0.87388580	35.59085723	0.00000000	0.87388580	52.24791589	0.00000000
0.89885396	35.59256087	0.00000000	0.89885396	52.24805878	0.00000000
0.92382213	35.59281738	0.00000000	0.92382213	52.24822889	0.00000000
0.94879029	35.59209283	0.00000000	0.94879029	52.24751688	0.00000000
0.97375846	35.59197293	0.00000000	0.97375846	52.24831585	0.00000000
0.99872662	35.58958231	0.00000000	0.99872662	52.24741230	0.00000000
1.02369479	35.58798963	0.00000000	1.02369479	52.24807352	0.00000000
1.04866296	35.58838337	0.00000000	1.04866296	52.24675694	0.00000000
1.07363112	35.58842982	0.00000000	1.07363112	52.24818086	0.00000000
1.09859929	35.58322265	0.00000000	1.09859929	52.24820569	0.00000000
1.12356745	35.58403059	0.00000000	1.12356745	52.24778293	0.00000000
1.14853562	35.58079796	0.00000000	1.14853562	52.24727200	0.00000000
1.17350378	35.57770762	0.00000000	1.17350378	52.24794271	0.00000000
1.19847195	35.56334180	0.00000000	1.19847195	52.24788102	0.00000000
1.22344011	35.56946490	0.00000000	1.22344011	52.24789163	0.00000000
1.24840828	35.56844953	0.00000000	1.24840828	52.24782603	0.00000000
1.27337645	35.55650694	0.00000000	1.27337645	52.24749213	0.00000000
1.29834461	35.56308317	0.00000000	1.29834461	52.24773070	0.00000000
1.32331278	35.56384893	0.00000000	1.32331278	52.24647192	0.00000000
1.34828094	35.53830017	0.00000000	1.34828094	52.24769280	0.00000000
1.37324911	35.45658030	0.00000000	1.37324911	52.24648914	0.00000000
1.39821727	35.40329360	0.00000000	1.39821727	52.24263268	0.00000000
1.42318544	35.28411327	0.00000000	1.42318544	52.24106417	0.00000000
1.44815360	35.25576445	0.00000000	1.44815360	52.24308208	0.00000000
1.47312177	35.22553581	0.00000000	1.47312177	52.24297604	0.00000000
1.49808994	34.89055104	0.00000000	1.49808994	52.24134732	0.00000000
1.52305810	34.79384626	0.00000000	1.52305810	52.24092841	0.00000000
1.54802627	34.61236807	0.00000000	1.54802627	52.24179537	0.00000000
1.57299443	34.46090122	0.00000000	1.57299443	52.24252922	0.00000000
1.59796260	34.17539940	0.00000000	1.59796260	52.23822922	0.00000000
1.62293076	34.09419546	0.00000000	1.62293076	52.23816686	0.00000000
1.64789893	33.89797189	0.00000000	1.64789893	52.23861023	0.00000000
1.67286709	33.60190912	0.00000000	1.67286709	52.23591921	0.00000000
1.69783526	33.41121787	0.00000000	1.69783526	52.23654979	0.00000000
1.72280343	33.07843108	0.00000000	1.72280343	52.23518063	0.00000000
1.74777159	32.80982745	0.00000000	1.74777159	52.23348082	0.00000000
1.77273976	32.69189346	0.00000000	1.77273976	52.23464504	0.00000000
1.79770792	32.57627472	0.00000000	1.79770792	52.23550051	0.00000000
1.82267609	32.43157742	0.00000000	1.82267609	52.23394258	0.00000000
1.84764425	32.26494243	0.00000000	1.84764425	52.23722233	0.00000000
1.87261242	32.17176125	0.00000000	1.87261242	52.23852838	0.00000000
1.89758059	32.07946818	0.00000000	1.89758059	52.23876028	0.00000000
1.92254875	31.93779024	0.00000000	1.92254875	52.23657076	0.00000000
1.94751692	31.84390531	0.00000000	1.94751692	52.23973937	0.00000000
1.97248508	31.74706680	0.00000000	1.97248508	52.23670723	0.00000000
1.99745325	31.71226399	0.00000000	1.99745325	52.24022456	0.00000000
2.02242141	31.59390639	0.00000000	2.02242141	52.23998084	0.00000000
2.04738958	31.45200523	0.00000000	2.04738958	52.24196905	0.00000000
2.07235774	31.21125778	0.00000000	2.07235774	52.24070026	0.00000000
2.09732591	31.18102363	0.00000000	2.09732591	52.24118950	0.00000000
2.12229408	30.93927042	0.00000000	2.12229408	52.23986621	0.00000000
2.14726224	30.80891215	0.00000000	2.14726224	52.23797140	0.00000000
2.17223041	30.60405929	0.00000000	2.17223041	52.23703315	0.00000000
2.19719857	30.52070472	0.00000000	2.19719857	52.23642349	0.00000000
2.22216674	30.43875263	0.00000000	2.22216674	52.23534182	0.00000000
2.24713490	30.28699974	0.00000000	2.24713490	52.23715028	0.00000000
2.27210307	30.21876037	0.00000000	2.27210307	52.23843549	0.00000000
2.29707123	29.95738684	0.00000000	2.29707123	52.23506932	0.00000000
2.32203940	29.66231393	0.00000000	2.32203940	52.23374999	0.00000000
2.34700757	29.50453643	0.00000000	2.34700757	52.23961460	0.00000000
2.37197573	29.20841860	0.00000000	2.37197573	52.23588869	0.00000000
2.39694390	29.01309090	0.00000000	2.39694390	52.23647229	0.00000000
2.42191206	28.84528253	0.00000000	2.42191206	52.23662970	0.00000000
2.44688023	28.55450548	0.00000000	2.44688023	52.23428300	0.00000000
2.47184839	28.38514987	0.00000000	2.47184839	52.23480916	0.00000000
2.49681656	27.99981896	0.00000000	2.49681656	52.23209703	0.00000000
2.52178472	27.82831871	0.00000000	2.52178472	52.23239896	0.00000000
2.54675289	27.75693499	0.00000000	2.54675289	52.23632418	0.00000000
2.57172106	27.41395796	0.00000000	2.57172106	52.23410981	0.00000000
2.59668922	27.28419072	0.00000000	2.59668922	52.23544937	0.00000000
2.62165739	27.23085485	0.00000000	2.62165739	52.23685719	0.00000000
2.64662555	27.07552579	0.00000000	2.64662555	52.23895013	0.00000000
2.67159372	26.73853039	0.00000000	2.67159372	52.23670829	0.00000000
2.69656188	26.58235425	0.00000000	2.69656188	52.23683391	0.00000000
2.72153005	26.29737283	0.00000000	2.72153005	52.23861252	0.00000000
2.74649822	25.86440889	0.00000000	2.74649822	52.23851087	0.00000000
2.77146638	25.75712027	0.00000000	2.77146638	52.23955045	0.00000000
2.79643455	25.52293970	0.00000000	2.79643455	52.23917868	0.00000000
2.82140271	25.30932405	0.00000000	2.82140271	52.23949607	0.00000000
2.84637088	25.07174729	0.00000000	2.84637088	52.23786968	0.00000000
2.87133904	24.73292316	0.00000000	2.87133904	52.23634417	0.00000000
2.89630721	24.46510799	0.00000000	2.89630721	52.23439244	0.00000000
2.92127537	24.28171062	0.00000000	2.92127537	52.23557739	0.00000000
2.94624354	24.01693541	0.00000000	2.94624354	52.23357660	0.00000000
2.97121171	23.74143076	0.00000000	2.97121171	52.23098068	0.00000000
2.99617987	23.64871955	0.00000000	2.99617987	52.23341362	0.00000000
3.02114804	23.53151038	0.00000000	3.02114804	52.23470843	0.00000000
3.04611620	23.28158697	0.00000000	3.04611620	52.23195955	0.00000000
3.07108437	23.15308674	0.00000000	3.07108437	52.23284712	0.00000000
3.09605253	22.90094969	0.00000000	3.09605253	52.22811419	0.00000000
3.12102070	22.85041320	0.00000000	3.12102070	52.23117538	0.00000000
3.14598886	22.74845006	0.00000000	3.14598886	52.23061720	0.00000000
3.17095703	22.64261748	0.00000000	3.17095703	52.23381165	0.00000000
3.19592520	22.53913973	0.00000000	3.19592520	52.23256735	0.00000000
3.22089336	22.43280464	0.00000000	3.22089336	52.23232231	0.00000000
3.24586153	22.28545688	0.00000000	3.24586153	52.23272333	0.00000000
3.27082969	22.16546056	0.00000000	3.27082969	52.23141580	0.00000000
3.29579786	21.85782389	0.00000000	3.29579786	52.22415003	0.00000000
3.32076602	21.70357226	0.00000000	3.32076602	52.22618173	0.00000000
3.34573419	21.63904849	0.00000000	3.34573419	52.22377814	0.00000000
3.37070235	21.47570340	0.00000000	3.37070235	52.22726854	0.00000000
3.39567052	21.22008657	0.00000000	3.39567052	52.22521456	0.00000000
3.42063869	21.08977374	0.00000000	3.42063869	52.22633597	0.00000000
3.44560685	20.91543489	0.00000000	3.44560685	52.22452563	0.00000000
3.47057502	20.79755525	0.00000000	3.47057502	52.22780067	0.00000000
3.49554318	20.53376776	0.00000000	3.49554318	52.21754740	0.00000000
3.52051135	20.38993843	0.00000000	3.52051135	52.18990365	0.00000000
3.54547951	20.18933181	0.00000000	3.54547951	52.18262086	0.00000000
3.57044768	19.83175335	0.00000000	3.57044768	52.17404659	0.00000000
3.59541585	19.77906878	0.00000000	3.59541585	52.17485898	0.00000000
3.62038401	19.63094261	0.00000000	3.62038401	52.17822716	0.00000000
3.64535218	19.32016333	0.00000000	3.64535218	52.17080637	0.00000000
3.67032034	19.00216119	0.00000000	3.67032034	52.16507815	0.00000000
3.69528851	18.94951695	0.00000000	3.69528851	52.17099166	0.00000000
3.72025667	18.58729050	0.00000000	3.72025667	52.16651248	0.00000000
3.74522484	18.39101260	0.00000000	3.74522484	52.17267507	0.00000000
3.77019300	18.30858983	0.00000000	3.77019300	52.17953003	0.00000000
3.79516117	18.13966216	0.00000000	3.79516117	52.18173060	0.00000000
3.82012934	17.85429441	0.00000000	3.82012934	52.17592269	0.00000000
3.84509750	17.70275223	0.00000000	3.84509750	52.17341355	0.00000000
3.87006567	17.54489714	0.00000000	3.87006567	52.17066038	0.00000000
3.89503383	17.19742012	0.00000000	3.89503383	52.17078463	0.00000000
3.92000200	16.96554753	0.00000000	3.92000200	52.17947371	0.00000000
3.94497016	16.74219535	0.00000000	3.94497016	52.18216201	0.00000000
3.96993833	16.67290720	0.00000000	3.96993833	52.18730340	0.00000000
3.99490649	16.39071531	0.00000000	3.99490649	52.18310684	0.00000000
4.01987466	16.25304117	0.00000000	4.01987466	52.18989813	0.00000000
4.04484283	16.20657944	0.00000000	4.04484283	52.19255924	0.00000000
4.06981099	16.08655517	0.00000000	4.06981099	52.19081734	0.00000000
4.09477916	15.93227839	0.00000000	4.09477916	52.19073677	0.00000000
4.11974732	15.84069336	0.00000000	4.11974732	52.19142500	0.00000000
4.14471549	15.80159105	0.00000000	4.14471549	52.19480079	0.00000000
4.16968365	15.55369762	0.00000000	4.16968365	52.18911786	0.00000000
4.19465182	15.40029605	0.00000000	4.19465182	52.18724200	0.00000000
4.21961999	15.22925769	0.00000000	4.21961999	52.18003455	0.00000000
4.24458815	14.99767255	0.00000000	4.24458815	52.17619183	0.00000000
4.26955632	14.82820875	0.00000000	4.26955632	52.17872422	0.00000000
4.29452448	14.58388892	0.00000000	4.29452448	52.17921058	0.00000000
4.31949265	14.38404804	0.00000000	4.31949265	52.18020534	0.00000000
4.34446081	14.22952841	0.00000000	4.34446081	52.18763503	0.00000000
4.36942898	14.05001028	0.00000000	4.36942898	52.19004432	0.00000000
4.39439714	13.74791003	0.00000000	4.39439714	52.19190287	0.00000000
4.41936531	13.73935866	0.00000000	4.41936531	52.18807261	0.00000000
4.44433348	13.61567222	0.00000000	4.44433348	52.18447279	0.00000000
4.46930164	13.55836634	0.00000000	4.46930164	52.18369381	0.00000000
4.49426981	13.38544633	0.00000000	4.49426981	52.18431549	0.00000000
4.51923797	13.30801013	0.00000000	4.51923797	52.18867648	0.00000000
4.54420614	13.16577112	0.00000000	4.54420614	52.18985875	0.00000000
4.56917430	12.91314972	0.00000000	4.56917430	52.19277400	0.00000000
4.59414247	12.85933870	0.00000000	4.59414247	52.19067444	0.00000000
4.61911063	12.65818935	0.00000000	4.61911063	52.19281699	0.00000000
4.64407880	12.60856766	0.00000000	4.64407880	52.19421969	0.00000000
4.66904697	12.44461980	0.00000000	4.66904697	52.19705735	0.00000000
4.69401513	12.32224638	0.00000000	4.69401513	52.19345209	0.00000000
4.71898330	12.14143687	0.00000000	4.71898330	52.19315561	0.00000000
4.74395146	12.12688171	0.00000000	4.74395146	52.19219072	0.00000000
4.76891963	12.03462102	0.00000000	4.76891963	52.19359327	0.00000000
4.79388779	11.96859103	0.00000000	4.79388779	52.19239272	0.00000000
4.81885596	11.90724483	0.00000000	4.81885596	52.19284915	0.00000000
4.84382412	11.85455723	0.00000000	4.84382412	52.19405905	0.00000000
4.86879229	11.83362557	0.00000000	4.86879229	52.19226213	0.00000000
4.89376046	11.82662008	0.00000000	4.89376046	52.19563137	0.00000000
4.91872862	11.82446201	0.00000000	4.91872862	52.19380770	0.00000000
4.94369679	11.85096891	0.00000000	4.94369679	52.19093234	0.00000000
4.96866495	11.85263239	0.00000000	4.96866495	52.19139865	0.00000000
4.99363312	11.97410110	0.00000000	4.99363312	52.19287558	0.00000000
5.01860128	11.95612491	0.00000000	5.01860128	52.19146181	0.00000000
5.04356945	11.96337932	0.00000000	5.04356945	52.18966307	0.00000000
5.06853762	11.96877657	0.00000000	5.06853762	52.19050525	0.00000000
5.09350578	11.96060221	0.00000000	5.09350578	52.18795909	0.00000000
5.11847395	11.97444574	0.00000000	5.11847395	52.18972888	0.00000000
5.14344211	11.98319731	0.00000000	5.14344211	52.19368696	0.00000000
5.16841028	11.98980277	0.00000000	5.16841028	52.18981231	0.00000000
5.19337844	11.97752089	0.00000000	5.19337844	52.19076226	0.00000000
5.21834661	11.97699038	0.00000000	5.21834661	52.18936468	0.00000000
5.24331477	11.97141139	0.00000000	5.24331477	52.18833816	0.00000000
5.26828294	11.96228720	0.00000000	5.26828294	52.18838506	0.00000000
5.29325111	11.96463100	0.00000000	5.29325111	52.18774329	0.00000000
5.31821927	11.96500268	0.00000000	5.31821927	52.18644105	0.00000000
5.34318744	11.97298945	0.00000000	5.34318744	52.18585889	0.00000000
5.36815560	11.98290542	0.00000000	5.36815560	52.18100857	0.00000000
5.39312377	11.99341194	0.00000000	5.39312377	52.18139806	0.00000000
5.41809193	12.01786995	0.00000000	5.41809193	52.17498108	0.00000000
5.44306010	12.04523803	0.00000000	5.44306010	52.17368041	0.00000000
5.46802826	12.12986543	0.00000000	5.46802826	52.16924099	0.00000000
5.49299643	12.15571430	0.00000000	5.49299643	52.17022926	0.00000000
5.51796460	12.15812205	0.00000000	5.51796460	52.17049375	0.00000000
5.54293276	12.22018342	0.00000000	5.54293276	52.16110327	0.00000000
5.56790093	12.25574593	0.00000000	5.56790093	52.16484939	0.00000000
5.59286909	12.27894577	0.00000000	5.59286909	52.16471184	0.00000000
5.61783726	12.29270447	0.00000000	5.61783726	52.17143847	0.00000000
5.64280542	12.29604072	0.00000000	5.64280542	52.17606508	0.00000000
5.66777359	12.30415851	0.00000000	5.66777359	52.16506442	0.00000000
5.69274175	12.30948694	0.00000000	5.69274175	52.17326385	0.00000000
5.71770992	12.32433059	0.00000000	5.71770992	52.17549734	0.00000000
5.74267809	12.39359057	0.00000000	5.74267809	52.17451660	0.00000000
5.76764625	12.39775568	0.00000000	5.76764625	52.18124753	0.00000000
5.79261442	12.39876631	0.00000000	5.79261442	52.17433387	0.00000000
5.81758258	12.38857897	0.00000000	5.81758258	52.17933908	0.00000000
5.84255075	12.38085464	0.00000000	5.84255075	52.17900129	0.00000000
5.86751891	12.37355027	0.00000000	5.86751891	52.17989119	0.00000000
5.89248708	12.37601935	0.00000000	5.89248708	52.18187001	0.00000000
5.91745525	12.38067402	0.00000000	5.91745525	52.18345322	0.00000000
5.94242341	12.38178516	0.00000000	5.94242341	52.18696827	0.00000000
5.96739158	12.38689580	0.00000000	5.96739158	52.18852475	0.00000000
5.99235974	12.38417838	0.00000000	5.99235974	52.18893386	0.00000000
6.01732791	12.39319094	0.00000000	6.01732791	52.18821139	0.00000000
6.04229607	12.39122590	0.00000000	6.04229607	52.18898062	0.00000000
6.06726424	12.38970422	0.00000000	6.06726424	52.18924286	0.00000000
6.09223240	12.39837968	0.00000000	6.09223240	52.18864371	0.00000000
6.11720057	12.41460441	0.00000000	6.11720057	52.18653258	0.00000000
6.14216874	12.49473722	0.00000000	6.14216874	52.19170539	0.00000000
6.16713690	12.56575568	0.00000000	6.16713690	52.19074974	0.00000000
6.19210507	12.84258757	0.00000000	6.19210507	52.19044124	0.00000000
6.21707323	12.96359584	0.00000000	6.21707323	52.19078860	0.00000000
6.24204140	13.38743632	0.00000000	6.24204140	52.19288392	0.00000000
6.26700956	14.98884584	0.00000000	6.26700956	52.20343618	0.00000000
6.29197773	15.13477365	0.00000000	6.29197773	52.20138701	0.00000000
6.31694589	15.65504957	0.00000000	6.31694589	52.21035631	0.00000000
6.34191406	16.26595259	0.00000000	6.34191406	52.22731452	0.00000000
6.36688223	18.44435939	0.00000000	6.36688223	52.24512606	0.00000000
6.39185039	19.02657138	0.00000000	6.39185039	52.24576034	0.00000000
6.41681856	19.74708744	0.00000000	6.41681856	52.24607205	0.00000000
6.44178672	20.80629670	0.00000000	6.44178672	52.24790027	0.00000000
6.46675489	21.31583811	0.00000000	6.46675489	52.24817985	0.00000000
6.49172305	23.42445784	0.00000000	6.49172305	52.24514214	0.00000000
6.51669122	19.42473602	0.00000000	6.51669122	52.24328465	0.00000000
6.54165938	20.68212027	0.00000000	6.54165938	52.24283942	0.00000000
6.56662755	21.03943690	0.00000000	6.56662755	52.24342808	0.00000000
6.59159572	21.82579752	0.00000000	6.59159572	52.24297488	0.00000000
6.61656388	23.05528356	0.00000000	6.61656388	52.24093593	0.00000000
6.64153205	23.48432754	0.00000000	6.64153205	52.23980927	0.00000000
6.66650021	23.69950960	0.00000000	6.66650021	52.23937002	0.00000000
6.69146838	23.95693599	0.00000000	6.69146838	52.23712550	0.00000000
6.71643654	24.77145950	0.00000000	6.71643654	52.23239135	0.00000000
6.74140471	25.04296733	0.00000000	6.74140471	52.23056352	0.00000000
6.76637288	25.62954747	0.00000000	6.76637288	52.23132872	0.00000000
6.79134104	25.80116506	0.00000000	6.79134104	52.23017808	0.00000000
6.81630921	26.24429049	0.00000000	6.81630921	52.22988479	0.00000000
6.84127737	26.73098038	0.00000000	6.84127737	52.22360451	0.00000000
6.86624554	27.11645990	0.00000000	6.86624554	52.22109445	0.00000000
6.89121370	27.70304003	0.00000000	6.89121370	52.21418962	0.00000000
6.91618187	28.30370161	0.00000000	6.91618187	52.21595174	0.00000000
