Fasc_dist			mass_A		
t	x	y	t	x	y
0.00000000000	18.25609365000	1.63187450900	0.00000000000	16.63696356000	8.51896137800
0.05961251863	18.33086042000	1.62435308500	0.05961251863	16.63600097000	8.51901814300
0.11922503730	18.41453368000	1.61585096700	0.11922503730	16.63497632000	8.51924669200
0.17883755590	18.51718107000	1.60714810100	0.17883755590	16.63458801000	8.51917141900
0.23845007450	18.56109036000	1.59885268400	0.23845007450	16.63440356000	8.51923467500
0.29806259310	18.63373836000	1.59013088500	0.29806259310	16.63410875000	8.51925582300
0.35767511180	18.67946096000	1.58724351600	0.35767511180	16.63456231000	8.51952648600
0.41728763040	18.71336018000	1.58355033200	0.41728763040	16.63431057000	8.51948063900
0.47690014900	18.78099567000	1.57727932100	0.47690014900	16.63361145000	8.51921644800
0.53651266770	18.80880562000	1.57634455600	0.53651266770	16.63326032000	8.51953040800
0.59612518630	18.84537514000	1.57428660000	0.59612518630	16.63419553000	8.51987831400
0.65573770490	18.89575583000	1.57026974900	0.65573770490	16.63585885000	8.51947044900
0.71535022350	18.96055720000	1.56259343900	0.71535022350	16.63493765000	8.51954346200
0.77496274220	19.00797242000	1.55891535900	0.77496274220	16.63534642000	8.51940127900
0.83457526080	19.07873945000	1.55102215900	0.83457526080	16.63529978000	8.51973850800
0.89418777940	19.16229222000	1.54330035600	0.89418777940	16.63551920000	8.51965417600
0.95380029810	19.26010140000	1.53516374300	0.95380029810	16.63736115000	8.51970022300
1.01341281700	19.29370423000	1.53241110300	1.01341281700	16.63789301000	8.51974274700
1.07302533500	19.31160274000	1.53032488900	1.07302533500	16.63668862000	8.51986561900
1.13263785400	19.34015298000	1.52940853600	1.13263785400	16.63612236000	8.51967077200
1.19225037300	19.43523169000	1.52070320900	1.19225037300	16.63626842000	8.51973740000
1.25186289100	19.49715782000	1.51525947800	1.25186289100	16.63638895000	8.51963987500
1.31147541000	19.59571349000	1.50425954800	1.31147541000	16.63851881000	8.51929786700
1.37108792800	19.70651048000	1.49438063800	1.37108792800	16.63739702000	8.51911109900
1.43070044700	19.76565637000	1.48625031600	1.43070044700	16.63736614000	8.51904649100
1.49031296600	19.86974396000	1.47721366600	1.49031296600	16.63748735000	8.51903411600
1.54992548400	19.91316855000	1.47305196000	1.54992548400	16.63878691000	8.51889051300
1.60953800300	20.00775863000	1.46471118500	1.60953800300	16.63796887000	8.51886344700
1.66915052200	20.03264494000	1.46288549900	1.66915052200	16.63780433000	8.51904564000
1.72876304000	20.14849422000	1.45249671400	1.72876304000	16.63723311000	8.51878872700
1.78837555900	20.20186419000	1.44578581800	1.78837555900	16.63733650000	8.51903008000
1.84798807700	20.28929263000	1.43742351000	1.84798807700	16.63786095000	8.51892214000
1.90760059600	20.33632636000	1.43279652800	1.90760059600	16.63919583000	8.51855209900
1.96721311500	20.39469544000	1.42771564400	1.96721311500	16.63709471000	8.51896201500
2.02682563300	20.47636905000	1.42005588200	2.02682563300	16.63694837000	8.51901126900
2.08643815200	20.51182881000	1.41591552700	2.08643815200	16.63741709000	8.51904076600
2.14605067100	20.59316558000	1.40875039300	2.14605067100	16.63825245000	8.51879427400
2.20566318900	20.61017094000	1.40794275500	2.20566318900	16.63650789000	8.51909837800
2.26527570800	20.66533252000	1.40192853300	2.26527570800	16.63576176000	8.51909076900
2.32488822700	20.75035187000	1.39535604500	2.32488822700	16.63563122000	8.51905379700
2.38450074500	20.81384274000	1.38768964900	2.38450074500	16.63751837000	8.51882197600
2.44411326400	20.91231987000	1.38083962100	2.44411326400	16.63726526000	8.51885203900
2.50372578200	20.94321024000	1.37652205000	2.50372578200	16.63850031000	8.51855580500
2.56333830100	20.95218410000	1.37537675900	2.56333830100	16.63593878000	8.51893013900
2.62295082000	21.04042503000	1.36824087300	2.62295082000	16.63680082000	8.51870562600
2.68256333800	21.07556241000	1.36525918600	2.68256333800	16.63539969000	8.51891836800
2.74217585700	21.13636953000	1.35878268500	2.74217585700	16.63781821000	8.51872848100
2.80178837600	21.21441486000	1.35262484600	2.80178837600	16.63589612000	8.51890085000
2.86140089400	21.24297605000	1.34955453300	2.86140089400	16.63494362000	8.51886817700
2.92101341300	21.30759185000	1.34429145700	2.92101341300	16.63397015000	8.51896060200
2.98062593100	21.33755494000	1.34253095900	2.98062593100	16.63273394000	8.51915460500
3.04023845000	21.38179116000	1.33674162800	3.04023845000	16.63311709000	8.51897195300
3.09985096900	21.42373484000	1.33254926500	3.09985096900	16.63212679000	8.51922251100
3.15946348700	21.51407493000	1.32180289300	3.15946348700	16.63403097000	8.51895883100
3.21907600600	21.53791156000	1.31914271700	3.21907600600	16.63410945000	8.51899392800
3.27868852500	21.58066612000	1.31591105900	3.27868852500	16.63440282000	8.51910590400
3.33830104300	21.66560718000	1.30802994800	3.33830104300	16.63429100000	8.51931946500
3.39791356200	21.70358786000	1.30609536100	3.39791356200	16.63495732000	8.51922570000
3.45752608000	21.75005052000	1.30125581800	3.45752608000	16.63383282000	8.51925741400
3.51713859900	21.80660966000	1.29581144600	3.51713859900	16.63342861000	8.51909980700
3.57675111800	21.86770239000	1.29049826000	3.57675111800	16.63411133000	8.51921668600
3.63636363600	21.94736118000	1.28219070400	3.63636363600	16.63529472000	8.51912984900
3.69597615500	21.99657614000	1.27648268900	3.69597615500	16.63452527000	8.51927269200
3.75558867400	22.05000737000	1.27245444400	3.75558867400	16.63418285000	8.51917798000
3.81520119200	22.12148278000	1.26514678200	3.81520119200	16.63459409000	8.51913772800
3.87481371100	22.19717762000	1.25795177900	3.87481371100	16.63445717000	8.51924003900
3.93442623000	22.21660749000	1.25601730500	3.93442623000	16.63523477000	8.51935162200
3.99403874800	22.27313397000	1.25007581600	3.99403874800	16.63484775000	8.51934029300
4.05365126700	22.30001307000	1.24871738700	4.05365126700	16.63407316000	8.51947836200
4.11326378500	22.35760092000	1.24418245900	4.11326378500	16.63480776000	8.51934944500
4.17287630400	22.39308102000	1.24154854000	4.17287630400	16.63392648000	8.51954640300
4.23248882300	22.43682126000	1.23687947600	4.23248882300	16.63429068000	8.51950239200
4.29210134100	22.47114963000	1.23448429600	4.29210134100	16.63418388000	8.51950191300
4.35171386000	22.48522866000	1.23378559900	4.35171386000	16.63387941000	8.51967671700
4.41132637900	22.51000954000	1.22948592000	4.41132637900	16.63289455000	8.51978258200
4.47093889700	22.60230825000	1.22271021500	4.47093889700	16.63397699000	8.51950271400
4.53055141600	22.64312585000	1.21657288100	4.53055141600	16.63470228000	8.51965641500
4.59016393400	22.65688640000	1.21410092700	4.59016393400	16.63347214000	8.51971356000
4.64977645300	22.67510674000	1.21369023400	4.64977645300	16.63527486000	8.51927637200
4.70938897200	22.75615972000	1.20669518800	4.70938897200	16.63513466000	8.51927583800
4.76900149000	22.81330970000	1.19928663700	4.76900149000	16.63544297000	8.51924522900
4.82861400900	22.87385670000	1.19441724900	4.82861400900	16.63525272000	8.51933270300
4.88822652800	22.93321724000	1.18877080600	4.88822652800	16.63575298000	8.51920843400
4.94783904600	22.98830441000	1.18459829100	4.94783904600	16.63507277000	8.51915110300
5.00745156500	23.06337551000	1.17698860300	5.00745156500	16.63488220000	8.51896494900
5.06706408300	23.17627831000	1.16506041000	5.06706408300	16.63601136000	8.51882902300
5.12667660200	23.24829276000	1.15863675700	5.12667660200	16.63580780000	8.51889523400
5.18628912100	23.26002104000	1.15800576000	5.18628912100	16.63542732000	8.51893277400
5.24590163900	23.26283196000	1.15740948400	5.24590163900	16.63644541000	8.51883601000
5.30551415800	23.29502613000	1.15440160200	5.30551415800	16.63498992000	8.51898783100
5.36512667700	23.33486616000	1.14995137400	5.36512667700	16.63500331000	8.51897797600
5.42473919500	23.35584100000	1.14904842700	5.42473919500	16.63467757000	8.51917345400
5.48435171400	23.39542408000	1.14493095700	5.48435171400	16.63479168000	8.51917650500
5.54396423200	23.41092674000	1.14447694700	5.54396423200	16.63457397000	8.51910852000
5.60357675100	23.41005221000	1.14312784700	5.60357675100	16.63382729000	8.51927646100
5.66318927000	23.41385688000	1.14497187300	5.66318927000	16.63509394000	8.51893759700
5.72280178800	23.46638524000	1.13972603900	5.72280178800	16.63501849000	8.51900778800
