mass_B			ExtMarker		
t	x	y	t	x	y
0	28.66620391	0	0	36.44236869	0
0.024005569	28.66618929	0	0.024005569	36.44154139	0
0.048011139	28.66646487	0	0.048011139	36.44245473	0
0.072016708	28.66506493	0	0.072016708	36.44251838	0
0.096022277	28.66585825	0	0.096022277	36.44292638	0
0.120027847	28.66923594	0	0.120027847	36.44298419	0
0.144033416	28.66771337	0	0.144033416	36.44270882	0
0.168038985	28.66795116	0	0.168038985	36.44246103	0
0.192044554	28.66520674	0	0.192044554	36.4418401	0
0.216050124	28.66458288	0	0.216050124	36.44174328	0
0.240055693	28.66226126	0	0.240055693	36.44163681	0
0.264061262	28.66426064	0	0.264061262	36.44189266	0
0.288066832	28.66303812	0	0.288066832	36.4417297	0
0.312072401	28.66430687	0	0.312072401	36.44206271	0
0.33607797	28.663145	0	0.33607797	36.4425745	0
0.360083539	28.66453194	0	0.360083539	36.44226403	0
0.384089109	28.66429722	0	0.384089109	36.44184926	0
0.408094678	28.66426192	0	0.408094678	36.4407442	0
0.432100247	28.66495503	0	0.432100247	36.44226792	0
0.456105817	28.66452499	0	0.456105817	36.44146096	0
0.480111386	28.66444755	0	0.480111386	36.44236601	0
0.504116955	28.66311055	0	0.504116955	36.44177098	0
0.528122524	28.66637097	0	0.528122524	36.44239179	0
0.552128094	28.6648127	0	0.552128094	36.44125601	0
0.576133663	28.66400831	0	0.576133663	36.44202111	0
0.600139232	28.66607077	0	0.600139232	36.44233047	0
0.624144802	28.66640768	0	0.624144802	36.44152992	0
0.648150371	28.66483546	0	0.648150371	36.4416204	0
0.67215594	28.66614196	0	0.67215594	36.44188178	0
0.69616151	28.66545252	0	0.69616151	36.44149349	0
0.720167079	28.66668276	0	0.720167079	36.44256935	0
0.744172648	28.66643081	0	0.744172648	36.44158246	0
0.768178217	28.66803996	0	0.768178217	36.44196738	0
0.792183787	28.66535912	0	0.792183787	36.4415111	0
0.816189356	28.66674527	0	0.816189356	36.44239063	0
0.840194925	28.66527643	0	0.840194925	36.44189244	0
0.864200495	28.6655017	0	0.864200495	36.44169098	0
0.888206064	28.66492602	0	0.888206064	36.44179852	0
0.912211633	28.66320331	0	0.912211633	36.44181202	0
0.936217202	28.66410335	0	0.936217202	36.44196851	0
0.960222772	28.66272349	0	0.960222772	36.44162797	0
0.984228341	28.66386876	0	0.984228341	36.44212234	0
1.00823391	28.66361158	0	1.00823391	36.44145358	0
1.03223948	28.66428955	0	1.03223948	36.4415323	0
1.056245049	28.66507107	0	1.056245049	36.44261319	0
