"Time,s"	"LT MED. GASTRO,uV"	"RT MED. GASTRO,uV"	"LT LAT. GASTRO,uV"	"RT LAT. GASTRO,uV"	"LT SOLEUS,uV"	"RT SOLEUS,uV"	"LT TIB.ANT.,uV"	"RT TIB.ANT.,uV"	"2D GONIOMETER,deg"	"CN ANGLE,mV"	"CN TORQUE,mV"	"CN velocity,mV"	"CN DIRECTION,mV"	"Force Achilles machine,V"	"Trigger,mV"		
0.0353	-0.934449	0.0648936	0.335877	0.0935807	1.42675	-0.0414982	0.604232	0.169061	0.615196	-12.6646	-11.7491	-12.8175	-12.6648	-0.00720008	-57.6782		
0.036	-0.934449	0.370073	0.335877	0.39877	0.494995	0.263671	0.604232	0.169061	0.615196	-12.6646	-11.5965	-13.1225	-12.5123	-0.00746096	-58.7463		
0.0367	-0.934449	0.0648936	-0.298557	0.0935807	0.203822	-0.0414982	-0.0183101	-0.136106	0.615196	-12.2069	-10.9863	-12.97	-12.5123	-0.00808705	-58.7463		
0.0373	-0.934449	-0.240265	-0.597115	-0.211588	-0.727934	-0.346687	-0.0183101	-0.136106	0.615196	-12.0544	-11.2914	-12.665	-12.5123	-0.00793053	-57.9834		
0.038	-1.21132	0.0648936	-0.597115	0.0935807	-1.01911	-0.0414982	-0.0183101	0.169061	0.609108	-12.3595	-11.9021	-12.8175	-12.5123	-0.00688704	-57.6782		
0.0387	-1.83429	-0.240265	-0.895672	0.0935807	-1.63057	-0.0414982	-0.311271	-0.136106	0.615196	-12.8176	-12.0546	-13.1225	-12.5123	-0.00688704	-57.8308		
0.0393	-1.52281	-0.545444	-1.53011	-0.211588	-1.95086	-0.346687	-0.0183101	-0.441288	0.621283	-12.9701	-12.2072	-13.2751	-12.9698	-0.00793053	-58.2886		
0.04	-0.311483	0.0648936	-1.19423	0.0935807	-1.3394	0.263671	-0.0183101	0.169061	0.615196	-12.9701	-12.3597	-13.5805	-13.1224	-0.00793053	-57.8308		
0.0407	0.311483	0.370073	-0.895672	0.39877	-0.727934	0.263671	-0.0183101	0.169061	0.621283	-12.9701	-12.5123	-13.5805	-12.9698	-0.00746096	-58.136		
0.0413	-0.934449	-0.240265	-1.53011	-0.211588	-1.01911	-0.0414982	-0.0183101	-0.441288	0.621283	-12.8176	-12.3597	-13.733	-13.1224	-0.007774	-58.4412		
0.042	-1.21132	0.0648936	-0.895672	0.0935807	-1.3394	0.263671	-0.311271	-0.136106	0.621283	-12.2069	-11.7491	-13.5805	-13.2753	-0.007774	-58.136		
0.0427	-0.622966	0.370073	-0.298557	0.0935807	-1.01911	0.263671	0.292961	0.169061	0.615196	-12.0544	-11.5965	-13.2751	-12.9698	-0.00735661	-57.8308		
0.0433	-1.21132	-0.240265	-0.597115	-0.211588	-0.727934	-0.346687	-0.0183101	-0.136106	0.615196	-12.512	-11.7491	-13.2751	-12.8173	-0.00720008	-57.9834		
0.044	-0.934449	-0.240265	-0.895672	0.0935807	-1.3394	-0.0414982	-0.622543	-0.136106	0.615196	-12.6646	-11.9021	-13.2751	-12.8173	-0.00735661	-58.2886		
0.0447	-0.311483	0.0648936	-0.597115	0.39877	-1.01911	0.263671	-0.0183101	0.169061	0.621283	-12.8176	-11.9021	-13.2751	-12.9698	-0.00735661	-58.2886		
0.0453	-0.311483	0.0648936	-0.597115	0.0935807	-0.727934	0.263671	-0.0183101	-0.136106	0.615196	-12.9701	-12.0546	-12.97	-12.6648	-0.00761748	-58.5938		
0.046	-0.622966	0.0648936	-0.895672	0.0935807	-1.01911	-0.346687	-0.622543	-0.136106	0.615196	-12.512	-11.7491	-12.665	-11.9018	-0.00761748	-59.0515		
0.0467	-1.21132	0.0648936	-1.19423	0.0935807	-0.407643	-0.0414982	-0.933814	-0.136106	0.621283	-12.0544	-11.2914	-12.97	-12.2068	-0.00735661	-58.2886		
0.0473	-1.83429	0.0648936	-1.53011	0.0935807	0.494995	-0.0414982	-0.933814	0.169061	0.615196	-12.3595	-11.5965	-13.4276	-12.8173	-0.00704356	-57.6782		
0.048	-1.52281	0.0648936	-1.53011	-0.211588	0.494995	-0.0414982	-0.933814	-0.136106	0.621283	-12.3595	-12.0546	-13.4276	-12.6648	-0.00673051	-57.9834		
0.0487	-1.83429	-0.240265	-0.895672	-0.211588	-0.116469	-0.346687	-1.53805	-0.441288	0.621283	-11.9018	-11.444	-13.4276	-12.8173	-0.00688704	-57.8308		
0.0493	-1.21132	-0.240265	-0.298557	-0.211588	-0.407643	-0.346687	-1.22678	-0.136106	0.615196	-11.5967	-10.9863	-13.1225	-12.9698	-0.00720008	-57.6782		
0.05	0	0.0648936	0	0.0935807	-1.01911	-0.0414982	0.604232	-0.136106	0.621283	-11.5967	-11.1389	-12.97	-12.8173	-0.00746096	-57.8308		
0.0507	0	0.0648936	0.634434	-0.211588	-1.63057	-0.0414982	0.897194	0.169061	0.615196	-11.7493	-11.1389	-12.665	-12.5123	-0.00704356	-57.8308		
0.0513	-0.311483	0.0648936	0.932992	0.0935807	-1.95086	-0.0414982	-0.622543	0.169061	0.615196	-12.3595	-11.5965	-13.1225	-12.5123	-0.00657399	-57.9834		
0.052	0	0.0648936	0.634434	0.0935807	-1.63057	-0.0414982	-0.622543	0.169061	0.621283	-12.6646	-11.9021	-13.2751	-12.6648	-0.00704356	-58.5938		
0.0527	0.588357	0.0648936	0.634434	0.0935807	-1.3394	-0.0414982	0.292961	0.169061	0.621283	-12.6646	-11.5965	-12.97	-12.6648	-0.00746096	-58.5938		
0.0533	0.89984	0.0648936	0.335877	-0.211588	-0.727934	-0.0414982	1.20846	0.169061	0.615196	-12.3595	-11.9021	-13.2751	-12.9698	-0.00720008	-57.9834		
0.054	0.89984	0.0648936	0	0.0935807	0.203822	-0.0414982	2.12397	0.169061	0.621283	-12.3595	-12.3597	-13.5805	-12.9698	-0.00641747	-57.8308		
0.0547	0.311483	0.0648936	-0.298557	0.0935807	1.10646	0.263671	1.8127	0.169061	0.615196	-12.8176	-11.9021	-12.97	-12.2068	-0.00657399	-58.7463		
0.0553	-0.311483	0.0648936	-0.597115	-0.211588	1.42675	-0.0414982	1.20846	-0.136106	0.609108	-12.512	-11.2914	-12.207	-12.2068	-0.00746096	-58.8989		
0.056	-0.311483	-0.240265	-0.895672	-0.211588	1.42675	-0.0414982	0.897194	-0.136106	0.609108	-11.7493	-11.2914	-12.207	-12.8173	-0.00761748	-58.136		
0.0567	-0.311483	-0.240265	-0.298557	-0.211588	2.03822	-0.0414982	0.292961	-0.136106	0.621283	-11.9018	-11.5965	-13.1225	-13.1224	-0.00746096	-57.8308		
0.0573	-0.311483	-0.240265	0	-0.211588	2.94085	-0.0414982	0.292961	-0.136106	0.621283	-12.2069	-11.5965	-13.4276	-13.1224	-0.00761748	-57.9834		
0.058	0.311483	0.0648936	-0.298557	0.0935807	1.71792	-0.0414982	0.292961	-0.136106	0.621283	-12.2069	-11.444	-13.1225	-13.1224	-0.00746096	-57.5256		
0.0587	0.311483	0.0648936	-0.895672	-0.211588	-1.3394	-0.0414982	-0.311271	-0.136106	0.615196	-12.512	-12.0546	-13.4276	-12.9698	-0.00720008	-57.9834		
0.0593	0	0.0648936	-1.19423	-0.211588	-2.8535	-0.0414982	-0.311271	-0.136106	0.615196	-13.1227	-12.2072	-13.1225	-12.5123	-0.00746096	-59.2041		
0.06	-0.311483	0.0648936	-1.19423	0.0935807	-2.8535	-0.0414982	0.292961	0.169061	0.615196	-12.8176	-11.7491	-12.3595	-12.2068	-0.007774	-59.0515		
0.0607	-0.311483	0.0648936	-0.597115	0.0935807	-3.46497	-0.0414982	-0.0183101	-0.136106	0.621283	-12.512	-11.7491	-12.97	-12.5123	-0.00735661	-58.2886		
0.0613	0	-0.240265	-0.298557	-0.211588	-3.46497	-0.0414982	-0.0183101	-0.136106	0.621283	-12.6646	-11.9021	-13.5805	-12.8173	-0.00704356	-58.4412		
