mass_B			mass_A		
t	x	y	t	x	y
0.00000000000000	-10.43043226000000	-18.17451062000000	0.00000000000000	-25.13555849000000	-22.47200380000000
0.05359056806000	-10.42692034000000	-18.17279054000000	0.05359056806000	-25.13417456000000	-22.47129883000000
0.10718113610000	-10.42884577000000	-18.17301187000000	0.10718113610000	-25.13431525000000	-22.47176134000000
0.16077170420000	-10.43016906000000	-18.17319312000000	0.16077170420000	-25.13526793000000	-22.47154905000000
0.21436227220000	-10.43127475000000	-18.17304169000000	0.21436227220000	-25.13505504000000	-22.47172285000000
0.26795284030000	-10.43405661000000	-18.17340143000000	0.26795284030000	-25.13502223000000	-22.47158576000000
0.32154340840000	-10.43531429000000	-18.17314553000000	0.32154340840000	-25.13596970000000	-22.47178237000000
0.37513397640000	-10.43956157000000	-18.17297835000000	0.37513397640000	-25.13571706000000	-22.47172710000000
0.42872454450000	-10.44761854000000	-18.17335774000000	0.42872454450000	-25.13597739000000	-22.47182336000000
0.48231511250000	-10.45280562000000	-18.17364691000000	0.48231511250000	-25.13646420000000	-22.47174568000000
0.53590568060000	-10.43297130000000	-18.17392932000000	0.53590568060000	-25.13549291000000	-22.47199972000000
0.58949624870000	-10.42672356000000	-18.17364163000000	0.58949624870000	-25.13593845000000	-22.47202070000000
0.64308681670000	-10.42033283000000	-18.17472170000000	0.64308681670000	-25.13369399000000	-22.47163120000000
0.69667738480000	-10.42555363000000	-18.17409306000000	0.69667738480000	-25.13478398000000	-22.47175541000000
0.75026795280000	-10.42889009000000	-18.17405025000000	0.75026795280000	-25.13442310000000	-22.47179523000000
0.80385852090000	-10.42807247000000	-18.17291863000000	0.80385852090000	-25.13337235000000	-22.47165749000000
0.85744908900000	-10.43846393000000	-18.17257767000000	0.85744908900000	-25.13574272000000	-22.47201926000000
0.91103965700000	-10.43313884000000	-18.17222856000000	0.91103965700000	-25.13527704000000	-22.47180223000000
0.96463022510000	-10.43494555000000	-18.17245167000000	0.96463022510000	-25.13560420000000	-22.47212257000000
1.01822079300000	-10.43983206000000	-18.17294822000000	1.01822079300000	-25.13620436000000	-22.47179089000000
1.07181136100000	-10.43428716000000	-18.17258095000000	1.07181136100000	-25.13526938000000	-22.47185998000000
1.12540192900000	-10.44533891000000	-18.17371875000000	1.12540192900000	-25.13598882000000	-22.47211048000000
1.17899249700000	-10.44584113000000	-18.17366610000000	1.17899249700000	-25.13555843000000	-22.47173222000000
1.23258306500000	-10.44002819000000	-18.17410863000000	1.23258306500000	-25.13601284000000	-22.47191289000000
1.28617363300000	-10.44963369000000	-18.17362622000000	1.28617363300000	-25.13597936000000	-22.47185175000000
1.33976420200000	-10.44047945000000	-18.17362255000000	1.33976420200000	-25.13592367000000	-22.47220583000000
1.39335477000000	-10.43288340000000	-18.17220601000000	1.39335477000000	-25.13588995000000	-22.47189569000000
1.44694533800000	-10.42489684000000	-18.17327242000000	1.44694533800000	-25.13580870000000	-22.47207341000000
1.50053590600000	-10.43330599000000	-18.17260828000000	1.50053590600000	-25.13506511000000	-22.47219156000000
1.55412647400000	-10.43109292000000	-18.17299326000000	1.55412647400000	-25.13503096000000	-22.47210872000000
1.60771704200000	-10.43423316000000	-18.17340085000000	1.60771704200000	-25.13693996000000	-22.47215690000000
1.66130761000000	-10.42877177000000	-18.17349368000000	1.66130761000000	-25.13561719000000	-22.47202326000000
1.71489817800000	-10.43345739000000	-18.17363667000000	1.71489817800000	-25.13598341000000	-22.47196651000000
1.76848874600000	-10.42755548000000	-18.17418759000000	1.76848874600000	-25.13531204000000	-22.47207919000000
1.82207931400000	-10.43149767000000	-18.17397805000000	1.82207931400000	-25.13542561000000	-22.47215232000000
1.87566988200000	-10.43321949000000	-18.17347208000000	1.87566988200000	-25.13479806000000	-22.47194485000000
1.92926045000000	-10.43065098000000	-18.17374435000000	1.92926045000000	-25.13521909000000	-22.47186281000000
1.98285101800000	-10.43489776000000	-18.17422833000000	1.98285101800000	-25.13520175000000	-22.47214460000000
2.03644158600000	-10.43876613000000	-18.17437019000000	2.03644158600000	-25.13580116000000	-22.47218679000000
2.09003215400000	-10.44770547000000	-18.17406096000000	2.09003215400000	-25.13599525000000	-22.47214557000000
2.14362272200000	-10.43945982000000	-18.17479725000000	2.14362272200000	-25.13619241000000	-22.47225204000000
2.19721329000000	-10.43930800000000	-18.17422557000000	2.19721329000000	-25.13593085000000	-22.47204633000000
2.25080385900000	-10.43597563000000	-18.17412339000000	2.25080385900000	-25.13560771000000	-22.47213835000000
2.30439442700000	-10.43510051000000	-18.17375935000000	2.30439442700000	-25.13541641000000	-22.47235360000000
2.35798499500000	-10.42481050000000	-18.17427872000000	2.35798499500000	-25.13517086000000	-22.47196537000000
2.41157556300000	-10.41894137000000	-18.17401595000000	2.41157556300000	-25.13423378000000	-22.47190086000000
2.46516613100000	-10.41810228000000	-18.17373766000000	2.46516613100000	-25.13350565000000	-22.47180849000000
2.51875669900000	-10.43000631000000	-18.17424570000000	2.51875669900000	-25.13568191000000	-22.47207795000000
2.57234726700000	-10.42738698000000	-18.17348643000000	2.57234726700000	-25.13485735000000	-22.47217704000000
2.62593783500000	-10.42744981000000	-18.17387340000000	2.62593783500000	-25.13499784000000	-22.47188134000000
2.67952840300000	-10.42793578000000	-18.17387763000000	2.67952840300000	-25.13474120000000	-22.47213614000000
2.73311897100000	-10.42891872000000	-18.17383750000000	2.73311897100000	-25.13564098000000	-22.47198458000000
2.78670953900000	-10.42250002000000	-18.17388715000000	2.78670953900000	-25.13363442000000	-22.47219918000000
2.84030010700000	-10.42364848000000	-18.17360778000000	2.84030010700000	-25.13356454000000	-22.47219509000000
2.89389067500000	-10.42872763000000	-18.17418575000000	2.89389067500000	-25.13440291000000	-22.47215706000000
2.94748124300000	-10.43889547000000	-18.17416654000000	2.94748124300000	-25.13570556000000	-22.47207201000000
3.00107181100000	-10.42897303000000	-18.17436000000000	3.00107181100000	-25.13526119000000	-22.47236074000000
3.05466237900000	-10.42174598000000	-18.17452786000000	3.05466237900000	-25.13407165000000	-22.47191808000000
3.10825294700000	-10.42375794000000	-18.17415641000000	3.10825294700000	-25.13404606000000	-22.47205035000000
3.16184351600000	-10.42551671000000	-18.17437585000000	3.16184351600000	-25.13435792000000	-22.47180940000000
3.21543408400000	-10.41847163000000	-18.17415661000000	3.21543408400000	-25.13408118000000	-22.47203204000000
3.26902465200000	-10.42048584000000	-18.17439765000000	3.26902465200000	-25.13390189000000	-22.47176672000000
3.32261522000000	-10.42627830000000	-18.17526938000000	3.32261522000000	-25.13379006000000	-22.47212214000000
3.37620578800000	-10.42330638000000	-18.17586922000000	3.37620578800000	-25.13353198000000	-22.47171434000000
3.42979635600000	-10.42905242000000	-18.17532265000000	3.42979635600000	-25.13401825000000	-22.47177061000000
3.48338692400000	-10.43487696000000	-18.17694513000000	3.48338692400000	-25.13277078000000	-22.47181962000000
3.53697749200000	-10.43212854000000	-18.17737966000000	3.53697749200000	-25.13121292000000	-22.47191424000000
3.59056806000000	-10.43053676000000	-18.17653476000000	3.59056806000000	-25.13377375000000	-22.47173557000000
3.64415862800000	-10.42434909000000	-18.17744108000000	3.64415862800000	-25.13158281000000	-22.47170805000000
3.69774919600000	-10.42790840000000	-18.17541180000000	3.69774919600000	-25.13156335000000	-22.47200249000000
3.75133976400000	-10.43152266000000	-18.17594210000000	3.75133976400000	-25.13282539000000	-22.47154245000000
3.80493033200000	-10.44104362000000	-18.17510804000000	3.80493033200000	-25.13420993000000	-22.47191787000000
3.85852090000000	-10.44104431000000	-18.17534713000000	3.85852090000000	-25.13475256000000	-22.47221682000000
3.91211146800000	-10.42820328000000	-18.17549321000000	3.91211146800000	-25.13204931000000	-22.47176368000000
3.96570203600000	-10.42000333000000	-18.17548603000000	3.96570203600000	-25.13309136000000	-22.47194121000000
4.01929260500000	-10.41996428000000	-18.17458373000000	4.01929260500000	-25.13172503000000	-22.47181318000000
4.07288317300000	-10.42723784000000	-18.17447043000000	4.07288317300000	-25.13258419000000	-22.47223169000000
4.12647374100000	-10.42576497000000	-18.17532961000000	4.12647374100000	-25.13385828000000	-22.47160413000000
4.18006430900000	-10.42918805000000	-18.17467805000000	4.18006430900000	-25.13326180000000	-22.47181940000000
4.23365487700000	-10.43215985000000	-18.17430002000000	4.23365487700000	-25.13489347000000	-22.47214557000000
4.28724544500000	-10.43121598000000	-18.17394108000000	4.28724544500000	-25.13476433000000	-22.47206003000000
4.34083601300000	-10.42846272000000	-18.17455027000000	4.34083601300000	-25.13550847000000	-22.47206616000000
4.39442658100000	-10.42277396000000	-18.17444168000000	4.39442658100000	-25.13402985000000	-22.47186441000000
4.44801714900000	-10.42478625000000	-18.17479438000000	4.44801714900000	-25.13488199000000	-22.47201548000000
4.50160771700000	-10.42633083000000	-18.17463189000000	4.50160771700000	-25.13408637000000	-22.47181107000000
4.55519828500000	-10.43320441000000	-18.17451352000000	4.55519828500000	-25.13471236000000	-22.47187181000000
4.60878885300000	-10.43370169000000	-18.17433494000000	4.60878885300000	-25.13533982000000	-22.47185881000000
4.66237942100000	-10.42809313000000	-18.17474454000000	4.66237942100000	-25.13486638000000	-22.47196933000000
4.71596998900000	-10.43264001000000	-18.17464139000000	4.71596998900000	-25.13413657000000	-22.47183542000000
4.76956055700000	-10.43166138000000	-18.17492586000000	4.76956055700000	-25.13431764000000	-22.47190087000000
4.82315112500000	-10.43263206000000	-18.17486205000000	4.82315112500000	-25.13455060000000	-22.47216359000000
4.87674169300000	-10.43778293000000	-18.17462281000000	4.87674169300000	-25.13500883000000	-22.47234870000000
4.93033226200000	-10.43818971000000	-18.17442524000000	4.93033226200000	-25.13438641000000	-22.47196610000000
4.98392283000000	-10.43432147000000	-18.17542944000000	4.98392283000000	-25.13433799000000	-22.47211267000000
5.03751339800000	-10.43544925000000	-18.17572279000000	5.03751339800000	-25.13279030000000	-22.47249147000000
5.09110396600000	-10.42958295000000	-18.17666330000000	5.09110396600000	-25.13201928000000	-22.47266568000000
5.14469453400000	-10.42346412000000	-18.17710359000000	5.14469453400000	-25.13479694000000	-22.47271702000000
5.19828510200000	-10.41773620000000	-18.17774975000000	5.19828510200000	-25.13101749000000	-22.47193883000000
5.25187567000000	-10.42760682000000	-18.17722325000000	5.25187567000000	-25.13272935000000	-22.47254938000000
5.30546623800000	-10.43261457000000	-18.17810946000000	5.30546623800000	-25.13220425000000	-22.47268504000000
5.35905680600000	-10.44057695000000	-18.18102572000000	5.35905680600000	-25.13361627000000	-22.47285265000000
5.41264737400000	-10.43615777000000	-18.18127152000000	5.41264737400000	-25.13140794000000	-22.47378200000000
5.46623794200000	-10.43263626000000	-18.18042496000000	5.46623794200000	-25.13273596000000	-22.47354635000000
