"Time,s"	"LT MED. GASTRO,uV"	"RT MED. GASTRO,uV"	"LT LAT. GASTRO,uV"	"RT LAT. GASTRO,uV"	"LT SOLEUS,uV"	"RT SOLEUS,uV"	"LT TIB.ANT.,uV"	"RT TIB.ANT.,uV"	"2D GONIOMETER,deg"	"CN ANGLE,mV"	"CN TORQUE,mV"	"CN velocity,mV"	"CN DIRECTION,mV"	"Force Achilles machine,V"	"Trigger,mV"
0.0000	1.42653	0.162757	2.55291	0.215664	3.6193	0.346687	-1.95544	0.250862	-0.130081	-12.9702	-12.2071	-13.4276	-12.9701	0.00316481	-85.0018
0.0007	-0.424103	0.162757	0.400456	0.215664	-0.36193	0.0414982	-1.34558	-0.0543228	-0.130081	-12.8172	-11.7493	-13.4276	-13.1227	0.00316481	-53.8586
0.0013	-1.6193	-0.142422	-2.02731	-0.089521	-3.09651	-0.263671	-1.0358	-0.0543228	-0.130081	-12.6646	-11.7493	-12.8174	-12.9701	0.00301411	-54.6268
0.0020	-1.00243	0.162757	-2.02731	0.215664	-5.22787	0.0414982	-0.425938	-0.0543228	-0.123943	-12.3595	-12.0545	-12.6649	-12.6646	0.00316481	-60.8818
0.0027	0.501213	-0.142422	-1.42663	0.215664	-6.4343	0.0414982	-0.116165	-0.0543228	-0.130081	-12.5121	-12.2071	-13.1227	-12.9701	0.00301411	-56.9093
0.0033	0.809651	-0.142422	-2.02731	-0.089521	-4.30294	-0.263671	0.183928	-0.359488	-0.130081	-12.9702	-12.0545	-13.2751	-12.9701	0.0028634	-58.4456
0.0040	1.11809	-0.142422	-1.72697	-0.089521	2.09115	0.0414982	0.793794	-0.0543228	-0.130081	-12.6646	-11.5967	-13.1227	-12.512	0.00316481	-58.1384
0.0047	0.809651	0.162757	-0.200228	0.215664	8.20374	0.0414982	1.10357	0.250862	-0.123943	-12.5121	-11.5967	-13.2751	-12.6646	0.00316481	-57.9847
0.0053	-1.31086	0.162757	0.400456	0.215664	9.12867	0.0414982	0.793794	0.250862	-0.123943	-12.6646	-11.5967	-13.4276	-13.1227	0.0028634	-58.1384
0.0060	-3.46993	-0.142422	1.02617	0.215664	5.14744	0.0414982	0.793794	-0.0543228	-0.130081	-12.6646	-11.5967	-13.2751	-13.2752	0.0028634	-58.1384
