Calc bump			ExtMarker		
t	x	y	t	x	y
0.00000000000000000	23.70262390670550000	2.89723032069969000	0.00000000000000000	-0.96209912536442100	9.71938775510203000
0.02538393197106230	23.70283608800340000	2.89704223496140000	0.02538393197106230	-0.96214038356476500	9.71910646613618000
0.05076786394212460	23.70430429473960000	2.89698130942064000	0.05076786394212460	-0.96093640263698500	9.71924506361130000
0.07615179591318690	23.70422667769380000	2.89750066318785000	0.07615179591318690	-0.96013011985694800	9.71907571479429000
0.10153572788424900	23.70408653619010000	2.89737053434820000	0.10153572788424900	-0.96018618109037400	9.71914385199543000
0.12691965985531100	23.70546293771400000	2.89738494229307000	0.12691965985531100	-0.95917529269101800	9.71928154170827000
0.15230359182637300	23.70586626141400000	2.89735678973660000	0.15230359182637300	-0.95730036815930900	9.71948356785743000
0.17768752379743600	23.70719787734860000	2.89750863705321000	0.17768752379743600	-0.95814104746918700	9.71996424170122000
0.20307145576849800	23.70572609260780000	2.89736412423829000	0.20307145576849800	-0.95967680419662200	9.71967339161698000
0.22845538773956000	23.70493999059950000	2.89821531455677000	0.22845538773956000	-0.96068801943707800	9.71930615933775000
0.25383931971062300	23.70502458978980000	2.89795806011133000	0.25383931971062300	-0.96165731805048700	9.71919517850390000
0.27922325168168500	23.70653951672670000	2.89785584970775000	0.27922325168168500	-0.96020823989129700	9.71955777177501000
0.30460718365274700	23.70757653638710000	2.89867576305663000	0.30460718365274700	-0.95919441716693400	9.71975147430945000
0.32999111562381000	23.70635782045660000	2.89859670302164000	0.32999111562381000	-0.96026529658091000	9.71971556539447000
0.35537504759487200	23.70502280963760000	2.89865628351702000	0.35537504759487200	-0.96170366208857000	9.71932951668937000
0.38075897956593400	23.70564816637150000	2.89880763165975000	0.38075897956593400	-0.95981217324151300	9.71965145028880000
0.40614291153699700	23.70511674206500000	2.89850431239122000	0.40614291153699700	-0.96007084592368100	9.71965896597553000
0.43152684350805900	23.70581074095410000	2.89859374438864000	0.43152684350805900	-0.96057881005908200	9.71990659979303000
0.45691077547912100	23.70586940674120000	2.89866513414383000	0.45691077547912100	-0.95832605675756300	9.72000466845835000
0.48229470745018400	23.70473940330310000	2.89790535185574000	0.48229470745018400	-0.95992594998653000	9.71966215723169000
0.50767863942124600	23.70333342551820000	2.89771137593436000	0.50767863942124600	-0.96107073948423800	9.71942303532588000
0.53306257139230800	23.70052011863380000	2.89739114996677000	0.53306257139230800	-0.96122164865677400	9.71942057243084000
0.55844650336337100	23.70004962850970000	2.89729573837994000	0.55844650336337100	-0.96201483794417000	9.71930874082006000
0.58383043533443300	23.70105683196590000	2.89717844183224000	0.58383043533443300	-0.96244873350336400	9.71934181482374000
0.60921436730549500	23.69968544377200000	2.89730135342894000	0.60921436730549500	-0.96319447215228100	9.71907559734568000
0.63459829927655700	23.69936541748770000	2.89729896257226000	0.63459829927655700	-0.96284044301710300	9.71906061234732000
0.65998223124762000	23.70186672389230000	2.89734396888602000	0.65998223124762000	-0.96325912796083200	9.71915373339686000
0.68536616321868200	23.70224824664890000	2.89744002186834000	0.68536616321868200	-0.96275224986783300	9.71912833859411000
0.71075009518974400	23.70385941745550000	2.89735921432556000	0.71075009518974400	-0.96292915435828100	9.71895727506937000
0.73613402716080700	23.70514094479330000	2.89743405488058000	0.73613402716080700	-0.96202437150407100	9.71901487306662000
0.76151795913186900	23.70592452155730000	2.89777308033110000	0.76151795913186900	-0.96147136702826600	9.71897974588359000
0.78690189110293100	23.70550284532640000	2.89776199787334000	0.78690189110293100	-0.96144256085008100	9.71905918959705000
0.81228582307399400	23.70608501024270000	2.89771537089260000	0.81228582307399400	-0.96185227380783500	9.71925336391307000
0.83766975504505600	23.70587222888970000	2.89748294556719000	0.83766975504505600	-0.96164563691093000	9.71920246983461000
0.86305368701611800	23.70543387505100000	2.89744291995538000	0.86305368701611800	-0.96202174028996900	9.71914693859819000
0.88843761898718100	23.70396746750910000	2.89724132699821000	0.88843761898718100	-0.96167295029845600	9.71911142207906000
0.91382155095824300	23.70476372142660000	2.89774922569718000	0.91382155095824300	-0.96111269789663800	9.71928120093740000
0.93920548292930500	23.70614240493320000	2.89798807429264000	0.93920548292930500	-0.96125522267213900	9.71930778739012000
0.96458941490036800	23.70671900606590000	2.89782563173856000	0.96458941490036800	-0.96242166810249300	9.71912410881972000
0.98997334687143000	23.70805814668200000	2.89790936647668000	0.98997334687143000	-0.96230370164936800	9.71907600287687000
1.01535727884249000	23.70747499536610000	2.89753823428199000	1.01535727884249000	-0.96143589701580000	9.71912257693647000
1.04074121081355000	23.70586719414610000	2.89750361827728000	1.04074121081355000	-0.96171952090097400	9.71930756548133000
1.06612514278461000	23.70583105894920000	2.89757597437292000	1.06612514278461000	-0.96133033757062500	9.71928387710361000
1.09150907475567000	23.70795828889950000	2.89755390018954000	1.09150907475567000	-0.96079952669735000	9.71936587707440000
1.11689300672674000	23.70402575110750000	2.89676534123237000	1.11689300672674000	-0.96186252029183100	9.71927590638518000
1.14227693869780000	23.70122785094070000	2.89468547072000000	1.14227693869780000	-0.96246393651653500	9.71914127444518000
1.16766087066886000	23.69637631483740000	2.89288631093488000	1.16766087066886000	-0.96291110317592300	9.71920363350741000
1.19304480263992000	23.68011000608730000	2.88767661606784000	1.19304480263992000	-0.96470043600964600	9.71897893377265000
1.21842873461099000	23.67834197762650000	2.88681933989667000	1.21842873461099000	-0.96537212308022900	9.71905691687266000
1.24381266658205000	23.68339460870840000	2.88658790522262000	1.24381266658205000	-0.96390193368495800	9.71904947755022000
1.26919659855311000	23.68524678167280000	2.88678642583809000	1.26919659855311000	-0.96390795345210000	9.71912181360892000
1.29458053052417000	23.68327805779500000	2.88659864839554000	1.29458053052417000	-0.96191892668751300	9.71923581922941000
1.31996446249524000	23.64912049961060000	2.88568280116792000	1.31996446249524000	-0.96582089045773500	9.71910602798334000
1.34534839446630000	23.59647216735140000	2.88234461956690000	1.34534839446630000	-0.96553938534595200	9.71907535123354000
1.37073232643736000	23.55440503949060000	2.87596364542922000	1.37073232643736000	-0.96483507054026700	9.71897362059783000
1.39611625840842000	23.55152078447380000	2.84028763969178000	1.39611625840842000	-0.96425128964784700	9.71888604576098000
1.42150019037948000	23.43923832303210000	2.83008516295951000	1.42150019037948000	-0.96892132154399100	9.71854754598437000
1.44688412235055000	23.41029161651020000	2.82525162572870000	1.44688412235055000	-0.96577039975615200	9.71862051710787000
1.47226805432161000	23.39035901500330000	2.82152751033249000	1.47226805432161000	-0.96672743094172700	9.71891177349353000
1.49765198629267000	23.37724971389890000	2.81895331558356000	1.49765198629267000	-0.96555542735408600	9.71879866405956000
1.52303591826373000	23.29401955509570000	2.81458201061339000	1.52303591826373000	-0.96672578491135000	9.71861181424276000
1.54841985023480000	23.29573023326080000	2.81547932930750000	1.54841985023480000	-0.96633933346363300	9.71883953236035000
1.57380378220586000	23.28192756469140000	2.81678350015668000	1.57380378220586000	-0.96646327813262100	9.71871276924505000
1.59918771417692000	23.24831438095360000	2.81461797601059000	1.59918771417692000	-0.96654180208850700	9.71843315596507000
1.62457164614798000	23.20986448755310000	2.81376219310535000	1.62457164614798000	-0.97002244103440200	9.71842519503036000
1.64995557811905000	23.15812851893240000	2.81105545616294000	1.64995557811905000	-0.96927973779955600	9.71848596208338000
1.67533951009011000	23.03536644191530000	2.80369003800273000	1.67533951009011000	-0.97597000767012700	9.71808472682443000
1.70072344206117000	23.01180371568690000	2.80510997456347000	1.70072344206117000	-0.97602005485372700	9.71822710730012000
1.72610737403223000	22.94782414501650000	2.80331301064584000	1.72610737403223000	-0.97317108358280800	9.71849137503592000
1.75149130600329000	22.81850911829260000	2.77138829634313000	1.75149130600329000	-0.97685492097456700	9.71850867454493000
1.77687523797436000	22.71493296239770000	2.75673072334062000	1.77687523797436000	-0.97812316093556300	9.71866707296684000
1.80225916994542000	22.62480898841270000	2.75189350256331000	1.80225916994542000	-0.97755660372919400	9.71860356454027000
1.82764310191648000	22.48774089215050000	2.74789873426784000	1.82764310191648000	-0.97325721193761700	9.71885040689191000
1.85302703388754000	22.18686724549370000	2.73626473077208000	1.85302703388754000	-0.98710009942462600	9.71874473472437000
1.87841096585861000	22.05171602475190000	2.73831107925771000	1.87841096585861000	-0.98956946710478900	9.71843730362165000
1.90379489782967000	22.00139511895550000	2.74065361561974000	1.90379489782967000	-0.98504304514938900	9.71870787429552000
1.92917882980073000	21.88378184135700000	2.73836933038319000	1.92917882980073000	-0.99370454959499400	9.71839877702400000
1.95456276177179000	21.64084594923520000	2.74108921329875000	1.95456276177179000	-1.01804136023779000	9.71793920350704000
1.97994669374286000	21.59545749314710000	2.74035659492308000	1.97994669374286000	-1.03104261823548000	9.71837051075323000
2.00533062571392000	21.57148196054400000	2.74117823036787000	2.00533062571392000	-1.03170442977204000	9.71861985792194000
2.03071455768498000	21.48964211397040000	2.74112380756891000	2.03071455768498000	-1.04482950225207000	9.71878856254149000
2.05609848965604000	21.41794343013980000	2.73938349498469000	2.05609848965604000	-1.06161755976380000	9.71850893404624000
2.08148242162711000	21.37873851265300000	2.73928565377248000	2.08148242162711000	-1.06828377952273000	9.71895741201778000
2.10686635359817000	21.38071014280420000	2.74060670951906000	2.10686635359817000	-1.06121660393330000	9.71920226245328000
2.13225028556923000	21.35231669159860000	2.73931115070532000	2.13225028556923000	-1.05618486333274000	9.71916781287464000
2.15763421754029000	21.24237312773050000	2.73794051653726000	2.15763421754029000	-1.07025483611578000	9.71850707313246000
2.18301814951135000	21.20895486461970000	2.73894704828645000	2.18301814951135000	-1.07324022612473000	9.71808770420335000
2.20840208148242000	21.15171634476760000	2.74009231027502000	2.20840208148242000	-1.07234824098573000	9.71787950068021000
2.23378601345348000	21.08435112448330000	2.73849185605721000	2.23378601345348000	-1.10745930216286000	9.71759011072664000
2.25916994542454000	21.06339168124170000	2.73908529306453000	2.25916994542454000	-1.12299229890571000	9.71580502749460000
2.28455387739560000	20.92129272505740000	2.73925636334232000	2.28455387739560000	-1.20209960224527000	9.71550022633477000
