MTJ_BEST			mass_A		
t	x	y	t	x	y
0.00000000000000	22.01610990000000	1.71428447400000	0.00000000000000	11.19001135000000	8.07065565200000
0.05961251863000	22.01984146000000	1.71506242600000	0.05961251863000	11.18949152000000	8.07024520500000
0.11922503730000	22.10529873000000	1.70739753200000	0.11922503730000	11.19076851000000	8.07005488300000
0.17883755590000	22.15013369000000	1.70537724300000	0.17883755590000	11.19171598000000	8.07016277900000
0.23845007450000	22.17552759000000	1.70129650200000	0.23845007450000	11.18997423000000	8.07019269200000
0.29806259310000	22.23395085000000	1.69636437900000	0.29806259310000	11.19140235000000	8.07028232300000
0.35767511180000	22.29752930000000	1.68992559100000	0.35767511180000	11.19517722000000	8.06985862100000
0.41728763040000	22.36838250000000	1.68163374200000	0.41728763040000	11.19453600000000	8.07000661700000
0.47690014900000	22.41563815000000	1.67988314600000	0.47690014900000	11.19364683000000	8.07026925700000
0.53651266770000	22.47591288000000	1.67360320400000	0.53651266770000	11.19855086000000	8.06948799000000
0.59612518630000	22.57716054000000	1.66550161100000	0.59612518630000	11.20199031000000	8.06917772000000
0.65573770490000	22.64666058000000	1.65755098100000	0.65573770490000	11.20789643000000	8.06956744600000
0.71535022350000	22.79425833000000	1.64390709400000	0.71535022350000	11.21625620000000	8.06971975400000
0.77496274220000	22.85759972000000	1.64046262900000	0.77496274220000	11.21059058000000	8.06991393600000
0.83457526080000	22.95567565000000	1.63144155100000	0.83457526080000	11.20813936000000	8.06960918300000
0.89418777940000	22.99158420000000	1.62628734000000	0.89418777940000	11.20444699000000	8.07004594300000
0.95380029810000	23.08740116000000	1.61976749500000	0.95380029810000	11.20238529000000	8.07000803700000
1.01341281700000	23.13341003000000	1.61104108700000	1.01341281700000	11.19948497000000	8.07002513700000
1.07302533500000	23.25080621000000	1.59710574900000	1.07302533500000	11.20312816000000	8.07010967200000
1.13263785400000	23.41199039000000	1.57625766200000	1.13263785400000	11.20084409000000	8.06987800000000
1.19225037300000	23.40962584000000	1.58468311600000	1.19225037300000	11.19604448000000	8.07014315600000
1.25186289100000	23.41429720000000	1.58955533700000	1.25186289100000	11.19236608000000	8.07076678600000
1.31147541000000	23.52341641000000	1.58184541700000	1.31147541000000	11.19535946000000	8.07070623500000
1.37108792800000	23.57309020000000	1.57913389900000	1.37108792800000	11.19415570000000	8.07068546300000
1.43070044700000	23.65651746000000	1.57035251100000	1.43070044700000	11.19464406000000	8.07059349900000
1.49031296600000	23.69559905000000	1.56819074700000	1.49031296600000	11.19543335000000	8.07021963400000
1.54992548400000	23.77178328000000	1.56170001600000	1.54992548400000	11.19402292000000	8.07043753800000
1.60953800300000	23.81037759000000	1.55700274200000	1.60953800300000	11.19359715000000	8.07010246300000
1.66915052200000	23.88076138000000	1.54826238800000	1.66915052200000	11.19326121000000	8.07042855200000
1.72876304000000	23.92538861000000	1.54204072500000	1.72876304000000	11.19196644000000	8.07049334400000
1.78837555900000	23.95387987000000	1.54308497100000	1.78837555900000	11.19203882000000	8.07049929600000
1.84798807700000	24.02301647000000	1.53427844900000	1.84798807700000	11.19071186000000	8.07055099800000
1.90760059600000	24.12194602000000	1.52672919000000	1.90760059600000	11.19139743000000	8.07038702000000
1.96721311500000	24.17283752000000	1.52381149000000	1.96721311500000	11.19090242000000	8.07018552500000
2.02682563300000	24.25254148000000	1.51548230900000	2.02682563300000	11.19085475000000	8.07056501600000
2.08643815200000	24.31341167000000	1.51079310100000	2.08643815200000	11.18974320000000	8.07047580000000
2.14605067100000	24.31649920000000	1.51303743300000	2.14605067100000	11.19007144000000	8.07045903300000
2.20566318900000	24.40031916000000	1.50665018200000	2.20566318900000	11.19035562000000	8.07048400700000
2.26527570800000	24.42897167000000	1.50366554700000	2.26527570800000	11.18975038000000	8.07045492900000
2.32488822700000	24.47432587000000	1.50157750500000	2.32488822700000	11.18915938000000	8.07055661800000
2.38450074500000	24.52077733000000	1.49545712400000	2.38450074500000	11.18841801000000	8.07038733600000
2.44411326400000	24.56724765000000	1.49186269500000	2.44411326400000	11.18863591000000	8.07049203800000
2.50372578200000	24.60334348000000	1.49040729700000	2.50372578200000	11.18903950000000	8.07040488800000
2.56333830100000	24.61989347000000	1.48871354200000	2.56333830100000	11.18981330000000	8.07058559900000
2.62295082000000	24.66788361000000	1.48436981500000	2.62295082000000	11.18987855000000	8.07025479500000
2.68256333800000	24.69580036000000	1.48181260400000	2.68256333800000	11.18920009000000	8.07034708500000
2.74217585700000	24.75883359000000	1.47702102800000	2.74217585700000	11.18990179000000	8.07046230700000
2.80178837600000	24.78927291000000	1.47456741000000	2.80178837600000	11.18766903000000	8.07047095100000
2.86140089400000	24.82390909000000	1.47081892200000	2.86140089400000	11.18976638000000	8.07056546100000
2.92101341300000	24.86773147000000	1.46834658000000	2.92101341300000	11.18823257000000	8.07067453600000
2.98062593100000	24.90932183000000	1.46551185800000	2.98062593100000	11.18991336000000	8.07072179000000
3.04023845000000	24.93498874000000	1.46310294400000	3.04023845000000	11.18844041000000	8.07057270400000
3.09985096900000	24.96132733000000	1.46127939800000	3.09985096900000	11.18886543000000	8.07032274500000
3.15946348700000	24.99454056000000	1.45895488300000	3.15946348700000	11.18788674000000	8.07065086800000
3.21907600600000	25.04400859000000	1.45352598200000	3.21907600600000	11.18937110000000	8.07024266200000
3.27868852500000	25.06751819000000	1.45244658800000	3.27868852500000	11.18895841000000	8.07038522800000
3.33830104300000	25.15220003000000	1.44511400900000	3.33830104300000	11.18858080000000	8.07055369700000
3.39791356200000	25.14691400000000	1.44604562200000	3.39791356200000	11.18806470000000	8.07031067000000
3.45752608000000	25.16462535000000	1.44315924200000	3.45752608000000	11.18724079000000	8.07060258500000
3.51713859900000	25.17140538000000	1.44105259800000	3.51713859900000	11.18775136000000	8.07034621500000
3.57675111800000	25.17153013000000	1.44188950600000	3.57675111800000	11.18580580000000	8.07069094900000
3.63636363600000	25.17509330000000	1.44268670100000	3.63636363600000	11.18782721000000	8.07067122300000
3.69597615500000	25.17922005000000	1.44349314800000	3.69597615500000	11.18703477000000	8.07042962400000
3.75558867400000	25.22884703000000	1.43866648300000	3.75558867400000	11.18779619000000	8.07031202800000
3.81520119200000	25.22238113000000	1.43858907700000	3.81520119200000	11.18718544000000	8.07002325100000
3.87481371100000	25.21003956000000	1.43914361400000	3.87481371100000	11.18355132000000	8.07034853800000
3.93442623000000	25.22509741000000	1.43966130600000	3.93442623000000	11.18625664000000	8.06988153200000
3.99403874800000	25.25502188000000	1.43942904400000	3.99403874800000	11.18797598000000	8.06995317100000
4.05365126700000	25.26064197000000	1.44157999500000	4.05365126700000	11.19081205000000	8.06930477600000
4.11326378500000	25.25699571000000	1.43943619800000	4.11326378500000	11.19218688000000	8.06952747100000
4.17287630400000	25.26818164000000	1.43518356800000	4.17287630400000	11.19078676000000	8.06964069500000
4.23248882300000	25.29412945000000	1.43316902500000	4.23248882300000	11.19076158000000	8.06997371000000
4.29210134100000	25.37071838000000	1.42655143000000	4.29210134100000	11.19076639000000	8.06993378800000
4.35171386000000	25.40902272000000	1.42199378100000	4.35171386000000	11.19202256000000	8.07030493000000
4.41132637900000	25.41960180000000	1.42171700500000	4.41132637900000	11.19208850000000	8.07023619500000
4.47093889700000	25.44986184000000	1.41926063200000	4.47093889700000	11.19150030000000	8.07019192800000
4.53055141600000	25.47903148000000	1.41704356600000	4.53055141600000	11.19148028000000	8.07027139300000
4.59016393400000	25.52955164000000	1.41164883900000	4.59016393400000	11.19221912000000	8.07046738700000
4.64977645300000	25.56154700000000	1.40773886200000	4.64977645300000	11.19107120000000	8.07044299200000
4.70938897200000	25.56797774000000	1.40900268600000	4.70938897200000	11.19010104000000	8.07073580800000
4.76900149000000	25.62745359000000	1.40383951800000	4.76900149000000	11.18946406000000	8.07072512700000
4.82861400900000	25.63566881000000	1.40311043100000	4.82861400900000	11.18964700000000	8.07057098700000
4.88822652800000	25.63745380000000	1.40293867400000	4.88822652800000	11.18796612000000	8.07074546700000
4.94783904600000	25.69858239000000	1.39579136400000	4.94783904600000	11.18752832000000	8.07087764300000
5.00745156500000	25.74330879000000	1.39300257700000	5.00745156500000	11.18826462000000	8.07093837900000
5.06706408300000	25.78567622000000	1.39003366700000	5.06706408300000	11.18824381000000	8.07079756200000
5.12667660200000	25.88534631000000	1.38102404700000	5.12667660200000	11.18923040000000	8.07065944800000
5.18628912100000	25.95290933000000	1.37731607000000	5.18628912100000	11.18821983000000	8.07077006600000
5.24590163900000	25.97923626000000	1.37446287700000	5.24590163900000	11.18919081000000	8.07069869200000
5.30551415800000	25.99409688000000	1.37175298800000	5.30551415800000	11.18882666000000	8.07048044700000
5.36512667700000	26.04226499000000	1.37005601200000	5.36512667700000	11.18619123000000	8.07103199300000
5.42473919500000	26.07635901000000	1.36732361700000	5.42473919500000	11.18557367000000	8.07107452700000
5.48435171400000	26.11555589000000	1.36540302300000	5.48435171400000	11.18616099000000	8.07086661800000
5.54396423200000	26.13485245000000	1.36581544800000	5.54396423200000	11.18484215000000	8.07118816800000
5.60357675100000	26.17477965000000	1.36207776500000	5.60357675100000	11.18573872000000	8.07142814800000
5.66318927000000	26.19564360000000	1.35896710100000	5.66318927000000	11.18462821000000	8.07102714400000
5.72280178800000	26.20557186000000	1.35743591300000	5.72280178800000	11.18254442000000	8.07173384100000
5.78241430700000	26.20456598000000	1.35617203300000	5.78241430700000	11.18372371000000	8.07140856400000
5.84202682600000	26.22105548000000	1.35571913700000	5.84202682600000	11.18328433000000	8.07156809100000
5.90163934400000	26.29351989000000	1.34706743300000	5.90163934400000	11.18581390000000	8.07126169600000
5.96125186300000	26.29945695000000	1.34981511500000	5.96125186300000	11.18438363000000	8.07181376700000
6.02086438200000	26.33873008000000	1.34607123700000	6.02086438200000	11.18371040000000	8.07174297100000
6.08047690000000	26.32774781000000	1.34817215700000	6.08047690000000	11.18170753000000	8.07200729500000
6.14008941900000	26.34114431000000	1.34504163700000	6.14008941900000	11.18025765000000	8.07195600400000
6.19970193700000	26.36679938000000	1.34117649900000	6.19970193700000	11.18167201000000	8.07184804800000
6.25931445600000	26.39554284000000	1.34095030200000	6.25931445600000	11.18374834000000	8.07136042500000
6.31892697500000	26.44823391000000	1.33579732500000	6.31892697500000	11.18497630000000	8.07123257400000
6.37853949300000	26.48897279000000	1.33078147500000	6.37853949300000	11.18913171000000	8.07042994600000
6.43815201200000	26.49796846000000	1.32958329200000	6.43815201200000	11.18939517000000	8.07050848600000
6.49776453100000	26.50104389000000	1.32879084000000	6.49776453100000	11.18974085000000	8.07062681000000
6.55737704900000	26.49458320000000	1.32917145200000	6.55737704900000	11.18858099000000	8.07095397000000
6.61698956800000	26.50700845000000	1.32649903500000	6.61698956800000	11.19068167000000	8.07149058100000
6.67660208600000	26.53524028000000	1.32489603800000	6.67660208600000	11.19226286000000	8.07102314100000
6.73621460500000	26.58038937000000	1.31918367100000	6.73621460500000	11.19206060000000	8.07257742900000
6.79582712400000	26.61015026000000	1.31794060300000	6.79582712400000	11.19138620000000	8.07216947600000
6.85543964200000	26.64649021000000	1.31266788200000	6.85543964200000	11.18968718000000	8.07141551300000
6.91505216100000	26.67570308000000	1.31308443600000	6.91505216100000	11.19105470000000	8.07162166900000
6.97466468000000	26.73011470000000	1.30633373500000	6.97466468000000	11.18806618000000	8.07168507700000
7.03427719800000	26.75100115000000	1.30550720600000	7.03427719800000	11.18900941000000	8.07127628100000
7.09388971700000	26.79320856000000	1.30159194400000	7.09388971700000	11.18984003000000	8.07096633400000
7.15350223500000	26.80366096000000	1.30065580300000	7.15350223500000	11.18723021000000	8.07106497100000
7.21311475400000	26.80241473000000	1.30103198700000	7.21311475400000	11.18764291000000	8.07144340700000
7.27272727300000	26.86898730000000	1.29801911900000	7.27272727300000	11.19057010000000	8.07162943600000
7.33233979100000	26.86948346000000	1.29726939800000	7.33233979100000	11.18984774000000	8.07115141400000
7.39195231000000	26.87818035000000	1.29653096400000	7.39195231000000	11.18948148000000	8.07156302500000
7.45156482900000	26.94178889000000	1.29333768300000	7.45156482900000	11.19203862000000	8.07182351900000
7.51117734700000	26.97540157000000	1.29370570100000	7.51117734700000	11.19243253000000	8.07180255600000
7.57078986600000	26.97317701000000	1.29320048800000	7.57078986600000	11.18994233000000	8.07143414900000
7.63040238500000	26.97387431000000	1.29314688400000	7.63040238500000	11.18759214000000	8.07193627100000
7.69001490300000	26.97640669000000	1.29261903500000	7.69001490300000	11.18448484000000	8.07300921200000
7.74962742200000	26.98728106000000	1.29114907900000	7.74962742200000	11.18593427000000	8.07406373900000
7.80923994000000	27.00779388000000	1.28759092000000	7.80923994000000	11.18146553000000	8.07423739100000
7.86885245900000	27.01665457000000	1.28541182500000	7.86885245900000	11.18487903000000	8.07408332400000
7.92846497800000	27.01659653000000	1.28462857600000	7.92846497800000	11.18595328000000	8.07352415700000
7.98807749600000	27.06314485000000	1.28186271000000	7.98807749600000	11.18702924000000	8.07250157900000
8.04769001500000	27.10632616000000	1.27976913300000	8.04769001500000	11.18719080000000	8.07222741200000
8.10730253400000	27.14630710000000	1.27541196900000	8.10730253400000	11.18671618000000	8.07228394800000
8.16691505200000	27.13922787000000	1.27530802600000	8.16691505200000	11.18698707000000	8.07185474500000
8.22652757100000	27.14667399000000	1.27361338700000	8.22652757100000	11.18733073000000	8.07226286100000
8.28614008900000	27.15100566000000	1.27217180700000	8.28614008900000	11.18493272000000	8.07243470000000
8.34575260800000	27.15012307000000	1.27137032100000	8.34575260800000	11.18373518000000	8.07310723400000
8.40536512700000	27.14918882000000	1.27103975500000	8.40536512700000	11.18415692000000	8.07305242100000
8.46497764500000	27.16626011000000	1.26930872700000	8.46497764500000	11.18138355000000	8.07284196900000
8.52459016400000	27.17021842000000	1.26904441500000	8.52459016400000	11.18049862000000	8.07278030700000
8.58420268300000	27.16293937000000	1.27157398600000	8.58420268300000	11.18446910000000	8.07204452900000
8.64381520100000	27.17057827000000	1.27187492600000	8.64381520100000	11.18658682000000	8.07221060700000
8.70342772000000	27.18996027000000	1.27227341800000	8.70342772000000	11.18658285000000	8.07181055100000
8.76304023800000	27.20798188000000	1.27120369600000	8.76304023800000	11.18696223000000	8.07105598200000
8.82265275700000	27.23609192000000	1.26867343700000	8.82265275700000	11.18956561000000	8.07123103400000
8.88226527600000	27.26242121000000	1.26768551800000	8.88226527600000	11.19204824000000	8.07043562500000
8.94187779400000	27.28755662000000	1.26498045900000	8.94187779400000	11.19152559000000	8.07025904400000
9.00149031300000	27.31542452000000	1.25975688400000	9.00149031300000	11.19026789000000	8.07020532400000
9.06110283200000	27.33333374000000	1.26278556400000	9.06110283200000	11.19079673000000	8.06971773700000
9.12071535000000	27.35703156000000	1.26075247600000	9.12071535000000	11.19010587000000	8.06811411700000
9.18032786900000	27.38617174000000	1.25784658000000	9.18032786900000	11.18956434000000	8.06854234000000
9.23994038700000	27.38549376000000	1.25483002100000	9.23994038700000	11.18667515000000	8.06909292600000
9.29955290600000	27.38015354000000	1.25690838100000	9.29955290600000	11.18603409000000	8.06755540400000
9.35916542500000	27.38168656000000	1.25607950700000	9.35916542500000	11.18821775000000	8.06689492100000
9.41877794300000	27.38028872000000	1.25553657600000	9.41877794300000	11.18857167000000	8.06716280000000
9.47839046200000	27.40095906000000	1.25556727100000	9.47839046200000	11.18843122000000	8.06564050200000
9.53800298100000	27.44617643000000	1.25075952700000	9.53800298100000	11.19020269000000	8.06512524700000
9.59761549900000	27.44554708000000	1.24991513500000	9.59761549900000	11.19050112000000	8.06636044900000
9.65722801800000	27.46516660000000	1.25047647300000	9.65722801800000	11.19174898000000	8.06703271500000
9.71684053700000	27.50617065000000	1.24538083800000	9.71684053700000	11.19176858000000	8.06749076600000
9.77645305500000	27.52048958000000	1.24206204700000	9.77645305500000	11.19038916000000	8.06710251400000
9.83606557400000	27.55041175000000	1.23962190800000	9.83606557400000	11.18826058000000	8.06639001800000
9.89567809200000	27.57111708000000	1.23633408400000	9.89567809200000	11.19108862000000	8.06637547200000
