mass_B			ExtMarker		
t	x	y	t	x	y
0	38.13995141	0	0	18.75220296	0
0.023475832	38.14030385	0	0.023475832	18.75209879	0
0.046951663	38.14016069	0	0.046951663	18.74864336	0
0.070427495	38.13896497	0	0.070427495	18.74859356	0
0.093903327	38.13639894	0	0.093903327	18.74508936	0
0.117379158	38.13602689	0	0.117379158	18.74647743	0
0.14085499	38.13569874	0	0.14085499	18.74483402	0
0.164330821	38.13794491	0	0.164330821	18.74763963	0
0.187806653	38.13795403	0	0.187806653	18.74779747	0
0.211282485	38.13859506	0	0.211282485	18.74854504	0
0.234758316	38.14059277	0	0.234758316	18.7492632	0
0.258234148	38.14233326	0	0.258234148	18.74956197	0
0.28170998	38.14417366	0	0.28170998	18.75091072	0
0.305185811	38.14455245	0	0.305185811	18.75160552	0
0.328661643	38.14811325	0	0.328661643	18.75162523	0
0.352137475	38.14589763	0	0.352137475	18.7531686	0
0.375613306	38.14671337	0	0.375613306	18.75151983	0
0.399089138	38.15038728	0	0.399089138	18.75247166	0
0.422564969	38.14751139	0	0.422564969	18.75121822	0
0.446040801	38.14609645	0	0.446040801	18.75210423	0
0.469516633	38.14523228	0	0.469516633	18.75202956	0
0.492992464	38.14586383	0	0.492992464	18.75246182	0
0.516468296	38.14378303	0	0.516468296	18.75289374	0
0.539944128	38.14299922	0	0.539944128	18.75193888	0
0.563419959	38.14234345	0	0.563419959	18.75124201	0
0.586895791	38.1406184	0	0.586895791	18.75150265	0
0.610371622	38.13982429	0	0.610371622	18.75106127	0
0.633847454	38.14019544	0	0.633847454	18.75199236	0
0.657323286	38.14051993	0	0.657323286	18.75127528	0
0.680799117	38.14050092	0	0.680799117	18.75235726	0
0.704274949	38.14133182	0	0.704274949	18.75080726	0
0.727750781	38.14198229	0	0.727750781	18.75187399	0
0.751226612	38.14246002	0	0.751226612	18.75146756	0
0.774702444	38.14283024	0	0.774702444	18.7527075	0
0.798178276	38.14667258	0	0.798178276	18.75200811	0
0.821654107	38.14593101	0	0.821654107	18.7523441	0
0.845129939	38.14526461	0	0.845129939	18.75186369	0
0.86860577	38.14443373	0	0.86860577	18.75272996	0
