mass_B			extMMM		
t	x	y	t	x	y
0.000000000000	22.976878610000	2.091763006000	0.000000000000	31.301186490000	9.716496806000
0.018605689620	22.976754590000	2.091833088000	0.018605689620	31.301151770000	9.716048585000
0.037211379240	22.976524630000	2.091779941000	0.037211379240	31.301793320000	9.715741166000
0.055817068860	22.976794090000	2.091803985000	0.055817068860	31.301340860000	9.715895998000
0.074422758480	22.976421660000	2.091611961000	0.074422758480	31.301572750000	9.715875694000
0.093028448100	22.976986310000	2.091466262000	0.093028448100	31.301275370000	9.715963504000
0.111634137700	22.976793260000	2.091458485000	0.111634137700	31.301431780000	9.716233041000
0.130239827300	22.976364450000	2.091529637000	0.130239827300	31.301098570000	9.715928348000
0.148845517000	22.976855690000	2.091362929000	0.148845517000	31.301815610000	9.715974325000
0.167451206600	22.976847450000	2.091392040000	0.167451206600	31.301040650000	9.715904962000
0.186056896200	22.976879770000	2.091490388000	0.186056896200	31.301528800000	9.716059789000
0.204662585800	22.976845390000	2.091358832000	0.204662585800	31.301680520000	9.715874174000
0.223268275400	22.977223730000	2.091391215000	0.223268275400	31.301457030000	9.716088115000
0.241873965100	22.976712740000	2.091378442000	0.241873965100	31.301445580000	9.716129363000
0.260479654700	22.977459110000	2.091256193000	0.260479654700	31.301202420000	9.716076553000
0.279085344300	22.977113300000	2.091350779000	0.279085344300	31.301009920000	9.715998686000
0.297691033900	22.977054190000	2.091507387000	0.297691033900	31.301028240000	9.716143089000
0.316296723500	22.977193700000	2.091437171000	0.316296723500	31.301607220000	9.716011137000
0.334902413200	22.976938830000	2.091404519000	0.334902413200	31.301270270000	9.715952016000
0.353508102800	22.976449350000	2.091488020000	0.353508102800	31.300855740000	9.716088042000
0.372113792400	22.976847570000	2.091508791000	0.372113792400	31.300955960000	9.716214432000
0.390719482000	22.976893780000	2.091311989000	0.390719482000	31.301513850000	9.716031741000
0.409325171600	22.977040840000	2.091423274000	0.409325171600	31.301445900000	9.716034846000
0.427930861300	22.977190950000	2.091317921000	0.427930861300	31.301537280000	9.716111153000
0.446536550900	22.977390620000	2.091498312000	0.446536550900	31.301031330000	9.716085746000
0.465142240500	22.977923980000	2.091499561000	0.465142240500	31.300901060000	9.716085903000
0.483747930100	22.977787080000	2.091818776000	0.483747930100	31.301502220000	9.716095582000
0.502353619700	22.977740530000	2.091698238000	0.502353619700	31.301434330000	9.715947434000
0.520959309400	22.977219750000	2.091685943000	0.520959309400	31.300683140000	9.716108943000
0.539564999000	22.977388100000	2.091711340000	0.539564999000	31.301253180000	9.716064066000
0.558170688600	22.977415440000	2.091763509000	0.558170688600	31.301393260000	9.715943428000
0.576776378200	22.977164430000	2.091825030000	0.576776378200	31.300959900000	9.716003272000
0.595382067800	22.977048110000	2.091835751000	0.595382067800	31.300982770000	9.716116122000
0.613987757500	22.976831520000	2.091873635000	0.613987757500	31.301289500000	9.715770513000
0.632593447100	22.976668960000	2.091946317000	0.632593447100	31.301524940000	9.715888552000
0.651199136700	22.976446490000	2.091964406000	0.651199136700	31.302003660000	9.716084673000
0.669804826300	22.976246110000	2.092094894000	0.669804826300	31.301382510000	9.716031064000
0.688410515900	22.976197440000	2.091992345000	0.688410515900	31.301628780000	9.716006982000
0.707016205600	22.975894840000	2.092078665000	0.707016205600	31.301055290000	9.716144223000
0.725621895200	22.976508390000	2.091839160000	0.725621895200	31.301153630000	9.716010759000
0.744227584800	22.976189310000	2.091859794000	0.744227584800	31.301395850000	9.716185773000
0.762833274400	22.975930810000	2.091857133000	0.762833274400	31.301258700000	9.716236517000
0.781438964000	22.975434490000	2.091691027000	0.781438964000	31.300541840000	9.716118273000
0.800044653700	22.975024080000	2.091890036000	0.800044653700	31.301881610000	9.716179596000
0.818650343300	22.975170480000	2.091722949000	0.818650343300	31.302085580000	9.715963084000
0.837256032900	22.974694460000	2.091889693000	0.837256032900	31.302681270000	9.715713664000
0.855861722500	22.972911110000	2.092216810000	0.855861722500	31.301684490000	9.715874693000
0.874467412100	22.970028670000	2.092064059000	0.874467412100	31.301597370000	9.716283668000
0.893073101800	22.964163420000	2.092606012000	0.893073101800	31.301651090000	9.716284117000
0.911678791400	22.953610670000	2.094284146000	0.911678791400	31.300649000000	9.717580262000
0.930284481000	22.846229360000	2.107996456000	0.930284481000	31.301233120000	9.720013913000
0.948890170600	22.710690350000	2.125460611000	0.948890170600	31.303691610000	9.727163967000
0.967495860200	22.518139260000	2.155512671000	0.967495860200	31.293497760000	9.744506955000
0.986101549900	22.374882140000	2.189736264000	0.986101549900	31.302867020000	9.760352901000
1.004707239000	21.469319540000	2.288668346000	1.004707239000	31.276193110000	9.782931630000
1.023312929000	20.873100430000	2.328365569000	1.023312929000	31.278872580000	9.801323048000
1.041918619000	20.599904740000	2.334272442000	1.041918619000	31.273873070000	9.814105178000
1.060524308000	20.080541260000	2.354837134000	1.060524308000	31.267511570000	9.821363236000
1.079129998000	19.604538230000	2.389892942000	1.079129998000	31.265596810000	9.825281394000
1.097735688000	19.158527720000	2.404677280000	1.097735688000	31.228478820000	9.830896690000
1.116341377000	18.759088590000	2.405379422000	1.116341377000	31.222480260000	9.828699191000
1.134947067000	18.562398410000	2.403376620000	1.134947067000	31.219169840000	9.829708393000
1.153552756000	18.184452380000	2.398492079000	1.153552756000	31.195826950000	9.831290376000
1.172158446000	17.873067450000	2.399359799000	1.172158446000	31.179560790000	9.829353299000
1.190764136000	17.592364180000	2.392174392000	1.190764136000	31.171131090000	9.827698490000
1.209369825000	17.383121320000	2.391689009000	1.209369825000	31.159415450000	9.826825697000
1.227975515000	17.282996000000	2.391136655000	1.227975515000	31.154254510000	9.826579923000
1.246581205000	17.112124350000	2.389759152000	1.246581205000	31.148965050000	9.826049214000
1.265186894000	16.960584810000	2.388481652000	1.265186894000	31.147148110000	9.825266721000
1.283792584000	16.819717880000	2.387869935000	1.283792584000	31.141209080000	9.824761013000
1.302398273000	16.765069440000	2.387742314000	1.302398273000	31.140383840000	9.825536422000
1.321003963000	16.624053200000	2.387827697000	1.321003963000	31.133083990000	9.825725022000
1.339609653000	16.490118470000	2.388604802000	1.339609653000	31.130807690000	9.825751600000
