Bump_1			mass_A		
5.961251863	30.15492748	0.25656056	5.961251863	16.78375568	4.407882015
6.020864382	30.09716583	0.266042035	6.020864382	16.72701055	4.406567768
6.0804769	30.13078642	0.298394237	6.0804769	16.69380927	4.405137448
6.140089419	30.06915759	0.31211539	6.140089419	16.69120585	4.405107048
6.199701937	30.00366541	0.3162789	6.199701937	16.67843822	4.40533606
6.259314456	29.97279854	0.31706442	6.259314456	16.65467825	4.4035022
6.318926975	29.94228153	0.320222313	6.318926975	16.60614222	4.399076387
6.378539493	29.96102398	0.31576162	6.378539493	16.60439955	4.398742284
6.438152012	29.98064404	0.311656654	6.438152012	16.60009893	4.398943947
6.497764531	29.96468537	0.315700909	6.497764531	16.59617996	4.399311511
6.557377049	29.86200925	0.319108821	6.557377049	16.59511003	4.40105248
6.616989568	29.78752592	0.322574184	6.616989568	16.57801019	4.40111488
6.676602086	29.68941784	0.319664971	6.676602086	16.52799472	4.397186194
6.736214605	29.65023379	0.323090703	6.736214605	16.51178082	4.396406519
6.795827124	29.58783335	0.320160119	6.795827124	16.46766126	4.393948707
6.855439642	29.62955829	0.346574113	6.855439642	16.44185222	4.393198375
6.915052161	29.56294525	0.362629997	6.915052161	16.39833063	4.391365259
6.97466468	29.51196964	0.368262173	6.97466468	16.3729135	4.390561455
7.034277198	29.48077663	0.365766803	7.034277198	16.37080882	4.39147596
7.093889717	29.44131916	0.367413366	7.093889717	16.36438595	4.390240646
7.153502235	29.40314077	0.368774478	7.153502235	16.32241435	4.388027068
7.213114754	29.35217134	0.368814647	7.213114754	16.32475714	4.389641153
7.272727273	29.29065835	0.376114022	7.272727273	16.29085628	4.387388978
7.332339791	29.24996496	0.371635603	7.332339791	16.26740951	4.385794806
7.39195231	29.18096071	0.366902204	7.39195231	16.2331322	4.385314501
7.451564829	29.10618133	0.362722502	7.451564829	16.17549378	4.37956758
7.511177347	29.02538605	0.358135609	7.511177347	16.10407593	4.375877724
7.570789866	29.00535319	0.358820919	7.570789866	16.0558824	4.374645291
7.630402385	28.98887426	0.359414755	7.630402385	15.98933641	4.373501483
7.690014903	28.95060728	0.357004756	7.690014903	15.96659508	4.372214208
7.749627422	28.93039936	0.353538467	7.749627422	15.95484517	4.372058749
7.80923994	28.94023002	0.347928343	7.80923994	15.95515175	4.372210168
7.868852459	28.95245764	0.342944434	7.868852459	15.95376316	4.371833148
7.928464978	28.95890636	0.339860299	7.928464978	15.95535934	4.372088899
7.988077496	28.95063989	0.341016556	7.988077496	15.95518326	4.372668224
8.047690015	28.93792932	0.34285085	8.047690015	15.95606945	4.373043487
8.107302534	28.93161698	0.343157377	8.107302534	15.95565049	4.373225183
8.166915052	28.93044215	0.343615459	8.166915052	15.95777463	4.373108749
8.226527571	28.93351419	0.343151855	8.226527571	15.95841306	4.372874619
8.286140089	28.93172573	0.343508468	8.286140089	15.96422561	4.373185755
8.345752608	28.93437091	0.343370004	8.345752608	15.96418684	4.373120498
8.405365127	28.93945029	0.342886402	8.405365127	15.96438822	4.372969561
8.464977645	28.94148734	0.343268309	8.464977645	15.96627916	4.373214101
8.524590164	28.94224053	0.343276023	8.524590164	15.96628112	4.373251749
8.584202683	28.94366007	0.343990566	8.584202683	15.96841905	4.373239605
8.643815201	28.94722094	0.34284564	8.643815201	15.9669767	4.373082926
8.70342772	28.94950873	0.342399526	8.70342772	15.96833331	4.373088335
8.763040238	28.97251282	0.337139313	8.763040238	15.96663862	4.372738966
8.822652757	28.98774825	0.333678155	8.822652757	15.96673976	4.372982373
8.882265276	29.01532886	0.338263759	8.882265276	15.96825168	4.372501941
8.941877794	29.06720205	0.3386594	8.941877794	15.97266821	4.3718604
9.001490313	29.12256814	0.330242301	9.001490313	15.97500899	4.371175772
9.061102832	29.14679213	0.335206158	9.061102832	15.97655961	4.37100289
9.12071535	29.17921859	0.339492889	9.12071535	15.97875482	4.371463949
9.180327869	29.22658996	0.3414659	9.180327869	15.97692558	4.371340653
9.239940387	29.28909531	0.347882227	9.239940387	15.98176608	4.37202619
9.299552906	29.35103912	0.340594669	9.299552906	15.98465797	4.371311468
9.359165425	29.3881636	0.344212216	9.359165425	15.99170803	4.370003371
9.418777943	29.41804606	0.343091348	9.418777943	16.04519864	4.371114033
9.478390462	29.47370996	0.344968506	9.478390462	16.1034306	4.374147647
9.538002981	29.54259212	0.347285813	9.538002981	16.13262833	4.374778584
9.597615499	29.58761767	0.353492248	9.597615499	16.13452039	4.377398272
9.657228018	29.65990147	0.358921629	9.657228018	16.13575951	4.379595086
9.716840537	29.73464801	0.358906391	9.716840537	16.13198809	4.379881842
9.776453055	29.78433822	0.35692063	9.776453055	16.13490658	4.379847884
9.836065574	29.78827034	0.359776435	9.836065574	16.13391917	4.37977477
9.895678092	29.78154207	0.363842372	9.895678092	16.13582347	4.380062475
9.955290611	29.79131514	0.36419761	9.955290611	16.13957299	4.381246126
10.01490313	29.83014936	0.364252941	10.01490313	16.14283568	4.381243789
10.07451565	29.90081219	0.364137283	10.07451565	16.13955035	4.381179067
10.13412817	29.94053963	0.368516897	10.13412817	16.18021742	4.379270385
10.19374069	30.00187898	0.362441694	10.19374069	16.18187737	4.379730309
10.2533532	30.00733757	0.361593178	10.2533532	16.19574549	4.380258637
10.31296572	30.03079208	0.366057514	10.31296572	16.19243162	4.380604793
10.37257824	30.0693153	0.364595031	10.37257824	16.20930774	4.381791342
10.43219076	30.08615676	0.368982786	10.43219076	16.22268943	4.382711078
10.49180328	30.12619972	0.372560934	10.49180328	16.22303366	4.382072692
10.5514158	30.13755953	0.375605884	10.5514158	16.21181458	4.381741642
10.61102832	30.12334607	0.381176195	10.61102832	16.2176629	4.382104204
10.67064083	30.12082095	0.383246039	10.67064083	16.23838845	4.383167814
10.73025335	30.15135092	0.373049373	10.73025335	16.29283262	4.383389306
10.78986587	30.21700752	0.373683064	10.78986587	16.3091427	4.387174251
10.84947839	30.25875449	0.377803026	10.84947839	16.35288688	4.388827712
10.90909091	30.30470118	0.368081737	10.90909091	16.40666329	4.388227862
10.96870343	30.33250899	0.38220858	10.96870343	16.44136469	4.389185402
11.02831595	30.3383025	0.392356996	11.02831595	16.43170272	4.39083201
11.08792846	30.32883648	0.400089946	11.08792846	16.42467475	4.39155129
11.14754098	30.31670015	0.405548357	11.14754098	16.41877718	4.392127007
11.2071535	30.28951607	0.405154807	11.2071535	16.41197921	4.393071983
11.26676602	30.24449496	0.413828631	11.26676602	16.4075365	4.39370535
11.32637854	30.21799909	0.410856061	11.32637854	16.40951392	4.394272985
11.38599106	30.21459578	0.404579761	11.38599106	16.41209777	4.394123642
11.44560358	30.22153088	0.39895573	11.44560358	16.41232801	4.394051925
11.5052161	30.19765746	0.402460147	11.5052161	16.41199801	4.393637365
11.56482861	30.19044882	0.401583674	11.56482861	16.41090226	4.39313942
11.62444113	30.18275845	0.446549787	11.62444113	16.40884928	4.393813633
11.68405365	30.16794886	0.460210372	11.68405365	16.40764237	4.393472662
11.74366617	30.14709757	0.462698256	11.74366617	16.40750785	4.393083798
11.80327869	30.11763822	0.464183267	11.80327869	16.40741745	4.392595177
11.86289121	30.11429048	0.464165873	11.86289121	16.40650016	4.39230996
11.92250373	30.13209684	0.455473491	11.92250373	16.40688521	4.391279118
11.98211624	30.11754032	0.419911247	11.98211624	16.40791041	4.390071398
12.04172876	30.15496929	0.396355648	12.04172876	16.40989182	4.389518142
12.10134128	30.14260303	0.397416809	12.10134128	16.4098401	4.389776016
12.1609538	30.15686856	0.39107583	12.1609538	16.41205659	4.389857861
12.22056632	30.14377262	0.392259168	12.22056632	16.41220939	4.390255988
12.28017884	30.15670057	0.388313597	12.28017884	16.4133085	4.390599347
12.33979136	30.14158457	0.390274866	12.33979136	16.4127478	4.390580748
12.39940387	30.15078049	0.388551437	12.39940387	16.41212349	4.391057156
12.45901639	30.14951014	0.387469172	12.45901639	16.41425939	4.391132914
12.51862891	30.17106759	0.389795344	12.51862891	16.41360752	4.39076817
12.57824143	30.19269153	0.391079759	12.57824143	16.41672689	4.391296209
12.63785395	30.15485064	0.391431714	12.63785395	16.40881175	4.392324452
12.69746647	30.15674942	0.384342497	12.69746647	16.40611793	4.392616201
12.75707899	30.14448284	0.378438598	12.75707899	16.40527369	4.392469929
12.81669151	30.11142493	0.392767678	12.81669151	16.40312111	4.392206827
12.87630402	30.10369456	0.395767662	12.87630402	16.40378604	4.391378772
12.93591654	30.11974038	0.389511984	12.93591654	16.40574517	4.390579597
12.99552906	30.12516853	0.387613123	12.99552906	16.40644508	4.389727994
13.05514158	30.09854602	0.395969543	13.05514158	16.40569896	4.390170468
13.1147541	30.01202758	0.403074936	13.1147541	16.40090113	4.390405115
13.17436662	29.97379841	0.401646254	13.17436662	16.39875773	4.391007111
13.23397914	29.93277417	0.399936909	13.23397914	16.39708347	4.391010476
13.29359165	29.94465329	0.437832163	13.29359165	16.39550466	4.391514141
13.35320417	29.90849275	0.447085306	13.35320417	16.39651069	4.391545956
13.41281669	29.93400559	0.445152872	13.41281669	16.40013145	4.39104573
13.47242921	29.93156047	0.4011186	13.47242921	16.40568352	4.390289878
13.53204173	29.99934818	0.38445175	13.53204173	16.40526798	4.389904935
13.59165425	29.96774948	0.389217181	13.59165425	16.40490933	4.390566148
13.65126677	29.90899015	0.398395739	13.65126677	16.40529505	4.391041563
13.71087928	29.91771107	0.430463684	13.71087928	16.40034522	4.391057634
13.7704918	29.88140593	0.449991257	13.7704918	16.40228586	4.391315088
13.83010432	29.85048701	0.45095962	13.83010432	16.40120452	4.391207068
13.88971684	29.76170347	0.45620222	13.88971684	16.39733986	4.391328361
13.94932936	29.71478585	0.456230312	13.94932936	16.3943743	4.391740727
14.00894188	29.64225821	0.464414147	14.00894188	16.39690769	4.391983525
14.0685544	29.59699941	0.459963808	14.0685544	16.3945536	4.392190894
14.12816692	29.57842403	0.463236562	14.12816692	16.39731083	4.391833177
14.18777943	29.58003128	0.455574079	14.18777943	16.39871798	4.391391294
14.24739195	29.57908541	0.452175353	14.24739195	16.39937309	4.391043323
14.30700447	29.59206711	0.448234308	14.30700447	16.40364364	4.391413887
14.36661699	29.58953323	0.452333712	14.36661699	16.40133462	4.391848534
14.42622951	29.60086112	0.446699601	14.42622951	16.40434157	4.391706371
14.48584203	29.59475181	0.446190627	14.48584203	16.40472674	4.391878214
14.54545455	29.58973007	0.446673598	14.54545455	16.40356133	4.391558924
14.60506706	29.5760212	0.448372157	14.60506706	16.40487097	4.392032266
14.66467958	29.78245899	0.372767417	14.66467958	16.41403799	4.388992192
14.7242921	30.37524917	0.153310721	14.7242921	16.55855118	4.399512954
14.78390462	31.60774982	-0.206688938	14.78390462	17.15647572	4.426533692
14.84351714	31.99174342	-0.644399999	14.84351714	17.4657497	4.433384845
14.90312966	31.60673818	-0.338178407	14.90312966	17.49315884	4.439175592
14.96274218	31.5794719	-0.204010618	14.96274218	17.50597505	4.443353383
15.02235469	31.46265729	-0.195330108	15.02235469	17.4683693	4.439301813
15.08196721	31.41204692	-0.202296629	15.08196721	17.4776348	4.438702164
15.14157973	31.33401032	-0.195558198	15.14157973	17.4849839	4.438681605
15.20119225	31.36368134	-0.210812985	15.20119225	17.4951559	4.438691345
15.26080477	31.45954888	-0.228298198	15.26080477	17.50124122	4.438034667
15.32041729	31.5443304	-0.282848571	15.32041729	17.51134275	4.437029483
15.38002981	31.62203184	-0.410948962	15.38002981	17.52971154	4.433343817
15.43964232	32.22204753	-0.408662084	15.43964232	17.50669376	4.43183052
15.49925484	32.35123966	-0.811970049	15.49925484	17.57231245	4.442669155
15.55886736	32.71690766	-0.95723373	15.55886736	17.82743708	4.449100084
