mass_B			mass_A		
t	x	y	t	x	y
0.00000000000000	29.32446829000000	-3.17714872800000	0.00000000000000	13.79031728000000	1.21973069400000
0.05961251863000	29.46936622000000	-3.17562638900000	0.05961251863000	13.84855861000000	1.21835115000000
0.11922503730000	29.61686697000000	-3.17360099600000	0.11922503730000	13.93693266000000	1.21800683500000
0.17883755590000	29.76149462000000	-3.17336071700000	0.17883755590000	14.00419892000000	1.21751713600000
0.23845007450000	29.81704508000000	-3.17792553600000	0.23845007450000	14.04246628000000	1.21773874700000
0.29806259310000	29.98036958000000	-3.18481835800000	0.29806259310000	14.07396664000000	1.21483712600000
0.35767511180000	30.08901286000000	-3.18726774100000	0.35767511180000	14.10980680000000	1.21372505000000
0.41728763040000	30.13100947000000	-3.18914408800000	0.41728763040000	14.11907087000000	1.21399692100000
0.47690014900000	30.14101372000000	-3.19102852000000	0.47690014900000	14.12367281000000	1.21443241700000
0.53651266770000	30.15984156000000	-3.18890248900000	0.53651266770000	14.14196234000000	1.21568015800000
0.59612518630000	30.14285888000000	-3.18760041300000	0.59612518630000	14.14739549000000	1.21587356000000
0.65573770490000	30.16151157000000	-3.18750643500000	0.65573770490000	14.16044860000000	1.21658657400000
0.71535022350000	30.23242500000000	-3.19133587600000	0.71535022350000	14.16029205000000	1.21617410600000
0.77496274220000	30.32359960000000	-3.18702501800000	0.77496274220000	14.16430763000000	1.21485149800000
0.83457526080000	30.37891721000000	-3.18729013600000	0.83457526080000	14.16746291000000	1.21576175700000
0.89418777940000	30.39284169000000	-3.18763350700000	0.89418777940000	14.17831763000000	1.21595574300000
0.95380029810000	30.42460203000000	-3.18632522600000	0.95380029810000	14.17134475000000	1.21517958000000
1.01341281700000	30.45512873000000	-3.18473016000000	1.01341281700000	14.16924723000000	1.21507554200000
1.07302533500000	30.47013439000000	-3.18529433100000	1.07302533500000	14.17300622000000	1.21499841000000
1.13263785400000	30.52319476000000	-3.18628759900000	1.13263785400000	14.18506328000000	1.21590384400000
1.19225037300000	30.60423153000000	-3.18853882100000	1.19225037300000	14.18614206000000	1.21577566100000
1.25186289100000	30.63386329000000	-3.18517427200000	1.25186289100000	14.18422894000000	1.21646854700000
1.31147541000000	30.65624495000000	-3.18597257800000	1.31147541000000	14.18540309000000	1.21708010600000
1.37108792800000	30.69571648000000	-3.18637214500000	1.37108792800000	14.18667965000000	1.21714425100000
1.43070044700000	30.78885669000000	-3.18690756100000	1.43070044700000	14.19838204000000	1.21804981700000
1.49031296600000	30.87034948000000	-3.19184945400000	1.49031296600000	14.24378791000000	1.21868085300000
1.54992548400000	30.93684756000000	-3.18925909100000	1.54992548400000	14.26008732000000	1.21782563600000
1.60953800300000	31.00622149000000	-3.18519893000000	1.60953800300000	14.26313533000000	1.21809430500000
1.66915052200000	31.07060058000000	-3.18128112600000	1.66915052200000	14.28221885000000	1.21593973700000
1.72876304000000	31.11700976000000	-3.17520251300000	1.72876304000000	14.31149598000000	1.21876787000000
1.78837555900000	31.15024585000000	-3.17280868900000	1.78837555900000	14.30867826000000	1.21799112600000
