mass_B			ExtMarker		
t	x	y	t	x	y
0	23.23604766	0	0	39.55998122	0
0.018334831	23.23593342	0	0.018334831	39.5598071	0
0.036669661	23.23514044	0	0.036669661	39.5596813	0
0.055004492	23.23478398	0	0.055004492	39.55990287	0
0.073339323	23.23508987	0	0.073339323	39.56065783	0
0.091674153	23.23526798	0	0.091674153	39.56041563	0
0.110008984	23.23589339	0	0.110008984	39.55959945	0
0.128343815	23.23589943	0	0.128343815	39.55996768	0
0.146678645	23.23567663	0	0.146678645	39.56031346	0
0.165013476	23.23649849	0	0.165013476	39.55988594	0
0.183348307	23.23677244	0	0.183348307	39.55904526	0
0.201683138	23.23753867	0	0.201683138	39.55853222	0
0.220017968	23.23901146	0	0.220017968	39.56067813	0
0.238352799	23.23912658	0	0.238352799	39.55977739	0
0.25668763	23.23795477	0	0.25668763	39.55958292	0
0.27502246	23.23639808	0	0.27502246	39.55873249	0
0.293357291	23.23566023	0	0.293357291	39.56001507	0
0.311692122	23.23542259	0	0.311692122	39.55987835	0
0.330026952	23.23515661	0	0.330026952	39.56019599	0
0.348361783	23.23421718	0	0.348361783	39.5600973	0
0.366696614	23.23411361	0	0.366696614	39.56042645	0
0.385031444	23.23549036	0	0.385031444	39.55939256	0
0.403366275	23.23555683	0	0.403366275	39.55999506	0
0.421701106	23.23484069	0	0.421701106	39.55993957	0
0.440035936	23.23547086	0	0.440035936	39.56035655	0
0.458370767	23.23492626	0	0.458370767	39.55962782	0
0.476705598	23.23528388	0	0.476705598	39.56039053	0
0.495040428	23.2351696	0	0.495040428	39.5596593	0
0.513375259	23.23469365	0	0.513375259	39.56039425	0
0.53171009	23.23477479	0	0.53171009	39.56011436	0
0.55004492	23.23461885	0	0.55004492	39.56012426	0
0.568379751	23.23510026	0	0.568379751	39.56007143	0
0.586714582	23.23503621	0	0.586714582	39.55843073	0
0.605049412	23.23448079	0	0.605049412	39.56064684	0
0.623384243	23.23418754	0	0.623384243	39.55993321	0
0.641719074	23.2328687	0	0.641719074	39.55958031	0
0.660053904	23.23315251	0	0.660053904	39.56006454	0
0.678388735	23.23254181	0	0.678388735	39.56042352	0
0.696723566	23.23334893	0	0.696723566	39.56060348	0
0.715058396	23.23350085	0	0.715058396	39.55970373	0
0.733393227	23.23310422	0	0.733393227	39.56048402	0
0.751728058	23.23061123	0	0.751728058	39.55840429	0
0.770062889	23.23053046	0	0.770062889	39.55944371	0
0.788397719	23.23266741	0	0.788397719	39.55846488	0
0.80673255	23.23418369	0	0.80673255	39.5602131	0
0.825067381	23.23566538	0	0.825067381	39.55975151	0
0.843402211	23.23476517	0	0.843402211	39.55951482	0
0.861737042	23.23458193	0	0.861737042	39.5600345	0
0.880071873	23.23446372	0	0.880071873	39.56047178	0
0.898406703	23.2344838	0	0.898406703	39.55977668	0
0.916741534	23.23542639	0	0.916741534	39.55939477	0
0.935076365	23.23524501	0	0.935076365	39.55944858	0
0.953411195	23.23548049	0	0.953411195	39.56066631	0
0.971746026	23.23618974	0	0.971746026	39.56003103	0
0.990080857	23.23540237	0	0.990080857	39.55952854	0
1.008415687	23.23341519	0	1.008415687	39.55871424	0
1.026750518	23.23330703	0	1.026750518	39.55907717	0
1.045085349	23.23362013	0	1.045085349	39.56038783	0
1.063420179	23.23518449	0	1.063420179	39.55986379	0
1.08175501	23.23505205	0	1.08175501	39.55985355	0
1.100089841	23.23513392	0	1.100089841	39.56020589	0
