mass_B			mass_A		
t	x	y	t	x	y
0	38.03434953	0	0	45.0399455	0
0.018512005	38.0342243	0	0.018512005	45.04033523	0
0.03702401	38.03464302	0	0.03702401	45.04008063	0
0.055536015	38.0340568	0	0.055536015	45.04081612	0
0.07404802	38.03397011	0	0.07404802	45.03988472	0
0.092560025	38.03436551	0	0.092560025	45.0400778	0
0.11107203	38.03446432	0	0.11107203	45.04042568	0
0.129584035	38.03423608	0	0.129584035	45.04044181	0
0.14809604	38.03444351	0	0.14809604	45.04008384	0
0.166608045	38.03432267	0	0.166608045	45.04023099	0
0.18512005	38.03410559	0	0.18512005	45.04057527	0
0.203632055	38.03480896	0	0.203632055	45.04019143	0
0.22214406	38.0340934	0	0.22214406	45.03997829	0
0.240656066	38.03442935	0	0.240656066	45.04067295	0
0.259168071	38.03465547	0	0.259168071	45.0398203	0
0.277680076	38.03451318	0	0.277680076	45.04025113	0
0.296192081	38.034613	0	0.296192081	45.04014486	0
0.314704086	38.03485116	0	0.314704086	45.04053402	0
0.333216091	38.0346106	0	0.333216091	45.03973614	0
0.351728096	38.03440094	0	0.351728096	45.0401361	0
0.370240101	38.03464455	0	0.370240101	45.04026658	0
0.388752106	38.03445267	0	0.388752106	45.04009108	0
0.407264111	38.03468208	0	0.407264111	45.04056808	0
0.425776116	38.03426298	0	0.425776116	45.03979864	0
0.444288121	38.03453905	0	0.444288121	45.04062808	0
0.462800126	38.0343325	0	0.462800126	45.04032214	0
0.481312131	38.03480119	0	0.481312131	45.04052602	0
0.499824136	38.03435068	0	0.499824136	45.04027046	0
0.518336141	38.03465367	0	0.518336141	45.04043587	0
0.536848146	38.03496961	0	0.536848146	45.03982247	0
0.555360151	38.03479755	0	0.555360151	45.04052946	0
0.573872156	38.03491733	0	0.573872156	45.0403596	0
0.592384161	38.03481099	0	0.592384161	45.04052548	0
0.610896166	38.03463201	0	0.610896166	45.04034803	0
0.629408171	38.03480855	0	0.629408171	45.04073763	0
0.647920176	38.03460369	0	0.647920176	45.04058692	0
0.666432181	38.03484063	0	0.666432181	45.0402754	0
0.684944186	38.03485581	0	0.684944186	45.04028283	0
