mass_B			mass_A		
t	x	y	t	x	y
0	18.82968164	0	0	42.01351093	0
0.025255714	18.82957057	0	0.025255714	42.01306946	0
0.050511428	18.82965813	0	0.050511428	42.0133854	0
0.075767142	18.82989528	0	0.075767142	42.01317471	0
0.101022856	18.82958654	0	0.101022856	42.01316219	0
0.126278571	18.82909417	0	0.126278571	42.0133897	0
0.151534285	18.82928115	0	0.151534285	42.01350793	0
0.176789999	18.829838	0	0.176789999	42.01344221	0
0.202045713	18.82980687	0	0.202045713	42.01361717	0
0.227301427	18.82965475	0	0.227301427	42.01334461	0
0.252557141	18.8298146	0	0.252557141	42.0130747	0
0.277812855	18.82971947	0	0.277812855	42.0131667	0
0.303068569	18.82973478	0	0.303068569	42.01341296	0
0.328324283	18.829526	0	0.328324283	42.01343979	0
0.353579998	18.82967993	0	0.353579998	42.01346018	0
0.378835712	18.8298596	0	0.378835712	42.01348556	0
0.404091426	18.82987795	0	0.404091426	42.01313077	0
0.42934714	18.82965205	0	0.42934714	42.01343151	0
0.454602854	18.82933194	0	0.454602854	42.01337375	0
0.479858568	18.82958881	0	0.479858568	42.01384151	0
0.505114282	18.8296752	0	0.505114282	42.0135677	0
0.530369996	18.82948829	0	0.530369996	42.01337873	0
0.55562571	18.82965005	0	0.55562571	42.01330693	0
0.580881424	18.82921224	0	0.580881424	42.01341897	0
0.606137139	18.82974591	0	0.606137139	42.01365057	0
0.631392853	18.82991502	0	0.631392853	42.01336003	0
0.656648567	18.82967601	0	0.656648567	42.01334599	0
0.681904281	18.82976257	0	0.681904281	42.01332504	0
0.707159995	18.82972124	0	0.707159995	42.01341689	0
0.732415709	18.82975833	0	0.732415709	42.01342923	0
0.757671423	18.82965117	0	0.757671423	42.01342506	0
0.782927137	18.82970393	0	0.782927137	42.01354037	0
0.808182851	18.82935102	0	0.808182851	42.01359153	0
0.833438566	18.82980909	0	0.833438566	42.01339548	0
0.85869428	18.82957692	0	0.85869428	42.0135696	0
0.883949994	18.82953984	0	0.883949994	42.01343809	0
0.909205708	18.8295143	0	0.909205708	42.01370551	0
0.934461422	18.82977178	0	0.934461422	42.01352313	0
0.959717136	18.82975731	0	0.959717136	42.01353147	0
0.98497285	18.82971817	0	0.98497285	42.01388681	0
1.010228564	18.829538	0	1.010228564	42.01314156	0
1.035484278	18.82962229	0	1.035484278	42.0134252	0
1.060739992	18.82973671	0	1.060739992	42.0135538	0
1.085995707	18.82980473	0	1.085995707	42.01344384	0
1.111251421	18.82959197	0	1.111251421	42.01354602	0
1.136507135	18.82969915	0	1.136507135	42.01351997	0
1.161762849	18.82991418	0	1.161762849	42.01339296	0
1.187018563	18.83006582	0	1.187018563	42.01345704	0
1.212274277	18.82965176	0	1.212274277	42.01363346	0
1.237529991	18.82974154	0	1.237529991	42.01343097	0
1.262785705	18.82960412	0	1.262785705	42.01327504	0
1.288041419	18.82963183	0	1.288041419	42.01369197	0
1.313297133	18.83002988	0	1.313297133	42.01376006	0
1.338552848	18.82987064	0	1.338552848	42.01349693	0
1.363808562	18.82997703	0	1.363808562	42.01339788	0
1.389064276	18.83002387	0	1.389064276	42.01318732	0
1.41431999	18.82964527	0	1.41431999	42.0133788	0
1.439575704	18.82971838	0	1.439575704	42.01313785	0
1.464831418	18.82998927	0	1.464831418	42.01342249	0
1.490087132	18.82996146	0	1.490087132	42.01355483	0
1.515342846	18.82971071	0	1.515342846	42.01369374	0
1.54059856	18.82966096	0	1.54059856	42.0134233	0
1.565854275	18.82947511	0	1.565854275	42.01320295	0
1.591109989	18.82933969	0	1.591109989	42.01363452	0
1.616365703	18.82949439	0	1.616365703	42.01350607	0
1.641621417	18.8298238	0	1.641621417	42.01375019	0
1.666877131	18.82969478	0	1.666877131	42.01332104	0
1.692132845	18.82961686	0	1.692132845	42.01339534	0
1.717388559	18.82949382	0	1.717388559	42.01346239	0
1.742644273	18.82930026	0	1.742644273	42.01323379	0
1.767899987	18.82974288	0	1.767899987	42.01344434	0
1.793155701	18.82949141	0	1.793155701	42.0133893	0
1.818411416	18.82942308	0	1.818411416	42.01321214	0
1.84366713	18.82994755	0	1.84366713	42.01375299	0
1.868922844	18.82944574	0	1.868922844	42.0135592	0
1.894178558	18.82973485	0	1.894178558	42.01342009	0
1.919434272	18.82955333	0	1.919434272	42.01356941	0
1.944689986	18.82970493	0	1.944689986	42.01366906	0
1.9699457	18.82993723	0	1.9699457	42.01331418	0
1.995201414	18.82975839	0	1.995201414	42.01336162	0
2.020457128	18.82964923	0	2.020457128	42.01323353	0
2.045712843	18.82950423	0	2.045712843	42.01349515	0
2.070968557	18.82973868	0	2.070968557	42.01367392	0
2.096224271	18.829715	0	2.096224271	42.01344957	0
2.121479985	18.82934729	0	2.121479985	42.0130953	0
2.146735699	18.82920739	0	2.146735699	42.01351499	0
2.171991413	18.82944947	0	2.171991413	42.01344837	0
2.197247127	18.8294615	0	2.197247127	42.01334396	0
2.222502841	18.82937604	0	2.222502841	42.01335013	0
2.247758555	18.82917257	0	2.247758555	42.01339057	0
2.273014269	18.82829845	0	2.273014269	42.01342811	0
2.298269984	18.82577784	0	2.298269984	42.01333731	0
2.323525698	18.81420798	0	2.323525698	42.0126657	0
2.348781412	18.79758216	0	2.348781412	42.01299991	0
2.374037126	18.69633516	0	2.374037126	42.01040882	0
2.39929284	18.59244051	0	2.39929284	42.00963424	0
2.424548554	18.59905312	0	2.424548554	42.00964524	0
2.449804268	18.57568847	0	2.449804268	42.0094374	0
2.475059982	18.50409356	0	2.475059982	42.00736813	0
2.500315696	18.37017389	0	2.500315696	42.00947264	0
2.525571411	17.79638011	0	2.525571411	42.00835858	0
2.550827125	17.64824735	0	2.550827125	42.01051265	0
2.576082839	17.40362478	0	2.576082839	42.01090347	0
2.601338553	17.29774772	0	2.601338553	42.01136406	0
2.626594267	17.26462354	0	2.626594267	42.01206899	0
2.651849981	17.18014668	0	2.651849981	42.01172146	0
2.677105695	17.14341069	0	2.677105695	42.01301533	0
2.702361409	17.05126528	0	2.702361409	42.01146914	0
2.727617123	16.99754872	0	2.727617123	42.01228701	0
2.752872837	16.8655473	0	2.752872837	42.01243471	0
2.778128552	16.74988841	0	2.778128552	42.01261527	0
2.803384266	16.69529541	0	2.803384266	42.01207788	0
2.82863998	16.63470037	0	2.82863998	42.01317141	0
2.853895694	16.48072578	0	2.853895694	42.01277087	0
2.879151408	16.46344379	0	2.879151408	42.01292929	0
2.904407122	16.2699714	0	2.904407122	42.01240723	0
2.929662836	16.17391231	0	2.929662836	42.01231733	0
2.95491855	16.08217388	0	2.95491855	42.01204283	0
2.980174264	16.03259181	0	2.980174264	42.01205563	0
3.005429979	16.01116509	0	3.005429979	42.0124541	0
3.030685693	15.91700997	0	3.030685693	42.01262731	0
3.055941407	15.8720291	0	3.055941407	42.01328263	0
3.081197121	15.85459026	0	3.081197121	42.01289879	0
3.106452835	15.77311271	0	3.106452835	42.0128802	0
3.131708549	15.72732272	0	3.131708549	42.01300268	0
3.156964263	15.70143463	0	3.156964263	42.01256384	0
3.182219977	15.64410586	0	3.182219977	42.01420378	0
3.207475691	15.57213782	0	3.207475691	42.0131501	0
3.232731405	15.56437539	0	3.232731405	42.01362203	0
3.25798712	15.48746755	0	3.25798712	42.01289555	0
3.283242834	15.4760588	0	3.283242834	42.01297567	0
3.308498548	15.45248913	0	3.308498548	42.01339615	0
3.333754262	15.42646151	0	3.333754262	42.01317768	0
3.359009976	15.3980259	0	3.359009976	42.01316623	0
3.38426569	15.29719021	0	3.38426569	42.01371187	0
3.409521404	15.26013982	0	3.409521404	42.01450634	0
3.434777118	15.17852235	0	3.434777118	42.01379376	0
3.460032832	15.14161396	0	3.460032832	42.01413172	0
3.485288547	14.99949631	0	3.485288547	42.01423932	0
3.510544261	14.9706005	0	3.510544261	42.01349835	0
3.535799975	14.81493875	0	3.535799975	42.01451274	0
3.561055689	14.70892483	0	3.561055689	42.01370802	0
3.586311403	14.64439491	0	3.586311403	42.0147968	0
