GMfasSUPMMM			GMfasEXTMMM		
1.93412908900	24.61193118000	19.66821869000	1.93412908900	8.57191336100	25.59532161000
1.98938992000	24.59180621000	19.66750220000	1.98938992000	8.56762335700	25.59560684000
2.04465075200	24.58896986000	19.66630596000	2.04465075200	8.56622819000	25.59514429000
2.09991158300	24.61880585000	19.66662052000	2.09991158300	8.57433859500	25.59693428000
2.15517241400	24.62380358000	19.66525079000	2.15517241400	8.57691478500	25.59537778000
2.21043324500	24.60064827000	19.66243740000	2.21043324500	8.57748228600	25.59634030000
2.26569407600	24.59953852000	19.66226350000	2.26569407600	8.57793860100	25.59590618000
2.32095490700	24.54951663000	19.66335196000	2.32095490700	8.58769373800	25.59711325000
2.37621573800	24.55956009000	19.66378148000	2.37621573800	8.59104471900	25.59585409000
2.43147656900	24.54659798000	19.66623330000	2.43147656900	8.60356801200	25.59503360000
2.48673740100	24.56281387000	19.66602002000	2.48673740100	8.60514690600	25.59457584000
2.54199823200	24.59658010000	19.66881032000	2.54199823200	8.62939519600	25.59060818000
2.59725906300	24.60378169000	19.66930344000	2.59725906300	8.67266912800	25.58870620000
2.65251989400	24.60674343000	19.67213432000	2.65251989400	8.67209085300	25.58939756000
2.70778072500	24.61680489000	19.67217627000	2.70778072500	8.65076943300	25.59074021000
2.76304155600	24.62841319000	19.67368250000	2.76304155600	8.65907777300	25.58965034000
2.81830238700	24.63069476000	19.67468966000	2.81830238700	8.65188773700	25.59204667000
2.87356321800	24.62142044000	19.67730252000	2.87356321800	8.66304542000	25.59284745000
2.92882405000	24.60711742000	19.67862225000	2.92882405000	8.63986692600	25.59397136000
2.98408488100	24.59781603000	19.68052877000	2.98408488100	8.65685702400	25.59353614000
3.03934571200	24.60247834000	19.68117984000	3.03934571200	8.65533979100	25.59333165000
3.09460654300	24.60326781000	19.68291396000	3.09460654300	8.63746501500	25.59429747000
3.14986737400	24.62061359000	19.68285004000	3.14986737400	8.63462656800	25.59410526000
3.20512820500	24.61820204000	19.68414457000	3.20512820500	8.64048477800	25.59569932000
3.26038903600	24.62242159000	19.68296154000	3.26038903600	8.65286611700	25.59501012000
3.31564986700	24.63369507000	19.68294180000	3.31564986700	8.66213367900	25.59573665000
3.37091069800	24.67247870000	19.68114771000	3.37091069800	8.72677348100	25.59973879000
3.42617153000	24.70841596000	19.68197768000	3.42617153000	8.73655092300	25.60110063000
3.48143236100	24.69456829000	19.68009009000	3.48143236100	8.77848493200	25.59954002000
3.53669319200	24.70667413000	19.68057246000	3.53669319200	8.79957253300	25.59691002000
3.59195402300	24.72200900000	19.68016085000	3.59195402300	8.78975690700	25.59504561000
3.64721485400	24.73724593000	19.68002046000	3.64721485400	8.82579636600	25.59323271000
3.70247568500	24.79058274000	19.67909528000	3.70247568500	8.83104917100	25.59226517000
3.75773651600	24.84352240000	19.68042921000	3.75773651600	8.88465149100	25.59009629000
3.81299734700	24.86624177000	19.67895412000	3.81299734700	8.91544741900	25.58311772000
3.86825817900	24.86558365000	19.67729528000	3.86825817900	8.94558461700	25.57941913000
3.92351901000	24.87847160000	19.67799151000	3.92351901000	8.96663905100	25.57966215000
3.97877984100	24.88535724000	19.67794473000	3.97877984100	8.97313245900	25.57922589000
4.03404067200	24.89335502000	19.67810175000	4.03404067200	8.98199339300	25.58181305000
4.08930150300	24.92265747000	19.68068476000	4.08930150300	8.98574752800	25.58338705000
4.14456233400	24.95220177000	19.68053802000	4.14456233400	8.99368141800	25.57878031000
4.19982316500	24.93465819000	19.67937161000	4.19982316500	9.01234198100	25.57751586000
4.25508399600	24.95277815000	19.67942671000	4.25508399600	9.01178094400	25.57801637000
4.31034482800	24.93552462000	19.67678491000	4.31034482800	8.99986777800	25.58129629000
4.36560565900	24.94647730000	19.67703930000	4.36560565900	9.01728382400	25.57837127000
4.42086649000	24.99205028000	19.67737774000	4.42086649000	9.02499814500	25.57947085000
4.47612732100	24.97165327000	19.67815515000	4.47612732100	9.02187361700	25.58197779000
4.53138815200	24.97059320000	19.67789369000	4.53138815200	9.01602945300	25.58307274000
4.58664898300	24.98165971000	19.67734440000	4.58664898300	9.00940454800	25.58588096000
4.64190981400	25.00103282000	19.67630104000	4.64190981400	9.01524063100	25.58428425000
4.69717064500	25.00406560000	19.67505944000	4.69717064500	9.00697356200	25.58482691000
4.75243147700	25.02941304000	19.67535951000	4.75243147700	9.00751141200	25.58594350000
4.80769230800	25.04482090000	19.67635922000	4.80769230800	9.00677072000	25.58614106000
4.86295313900	25.04648795000	19.67657849000	4.86295313900	8.99546859900	25.58832715000
4.91821397000	25.04582223000	19.67670003000	4.91821397000	8.99394471300	25.58946676000
4.97347480100	25.04369673000	19.67708408000	4.97347480100	8.99108361200	25.58729769000
5.02873563200	25.05167362000	19.67763943000	5.02873563200	8.99528433500	25.58817912000
5.08399646300	25.03581896000	19.67631436000	5.08399646300	8.99281629400	25.58793420000
5.13925729400	25.04015877000	19.67659236000	5.13925729400	8.99295120000	25.58821415000
5.19451812600	25.05685611000	19.67862969000	5.19451812600	8.98714137300	25.59011390000
5.24977895700	25.06240499000	19.67828468000	5.24977895700	8.98769627600	25.58962464000
5.30503978800	25.05828688000	19.67851437000	5.30503978800	8.98746689400	25.58898191000
5.36030061900	25.05878461000	19.67871782000	5.36030061900	8.99507675600	25.59000637000
5.41556145000	25.07883490000	19.68190421000	5.41556145000	9.00151839000	25.58641606000
5.47082228100	25.09706443000	19.68037544000	5.47082228100	9.00769390000	25.58558222000
5.52608311200	25.12243315000	19.68024974000	5.52608311200	8.99663593500	25.58417255000
5.58134394300	25.13939010000	19.68321035000	5.58134394300	9.00468746500	25.58209492000
5.63660477500	25.17557136000	19.68222030000	5.63660477500	9.00908856700	25.58354544000
5.69186560600	25.17342195000	19.68184235000	5.69186560600	9.01534151900	25.58171108000
5.74712643700	25.16598640000	19.68142545000	5.74712643700	9.01368807500	25.57972087000
5.80238726800	25.17223476000	19.67873731000	5.80238726800	9.00866226200	25.58133519000
5.85764809900	25.18223814000	19.67917629000	5.85764809900	9.01947402100	25.58223085000
5.91290893000	25.17524830000	19.67866406000	5.91290893000	9.01614825500	25.58076713000
5.96816976100	25.15914556000	19.67617242000	5.96816976100	9.01715319900	25.58156002000
6.02343059200	25.16795478000	19.67720057000	6.02343059200	9.01653934900	25.58227912000
6.07869142400	25.15786261000	19.67690253000	6.07869142400	9.01570651400	25.58157126000
6.13395225500	25.16218807000	19.68090528000	6.13395225500	9.00641147200	25.58086013000
6.18921308600	25.17770645000	19.68003781000	6.18921308600	9.00660763500	25.58133122000
6.24447391700	25.18149810000	19.68062696000	6.24447391700	9.00924465200	25.58098779000
6.29973474800	25.16704311000	19.67699093000	6.29973474800	9.01051702800	25.58004333000
6.35499557900	25.17061561000	19.67650314000	6.35499557900	9.01788786800	25.58051190000
6.41025641000	25.16953522000	19.67499771000	6.41025641000	9.02822540800	25.58209968000
6.46551724100	25.18258151000	19.67519544000	6.46551724100	9.02623210000	25.58402179000
6.52077807300	25.16533464000	19.67356452000	6.52077807300	9.02793539100	25.58326137000
6.57603890400	25.16235242000	19.67219852000	6.57603890400	9.03938578400	25.58463795000
6.63129973500	25.17675208000	19.67330748000	6.63129973500	9.03827399400	25.58454859000
6.68656056600	25.19492470000	19.67202145000	6.68656056600	9.03864444100	25.58431236000
6.74182139700	25.18646312000	19.67181367000	6.74182139700	9.05618403100	25.58137761000
6.79708222800	25.22713339000	19.67020013000	6.79708222800	9.09377247500	25.58010580000
6.85234305900	25.26479731000	19.67097069000	6.85234305900	9.10494538000	25.58086765000
6.90760389000	25.26947315000	19.67109176000	6.90760389000	9.10916568100	25.57981359000
6.96286472100	25.25147348000	19.67122487000	6.96286472100	9.11390748800	25.58203142000
7.01812555300	25.27757048000	19.67195471000	7.01812555300	9.10542615800	25.58214234000
7.07338638400	25.27941345000	19.67458513000	7.07338638400	9.10005998500	25.58206569000
7.12864721500	25.31799697000	19.67356294000	7.12864721500	9.08895570400	25.58310813000
7.18390804600	25.42673516000	19.67358615000	7.18390804600	9.08725173500	25.58292886000
7.23916887700	25.47539695000	19.67690271000	7.23916887700	9.05491747300	25.58367458000
7.29442970800	25.48399095000	19.67629906000	7.29442970800	9.09546479100	25.58357434000
7.34969053900	25.49366971000	19.67721423000	7.34969053900	9.07179107000	25.58371191000
7.40495137000	25.49147924000	19.67530511000	7.40495137000	9.07904663300	25.58294453000
7.46021220200	25.51698503000	19.67811392000	7.46021220200	9.06968675000	25.58319860000
7.51547303300	25.57847195000	19.67721841000	7.51547303300	9.07461181200	25.57993928000
7.57073386400	25.57650558000	19.67760424000	7.57073386400	9.08523095700	25.58394551000
7.62599469500	25.62926785000	19.68209397000	7.62599469500	9.06899078300	25.58743298000
7.68125552600	25.63681761000	19.68222813000	7.68125552600	9.07817347400	25.58925343000
7.73651635700	25.61958957000	19.68176748000	7.73651635700	9.06452006000	25.58836926000
7.79177718800	25.61880195000	19.68322602000	7.79177718800	9.06492360800	25.58971219000
7.84703801900	25.65566860000	19.68219098000	7.84703801900	9.08123147400	25.59033326000
7.90229885100	25.72142600000	19.68583066000	7.90229885100	9.10198144900	25.58980973000
7.95755968200	25.73356480000	19.68351993000	7.95755968200	9.10919037800	25.58963388000
8.01282051300	25.73414592000	19.68511282000	8.01282051300	9.12384089900	25.58982895000
8.06808134400	25.73605543000	19.68305728000	8.06808134400	9.12656328500	25.58932284000
8.12334217500	25.73587179000	19.68780897000	8.12334217500	9.12426535500	25.58935343000
8.17860300600	25.77408521000	19.68572978000	8.17860300600	9.13828363600	25.58707164000
8.23386383700	25.84931331000	19.69994847000	8.23386383700	9.15813670300	25.58554230000
8.28912466800	25.88620489000	19.69493707000	8.28912466800	9.17228533000	25.58497244000
8.34438550000	25.93985692000	19.69698094000	8.34438550000	9.22951075600	25.58527904000
8.39964633100	25.95099617000	19.69333342000	8.39964633100	9.24069506300	25.58640571000
8.45490716200	25.94850350000	19.69338385000	8.45490716200	9.26427214800	25.58599509000
8.51016799300	25.96261571000	19.69392221000	8.51016799300	9.27449141400	25.58781861000
8.56542882400	25.94455813000	19.68830805000	8.56542882400	9.27366693000	25.58752708000
8.62068965500	25.94202701000	19.68771708000	8.62068965500	9.25658435900	25.58828339000
8.67595048600	25.96876583000	19.69485641000	8.67595048600	9.27113691200	25.58927638000
8.73121131700	26.06985877000	19.68930244000	8.73121131700	9.30418176000	25.59051166000
8.78647214900	26.06154685000	19.69133653000	8.78647214900	9.32891185900	25.59237309000
8.84173298000	26.10809082000	19.68649904000	8.84173298000	9.34476761300	25.59259785000
8.89699381100	26.18131305000	19.69344933000	8.89699381100	9.35838298500	25.59060459000
8.95225464200	26.19304042000	19.69276780000	8.95225464200	9.36812389100	25.59013136000
9.00751547300	26.18913087000	19.69368151000	9.00751547300	9.36808646300	25.59070633000
9.06277630400	26.18005367000	19.69428703000	9.06277630400	9.36335034400	25.59039264000
9.11803713500	26.17125114000	19.69294854000	9.11803713500	9.36401164200	25.58990891000
9.17329796600	26.16897410000	19.69341191000	9.17329796600	9.36622143200	25.58935983000
9.22855879800	26.17251504000	19.69482449000	9.22855879800	9.36822102100	25.59039048000
9.28381962900	26.17365882000	19.69450504000	9.28381962900	9.37763916400	25.59125615000
9.33908046000	26.17825615000	19.69477699000	9.33908046000	9.37047296000	25.59157418000
9.39434129100	26.18526337000	19.69519473000	9.39434129100	9.38434604100	25.59034191000
9.44960212200	26.20562520000	19.69717491000	9.44960212200	9.40614544200	25.59456008000
9.50486295300	26.21127184000	19.69977866000	9.50486295300	9.42953482000	25.59535414000
9.56012378400	26.20912658000	19.70243082000	9.56012378400	9.43750138900	25.59557981000
9.61538461500	26.21953829000	19.70526012000	9.61538461500	9.47193536900	25.59465405000
9.67064544700	26.22782524000	19.70946244000	9.67064544700	9.46885629600	25.59657398000
9.72590627800	26.23498753000	19.71082241000	9.72590627800	9.48167706000	25.59776314000
9.78116710900	26.22599587000	19.70461914000	9.78116710900	9.49940919800	25.59662311000
9.83642794000	26.22844322000	19.70772518000	9.83642794000	9.51162523200	25.59711106000
9.89168877100	26.26270445000	19.70400116000	9.89168877100	9.52129356300	25.59706974000
9.94694960200	26.29244766000	19.70421949000	9.94694960200	9.53314213400	25.59657179000
10.00221043000	26.27911663000	19.70067329000	10.00221043000	9.53480417500	25.59594061000
10.05747126000	26.28481223000	19.70290407000	10.05747126000	9.53501412600	25.59504004000
10.11273210000	26.31254015000	19.69875874000	10.11273210000	9.54180655300	25.59309183000
10.16799293000	26.37375232000	19.70134450000	10.16799293000	9.55645351200	25.59148572000
10.22325376000	26.41464007000	19.70011755000	10.22325376000	9.56256775000	25.58955606000
10.27851459000	26.42874853000	19.70169670000	10.27851459000	9.58646541100	25.58992802000
10.33377542000	26.42106074000	19.69918011000	10.33377542000	9.59054556200	25.59067183000
10.38903625000	26.41646709000	19.69820694000	10.38903625000	9.59305896000	25.59003978000
10.44429708000	26.48787670000	19.70221770000	10.44429708000	9.61690487500	25.59048093000
10.49955791000	26.52410704000	19.70469203000	10.49955791000	9.62471910400	25.58994714000
10.55481874000	26.53396708000	19.70487611000	10.55481874000	9.64865709700	25.58687513000
10.61007958000	26.57251175000	19.70059085000	10.61007958000	9.65736454300	25.58562201000
10.66534041000	26.60641208000	19.70121833000	10.66534041000	9.65422696200	25.58437503000
10.72060124000	26.63535985000	19.70518015000	10.72060124000	9.64880939600	25.58335756000
10.77586207000	26.64267103000	19.70307499000	10.77586207000	9.67275773000	25.58575053000
10.83112290000	26.66419883000	19.70079452000	10.83112290000	9.72275613000	25.58753650000
10.88638373000	26.70375768000	19.69743753000	10.88638373000	9.76071422200	25.58950423000
10.94164456000	26.74356829000	19.69483872000	10.94164456000	9.78711013000	25.59209708000
10.99690539000	26.80799799000	19.69774766000	10.99690539000	9.79940914700	25.59108834000
11.05216622000	26.84256516000	19.69875212000	11.05216622000	9.88224498400	25.59010705000
11.10742706000	26.87952696000	19.69871992000	11.10742706000	9.93529131600	25.58913650000
11.16268789000	26.86418733000	19.69778138000	11.16268789000	9.96482021100	25.58888394000
11.21794872000	26.88395535000	19.70034040000	11.21794872000	9.97982138900	25.58730345000
11.27320955000	26.90528987000	19.69869309000	11.27320955000	10.00491867000	25.58730006000
11.32847038000	26.93072524000	19.69766933000	11.32847038000	10.01004492000	25.58751792000
11.38373121000	26.95856213000	19.69721987000	11.38373121000	10.00797192000	25.58834308000
11.43899204000	26.98334009000	19.69841541000	11.43899204000	10.01709566000	25.58544181000
11.49425287000	26.98334025000	19.69725010000	11.49425287000	10.02784823000	25.58546780000
11.54951370000	26.99270446000	19.69882532000	11.54951370000	10.02500062000	25.58626534000
11.60477454000	27.01095241000	19.69540652000	11.60477454000	10.06319988000	25.58614297000
11.66003537000	27.04949887000	19.69459229000	11.66003537000	10.06864504000	25.58643576000
11.71529620000	27.07158760000	19.69746832000	11.71529620000	10.09521523000	25.58648202000
11.77055703000	27.08237345000	19.69713759000	11.77055703000	10.11707844000	25.58722218000
11.82581786000	27.12966213000	19.69448527000	11.82581786000	10.13847672000	25.58707290000
11.88107869000	27.18355915000	19.69862891000	11.88107869000	10.16713356000	25.58434483000
11.93633952000	27.17851685000	19.69996199000	11.93633952000	10.19012592000	25.58502098000
11.99160035000	27.17200421000	19.69968147000	11.99160035000	10.20243894000	25.58407406000
12.04686118000	27.17086242000	19.70040292000	12.04686118000	10.20018536000	25.58553647000
12.10212202000	27.17597353000	19.70050599000	12.10212202000	10.20390423000	25.58591756000
12.15738285000	27.19717556000	19.70349329000	12.15738285000	10.21870989000	25.58256608000
12.21264368000	27.20284227000	19.70263801000	12.21264368000	10.23870200000	25.58153221000
12.26790451000	27.21138581000	19.70046013000	12.26790451000	10.25102948000	25.58312075000
12.32316534000	27.19104653000	19.69971909000	12.32316534000	10.26417743000	25.58198156000
12.37842617000	27.20619970000	19.70048014000	12.37842617000	10.28324796000	25.58535092000
12.43368700000	27.23868381000	19.70076190000	12.43368700000	10.30747224000	25.58542093000
12.48894783000	27.22640477000	19.69937654000	12.48894783000	10.31076769000	25.58546276000
12.54420866000	27.22796722000	19.70025676000	12.54420866000	10.32243173000	25.58286849000
12.59946950000	27.25302983000	19.69691369000	12.59946950000	10.32565729000	25.58247609000
12.65473033000	27.27061574000	19.69761601000	12.65473033000	10.33265993000	25.58086344000
12.70999116000	27.28972561000	19.69546017000	12.70999116000	10.34726731000	25.58122375000
12.76525199000	27.29049069000	19.69529735000	12.76525199000	10.34886791000	25.58013832000
12.82051282000	27.32040297000	19.69365643000	12.82051282000	10.35279830000	25.58155969000
12.87577365000	27.32950814000	19.69380736000	12.87577365000	10.37177864000	25.58168493000
12.93103448000	27.35122433000	19.69290107000	12.93103448000	10.39556030000	25.58121913000
12.98629531000	27.37077421000	19.69512068000	12.98629531000	10.40038522000	25.58357538000
13.04155615000	27.39963741000	19.69749909000	13.04155615000	10.41709957000	25.58763580000
13.09681698000	27.41121288000	19.69730438000	13.09681698000	10.42677150000	25.58945465000
13.15207781000	27.40841452000	19.69720115000	13.15207781000	10.43430061000	25.58935015000
13.20733864000	27.42703005000	19.69782624000	13.20733864000	10.44393613000	25.58854860000
13.26259947000	27.44817446000	19.69822703000	13.26259947000	10.48286889000	25.58716182000
13.31786030000	27.48861986000	19.69720698000	13.31786030000	10.48792529000	25.58551386000
13.37312113000	27.51845214000	19.69713045000	13.37312113000	10.51124852000	25.58463579000
13.42838196000	27.51514336000	19.69533980000	13.42838196000	10.54600816000	25.58278928000
13.48364279000	27.58237588000	19.69317208000	13.48364279000	10.61287104000	25.58439137000
13.53890363000	27.60702644000	19.69198889000	13.53890363000	10.63680053000	25.58719537000
13.59416446000	27.57305603000	19.69144471000	13.59416446000	10.66369651000	25.58881385000
13.64942529000	27.58438521000	19.69133809000	13.64942529000	10.68096295000	25.59015499000
13.70468612000	27.61899046000	19.69169126000	13.70468612000	10.71917554000	25.59191041000
13.75994695000	27.61751369000	19.69227363000	13.75994695000	10.74314321000	25.59081024000
13.81520778000	27.65160496000	19.69203959000	13.81520778000	10.77651732000	25.58755137000
13.87046861000	27.65521362000	19.69257217000	13.87046861000	10.80855994000	25.58870651000
13.92572944000	27.70494089000	19.69281765000	13.92572944000	10.81131145000	25.58486445000
13.98099027000	27.76540688000	19.69482595000	13.98099027000	10.85286047000	25.58539670000
14.03625111000	27.73729067000	19.69444832000	14.03625111000	10.88217678000	25.58634628000
14.09151194000	27.67569283000	19.69408503000	14.09151194000	10.87422350000	25.58645240000
14.14677277000	27.66195598000	19.69568722000	14.14677277000	10.87880909000	25.58711095000
14.20203360000	27.70407829000	19.69569832000	14.20203360000	10.89135046000	25.58798615000
14.25729443000	27.77069021000	19.69553720000	14.25729443000	10.93329520000	25.58498519000
14.31255526000	27.76957434000	19.69585216000	14.31255526000	10.97180482000	25.58544480000
14.36781609000	27.76429384000	19.69547918000	14.36781609000	10.97306866000	25.58560653000
14.42307692000	27.76560049000	19.69591970000	14.42307692000	10.99913237000	25.58510050000
14.47833775000	27.79170081000	19.69591987000	14.47833775000	11.01424959000	25.58599415000
14.53359859000	27.79429332000	19.69452666000	14.53359859000	11.03938060000	25.58625247000
14.58885942000	27.78356100000	19.69395209000	14.58885942000	11.04906028000	25.58684768000
14.64412025000	27.73708514000	19.69553484000	14.64412025000	11.06114857000	25.58668606000
14.69938108000	27.71828234000	19.69722943000	14.69938108000	11.06966538000	25.58787471000
14.75464191000	27.68900413000	19.70145761000	14.75464191000	11.07140257000	25.58901118000
14.80990274000	27.66751743000	19.69382820000	14.80990274000	11.07108239000	25.58954545000
14.86516357000	27.65699472000	19.69055377000	14.86516357000	11.07707017000	25.59076477000
14.92042440000	27.65479100000	19.68718951000	14.92042440000	11.07524587000	25.58923285000
14.97568523000	27.66414274000	19.69297208000	14.97568523000	11.08663267000	25.59025671000
15.03094607000	27.65466601000	19.69634708000	15.03094607000	11.07583929000	25.59009679000
15.08620690000	27.64463097000	19.69735223000	15.08620690000	11.08150913000	25.59042205000
15.14146773000	27.63109750000	19.69965139000	15.14146773000	11.08149782000	25.58837902000
15.19672856000	27.63524249000	19.70349363000	15.19672856000	11.07781059000	25.58747183000
15.25198939000	27.66800586000	19.70381030000	15.25198939000	11.08316105000	25.58630350000
15.30725022000	27.68322562000	19.70679312000	15.30725022000	11.09729221000	25.58686344000
15.36251105000	27.68596865000	19.70569490000	15.36251105000	11.09397756000	25.58533093000
15.41777188000	27.67627311000	19.70678469000	15.41777188000	11.10122169000	25.58716889000
15.47303271000	27.68740976000	19.70885203000	15.47303271000	11.11688372000	25.58592391000
15.52829355000	27.69979418000	19.70945232000	15.52829355000	11.12452322000	25.58471403000
15.58355438000	27.69273494000	19.71223382000	15.58355438000	11.12531607000	25.58630665000
15.63881521000	27.69624255000	19.71777918000	15.63881521000	11.13900417000	25.58519085000
15.69407604000	27.69358524000	19.72009615000	15.69407604000	11.14978432000	25.58598527000
15.74933687000	27.68594056000	19.72804143000	15.74933687000	11.14850618000	25.58345080000
15.80459770000	27.69188764000	19.73115917000	15.80459770000	11.15161049000	25.57721968000
15.85985853000	27.71953001000	19.73300568000	15.85985853000	11.18998852000	25.57249373000
15.91511936000	27.72761834000	19.73195039000	15.91511936000	11.22626945000	25.57380801000
15.97038019000	27.71545082000	19.72519962000	15.97038019000	11.23907579000	25.57465282000
16.02564103000	27.72368756000	19.71922341000	16.02564103000	11.23962762000	25.57540510000
16.08090186000	27.72460888000	19.71673455000	16.08090186000	11.24642706000	25.57528271000
16.13616269000	27.70524672000	19.71366279000	16.13616269000	11.23048535000	25.57744034000
16.19142352000	27.70065573000	19.71012793000	16.19142352000	11.23306687000	25.57885963000
16.24668435000	27.70254740000	19.70787030000	16.24668435000	11.24353113000	25.58068779000
16.30194518000	27.70852186000	19.70865693000	16.30194518000	11.26080479000	25.58251455000
16.35720601000	27.70251871000	19.70604555000	16.35720601000	11.26363482000	25.58306253000
16.41246684000	27.68365954000	19.70233779000	16.41246684000	11.27113894000	25.58100199000
16.46772767000	27.68440924000	19.70173498000	16.46772767000	11.29033095000	25.58275946000
16.52298851000	27.69000745000	19.70139341000	16.52298851000	11.29727093000	25.58422618000
16.57824934000	27.67861932000	19.70008498000	16.57824934000	11.31242575000	25.58468687000
16.63351017000	27.68213800000	19.69987349000	16.63351017000	11.33516802000	25.58514521000
16.68877100000	27.70592577000	19.70345006000	16.68877100000	11.33634204000	25.58509477000
16.74403183000	27.67327496000	19.69899860000	16.74403183000	11.34937778000	25.58581946000
16.79929266000	27.66639390000	19.69702046000	16.79929266000	11.38021967000	25.58541685000
16.85455349000	27.68680101000	19.69913559000	16.85455349000	11.42107295000	25.58578330000
16.90981432000	27.71234125000	19.69992394000	16.90981432000	11.46113829000	25.59010350000
16.96507515000	27.70336961000	19.70060346000	16.96507515000	11.47161904000	25.58966897000
17.02033599000	27.70345967000	19.70100786000	17.02033599000	11.46597810000	25.59175254000
17.07559682000	27.68293060000	19.69972006000	17.07559682000	11.47280869000	25.59314832000
17.13085765000	27.68875157000	19.70110476000	17.13085765000	11.49547310000	25.58919503000
17.18611848000	27.69034595000	19.70200464000	17.18611848000	11.53419833000	25.58552351000
17.24137931000	27.70175161000	19.70422221000	17.24137931000	11.53595464000	25.58556671000
17.29664014000	27.72534067000	19.70714561000	17.29664014000	11.53396815000	25.58451515000
17.35190097000	27.72642735000	19.70672154000	17.35190097000	11.53250153000	25.58261932000
17.40716180000	27.79925652000	19.70475154000	17.40716180000	11.51658960000	25.57735366000
17.46242263000	27.86313772000	19.70038263000	17.46242263000	11.53379688000	25.58060202000
17.51768347000	27.88995489000	19.70399794000	17.51768347000	11.53833949000	25.58185927000
17.57294430000	27.93316066000	19.70899146000	17.57294430000	11.55727010000	25.58379323000
17.62820513000	27.95426224000	19.71201363000	17.62820513000	11.57649792000	25.58676412000
17.68346596000	28.00763022000	19.70792128000	17.68346596000	11.63862834000	25.58428877000
17.73872679000	28.09091994000	19.70690087000	17.73872679000	11.71813677000	25.58258495000
17.79398762000	28.12564282000	19.71020232000	17.79398762000	11.74780952000	25.58605938000
17.84924845000	28.15982629000	19.71391351000	17.84924845000	11.76523675000	25.58326098000
17.90450928000	28.15989782000	19.71300566000	17.90450928000	11.77156292000	25.58064214000
17.95977011000	28.14677101000	19.70987108000	17.95977011000	11.78717549000	25.58240420000
18.01503095000	28.14186050000	19.70911632000	18.01503095000	11.79412375000	25.58158478000
18.07029178000	28.14876409000	19.70897967000	18.07029178000	11.79039790000	25.58085952000
18.12555261000	28.15853878000	19.71098411000	18.12555261000	11.80199913000	25.57989304000
18.18081344000	28.16844951000	19.71178587000	18.18081344000	11.80044595000	25.57706434000
18.23607427000	28.17165901000	19.71258138000	18.23607427000	11.81814919000	25.57620859000
