Bump_2			mass_A		
t	x	y	t	x	y
0.00000000000000	41.65545221000000	-2.83858749900000	0.00000000000000	26.91023237000000	5.64884198300000
0.05961251863000	41.65717509000000	-2.83874399900000	0.05961251863000	26.90939468000000	5.64891091600000
0.11922503730000	41.65638490000000	-2.83806115600000	0.11922503730000	26.91107104000000	5.64900170200000
0.17883755590000	41.65595868000000	-2.83806818500000	0.17883755590000	26.91041416000000	5.64900003400000
0.23845007450000	41.64968423000000	-2.83750699200000	0.23845007450000	26.90937256000000	5.64936533900000
0.29806259310000	41.65553155000000	-2.83856812300000	0.29806259310000	26.91069791000000	5.64929876200000
0.35767511180000	41.64632433000000	-2.83893345200000	0.35767511180000	26.90698338000000	5.65004296000000
0.41728763040000	41.51257866000000	-2.84533180200000	0.41728763040000	26.88859456000000	5.65342012800000
0.47690014900000	41.33352584000000	-2.86451663400000	0.47690014900000	26.83066837000000	5.65794646300000
0.53651266770000	41.13485960000000	-2.90679965500000	0.53651266770000	26.75217032000000	5.66642118300000
0.59612518630000	40.83948818000000	-2.95944879800000	0.59612518630000	26.66794441000000	5.68184345800000
0.65573770490000	40.62739528000000	-3.00854448300000	0.65573770490000	26.63311185000000	5.70510367300000
0.71535022350000	40.51459726000000	-3.05591994600000	0.71535022350000	26.61406876000000	5.71349010300000
0.77496274220000	40.38233977000000	-3.08197706700000	0.77496274220000	26.60144347000000	5.72208872800000
0.83457526080000	40.31616247000000	-3.08442964200000	0.83457526080000	26.58898377000000	5.72554287500000
0.89418777940000	40.27465677000000	-3.07955524000000	0.89418777940000	26.54833938000000	5.71937924600000
0.95380029810000	40.24541578000000	-3.07663404100000	0.95380029810000	26.51189138000000	5.72283320500000
1.01341281700000	40.14833879000000	-3.07866974600000	1.01341281700000	26.52971669000000	5.72207361700000
1.07302533500000	39.82632253000000	-3.10045663300000	1.07302533500000	26.47934062000000	5.72063594900000
1.13263785400000	39.72610476000000	-3.08641466100000	1.13263785400000	26.40230856000000	5.71741911600000
1.19225037300000	39.73663958000000	-3.04358643100000	1.19225037300000	26.39129909000000	5.71399038200000
1.25186289100000	39.79622234000000	-3.01744496800000	1.25186289100000	26.39297743000000	5.71158861000000
1.31147541000000	39.79702560000000	-3.01263728000000	1.31147541000000	26.39455546000000	5.71240864300000
1.37108792800000	39.84754976000000	-3.00855212300000	1.37108792800000	26.40603937000000	5.71233465000000
1.43070044700000	39.87742112000000	-2.99930960400000	1.43070044700000	26.40577296000000	5.71023390800000
1.49031296600000	39.91036511000000	-2.98856196800000	1.49031296600000	26.42104255000000	5.71159544900000
1.54992548400000	40.10175081000000	-2.95108597800000	1.54992548400000	26.45005042000000	5.71288779600000
1.60953800300000	40.10631284000000	-2.94381772500000	1.60953800300000	26.45876315000000	5.71318823200000
1.66915052200000	40.12077457000000	-2.93910097800000	1.66915052200000	26.46585039000000	5.71335991400000
1.72876304000000	40.13441374000000	-2.93227022900000	1.72876304000000	26.46899519000000	5.71302714200000
1.78837555900000	40.13370266000000	-2.93002678600000	1.78837555900000	26.46545583000000	5.71308338300000
1.84798807700000	40.13645946000000	-2.92743802300000	1.84798807700000	26.46659687000000	5.71280658400000
1.90760059600000	40.14954087000000	-2.92472915500000	1.90760059600000	26.47114455000000	5.71302020800000
1.96721311500000	40.21235357000000	-2.92121163700000	1.96721311500000	26.47737083000000	5.71276458100000
2.02682563300000	40.25355231000000	-2.91897873000000	2.02682563300000	26.48315919000000	5.71258638000000
2.08643815200000	40.27050722000000	-2.92338517100000	2.08643815200000	26.48132618000000	5.71283954600000
2.14605067100000	40.28893051000000	-2.92784068500000	2.14605067100000	26.47963885000000	5.71248185100000
2.20566318900000	40.30598304000000	-2.93368705900000	2.20566318900000	26.47965443000000	5.71244754400000
2.26527570800000	40.29898354000000	-2.93582693500000	2.26527570800000	26.47812212000000	5.71227541900000
2.32488822700000	40.27869955000000	-2.93476414900000	2.32488822700000	26.47422441000000	5.71271288700000
2.38450074500000	40.27447105000000	-2.93719829700000	2.38450074500000	26.47568600000000	5.71227502300000
2.44411326400000	40.28243129000000	-2.93839885800000	2.44411326400000	26.47725161000000	5.71217400400000
2.50372578200000	40.29869357000000	-2.93761568700000	2.50372578200000	26.48594110000000	5.71145016300000
2.56333830100000	40.34617999000000	-2.93919786200000	2.56333830100000	26.48829789000000	5.71194833400000
2.62295082000000	40.39125029000000	-2.93704553900000	2.62295082000000	26.48729245000000	5.71197133100000
2.68256333800000	40.42475630000000	-2.93386356200000	2.68256333800000	26.49036565000000	5.71203231700000
2.74217585700000	40.45691385000000	-2.93212600200000	2.74217585700000	26.48603728000000	5.71237798300000
2.80178837600000	40.52777641000000	-2.93083992500000	2.80178837600000	26.48718150000000	5.71224983600000
2.86140089400000	40.55933531000000	-2.92962181500000	2.86140089400000	26.48199658000000	5.71219263100000
2.92101341300000	40.57184719000000	-2.93126597200000	2.92101341300000	26.47946262000000	5.71224771200000
2.98062593100000	40.58463742000000	-2.93191146500000	2.98062593100000	26.47816121000000	5.71224366300000
3.04023845000000	40.60813535000000	-2.93174892900000	3.04023845000000	26.48019535000000	5.71217483000000
3.09985096900000	40.65266770000000	-2.93396164000000	3.09985096900000	26.48022076000000	5.71178324000000
3.15946348700000	40.67429368000000	-2.93551101500000	3.15946348700000	26.47938316000000	5.71189590300000
3.21907600600000	40.68482637000000	-2.93150736900000	3.21907600600000	26.47762520000000	5.71213811700000
3.27868852500000	40.70372976000000	-2.93036818200000	3.27868852500000	26.47788332000000	5.71226797200000
3.33830104300000	40.71225952000000	-2.92965613500000	3.33830104300000	26.47486100000000	5.71202161400000
3.39791356200000	40.71618131000000	-2.93041495500000	3.39791356200000	26.47206553000000	5.71213204600000
3.45752608000000	40.70437136000000	-2.93159217800000	3.45752608000000	26.47381920000000	5.71237501700000
3.51713859900000	40.70335657000000	-2.93058945500000	3.51713859900000	26.47703601000000	5.71283241900000
3.57675111800000	40.70273891000000	-2.92969004200000	3.57675111800000	26.47488669000000	5.71292108900000
3.63636363600000	40.68327536000000	-2.93024231600000	3.63636363600000	26.47644767000000	5.71327910000000
3.69597615500000	40.67340136000000	-2.92777492400000	3.69597615500000	26.47960960000000	5.71347964200000
3.75558867400000	40.68362614000000	-2.92773858700000	3.75558867400000	26.48435478000000	5.71332554600000
3.81520119200000	40.69966453000000	-2.92773777100000	3.81520119200000	26.48780944000000	5.71417924600000
3.87481371100000	40.70351206000000	-2.92455626600000	3.87481371100000	26.48729854000000	5.71356620700000
3.93442623000000	40.71405171000000	-2.92260100200000	3.93442623000000	26.48551171000000	5.71334448000000
3.99403874800000	40.71941951000000	-2.91996804900000	3.99403874800000	26.48731497000000	5.71294711600000
4.05365126700000	40.73372766000000	-2.92420056200000	4.05365126700000	26.48767746000000	5.71237045100000
4.11326378500000	40.71551184000000	-2.91543396800000	4.11326378500000	26.48315941000000	5.71254639000000
4.17287630400000	40.62046641000000	-2.90896085700000	4.17287630400000	26.46846643000000	5.71236164900000
4.23248882300000	40.53867884000000	-2.91499071200000	4.23248882300000	26.46081711000000	5.71232916600000
4.29210134100000	40.50012404000000	-2.91831765600000	4.29210134100000	26.46359186000000	5.71271495800000
4.35171386000000	40.43113453000000	-2.92081893500000	4.35171386000000	26.46560903000000	5.71272810200000
4.41132637900000	40.40598482000000	-2.92327636800000	4.41132637900000	26.46913953000000	5.71266304400000
4.47093889700000	40.38885473000000	-2.92690813700000	4.47093889700000	26.46752945000000	5.71319248100000
4.53055141600000	40.39525152000000	-2.93023986200000	4.53055141600000	26.46857340000000	5.71304895500000
4.59016393400000	40.40762506000000	-2.93280536000000	4.59016393400000	26.46704891000000	5.71316818900000
4.64977645300000	40.41695818000000	-2.93317696500000	4.64977645300000	26.46545411000000	5.71308852700000
4.70938897200000	40.41367496000000	-2.93335127600000	4.70938897200000	26.46099774000000	5.71271191400000
4.76900149000000	40.40392897000000	-2.93389919100000	4.76900149000000	26.45282070000000	5.71258979200000
4.82861400900000	40.39406595000000	-2.93617450500000	4.82861400900000	26.45237097000000	5.71251566400000
4.88822652800000	40.38425383000000	-2.93475097100000	4.88822652800000	26.45383016000000	5.71267455600000
4.94783904600000	40.39031538000000	-2.93580080400000	4.94783904600000	26.45489663000000	5.71257093000000
5.00745156500000	40.39679269000000	-2.93552344000000	5.00745156500000	26.44720449000000	5.71179712100000
5.06706408300000	40.40490422000000	-2.93709323400000	5.06706408300000	26.45511192000000	5.71193176700000
5.12667660200000	40.40908517000000	-2.93889606700000	5.12667660200000	26.46727435000000	5.71270358400000
5.18628912100000	40.30901360000000	-2.93856426800000	5.18628912100000	26.44337016000000	5.71372657800000
5.24590163900000	40.27130338000000	-2.94357648100000	5.24590163900000	26.44004978000000	5.71338594400000
5.30551415800000	40.23843896000000	-2.94394237000000	5.30551415800000	26.44502768000000	5.71332535800000
5.36512667700000	40.19548690000000	-2.94379416300000	5.36512667700000	26.43308479000000	5.71244998100000
5.42473919500000	40.16390949000000	-2.94299936400000	5.42473919500000	26.40224220000000	5.71216004600000
5.48435171400000	40.17798578000000	-2.94196183500000	5.48435171400000	26.39202529000000	5.71177203200000
5.54396423200000	40.17492928000000	-2.94154180500000	5.54396423200000	26.39098463000000	5.71203430800000
5.60357675100000	40.18305654000000	-2.94042487700000	5.60357675100000	26.39189617000000	5.71202824200000
