End			ExtMarker		
3.712076145	1.0415368	4.421183442	3.712076145	32.35384395	10.15704512
3.735871505	0.98685251	4.41931946	3.735871505	32.35189597	10.15686771
3.759666865	0.929213208	4.419768662	3.759666865	32.35397293	10.15705481
3.783462225	0.826733299	4.418960006	3.783462225	32.35137189	10.1570053
3.807257585	0.813017552	4.419843354	3.807257585	32.35108103	10.1572625
3.831052945	0.797361468	4.420676868	3.831052945	32.3512904	10.1573523
3.854848305	0.777474865	4.420427498	3.854848305	32.35395055	10.15703529
3.878643664	0.732089482	4.420779433	3.878643664	32.35424049	10.15698917
3.902439024	0.706631018	4.420527325	3.902439024	32.35567624	10.1568883
3.926234384	0.672728955	4.421136991	3.926234384	32.35366208	10.15691051
3.950029744	0.650759701	4.421378437	3.950029744	32.35605506	10.156791
3.973825104	0.61965112	4.420925326	3.973825104	32.35649454	10.15672526
3.997620464	0.603473082	4.420917685	3.997620464	32.35714711	10.15654306
4.021415824	0.586963821	4.421124407	4.021415824	32.35750928	10.15647857
4.045211184	0.585854189	4.420552522	4.045211184	32.35699684	10.1566517
4.069006544	0.591719332	4.42092728	4.069006544	32.35871126	10.15674994
4.092801904	0.58894192	4.421227005	4.092801904	32.35843956	10.15670166
4.116597264	0.587071515	4.421072479	4.116597264	32.35658005	10.1567422
4.140392623	0.54623049	4.41954562	4.140392623	32.35743541	10.15660067
4.164187983	0.535010196	4.420226391	4.164187983	32.35872958	10.15668386
4.187983343	0.529513308	4.420017678	4.187983343	32.35875224	10.15654152
4.211778703	0.530959746	4.42013258	4.211778703	32.35951881	10.15652984
4.235574063	0.534996865	4.420636335	4.235574063	32.3590233	10.15666305
4.259369423	0.535248586	4.420381845	4.259369423	32.35887562	10.15658968
4.283164783	0.533127571	4.420524681	4.283164783	32.35823731	10.15660808
4.306960143	0.529657368	4.420492043	4.306960143	32.36017476	10.15661913
4.330755503	0.528773615	4.420755054	4.330755503	32.3591235	10.15674539
4.354550863	0.529723595	4.42078914	4.354550863	32.35882976	10.15670461
4.378346222	0.528040823	4.420832368	4.378346222	32.35772856	10.15669075
4.402141582	0.526767839	4.421050975	4.402141582	32.35860223	10.15658707
4.425936942	0.526335954	4.421335085	4.425936942	32.35841428	10.15678099
4.449732302	0.527071505	4.421437002	4.449732302	32.359984	10.15665189
4.473527662	0.52428458	4.421162129	4.473527662	32.35727283	10.15691058
4.497323022	0.526366058	4.421227734	4.497323022	32.3587237	10.15675627
4.521118382	0.525671777	4.421405546	4.521118382	32.35899835	10.15683607
4.544913742	0.524571854	4.421654715	4.544913742	32.35760225	10.15675316
4.568709102	0.523704851	4.421896351	4.568709102	32.35912279	10.15671639
4.592504462	0.524837065	4.421924129	4.592504462	32.3594349	10.15700399
4.616299822	0.525647676	4.421854024	4.616299822	32.36007951	10.15685677
4.640095181	0.526090211	4.421750783	4.640095181	32.35971316	10.15674347
4.663890541	0.526986117	4.421873439	4.663890541	32.36004936	10.15685115
4.687685901	0.524308544	4.42187947	4.687685901	32.35982251	10.15678507
4.711481261	0.52552802	4.421944652	4.711481261	32.35919409	10.1568541
4.735276621	0.526217155	4.421635582	4.735276621	32.35926339	10.15670377
4.759071981	0.524392493	4.422046643	4.759071981	32.35789114	10.15678047
4.782867341	0.523290757	4.422017818	4.782867341	32.35860228	10.1567875
4.806662701	0.523397464	4.422154208	4.806662701	32.35839507	10.15680932
4.830458061	0.524570273	4.422074416	4.830458061	32.35918096	10.15682849
4.854253421	0.529080541	4.421875089	4.854253421	32.35890051	10.15685974
4.87804878	0.529666492	4.421893384	4.87804878	32.36022207	10.15668224
4.90184414	0.531150484	4.42190396	4.90184414	32.359787	10.1566198
4.9256395	0.530953625	4.421818244	4.9256395	32.3603326	10.1566616
4.94943486	0.53095809	4.421955562	4.94943486	32.36091365	10.1566624
4.97323022	0.527376296	4.422252065	4.97323022	32.36003693	10.15655389
4.99702558	0.533367577	4.422138023	4.99702558	32.3604403	10.1565801
5.02082094	0.531362393	4.42204409	5.02082094	32.35960546	10.15653527
5.0446163	0.528886978	4.422308742	5.0446163	32.36104589	10.15658776
5.06841166	0.52546211	4.42224619	5.06841166	32.36033203	10.15658039
5.09220702	0.526442218	4.422663369	5.09220702	32.36083591	10.1565506
5.11600238	0.522992059	4.423103811	5.11600238	32.36086992	10.15645252
5.139797739	0.523902852	4.423031901	5.139797739	32.36026014	10.15658167
5.163593099	0.517935877	4.423193057	5.163593099	32.35902392	10.15647696
5.187388459	0.518716945	4.422964172	5.187388459	32.36029337	10.15651488
5.211183819	0.521522053	4.422895681	5.211183819	32.35978757	10.15645446
5.234979179	0.523598011	4.422292376	5.234979179	32.36081278	10.15646733
5.258774539	0.507172393	4.423181513	5.258774539	32.36019602	10.1565729
5.282569899	0.506621274	4.42328405	5.282569899	32.36002475	10.1565211
5.306365259	0.509188808	4.423040787	5.306365259	32.35966972	10.15652752
5.330160619	0.518990563	4.422774795	5.330160619	32.36065356	10.15655383
5.353955979	0.518559003	4.42274348	5.353955979	32.36226819	10.15662122
5.377751338	0.521515971	4.422866087	5.377751338	32.36112946	10.15661539
5.401546698	0.517821442	4.422756569	5.401546698	32.36022409	10.15658735
5.425342058	0.514439459	4.422978044	5.425342058	32.36094133	10.15661939
5.449137418	0.512046133	4.423037201	5.449137418	32.36115454	10.15671064
5.472932778	0.507924789	4.423154372	5.472932778	32.3609237	10.15665672
5.496728138	0.508109893	4.423277686	5.496728138	32.35988852	10.15658365
5.520523498	0.513317341	4.423077206	5.520523498	32.3604347	10.15663079
5.544318858	0.511039254	4.4232835	5.544318858	32.35955153	10.15670255
5.568114218	0.515604087	4.423263993	5.568114218	32.35939169	10.15665588
5.591909578	0.521537369	4.422782434	5.591909578	32.36052851	10.15661194
5.615704938	0.524727489	4.422449136	5.615704938	32.36047276	10.15657872
5.639500297	0.522652056	4.422830078	5.639500297	32.35993452	10.15669192
5.663295657	0.522962591	4.42258191	5.663295657	32.35965886	10.1565445
5.687091017	0.523060982	4.422546899	5.687091017	32.36103938	10.1566723
5.710886377	0.520975592	4.422932527	5.710886377	32.36020919	10.15670086
5.734681737	0.525035882	4.422659357	5.734681737	32.36054106	10.15661867
5.758477097	0.531063213	4.422353674	5.758477097	32.36001163	10.15661045
5.782272457	0.530510393	4.42254008	5.782272457	32.36136603	10.15659824
5.806067817	0.52920342	4.422551522	5.806067817	32.36090788	10.15671338
5.829863177	0.52969923	4.42263997	5.829863177	32.36077524	10.15663321
5.853658537	0.531945669	4.422524506	5.853658537	32.35999742	10.15659807
5.877453896	0.531005062	4.422707135	5.877453896	32.3601548	10.15656104
5.901249256	0.524057856	4.422655171	5.901249256	32.3605669	10.15662529
5.925044616	0.528682068	4.422840988	5.925044616	32.36002369	10.1564669
5.948839976	0.529396123	4.422665065	5.948839976	32.35950553	10.15650294
5.972635336	0.529067753	4.422717687	5.972635336	32.36023076	10.1565931
5.996430696	0.526968383	4.422752215	5.996430696	32.36006439	10.15651426
6.020226056	0.52736878	4.422745348	6.020226056	32.3605906	10.15648877
6.044021416	0.527636644	4.422720913	6.044021416	32.36075931	10.15663275
6.067816776	0.525152599	4.423637084	6.067816776	32.36045662	10.15650011
6.091612136	0.527609927	4.422764032	6.091612136	32.35984124	10.15655405
6.115407496	0.533732933	4.422599495	6.115407496	32.36089526	10.1565488
6.139202855	0.533995751	4.422473654	6.139202855	32.36100506	10.15651267
6.162998215	0.532295327	4.422380451	6.162998215	32.36100457	10.15649501
6.186793575	0.532279323	4.422539969	6.186793575	32.36184018	10.15658165
6.210588935	0.546233671	4.422004153	6.210588935	32.36095622	10.15642381
6.234384295	0.547088166	4.421922256	6.234384295	32.36087322	10.15655933
6.258179655	0.555604109	4.421942879	6.258179655	32.36075398	10.15657776
6.281975015	0.553590089	4.421653417	6.281975015	32.361209	10.15654711
6.305770375	0.553090369	4.421879569	6.305770375	32.36127514	10.15661662
6.329565735	0.545770325	4.42201461	6.329565735	32.36171117	10.15647055
6.353361095	0.541272765	4.421967735	6.353361095	32.36094885	10.15652144
6.377156454	0.540476688	4.422095639	6.377156454	32.36169739	10.15663089
6.400951814	0.542491887	4.421827233	6.400951814	32.36069622	10.15663812
6.424747174	0.541684425	4.42186547	6.424747174	32.36160475	10.15662553
6.448542534	0.551651497	4.421519274	6.448542534	32.3613659	10.15657582
6.472337894	0.549351197	4.421809741	6.472337894	32.36157787	10.15658187
6.496133254	0.561359504	4.421052601	6.496133254	32.36133984	10.15662527
6.519928614	0.556795712	4.42109787	6.519928614	32.36080504	10.15655081
6.543723974	0.660733989	4.421127364	6.543723974	32.36266801	10.15656623
6.567519334	0.686726982	4.421220444	6.567519334	32.3631829	10.15668446
6.591314694	0.693102495	4.421217711	6.591314694	32.36226511	10.15664864
6.615110054	0.718474031	4.421170249	6.615110054	32.3629365	10.15658048
6.638905413	0.799745632	4.422117636	6.638905413	32.36257157	10.15676725
6.662700773	0.967003835	4.422596986	6.662700773	32.36511702	10.15686267
6.686496133	0.979853207	4.422029721	6.686496133	32.36220396	10.15666299
6.710291493	1.003234742	4.421439461	6.710291493	32.36385114	10.15682971
6.734086853	1.126762142	4.422583229	6.734086853	32.36278192	10.15698104
6.757882213	1.177191091	4.42253265	6.757882213	32.36452584	10.15673979
6.781677573	1.328892606	4.422611583	6.781677573	32.36540504	10.15690714
6.805472933	1.467478524	4.42115198	6.805472933	32.36659213	10.15682352
6.829268293	1.823700025	4.423295912	6.829268293	32.36843018	10.15688458
6.853063653	1.953809669	4.423207582	6.853063653	32.36831159	10.15693724
6.876859012	2.271759697	4.421545843	6.876859012	32.36342774	10.15656826
6.900654372	2.580998802	4.422299184	6.900654372	32.36043885	10.15631652
6.924449732	3.012841128	4.424897078	6.924449732	32.36938681	10.15657651
6.948245092	3.343792978	4.423381172	6.948245092	32.36166378	10.15643836
6.972040452	4.381036159	4.418386183	6.972040452	32.36161506	10.15292966
