mass_B			ExtMarker		
t	x	y	t	x	y
0	24.09780607	0	0	37.52286116	0
0.023645693	24.09696465	0	0.023645693	37.52320064	0
0.047291386	24.09722153	0	0.047291386	37.52285322	0
0.070937079	24.09765636	0	0.070937079	37.5224192	0
0.094582772	24.0976038	0	0.094582772	37.52271128	0
0.118228465	24.09731615	0	0.118228465	37.5229728	0
0.141874158	24.09790321	0	0.141874158	37.52312627	0
0.165519851	24.09759608	0	0.165519851	37.52315743	0
0.189165544	24.09803736	0	0.189165544	37.52327694	0
0.212811236	24.09707075	0	0.212811236	37.52238809	0
0.236456929	24.09802984	0	0.236456929	37.52334855	0
0.260102622	24.09872823	0	0.260102622	37.52251839	0
0.283748315	24.09795191	0	0.283748315	37.52209768	0
0.307394008	24.09806623	0	0.307394008	37.52304833	0
0.331039701	24.09827878	0	0.331039701	37.52277649	0
0.354685394	24.09807563	0	0.354685394	37.52267632	0
0.378331087	24.09809279	0	0.378331087	37.52338577	0
0.40197678	24.09766148	0	0.40197678	37.52291456	0
0.425622473	24.09834889	0	0.425622473	37.52332935	0
0.449268166	24.09828817	0	0.449268166	37.52306491	0
0.472913859	24.09850487	0	0.472913859	37.52284976	0
0.496559552	24.09812677	0	0.496559552	37.52265194	0
0.520205245	24.09824198	0	0.520205245	37.52277827	0
0.543850938	24.0981892	0	0.543850938	37.52305539	0
0.567496631	24.09877798	0	0.567496631	37.52300711	0
0.591142323	24.09833445	0	0.591142323	37.52253692	0
0.614788016	24.09767836	0	0.614788016	37.52277713	0
0.638433709	24.09767235	0	0.638433709	37.52323555	0
0.662079402	24.09762417	0	0.662079402	37.52281774	0
0.685725095	24.09694866	0	0.685725095	37.52243947	0
0.709370788	24.09702547	0	0.709370788	37.52212356	0
0.733016481	24.09698773	0	0.733016481	37.5225303	0
0.756662174	24.09775764	0	0.756662174	37.52262718	0
0.780307867	24.09763168	0	0.780307867	37.52229407	0
0.80395356	24.09729708	0	0.80395356	37.52240002	0
0.827599253	24.09799574	0	0.827599253	37.52242788	0
0.851244946	24.09751682	0	0.851244946	37.52288513	0
0.874890639	24.09783045	0	0.874890639	37.52220732	0
0.898536332	24.09797924	0	0.898536332	37.52233523	0
0.922182025	24.09773995	0	0.922182025	37.52307576	0
0.945827718	24.09784821	0	0.945827718	37.52247326	0
0.96947341	24.09786695	0	0.96947341	37.52232745	0
0.993119103	24.09881567	0	0.993119103	37.52272754	0
1.016764796	24.09807754	0	1.016764796	37.52284935	0
1.040410489	24.09826982	0	1.040410489	37.52280128	0
1.064056182	24.09844827	0	1.064056182	37.52280962	0
1.087701875	24.09837566	0	1.087701875	37.52234973	0
1.111347568	24.09844138	0	1.111347568	37.52227738	0
1.134993261	24.09864583	0	1.134993261	37.52306639	0
1.158638954	24.09867002	0	1.158638954	37.52310626	0
1.182284647	24.0990911	0	1.182284647	37.52283678	0
1.20593034	24.09912926	0	1.20593034	37.5233036	0
1.229576033	24.09941506	0	1.229576033	37.52285335	0
1.253221726	24.0986112	0	1.253221726	37.52294863	0
1.276867419	24.09791369	0	1.276867419	37.52310129	0
1.300513112	24.0973597	0	1.300513112	37.52258853	0
1.324158804	24.09703585	0	1.324158804	37.52252078	0
1.347804497	24.09720023	0	1.347804497	37.52321693	0
1.37145019	24.09740759	0	1.37145019	37.52222826	0
1.395095883	24.09770927	0	1.395095883	37.52250417	0
1.418741576	24.09757509	0	1.418741576	37.52256526	0
1.442387269	24.09763861	0	1.442387269	37.52285766	0
1.466032962	24.09763761	0	1.466032962	37.52250392	0
1.489678655	24.09791482	0	1.489678655	37.52278442	0
1.513324348	24.09817857	0	1.513324348	37.52306104	0
1.536970041	24.09820221	0	1.536970041	37.52310817	0
1.560615734	24.09868266	0	1.560615734	37.52236333	0
1.584261427	24.09852774	0	1.584261427	37.52285266	0
1.60790712	24.09892489	0	1.60790712	37.52235321	0
1.631552813	24.09945265	0	1.631552813	37.52266799	0
1.655198506	24.09906717	0	1.655198506	37.52242505	0
1.678844199	24.09917749	0	1.678844199	37.5221587	0
1.702489891	24.10024836	0	1.702489891	37.5220856	0
1.726135584	24.09946434	0	1.726135584	37.52299274	0
1.749781277	24.09887254	0	1.749781277	37.52311283	0
1.77342697	24.09883133	0	1.77342697	37.52291754	0
1.797072663	24.09710109	0	1.797072663	37.52289013	0
1.820718356	24.00649398	0	1.820718356	37.52040089	0
1.844364049	23.90007928	0	1.844364049	37.51934641	0
1.868009742	23.64463412	0	1.868009742	37.51577773	0
1.891655435	23.32816809	0	1.891655435	37.5186509	0
1.915301128	22.88061291	0	1.915301128	37.52221033	0
1.938946821	22.73592993	0	1.938946821	37.5209871	0
1.962592514	22.30917275	0	1.962592514	37.52036977	0
1.986238207	21.87076314	0	1.986238207	37.5219683	0
2.0098839	21.39967856	0	2.0098839	37.52320335	0
2.033529593	20.75832373	0	2.033529593	37.52892128	0
2.057175286	20.16997633	0	2.057175286	37.53047633	0
2.080820978	19.79399814	0	2.080820978	37.53244603	0
2.104466671	19.34930106	0	2.104466671	37.53723623	0
2.128112364	18.99119156	0	2.128112364	37.53592073	0
2.151758057	18.6855844	0	2.151758057	37.53599867	0
2.17540375	18.27176169	0	2.17540375	37.53674146	0
2.199049443	17.63667805	0	2.199049443	37.54021209	0
2.222695136	17.35346053	0	2.222695136	37.53547011	0
2.246340829	17.05122752	0	2.246340829	37.53380168	0
2.269986522	16.7479757	0	2.269986522	37.5339602	0
2.293632215	16.50462516	0	2.293632215	37.53288286	0
2.317277908	16.33990819	0	2.317277908	37.53157948	0
2.340923601	16.26725579	0	2.340923601	37.52891813	0
2.364569294	15.9182423	0	2.364569294	37.52769003	0
2.388214987	15.78496448	0	2.388214987	37.52776271	0
2.41186068	15.65419116	0	2.41186068	37.52882727	0
2.435506373	15.34855076	0	2.435506373	37.52627393	0
2.459152065	15.24106508	0	2.459152065	37.52619824	0
2.482797758	15.14046131	0	2.482797758	37.52642251	0
2.506443451	15.01429008	0	2.506443451	37.52530423	0
2.530089144	14.8651903	0	2.530089144	37.52609649	0
2.553734837	14.71140045	0	2.553734837	37.52624703	0
