mass_B			mass_A		
t	x	y	t	x	y
0	29.25428571	0	0	21.28285714	0
0.025057633	29.25278016	0	0.025057633	21.28291904	0
0.050115265	29.24428061	0	0.050115265	21.27897867	0
0.075172898	29.23955443	0	0.075172898	21.27677679	0
0.10023053	29.22721121	0	0.10023053	21.27346557	0
0.125288163	29.22685227	0	0.125288163	21.26858169	0
0.150345795	29.18870438	0	0.150345795	21.26331614	0
0.175403428	29.15031307	0	0.175403428	21.25198144	0
0.20046106	29.15294139	0	0.20046106	21.24163719	0
0.225518693	29.15360106	0	0.225518693	21.2114742	0
0.250576326	29.15699931	0	0.250576326	21.20404613	0
0.275633958	29.16486976	0	0.275633958	21.20296943	0
0.300691591	29.1633472	0	0.300691591	21.19098888	0
0.325749223	29.16610736	0	0.325749223	21.19178244	0
0.350806856	29.17283154	0	0.350806856	21.20016795	0
0.375864488	29.17627138	0	0.375864488	21.19701851	0
0.400922121	29.17788993	0	0.400922121	21.20209022	0
0.425979753	29.17836263	0	0.425979753	21.20252992	0
0.451037386	29.17838448	0	0.451037386	21.20172535	0
0.476095019	29.18145397	0	0.476095019	21.20488407	0
0.501152651	29.18280741	0	0.501152651	21.20457923	0
0.526210284	29.1826632	0	0.526210284	21.20744887	0
0.551267916	29.1820823	0	0.551267916	21.20705282	0
0.576325549	29.1831607	0	0.576325549	21.20722036	0
0.601383181	29.18239307	0	0.601383181	21.20748091	0
0.626440814	29.18311634	0	0.626440814	21.2077196	0
0.651498446	29.18345648	0	0.651498446	21.20865532	0
0.676556079	29.18344927	0	0.676556079	21.20857218	0
0.701613712	29.18361773	0	0.701613712	21.20854033	0
0.726671344	29.18328311	0	0.726671344	21.20976767	0
0.751728977	29.18301624	0	0.751728977	21.20852253	0
0.776786609	29.18267635	0	0.776786609	21.20846523	0
0.801844242	29.18111438	0	0.801844242	21.20628873	0
0.826901874	29.18158392	0	0.826901874	21.2083212	0
0.851959507	29.180508	0	0.851959507	21.20550166	0
0.877017139	29.17876169	0	0.877017139	21.20859906	0
0.902074772	29.1802816	0	0.902074772	21.21235849	0
0.927132405	29.1815722	0	0.927132405	21.214942	0
0.952190037	29.18378647	0	0.952190037	21.21338587	0
0.97724767	29.18359971	0	0.97724767	21.21177867	0
1.002305302	29.18289232	0	1.002305302	21.21281723	0
1.027362935	29.18373091	0	1.027362935	21.21420307	0
1.052420567	29.18284944	0	1.052420567	21.21394739	0
1.0774782	29.18272033	0	1.0774782	21.21371517	0
1.102535832	29.18115398	0	1.102535832	21.21203185	0
1.127593465	29.18046018	0	1.127593465	21.21489447	0
1.152651098	29.17832658	0	1.152651098	21.21437477	0
1.17770873	29.17882257	0	1.17770873	21.21169114	0
1.202766363	29.18010009	0	1.202766363	21.21084012	0
1.227823995	29.17927307	0	1.227823995	21.21169937	0
1.252881628	29.18027222	0	1.252881628	21.2101113	0
1.27793926	29.18221205	0	1.27793926	21.2097577	0
1.302996893	29.18132565	0	1.302996893	21.21035533	0
1.328054525	29.18130936	0	1.328054525	21.21016044	0
1.353112158	29.1820477	0	1.353112158	21.21066216	0
1.378169791	29.18205663	0	1.378169791	21.21087622	0
1.403227423	29.18113005	0	1.403227423	21.21171988	0
1.428285056	29.18134953	0	1.428285056	21.21123777	0
1.453342688	29.18079145	0	1.453342688	21.21072764	0
1.478400321	29.18003577	0	1.478400321	21.20994042	0
1.503457953	29.18031389	0	1.503457953	21.21166666	0
1.528515586	29.1801566	0	1.528515586	21.21027899	0
1.553573218	29.17948297	0	1.553573218	21.21017348	0
1.578630851	29.18038224	0	1.578630851	21.21083547	0
1.603688484	29.18054154	0	1.603688484	21.21131671	0
1.628746116	29.18120417	0	1.628746116	21.21167392	0
1.653803749	29.18154633	0	1.653803749	21.2120517	0
1.678861381	29.17936646	0	1.678861381	21.21092698	0
1.703919014	29.1790377	0	1.703919014	21.21191425	0
1.728976646	29.18077598	0	1.728976646	21.21252176	0
1.754034279	29.18028357	0	1.754034279	21.21089943	0
1.779091911	29.18134089	0	1.779091911	21.21223457	0
1.804149544	29.18169364	0	1.804149544	21.21403252	0
1.829207177	29.18195704	0	1.829207177	21.2146601	0
1.854264809	29.18113688	0	1.854264809	21.21545857	0
1.879322442	29.18089747	0	1.879322442	21.21543907	0
1.904380074	29.17798399	0	1.904380074	21.21717921	0
1.929437707	29.14459696	0	1.929437707	21.2235313	0
1.954495339	29.11376463	0	1.954495339	21.26060046	0
1.979552972	29.02407866	0	1.979552972	21.24800528	0
2.004610604	29.008475	0	2.004610604	21.25166458	0
2.029668237	28.96421734	0	2.029668237	21.26839786	0
2.054725869	28.82775176	0	2.054725869	21.22562979	0
2.079783502	28.77932936	0	2.079783502	21.19979319	0
2.104841135	28.76248851	0	2.104841135	21.19134949	0
2.129898767	28.69123475	0	2.129898767	21.16270397	0
2.1549564	28.64590428	0	2.1549564	21.12130406	0
2.180014032	28.55241813	0	2.180014032	21.11817242	0
2.205071665	28.50503797	0	2.205071665	21.10870675	0
2.230129297	28.39219313	0	2.230129297	21.09812031	0
2.25518693	28.35688505	0	2.25518693	21.06369743	0
2.280244562	28.34654873	0	2.280244562	21.06027994	0
2.305302195	28.3027164	0	2.305302195	21.04838104	0
2.330359828	28.26018899	0	2.330359828	21.05000427	0
2.35541746	28.21874547	0	2.35541746	21.02970752	0
2.380475093	28.15193288	0	2.380475093	21.01362461	0
2.405532725	28.11171663	0	2.405532725	20.97329448	0
2.430590358	28.01244588	0	2.430590358	20.93305785	0
2.45564799	27.99031712	0	2.45564799	20.91443975	0
2.480705623	27.94708749	0	2.480705623	20.90016207	0
2.505763255	27.87350797	0	2.505763255	20.84732552	0
2.530820888	27.85400105	0	2.530820888	20.829246	0
2.555878521	27.82104775	0	2.555878521	20.80559012	0
2.580936153	27.77562434	0	2.580936153	20.7878457	0
2.605993786	27.66250707	0	2.605993786	20.70163797	0
2.631051418	27.62203461	0	2.631051418	20.68557638	0
2.656109051	27.57955645	0	2.656109051	20.66856572	0
2.681166683	27.51098686	0	2.681166683	20.65427053	0
2.706224316	27.47349158	0	2.706224316	20.60604268	0
2.731281948	27.41064401	0	2.731281948	20.55389863	0
2.756339581	27.36319669	0	2.756339581	20.53047434	0
2.781397214	27.31184491	0	2.781397214	20.49817579	0
2.806454846	27.25184626	0	2.806454846	20.44283826	0
2.831512479	27.17204347	0	2.831512479	20.38721029	0
2.856570111	27.12715457	0	2.856570111	20.35211669	0
2.881627744	27.07034254	0	2.881627744	20.28811852	0
2.906685376	27.02927968	0	2.906685376	20.26395517	0
2.931743009	27.02480537	0	2.931743009	20.24365762	0
2.956800641	26.94220669	0	2.956800641	20.18930978	0
2.981858274	26.91995513	0	2.981858274	20.12219333	0
3.006915907	26.89816658	0	3.006915907	20.10358688	0
3.031973539	26.82258388	0	3.031973539	20.05852013	0
3.057031172	26.77169234	0	3.057031172	20.02551311	0
3.082088804	26.71064168	0	3.082088804	20.00028445	0
3.107146437	26.66778115	0	3.107146437	19.99944362	0
3.132204069	26.61034725	0	3.132204069	20.00157183	0
3.157261702	26.57156993	0	3.157261702	19.99800473	0
3.182319334	26.53928105	0	3.182319334	19.98008997	0
3.207376967	26.50502685	0	3.207376967	19.91594536	0
3.2324346	26.47682413	0	3.2324346	19.88036042	0
3.257492232	26.41800158	0	3.257492232	19.85141596	0
3.282549865	26.4181434	0	3.282549865	19.8590508	0
3.307607497	26.40322541	0	3.307607497	19.84829312	0
3.33266513	26.37175225	0	3.33266513	19.83074512	0
3.357722762	26.32296766	0	3.357722762	19.77527153	0
3.382780395	26.28736718	0	3.382780395	19.76951666	0
3.407838027	26.24767668	0	3.407838027	19.73408919	0
3.43289566	26.23340476	0	3.43289566	19.7316739	0
3.457953293	26.2062372	0	3.457953293	19.71078705	0
3.483010925	26.20200742	0	3.483010925	19.70654897	0
3.508068558	26.18565733	0	3.508068558	19.70237836	0
3.53312619	26.15844969	0	3.53312619	19.71138389	0
3.558183823	26.10684819	0	3.558183823	19.70359649	0
3.583241455	26.05091848	0	3.583241455	19.70672194	0
3.608299088	26.05626639	0	3.608299088	19.71165278	0
3.63335672	26.02612689	0	3.63335672	19.70702877	0
