MTJ			mass_A		
6.55737704900000	27.48578589000000	1.09963705100000	6.55737704900000	5.45792125300000	7.29015803200000
6.61698956800000	27.52028293000000	1.09673553200000	6.61698956800000	5.46009984700000	7.28966694500000
6.67660208600000	27.59766329000000	1.08353342100000	6.67660208600000	5.46211509900000	7.28942119300000
6.73621460500000	27.69022789000000	1.06788428700000	6.73621460500000	5.46344295200000	7.28922439600000
6.79582712400000	27.74848855000000	1.05104249800000	6.79582712400000	5.46244247400000	7.28934559600000
6.85543964200000	27.83659192000000	1.03464743900000	6.85543964200000	5.46452673100000	7.28894504400000
6.91505216100000	27.87588463000000	1.03145236900000	6.91505216100000	5.46513134800000	7.28893602400000
6.97466468000000	27.92478706000000	1.01906499100000	6.97466468000000	5.46260241200000	7.28923924700000
7.03427719800000	27.98730123000000	1.01744728100000	7.03427719800000	5.46257550700000	7.28967939400000
7.09388971700000	27.99975207000000	1.02274995400000	7.09388971700000	5.46067949700000	7.28966867800000
7.15350223500000	28.05665425000000	1.02167867700000	7.15350223500000	5.46115179600000	7.28973170300000
7.21311475400000	28.07796175000000	1.02250494100000	7.21311475400000	5.46013968100000	7.28989834800000
7.27272727300000	28.12873019000000	1.01416949200000	7.27272727300000	5.46028837300000	7.28986743800000
7.33233979100000	28.12792538000000	1.01655689800000	7.33233979100000	5.45908381200000	7.29013476200000
7.39195231000000	28.13421090000000	1.01758124200000	7.39195231000000	5.45990854600000	7.28982643700000
7.45156482900000	28.16341564000000	1.01013343700000	7.45156482900000	5.46106360500000	7.29040296100000
7.51117734700000	28.22062455000000	1.00144344000000	7.51117734700000	5.46155394900000	7.29015613100000
7.57078986600000	28.25218777000000	0.99837002010000	7.57078986600000	5.46454980600000	7.29011463700000
7.63040238500000	28.29843796000000	0.99565398740000	7.63040238500000	5.46490646100000	7.28998858400000
7.69001490300000	28.34429934000000	0.98715556230000	7.69001490300000	5.46312340200000	7.29003349400000
7.74962742200000	28.34752363000000	0.98748733100000	7.74962742200000	5.46285994400000	7.28978916400000
7.80923994000000	28.36143682000000	0.98724032230000	7.80923994000000	5.46296742700000	7.28987812800000
7.86885245900000	28.42169214000000	0.97799956350000	7.86885245900000	5.46178289300000	7.28988977700000
7.92846497800000	28.44478182000000	0.97628368070000	7.92846497800000	5.46107353300000	7.28998366200000
7.98807749600000	28.45411920000000	0.97667032290000	7.98807749600000	5.46231628400000	7.29014744100000
8.04769001500000	28.49542848000000	0.96990531940000	8.04769001500000	5.46209041300000	7.29000935500000
8.10730253400000	28.52938234000000	0.96736624820000	8.10730253400000	5.46337183300000	7.28983707200000
8.16691505200000	28.55904505000000	0.96205704570000	8.16691505200000	5.46138393500000	7.28996701400000
8.22652757100000	28.58881082000000	0.96053028840000	8.22652757100000	5.46128941700000	7.28991451700000
8.28614008900000	28.62366743000000	0.95346568580000	8.28614008900000	5.46207600400000	7.28987147000000
8.34575260800000	28.67416835000000	0.94816038410000	8.34575260800000	5.46337539000000	7.29015020700000
8.40536512700000	28.72045129000000	0.93882137390000	8.40536512700000	5.46374245800000	7.28991852500000
8.46497764500000	28.72090524000000	0.94194772770000	8.46497764500000	5.46315339000000	7.28992171800000
8.52459016400000	28.72370997000000	0.94197022540000	8.52459016400000	5.46108864700000	7.29055550100000
8.58420268300000	28.74924339000000	0.93860300860000	8.58420268300000	5.46222188700000	7.29025436200000
8.64381520100000	28.79293281000000	0.93363446370000	8.64381520100000	5.46217975100000	7.29022763700000
8.70342772000000	28.80595080000000	0.93348147260000	8.70342772000000	5.46148367900000	7.29020561600000
8.76304023800000	28.81450982000000	0.93421868610000	8.76304023800000	5.46282182100000	7.29051754900000
8.82265275700000	28.84347798000000	0.92913741750000	8.82265275700000	5.46365742100000	7.29030453000000
8.88226527600000	28.87327735000000	0.92681408060000	8.88226527600000	5.46002100000000	7.29026986400000
8.94187779400000	28.87580459000000	0.92566793760000	8.94187779400000	5.46140307700000	7.29011327100000
9.00149031300000	28.89010889000000	0.92377298540000	9.00149031300000	5.46096440600000	7.29046041000000
9.06110283200000	28.93993266000000	0.91508517900000	9.06110283200000	5.46250387600000	7.29023422600000
9.12071535000000	28.95312375000000	0.91438475740000	9.12071535000000	5.46252126700000	7.29043999600000
9.18032786900000	28.98461609000000	0.90787999440000	9.18032786900000	5.46417274100000	7.29052466800000
9.23994038700000	29.01180613000000	0.90400994230000	9.23994038700000	5.46296314600000	7.29008227600000
9.29955290600000	29.01248176000000	0.90612969960000	9.29955290600000	5.46217974400000	7.28994886000000
9.35916542500000	29.01421814000000	0.90664695400000	9.35916542500000	5.46324364800000	7.29021833500000
9.41877794300000	29.01647347000000	0.90673824710000	9.41877794300000	5.46281407700000	7.28994717800000
9.47839046200000	29.02475319000000	0.90633289900000	9.47839046200000	5.46106439800000	7.29019948400000
9.53800298100000	29.02450191000000	0.90637352070000	9.53800298100000	5.45977158700000	7.29009579800000
9.59761549900000	29.02458114000000	0.90809949870000	9.59761549900000	5.45995367500000	7.29025653200000
9.65722801800000	29.03101055000000	0.90732867950000	9.65722801800000	5.45781188700000	7.29012193900000
9.71684053700000	29.02627664000000	0.90664156640000	9.71684053700000	5.45906457600000	7.29004571800000
9.77645305500000	29.01665733000000	0.90886882860000	9.77645305500000	5.45888060600000	7.29000975700000
9.83606557400000	29.01400391000000	0.90949979310000	9.83606557400000	5.45870116200000	7.29018383700000
9.89567809200000	29.01642525000000	0.90931411110000	9.89567809200000	5.45974882400000	7.28997320300000
9.95529061100000	29.01294682000000	0.90839368220000	9.95529061100000	5.45866541000000	7.28999306100000
10.01490313000000	29.01832554000000	0.90622359600000	10.01490313000000	5.45944843000000	7.29033320600000
10.07451565000000	29.00955934000000	0.90625510300000	10.07451565000000	5.46019929200000	7.29006151000000
10.13412817000000	29.00940477000000	0.90551685670000	10.13412817000000	5.45877174500000	7.28999997300000
10.19374069000000	29.01892009000000	0.90339940610000	10.19374069000000	5.46063270100000	7.29044938000000
10.25335320000000	29.02442077000000	0.90300627570000	10.25335320000000	5.45957209800000	7.29013361800000
10.31296572000000	29.02706821000000	0.90292521710000	10.31296572000000	5.46008402600000	7.29039194200000
10.37257824000000	29.02897604000000	0.90382171710000	10.37257824000000	5.46013037900000	7.29000579200000
10.43219076000000	29.04039115000000	0.90259788220000	10.43219076000000	5.45985900400000	7.29008030400000
10.49180328000000	29.10283011000000	0.89213457710000	10.49180328000000	5.46285247600000	7.28960337500000
10.55141580000000	29.09239400000000	0.89492008380000	10.55141580000000	5.46223570400000	7.29003621800000
10.61102832000000	29.10643102000000	0.89586375700000	10.61102832000000	5.46095467200000	7.28994774600000
10.67064083000000	29.09757731000000	0.89653823950000	10.67064083000000	5.46147051400000	7.29020063700000
10.73025335000000	29.10606258000000	0.89485731580000	10.73025335000000	5.46038083900000	7.28974288900000
10.78986587000000	29.09541538000000	0.89441682660000	10.78986587000000	5.46127223800000	7.28941171300000
10.84947839000000	29.10266881000000	0.89574855000000	10.84947839000000	5.46341937100000	7.28958438300000
10.90909091000000	29.13583689000000	0.89027723080000	10.90909091000000	5.46414910400000	7.28949817900000
10.96870343000000	29.15391892000000	0.88929590130000	10.96870343000000	5.46413614800000	7.28945939100000
11.02831595000000	29.17319839000000	0.88752413400000	11.02831595000000	5.46223992700000	7.28956596300000
11.08792846000000	29.17831683000000	0.88683565100000	11.08792846000000	5.46199992300000	7.28943374800000
11.14754098000000	29.21713853000000	0.88205384270000	11.14754098000000	5.46357460500000	7.28962382800000
11.20715350000000	29.22225953000000	0.88111186670000	11.20715350000000	5.46460385000000	7.28941639300000
11.26676602000000	29.22665905000000	0.88109085950000	11.26676602000000	5.46237189800000	7.28964982100000
11.32637854000000	29.23849118000000	0.87955748510000	11.32637854000000	5.46528129000000	7.28953301800000
11.38599106000000	29.24688570000000	0.87760043070000	11.38599106000000	5.46438290300000	7.28954253500000
11.44560358000000	29.27427054000000	0.87063741970000	11.44560358000000	5.46618244500000	7.28937660500000
11.50521610000000	29.28188448000000	0.86892092960000	11.50521610000000	5.46794763800000	7.29011566300000
11.56482861000000	29.31949146000000	0.86579101310000	11.56482861000000	5.46874112000000	7.29009763700000
11.62444113000000	29.30675104000000	0.86787376920000	11.62444113000000	5.46641177600000	7.29010300300000
11.68405365000000	29.31582946000000	0.86859006140000	11.68405365000000	5.46280976300000	7.28966350900000
11.74366617000000	29.31244811000000	0.86959695830000	11.74366617000000	5.46262865300000	7.28974105400000
11.80327869000000	29.30784452000000	0.87025531070000	11.80327869000000	5.46139088400000	7.29010421300000
11.86289121000000	29.30773467000000	0.87070651000000	11.86289121000000	5.46250385700000	7.28971817500000
11.92250373000000	29.31471754000000	0.86915101190000	11.92250373000000	5.46188645500000	7.29010392200000
11.98211624000000	29.31280010000000	0.87020292140000	11.98211624000000	5.46003744400000	7.29009812400000
12.04172876000000	29.31116786000000	0.87015577730000	12.04172876000000	5.45969221900000	7.29018226400000
12.10134128000000	29.31751359000000	0.86897661730000	12.10134128000000	5.46034094700000	7.28987570800000
12.16095380000000	29.31443489000000	0.86834199200000	12.16095380000000	5.45874809900000	7.29009855300000
12.22056632000000	29.31689985000000	0.86942048360000	12.22056632000000	5.45923653600000	7.28996423300000
12.28017884000000	29.31531851000000	0.86827318810000	12.28017884000000	5.46039216500000	7.29024221600000
12.33979136000000	29.31219342000000	0.86973896920000	12.33979136000000	5.46075859200000	7.29034446900000
12.39940387000000	29.31843848000000	0.86917460000000	12.39940387000000	5.45946958600000	7.29035145100000
12.45901639000000	29.31741985000000	0.87026916460000	12.45901639000000	5.46069151800000	7.29029020800000
12.51862891000000	29.32026872000000	0.87073772620000	12.51862891000000	5.45913353700000	7.29024796800000
12.57824143000000	29.31580631000000	0.86918333750000	12.57824143000000	5.45974036200000	7.29043779900000
12.63785395000000	29.31278288000000	0.86941626030000	12.63785395000000	5.45863834700000	7.29035416600000
12.69746647000000	29.31196391000000	0.86956483930000	12.69746647000000	5.45822436000000	7.29029512000000
12.75707899000000	29.31061499000000	0.86968825380000	12.75707899000000	5.45843215200000	7.29023201300000
12.81669151000000	29.31155047000000	0.86943350330000	12.81669151000000	5.45931832200000	7.29011082200000
12.87630402000000	29.32680853000000	0.86862990960000	12.87630402000000	5.46163219900000	7.29027324100000
12.93591654000000	29.32287422000000	0.86900046600000	12.93591654000000	5.46096191500000	7.29004119300000
12.99552906000000	29.32219562000000	0.86820040730000	12.99552906000000	5.46182763300000	7.29033073200000
13.05514158000000	29.32254472000000	0.86840179470000	13.05514158000000	5.46023608100000	7.29029892100000
13.11475410000000	29.31571553000000	0.86962955390000	13.11475410000000	5.45821166700000	7.29092102600000
13.17436662000000	29.31521143000000	0.87056406300000	13.17436662000000	5.45752614300000	7.29022218100000
13.23397914000000	29.32185236000000	0.86977929950000	13.23397914000000	5.45984416800000	7.29015309100000
13.29359165000000	29.33310184000000	0.86815356960000	13.29359165000000	5.46054274100000	7.29057324500000
13.35320417000000	29.32151369000000	0.86897148470000	13.35320417000000	5.45851965400000	7.29043640800000
13.41281669000000	29.31407800000000	0.86944154540000	13.41281669000000	5.45927220900000	7.29006583800000
13.47242921000000	29.31360694000000	0.86986619940000	13.47242921000000	5.45856506600000	7.29011479900000
13.53204173000000	29.31754636000000	0.86959495440000	13.53204173000000	5.45839839400000	7.28988495400000
13.59165425000000	29.31016032000000	0.86946456580000	13.59165425000000	5.45883911100000	7.28953360200000
13.65126677000000	29.30847159000000	0.86926736930000	13.65126677000000	5.45804241000000	7.28944408300000
13.71087928000000	29.30760633000000	0.86809770560000	13.71087928000000	5.45866283700000	7.28961786700000
13.77049180000000	29.30820478000000	0.86753818130000	13.77049180000000	5.45746985000000	7.28961833100000
13.83010432000000	29.31107600000000	0.86731334830000	13.83010432000000	5.45812065100000	7.28974649000000
13.88971684000000	29.31407395000000	0.86946146380000	13.88971684000000	5.45837143100000	7.28989453300000
13.94932936000000	29.30660316000000	0.87022859350000	13.94932936000000	5.45826279800000	7.28982193900000
14.00894188000000	29.31090570000000	0.86863080940000	14.00894188000000	5.45827068000000	7.28986546800000
14.06855440000000	29.30620346000000	0.86998062320000	14.06855440000000	5.45696233600000	7.28988507400000
14.12816692000000	29.30389492000000	0.87047673840000	14.12816692000000	5.45575030100000	7.28968265300000
14.18777943000000	29.29881512000000	0.87041033860000	14.18777943000000	5.45590289100000	7.28947937400000
14.24739195000000	29.29555428000000	0.86981870380000	14.24739195000000	5.45455912400000	7.28961734000000
14.30700447000000	29.29005763000000	0.87210969010000	14.30700447000000	5.45461769700000	7.28985826200000
14.36661699000000	29.29628891000000	0.87108908690000	14.36661699000000	5.45485136000000	7.28917441900000
14.42622951000000	29.29988288000000	0.87172720770000	14.42622951000000	5.45614329800000	7.28941644600000
14.48584203000000	29.29093914000000	0.87214517570000	14.48584203000000	5.45701676600000	7.28983218700000
14.54545455000000	29.29744800000000	0.87008031080000	14.54545455000000	5.45696358100000	7.28959176800000
14.60506706000000	29.30170736000000	0.87037687250000	14.60506706000000	5.45697984200000	7.28936508400000
14.66467958000000	29.29784463000000	0.87120078410000	14.66467958000000	5.45656432100000	7.28915452200000
14.72429210000000	29.28972559000000	0.87182099440000	14.72429210000000	5.45589131400000	7.28874311000000
14.78390462000000	29.29168419000000	0.87187563200000	14.78390462000000	5.45641180200000	7.28897741400000
14.84351714000000	29.29610112000000	0.87199700340000	14.84351714000000	5.45505609300000	7.28919239800000
14.90312966000000	29.29501456000000	0.87165038380000	14.90312966000000	5.45615882600000	7.28900567600000
14.96274218000000	29.29576631000000	0.87073227960000	14.96274218000000	5.45620737000000	7.28912824500000
15.02235469000000	29.29230541000000	0.87023910990000	15.02235469000000	5.45599517700000	7.28929886600000
15.08196721000000	29.29484715000000	0.87011082380000	15.08196721000000	5.45595196600000	7.28908025800000
15.14157973000000	29.28740630000000	0.86953062500000	15.14157973000000	5.45585188400000	7.28895162900000
15.20119225000000	29.29174687000000	0.86707640950000	15.20119225000000	5.45586431800000	7.28911931500000
15.26080477000000	29.29763041000000	0.86705940950000	15.26080477000000	5.45652804300000	7.28901088100000
15.32041729000000	29.29881272000000	0.86645133930000	15.32041729000000	5.45614228800000	7.28906900700000
15.38002981000000	29.30072102000000	0.86726873080000	15.38002981000000	5.45606491400000	7.28905660200000
15.43964232000000	29.29957856000000	0.86859642720000	15.43964232000000	5.45626838500000	7.28873247700000
15.49925484000000	29.29516907000000	0.86828427970000	15.49925484000000	5.45632827500000	7.28904940800000
15.55886736000000	29.29953196000000	0.86800049430000	15.55886736000000	5.45618012200000	7.28878338400000
15.61847988000000	29.30402458000000	0.86949225310000	15.61847988000000	5.45693953300000	7.28918305100000
15.67809240000000	29.29479674000000	0.87136248570000	15.67809240000000	5.45528997100000	7.28903065100000
15.73770492000000	29.29716999000000	0.87017489870000	15.73770492000000	5.45585009200000	7.28867945500000
15.79731744000000	29.29983047000000	0.86986711030000	15.79731744000000	5.45398105100000	7.28910284700000
15.85692996000000	29.29960737000000	0.86970521680000	15.85692996000000	5.45603086200000	7.28866752000000
15.91654247000000	29.29370655000000	0.87061585850000	15.91654247000000	5.45513585300000	7.28920903600000
15.97615499000000	29.28927476000000	0.87118169960000	15.97615499000000	5.45436776800000	7.28903417000000
16.03576751000000	29.28596974000000	0.87112088840000	16.03576751000000	5.45273968400000	7.28870081200000
16.09538003000000	29.28640816000000	0.87114026140000	16.09538003000000	5.45417131400000	7.28887507500000
16.15499255000000	29.29235687000000	0.87113411160000	16.15499255000000	5.45429303900000	7.28909547900000
16.21460507000000	29.29202470000000	0.87218636590000	16.21460507000000	5.45403352600000	7.28868896100000
16.27421759000000	29.29428958000000	0.87169740190000	16.27421759000000	5.45439278800000	7.28910305900000
16.33383010000000	29.25121878000000	0.87754708620000	16.33383010000000	5.45283976800000	7.28883655700000
16.39344262000000	29.21028843000000	0.88198684550000	16.39344262000000	5.45157994400000	7.28890683300000
16.45305514000000	29.23615032000000	0.87880781330000	16.45305514000000	5.45419827800000	7.28848045700000
16.51266766000000	29.22031461000000	0.88047446080000	16.51266766000000	5.45303093900000	7.28896811900000
16.57228018000000	29.20054427000000	0.88383210270000	16.57228018000000	5.45017535200000	7.28901006000000
16.63189270000000	29.20357166000000	0.88381000630000	16.63189270000000	5.45145389700000	7.28876171500000
16.69150522000000	29.20973884000000	0.88499790650000	16.69150522000000	5.45327269200000	7.28857010800000
16.75111773000000	29.20295059000000	0.88593315860000	16.75111773000000	5.45129882700000	7.28872461300000
16.81073025000000	29.19903266000000	0.88611511870000	16.81073025000000	5.45106672700000	7.28867940800000
16.87034277000000	29.17784348000000	0.89038561210000	16.87034277000000	5.45235024100000	7.28878346200000
16.92995529000000	29.13752417000000	0.89484460030000	16.92995529000000	5.45032610600000	7.28875873700000
16.98956781000000	29.15177339000000	0.89290206050000	16.98956781000000	5.45214797900000	7.28898665300000
17.04918033000000	29.14935385000000	0.89249639420000	17.04918033000000	5.45254848900000	7.28886423300000
17.10879285000000	29.13975069000000	0.89403954650000	17.10879285000000	5.45367193600000	7.28893350200000
17.16840537000000	29.13708879000000	0.89519202800000	17.16840537000000	5.45222059300000	7.28873686000000
17.22801788000000	29.14401273000000	0.89507440030000	17.22801788000000	5.45213376500000	7.28871491800000
