Bump_2			mass_A		
t	x	y	t	x	y
0.00000000000000	37.67045455000000	-2.81250000000000	0.00000000000000	12.52840909000000	5.02840909100000
0.05961251863000	37.67065854000000	-2.81188801100000	0.05961251863000	12.52941315000000	5.02843491100000
0.11922503730000	37.67161338000000	-2.81181393300000	0.11922503730000	12.52865506000000	5.02857701600000
0.17883755590000	37.67235642000000	-2.81112202300000	0.17883755590000	12.52765015000000	5.02841693500000
0.23845007450000	37.67364029000000	-2.81041353700000	0.23845007450000	12.52939321000000	5.02844035800000
0.29806259310000	37.67339291000000	-2.80981739700000	0.29806259310000	12.52824490000000	5.02856701900000
0.35767511180000	37.67302615000000	-2.81035481100000	0.35767511180000	12.53013643000000	5.02818230500000
0.41728763040000	37.67351962000000	-2.81061679500000	0.41728763040000	12.52969597000000	5.02836684500000
0.47690014900000	37.67326316000000	-2.81097886100000	0.47690014900000	12.52869625000000	5.02819864800000
0.53651266770000	37.67161041000000	-2.81154026900000	0.53651266770000	12.52998547000000	5.02840339100000
0.59612518630000	37.67126281000000	-2.81117390100000	0.59612518630000	12.52802491000000	5.02834441600000
0.65573770490000	37.66962674000000	-2.81207140900000	0.65573770490000	12.52691561000000	5.02864791000000
0.71535022350000	37.66478570000000	-2.81268825200000	0.71535022350000	12.52236784000000	5.02873537900000
0.77496274220000	37.66305357000000	-2.81384811300000	0.77496274220000	12.52313437000000	5.02948646400000
0.83457526080000	37.66527481000000	-2.81415597200000	0.83457526080000	12.52314476000000	5.02937357800000
0.89418777940000	37.66662395000000	-2.81423798800000	0.89418777940000	12.52078320000000	5.02987921700000
0.95380029810000	37.65459655000000	-2.81575429700000	0.95380029810000	12.50119714000000	5.03043713000000
1.01341281700000	37.56380199000000	-2.81282494900000	1.01341281700000	12.39840749000000	5.03335159900000
1.07302533500000	37.45230907000000	-2.81593642600000	1.07302533500000	12.25366975000000	5.03411825000000
1.13263785400000	37.31128119000000	-2.82416513400000	1.13263785400000	11.99598783000000	5.03001583000000
1.19225037300000	37.15210815000000	-2.83008681500000	1.19225037300000	11.86482534000000	5.03028961300000
1.25186289100000	37.05346110000000	-2.82998169000000	1.25186289100000	11.64704125000000	5.03483902500000
1.31147541000000	36.92244771000000	-2.82798380600000	1.31147541000000	11.41962172000000	5.03238403400000
1.37108792800000	36.87300100000000	-2.87055979100000	1.37108792800000	11.33857845000000	5.03128139300000
1.43070044700000	36.84824313000000	-2.88806961200000	1.43070044700000	11.34432313000000	5.02923063700000
1.49031296600000	36.89538428000000	-2.86753957800000	1.49031296600000	11.33786371000000	5.03305868600000
1.54992548400000	36.91848829000000	-2.86800687100000	1.54992548400000	11.33857095000000	5.03217251700000
1.60953800300000	36.89925755000000	-2.83207474100000	1.60953800300000	11.35451246000000	5.03142207200000
1.66915052200000	36.89259801000000	-2.81899747300000	1.66915052200000	11.36489062000000	5.03045629000000
1.72876304000000	36.88484383000000	-2.81446794000000	1.72876304000000	11.34857454000000	5.03018928000000
1.78837555900000	36.88862309000000	-2.81170197000000	1.78837555900000	11.34046203000000	5.03132339200000
1.84798807700000	36.94758629000000	-2.81249451400000	1.84798807700000	11.36324438000000	5.03431520300000
1.90760059600000	36.93849017000000	-2.80970266300000	1.90760059600000	11.37660146000000	5.03532177900000
1.96721311500000	36.93240886000000	-2.81309569700000	1.96721311500000	11.38922671000000	5.03586430100000
2.02682563300000	36.93723605000000	-2.81597417000000	2.02682563300000	11.39153943000000	5.03333365800000
2.08643815200000	36.93864179000000	-2.81529860300000	2.08643815200000	11.38126668000000	5.03179931000000
2.14605067100000	36.93953519000000	-2.81795983500000	2.14605067100000	11.38031857000000	5.03108149900000
2.20566318900000	36.94507613000000	-2.82190936600000	2.20566318900000	11.39643001000000	5.02984149800000
2.26527570800000	36.94844767000000	-2.82465882600000	2.26527570800000	11.39127985000000	5.02915189100000
2.32488822700000	36.95758433000000	-2.82382457200000	2.32488822700000	11.38461377000000	5.02884556000000
2.38450074500000	36.96771808000000	-2.82532186000000	2.38450074500000	11.38237260000000	5.02901102700000
2.44411326400000	36.97483310000000	-2.82636374500000	2.44411326400000	11.38512942000000	5.02788933900000
2.50372578200000	36.98609857000000	-2.82959719100000	2.50372578200000	11.38646615000000	5.02811200700000
2.56333830100000	37.03818497000000	-2.82669294900000	2.56333830100000	11.39180420000000	5.02789322700000
2.62295082000000	37.07039245000000	-2.82848304600000	2.62295082000000	11.39485440000000	5.02790362500000
2.68256333800000	37.12097076000000	-2.82195863800000	2.68256333800000	11.38778356000000	5.02815600100000
2.74217585700000	37.13277898000000	-2.82381283400000	2.74217585700000	11.38431847000000	5.02805111100000
2.80178837600000	37.16125558000000	-2.81926865200000	2.80178837600000	11.38551276000000	5.02767570400000
2.86140089400000	37.18163450000000	-2.81630840100000	2.86140089400000	11.38402225000000	5.02672168500000
2.92101341300000	37.18856421000000	-2.81641054700000	2.92101341300000	11.38447975000000	5.02580634500000
2.98062593100000	37.18074274000000	-2.81743722500000	2.98062593100000	11.37511132000000	5.02612575300000
3.04023845000000	37.17658337000000	-2.81775358100000	3.04023845000000	11.37623175000000	5.02644770500000
3.09985096900000	37.17665046000000	-2.81849708700000	3.09985096900000	11.37864715000000	5.02720381900000
3.15946348700000	37.18389126000000	-2.81898790500000	3.15946348700000	11.37497679000000	5.02780577500000
3.21907600600000	37.19043435000000	-2.81864984000000	3.21907600600000	11.37763033000000	5.02759953800000
3.27868852500000	37.23238062000000	-2.82019965300000	3.27868852500000	11.38036173000000	5.02765267700000
3.33830104300000	37.29442455000000	-2.81961731600000	3.33830104300000	11.38380471000000	5.02750900900000
3.39791356200000	37.34069871000000	-2.81567930000000	3.39791356200000	11.39408264000000	5.02749694000000
3.45752608000000	37.40641947000000	-2.81517083000000	3.45752608000000	11.40275784000000	5.02815856000000
3.51713859900000	37.46123166000000	-2.81336737100000	3.51713859900000	11.43448164000000	5.02770663700000
3.57675111800000	37.54072469000000	-2.81411029000000	3.57675111800000	11.45232932000000	5.02689215400000
3.63636363600000	37.61493894000000	-2.81384799000000	3.63636363600000	11.45980713000000	5.02606069900000
3.69597615500000	37.70391788000000	-2.81497984900000	3.69597615500000	11.47284656000000	5.02557149300000
3.75558867400000	37.76698641000000	-2.81484755500000	3.75558867400000	11.51080125000000	5.02606889800000
3.81520119200000	37.82017528000000	-2.81283510800000	3.81520119200000	11.52597927000000	5.02657479600000
3.87481371100000	37.82706985000000	-2.80667021200000	3.87481371100000	11.52426128000000	5.02721365400000
3.93442623000000	37.83722690000000	-2.80520438300000	3.93442623000000	11.52798930000000	5.02732661200000
3.99403874800000	37.84942561000000	-2.80547202900000	3.99403874800000	11.53926509000000	5.02684052500000
4.05365126700000	37.85424592000000	-2.80664801400000	4.05365126700000	11.54157282000000	5.02642758400000
4.11326378500000	37.89986230000000	-2.80814332100000	4.11326378500000	11.53828277000000	5.02619974200000
4.17287630400000	37.88961426000000	-2.80777363300000	4.17287630400000	11.53396707000000	5.02777916700000
4.23248882300000	37.89748157000000	-2.80893782200000	4.23248882300000	11.53455256000000	5.02709139100000
4.29210134100000	37.89595842000000	-2.81008940700000	4.29210134100000	11.52636969000000	5.02752415600000
4.35171386000000	37.89826903000000	-2.80974702100000	4.35171386000000	11.52524920000000	5.02745412000000
4.41132637900000	37.89509579000000	-2.81022950700000	4.41132637900000	11.52068156000000	5.02742343600000
4.47093889700000	37.90062798000000	-2.81264052100000	4.47093889700000	11.52050842000000	5.02745381000000
4.53055141600000	37.89802300000000	-2.81097757900000	4.53055141600000	11.52154077000000	5.02745209200000
4.59016393400000	37.90310038000000	-2.81030803200000	4.59016393400000	11.51981744000000	5.02765410900000
4.64977645300000	37.90425762000000	-2.80912672900000	4.64977645300000	11.52235214000000	5.02758516900000
4.70938897200000	37.90644153000000	-2.80836978900000	4.70938897200000	11.52019895000000	5.02754172500000
4.76900149000000	37.91412957000000	-2.80990691300000	4.76900149000000	11.51855156000000	5.02767037300000
4.82861400900000	37.90737804000000	-2.80606042600000	4.82861400900000	11.51784661000000	5.02792450200000
4.88822652800000	37.92032874000000	-2.80404578100000	4.88822652800000	11.51999468000000	5.02790416500000
4.94783904600000	37.91678068000000	-2.80138810800000	4.94783904600000	11.52134527000000	5.02792729500000
5.00745156500000	37.91562854000000	-2.79916310300000	5.00745156500000	11.52535025000000	5.02869551400000
5.06706408300000	37.90456047000000	-2.79304266100000	5.06706408300000	11.52545211000000	5.02893775300000
5.12667660200000	37.89451007000000	-2.79231206300000	5.12667660200000	11.51841977000000	5.02931405500000
5.18628912100000	37.87036622000000	-2.79606839700000	5.18628912100000	11.51260418000000	5.02937793100000
5.24590163900000	37.85467281000000	-2.79969145800000	5.24590163900000	11.51204695000000	5.02924985400000
5.30551415800000	37.87734214000000	-2.80746418700000	5.30551415800000	11.51047997000000	5.02889240900000
5.36512667700000	37.88011077000000	-2.80841666800000	5.36512667700000	11.51187957000000	5.02863856500000
5.42473919500000	37.88022904000000	-2.80744197100000	5.42473919500000	11.50985197000000	5.02827125800000
5.48435171400000	37.87035998000000	-2.80393891100000	5.48435171400000	11.50687242000000	5.02844934000000
5.54396423200000	37.83241861000000	-2.78739509200000	5.54396423200000	11.50284838000000	5.02874426400000
5.60357675100000	37.76645167000000	-2.77272816200000	5.60357675100000	11.49898785000000	5.02926622200000
5.66318927000000	37.73102496000000	-2.75168033900000	5.66318927000000	11.49574837000000	5.02989867900000
5.72280178800000	37.69557200000000	-2.74382378800000	5.72280178800000	11.49213808000000	5.03020621800000
5.78241430700000	37.66112314000000	-2.73920030400000	5.78241430700000	11.48006655000000	5.02963646100000
5.84202682600000	37.65319148000000	-2.73635522600000	5.84202682600000	11.47807573000000	5.02884709700000
5.90163934400000	37.65075079000000	-2.73205403700000	5.90163934400000	11.48728366000000	5.02869676600000
5.96125186300000	37.63780961000000	-2.72987870500000	5.96125186300000	11.49219627000000	5.02887703400000
6.02086438200000	37.60206697000000	-2.72426350500000	6.02086438200000	11.49087673000000	5.02903183200000
6.08047690000000	37.52955931000000	-2.71629483800000	6.08047690000000	11.49247825000000	5.02938735200000
6.14008941900000	37.47541188000000	-2.71438926900000	6.14008941900000	11.49449889000000	5.02993727700000
6.19970193700000	37.40640303000000	-2.71619596200000	6.19970193700000	11.49181370000000	5.02966031100000
6.25931445600000	37.32031964000000	-2.72898243100000	6.25931445600000	11.49166136000000	5.03016917200000
6.31892697500000	37.24631718000000	-2.73782219700000	6.31892697500000	11.48842375000000	5.02994740700000
6.37853949300000	37.16704594000000	-2.74027150800000	6.37853949300000	11.48333891000000	5.02941604900000
6.43815201200000	37.09782099000000	-2.74135505800000	6.43815201200000	11.47867255000000	5.02940475900000
6.49776453100000	37.05517573000000	-2.74291608600000	6.49776453100000	11.47539793000000	5.02856506500000
6.55737704900000	36.98620541000000	-2.74204511900000	6.55737704900000	11.47867518000000	5.02772974700000
6.61698956800000	36.94371205000000	-2.74665769300000	6.61698956800000	11.47446964000000	5.03007677800000
6.67660208600000	36.86123597000000	-2.74847386800000	6.67660208600000	11.45069595000000	5.02983906400000
6.73621460500000	36.79529166000000	-2.75748478400000	6.73621460500000	11.43626047000000	5.02748303800000
6.79582712400000	36.73285460000000	-2.76277320200000	6.79582712400000	11.41180316000000	5.02658172900000
6.85543964200000	36.65020632000000	-2.76356132000000	6.85543964200000	11.38210140000000	5.02684608000000
6.91505216100000	36.58930459000000	-2.76609298600000	6.91505216100000	11.34032493000000	5.02725255400000
6.97466468000000	36.50789935000000	-2.76857948900000	6.97466468000000	11.32681501000000	5.02685999800000
7.03427719800000	36.45698364000000	-2.78754292600000	7.03427719800000	11.29238324000000	5.02847754300000
7.09388971700000	36.39312896000000	-2.80817991600000	7.09388971700000	11.27026456000000	5.02790216000000
7.15350223500000	36.30400084000000	-2.82497124300000	7.15350223500000	11.25814564000000	5.03090274300000
7.21311475400000	36.23761938000000	-2.83004302900000	7.21311475400000	11.24443115000000	5.03263075500000
7.27272727300000	36.17939256000000	-2.86749051800000	7.27272727300000	11.18781026000000	5.03301459300000
7.33233979100000	36.08533772000000	-2.89253852900000	7.33233979100000	11.12857613000000	5.03065922800000
7.39195231000000	36.04150267000000	-2.93957793700000	7.39195231000000	11.09129432000000	5.03278384800000
7.45156482900000	35.95330611000000	-2.96494660100000	7.45156482900000	11.00332969000000	5.03237508000000
7.51117734700000	35.85695168000000	-2.97717828100000	7.51117734700000	10.96569210000000	5.03387395400000
7.57078986600000	35.77510311000000	-2.98887933800000	7.57078986600000	10.96507035000000	5.03388516100000
7.63040238500000	35.72543089000000	-3.00612928800000	7.63040238500000	10.92466186000000	5.03152962700000
7.69001490300000	35.68022165000000	-3.03530867300000	7.69001490300000	10.87195970000000	5.03053444800000
7.74962742200000	35.63738413000000	-3.04767394400000	7.74962742200000	10.83304593000000	5.03140634900000
7.80923994000000	35.59556388000000	-3.06144914100000	7.80923994000000	10.82304191000000	5.03143264700000
7.86885245900000	35.63162698000000	-3.07873631200000	7.86885245900000	10.81862352000000	5.03083250900000
7.92846497800000	35.62296964000000	-3.10078737500000	7.92846497800000	10.81926317000000	5.03018875500000
7.98807749600000	35.62461754000000	-3.11221080600000	7.98807749600000	10.81020961000000	5.03008845700000
8.04769001500000	35.63971182000000	-3.10449958200000	8.04769001500000	10.77990412000000	5.02969362300000
8.10730253400000	35.66508489000000	-3.10261331500000	8.10730253400000	10.78263277000000	5.03028097400000
8.16691505200000	35.71981968000000	-3.09608107400000	8.16691505200000	10.78635964000000	5.03045133000000
8.22652757100000	35.73130809000000	-3.09280355600000	8.22652757100000	10.78903018000000	5.03027188200000
8.28614008900000	35.72647442000000	-3.09459574500000	8.28614008900000	10.78704609000000	5.03012313000000
8.34575260800000	35.72679236000000	-3.09646586700000	8.34575260800000	10.78746797000000	5.02957529200000
8.40536512700000	35.71857042000000	-3.09551930200000	8.40536512700000	10.78181812000000	5.02962844400000
8.46497764500000	35.71465732000000	-3.09700754600000	8.46497764500000	10.78032366000000	5.02941102600000
8.52459016400000	35.71295074000000	-3.09303443400000	8.52459016400000	10.77859608000000	5.02937523100000
8.58420268300000	35.71083837000000	-3.09124558000000	8.58420268300000	10.77561204000000	5.02923776500000
8.64381520100000	35.71241719000000	-3.08791039600000	8.64381520100000	10.77528078000000	5.02929014000000
8.70342772000000	35.71765628000000	-3.08322618700000	8.70342772000000	10.77660394000000	5.02944614600000
8.76304023800000	35.71574703000000	-3.08021604700000	8.76304023800000	10.77461954000000	5.02938054000000
8.82265275700000	35.71645246000000	-3.07826453000000	8.82265275700000	10.77373752000000	5.02900539100000
8.88226527600000	35.70936614000000	-3.07601632000000	8.88226527600000	10.77045447000000	5.02923269500000
8.94187779400000	35.70617952000000	-3.07448504800000	8.94187779400000	10.77045963000000	5.02922805100000
9.00149031300000	35.70755128000000	-3.07519175800000	9.00149031300000	10.77031003000000	5.02910637600000
9.06110283200000	35.69606813000000	-3.03996778400000	9.06110283200000	10.77686224000000	5.02870364500000
9.12071535000000	35.74391194000000	-3.02464625600000	9.12071535000000	10.78230598000000	5.02856863500000
9.18032786900000	35.83847865000000	-3.00471733500000	9.18032786900000	10.78834314000000	5.02820033400000
9.23994038700000	35.86036261000000	-2.98474525400000	9.23994038700000	10.79346389000000	5.02795812400000
9.29955290600000	35.91098925000000	-2.96723429600000	9.29955290600000	10.79680207000000	5.02818240000000
9.35916542500000	35.98617606000000	-2.95902790200000	9.35916542500000	10.79854077000000	5.02854907800000
9.41877794300000	36.03920423000000	-2.94534599900000	9.41877794300000	10.79911433000000	5.02987592900000
9.47839046200000	36.06024763000000	-2.90360803900000	9.47839046200000	10.80274804000000	5.03034423600000
9.53800298100000	36.16456498000000	-2.88025888900000	9.53800298100000	10.82578954000000	5.02789863900000
9.59761549900000	36.23838967000000	-2.86644295100000	9.59761549900000	10.86071204000000	5.02824519100000
9.65722801800000	36.24764540000000	-2.84577465700000	9.65722801800000	10.85214297000000	5.03142827700000
9.71684053700000	36.34956326000000	-2.79881126700000	9.71684053700000	10.88473217000000	5.03078944400000
9.77645305500000	36.43773347000000	-2.79109369800000	9.77645305500000	10.91508255000000	5.02896571000000
9.83606557400000	36.50268906000000	-2.78379188600000	9.83606557400000	10.91695536000000	5.02926472600000
9.89567809200000	36.55603669000000	-2.78160128700000	9.89567809200000	10.96151422000000	5.03088246300000
