mass_C			mass_A		
t	x	y	t	x	y
0.00000000000000	21.72352687000000	18.71613421000000	0.00000000000000	12.45118742000000	24.56355545000000
0.05526083112000	21.71479702000000	18.71514976000000	0.05526083112000	12.45119773000000	24.56328752000000
0.11052166220000	21.71384969000000	18.71412878000000	0.11052166220000	12.45044751000000	24.56322702000000
0.16578249340000	21.72131585000000	18.71306586000000	0.16578249340000	12.44982203000000	24.56326196000000
0.22104332450000	21.72643410000000	18.71482544000000	0.22104332450000	12.45166858000000	24.56321246000000
0.27630415560000	21.72606138000000	18.71552100000000	0.27630415560000	12.45189329000000	24.56330125000000
0.33156498670000	21.72871113000000	18.71872974000000	0.33156498670000	12.45232477000000	24.56321729000000
0.38682581790000	21.72945472000000	18.72019152000000	0.38682581790000	12.45239755000000	24.56338073000000
0.44208664900000	21.73370178000000	18.72180677000000	0.44208664900000	12.45457929000000	24.56316897000000
0.49734748010000	21.73161409000000	18.72009808000000	0.49734748010000	12.45689531000000	24.56327519000000
0.55260831120000	21.72114418000000	18.71733784000000	0.55260831120000	12.45617909000000	24.56344094000000
0.60786914240000	21.72486912000000	18.71529055000000	0.60786914240000	12.45530317000000	24.56354181000000
0.66312997350000	21.72827333000000	18.71547449000000	0.66312997350000	12.45671748000000	24.56332271000000
0.71839080460000	21.73987893000000	18.71577814000000	0.71839080460000	12.46037199000000	24.56351171000000
0.77365163570000	21.75076191000000	18.71570502000000	0.77365163570000	12.46002924000000	24.56349365000000
0.82891246680000	21.74657511000000	18.71537296000000	0.82891246680000	12.46350788000000	24.56333457000000
0.88417329800000	21.76174138000000	18.71594316000000	0.88417329800000	12.46387213000000	24.56306180000000
0.93943412910000	21.75673310000000	18.71648989000000	0.93943412910000	12.46516643000000	24.56311245000000
0.99469496020000	21.74870533000000	18.71737394000000	0.99469496020000	12.46960412000000	24.56274442000000
1.04995579100000	21.75058971000000	18.71869585000000	1.04995579100000	12.46912390000000	24.56244616000000
1.10521662200000	21.73728603000000	18.71667995000000	1.10521662200000	12.47180522000000	24.56243251000000
1.16047745400000	21.76526607000000	18.71888572000000	1.16047745400000	12.47177880000000	24.56255629000000
1.21573828500000	21.75310928000000	18.71882972000000	1.21573828500000	12.46845941000000	24.56287717000000
1.27099911600000	21.75928128000000	18.71828748000000	1.27099911600000	12.47222052000000	24.56250165000000
1.32625994700000	21.75060457000000	18.72214001000000	1.32625994700000	12.46479812000000	24.56317932000000
1.38152077800000	21.76830882000000	18.72348430000000	1.38152077800000	12.46790264000000	24.56267748000000
