mass_B			ExtMarker		
t	x	y	t	x	y
0	36.63555291	0	0	12.77653431	0
0.025383932	36.63570723	0	0.025383932	12.77667096	0
0.050767864	36.63727805	0	0.050767864	12.77547753	0
0.076151796	36.63694358	0	0.076151796	12.77630982	0
0.101535728	36.63701601	0	0.101535728	12.77702931	0
0.12691966	36.63823236	0	0.12691966	12.77358075	0
0.152303592	36.63827488	0	0.152303592	12.77183083	0
0.177687524	36.6394689	0	0.177687524	12.77300064	0
0.203071456	36.63806727	0	0.203071456	12.77337601	0
0.228455388	36.6371193	0	0.228455388	12.7737474	0
0.25383932	36.63751861	0	0.25383932	12.77469062	0
0.279223252	36.63888104	0	0.279223252	12.77662675	0
0.304607184	36.63993046	0	0.304607184	12.78066658	0
0.329991116	36.6385948	0	0.329991116	12.77928967	0
0.355375048	36.63749263	0	0.355375048	12.77665238	0
0.38075898	36.63828886	0	0.38075898	12.77866549	0
0.406142912	36.63787097	0	0.406142912	12.77891239	0
0.431526844	36.63856825	0	0.431526844	12.77606795	0
0.456910776	36.63843779	0	0.456910776	12.78036424	0
0.482294708	36.63743223	0	0.482294708	12.77839293	0
0.507678639	36.63606266	0	0.507678639	12.77721097	0
0.533062571	36.6332641	0	0.533062571	12.77716238	0
0.558446503	36.63282318	0	0.558446503	12.7762749	0
0.583830435	36.63397808	0	0.583830435	12.77502723	0
0.609214367	36.6324815	0	0.609214367	12.77459647	0
0.634598299	36.6322289	0	0.634598299	12.77547289	0
0.659982231	36.63481283	0	0.659982231	12.77516722	0
0.685366163	36.63516016	0	0.685366163	12.77494792	0
0.710750095	36.63669673	0	0.710750095	12.77705623	0
0.736134027	36.63783293	0	0.736134027	12.77651693	0
0.761517959	36.6387715	0	0.761517959	12.77675885	0
0.786901891	36.63840489	0	0.786901891	12.77745169	0
0.812285823	36.63894128	0	0.812285823	12.7763483	0
0.837669755	36.63873128	0	0.837669755	12.77666353	0
0.863053687	36.638325	0	0.863053687	12.77650152	0
0.888437619	36.63696176	0	0.888437619	12.7765018	0
0.913821551	36.6377875	0	0.913821551	12.77848531	0
0.939205483	36.63899365	0	0.939205483	12.77756289	0
0.964589415	36.63947908	0	0.964589415	12.77531632	0
0.989973347	36.6411464	0	0.989973347	12.7764104	0
1.015357279	36.640557	0	1.015357279	12.77852311	0
1.040741211	36.63900421	0	1.040741211	12.77718034	0
1.066125143	36.63881941	0	1.066125143	12.77754022	0
1.091509075	36.64097466	0	1.091509075	12.77766037	0
1.116893007	36.63720623	0	1.116893007	12.77648437	0
1.142276939	36.63446162	0	1.142276939	12.77606492	0
1.167660871	36.62978388	0	1.167660871	12.7740119	0
1.193044803	36.61320934	0	1.193044803	12.77061298	0
1.218428735	36.6113026	0	1.218428735	12.77054636	0
1.243812667	36.61673841	0	1.243812667	12.77187226	0
1.269196599	36.61893828	0	1.269196599	12.77293979	0
1.294580531	36.61727151	0	1.294580531	12.77522748	0
1.319964462	36.58387226	0	1.319964462	12.77060862	0
1.345348394	36.53220113	0	1.345348394	12.77082916	0
1.370732326	36.49290759	0	1.370732326	12.77472472	0
1.396116258	36.48864808	0	1.396116258	12.76920378	0
1.42150019	36.38179944	0	1.42150019	12.76631727	0
1.446884122	36.35504693	0	1.446884122	12.77330447	0
1.472268054	36.33577137	0	1.472268054	12.77080736	0
1.497651986	36.32367292	0	1.497651986	12.77240255	0
1.523035918	36.24679301	0	1.523035918	12.77437015	0
1.54841985	36.24734701	0	1.54841985	12.77329312	0
1.573803782	36.2340456	0	1.573803782	12.77319551	0
1.599187714	36.19972121	0	1.599187714	12.77449367	0
1.624571646	36.16554399	0	1.624571646	12.77051555	0
1.649955578	36.13346527	0	1.649955578	12.77432254	0
1.67533951	36.01696962	0	1.67533951	12.76827961	0
1.700723442	35.97716161	0	1.700723442	12.76783935	0
1.726107374	35.92430017	0	1.726107374	12.77076134	0
1.751491306	35.78724079	0	1.751491306	12.76108585	0
1.776875238	35.68819077	0	1.776875238	12.7512358	0
1.80225917	35.59989812	0	1.80225917	12.74548019	0
1.827643102	35.46211461	0	1.827643102	12.73556746	0
1.853027034	35.17171465	0	1.853027034	12.68309041	0
1.878410966	35.03511483	0	1.878410966	12.6602029	0
1.903794898	34.99381791	0	1.903794898	12.64001324	0
1.92917883	34.87233743	0	1.92917883	12.61195428	0
1.954562762	34.63595672	0	1.954562762	12.60758205	0
1.979946694	34.60275726	0	1.979946694	12.61945952	0
2.005330626	34.56899461	0	2.005330626	12.63027476	0
2.030714558	34.51183145	0	2.030714558	12.62062834	0
2.05609849	34.42641923	0	2.05609849	12.60246904	0
2.081482422	34.42435046	0	2.081482422	12.61300032	0
2.106866354	34.4346955	0	2.106866354	12.62042069	0
2.132250286	34.41480599	0	2.132250286	12.61756136	0
2.157634218	34.30658859	0	2.157634218	12.59721833	0
2.18301815	34.27910546	0	2.18301815	12.5717963	0
2.208402081	34.21328051	0	2.208402081	12.55534936	0
2.233786013	34.15829397	0	2.233786013	12.53018837	0
2.259169945	34.13907511	0	2.259169945	12.54421261	0
2.284553877	34.00118862	0	2.284553877	12.4825358	0
2.309937809	33.98053726	0	2.309937809	12.47664181	0
2.335321741	33.95593059	0	2.335321741	12.46167803	0
2.360705673	33.91773678	0	2.360705673	12.44023451	0
2.386089605	33.83665138	0	2.386089605	12.36937463	0
2.411473537	33.8471131	0	2.411473537	12.35318704	0
2.436857469	33.86531243	0	2.436857469	12.34670607	0
2.462241401	33.86705905	0	2.462241401	12.34260346	0
2.487625333	33.85703011	0	2.487625333	12.3346637	0
2.513009265	33.88849196	0	2.513009265	12.33937623	0
2.538393197	33.89254472	0	2.538393197	12.33650145	0
2.563777129	33.87077793	0	2.563777129	12.32875166	0
2.589161061	33.86399353	0	2.589161061	12.32587989	0
2.614544993	33.85922689	0	2.614544993	12.32642304	0
2.639928925	33.83664499	0	2.639928925	12.31901982	0
2.665312857	33.83732946	0	2.665312857	12.31933095	0
2.690696789	33.8305834	0	2.690696789	12.30790872	0
2.716080721	33.76132727	0	2.716080721	12.29169117	0
2.741464653	33.77054016	0	2.741464653	12.27496203	0
2.766848585	33.85753591	0	2.766848585	12.32390173	0
2.792232517	33.85740306	0	2.792232517	12.32649221	0
2.817616449	33.78994967	0	2.817616449	12.31428058	0
2.843000381	33.79628733	0	2.843000381	12.32335156	0
2.868384313	33.82085005	0	2.868384313	12.33671825	0
2.893768245	33.81012929	0	2.893768245	12.3421003	0
2.919152177	33.80317653	0	2.919152177	12.3418573	0
2.944536109	33.87760632	0	2.944536109	12.36367765	0
2.969920041	33.87670977	0	2.969920041	12.36410414	0
2.995303973	33.80628827	0	2.995303973	12.34503677	0
3.020687905	33.79996228	0	3.020687905	12.34608058	0
3.046071837	33.80607404	0	3.046071837	12.34730387	0
3.071455768	33.78876399	0	3.071455768	12.34270848	0
3.0968397	33.77018391	0	3.0968397	12.34219422	0
3.122223632	33.78205717	0	3.122223632	12.34309902	0
3.147607564	33.78931017	0	3.147607564	12.34572092	0
3.172991496	33.7626263	0	3.172991496	12.33986958	0
3.198375428	33.78494212	0	3.198375428	12.34431651	0
3.22375936	33.76870224	0	3.22375936	12.33657336	0
3.249143292	33.76753144	0	3.249143292	12.34271338	0
