GM fasc			ExtMarker		
t	x	y	t	x	y
0.00000000000000	32.74591932762660	1.52883833145137	0.00000000000000	47.67347943146050	14.70973830715290
0.02480774001488	32.74321943277070	1.52807726869899	0.02480774001488	47.67058924055990	14.71012457622910
0.04961548002977	32.74480539648940	1.52829022686333	0.04961548002977	47.67047636695810	14.71012347167570
0.07442322004465	32.74446069387200	1.52866066703464	0.07442322004465	47.67035528919440	14.71014832969080
0.09923096005954	32.74242664414940	1.52901179275470	0.09923096005954	47.67016347295620	14.71009776338450
0.12403870007442	32.73782165811430	1.52961959238400	0.12403870007442	47.67032389576580	14.71016564141140
0.14884644008931	32.73369573375790	1.53043264067136	0.14884644008931	47.67047346042620	14.71014024442070
0.17365418010419	32.73249925709470	1.53057827061218	0.17365418010419	47.67051970018420	14.71011247525740
0.19846192011908	32.72982144645150	1.53103016537170	0.19846192011908	47.67018004382620	14.71012306870320
0.22326966013396	32.71682426824350	1.53156979904427	0.22326966013396	47.67047915284650	14.71008826469350
0.24807740014885	32.71126172071150	1.53202504022766	0.24807740014885	47.67046944445370	14.71006071721140
0.27288514016373	32.67505669909040	1.53850882712550	0.27288514016373	47.66981013040650	14.71022456462900
0.29769288017862	32.66667796097060	1.53974554716950	0.29769288017862	47.67008717907140	14.71016157014380
0.32250062019350	32.65720282809360	1.54019006385856	0.32250062019350	47.67040561472470	14.71011308521680
0.34730836020839	32.65084699784490	1.53961366643828	0.34730836020839	47.66988030977510	14.71019172930010
0.37211610022327	32.64674926822570	1.53927047697579	0.37211610022327	47.67037074068240	14.71009764567730
0.39692384023815	32.65745570520290	1.53980595014738	0.39692384023815	47.67047531414250	14.71011144381600
0.42173158025304	32.66193225584700	1.53960078681425	0.42173158025304	47.67058451000880	14.71005879535030
0.44653932026792	32.65970784951770	1.54029356753483	0.44653932026792	47.66975207040110	14.71016788745590
0.47134706028281	32.66225134234850	1.54011502753411	0.47134706028281	47.67049107347260	14.71006178085580
0.49615480029769	32.66033582835840	1.54143025322455	0.49615480029769	47.67035843990730	14.71008510116050
0.52096254031258	32.66057242671500	1.54116645957329	0.52096254031258	47.67018304678430	14.71019322404890
0.54577028032746	32.66264452970770	1.54092729269159	0.54577028032746	47.67044909708270	14.71004516023280
0.57057802034235	32.66462769110580	1.54058262610501	0.57057802034235	47.66989539934590	14.71014090754080
0.59538576035723	32.65907916437060	1.54189008933040	0.59538576035723	47.67000454730780	14.71019875681330
0.62019350037212	32.66017156646030	1.54128066612518	0.62019350037212	47.67009453672560	14.71015356731940
0.64500124038700	32.65733488835220	1.54096043952075	0.64500124038700	47.67003029356020	14.71017134013910
0.66980898040189	32.65884202574230	1.54059525984985	0.66980898040189	47.67047799263580	14.71001548416920
0.69461672041677	32.65554129721320	1.54063249461085	0.69461672041677	47.67018796974290	14.71010207526120
0.71942446043165	32.65646936688690	1.54055777845446	0.71942446043165	47.66994461626400	14.71013315997590
0.74423220044654	32.65823806317100	1.54073833489112	0.74423220044654	47.67007741770290	14.71015322588250
0.76903994046142	32.65894256777260	1.54048621501529	0.76903994046142	47.67009759640820	14.71026626312450
0.79384768047631	32.65983371758260	1.54055347760107	0.79384768047631	47.67047079880100	14.71010952199420
0.81865542049119	32.65382672678550	1.54147255475703	0.81865542049119	47.67027711980650	14.71014069651560
0.84346316050608	32.65529032193140	1.54121069491354	0.84346316050608	47.67002115215230	14.71019352016470
0.86827090052096	32.65499735457900	1.54122679928764	0.86827090052096	47.67015253210950	14.71018114198780
0.89307864053585	32.65251077392100	1.54166189906354	0.89307864053585	47.67025506582240	14.71017754316190
0.91788638055073	32.65752131154430	1.54077650376392	0.91788638055073	47.66980103866360	14.71019638162770
0.94269412056562	32.65504077151950	1.54151576206051	0.94269412056562	47.67004437955260	14.71021410494380
0.96750186058050	32.65787259738900	1.54135684869953	0.96750186058050	47.67027794065610	14.71015811774440
