mass_B			mass_A		
t	x	y	t	x	y
0	36.02216756	0	0	12.52609391	0
0.025458248	36.02217876	0	0.025458248	12.52714144	0
0.050916497	36.02290864	0	0.050916497	12.53422521	0
0.076374745	36.02157828	0	0.076374745	12.53899485	0
0.101832994	36.02212035	0	0.101832994	12.53504465	0
0.127291242	36.02006542	0	0.127291242	12.52961104	0
0.152749491	36.00928084	0	0.152749491	12.52947244	0
0.178207739	36.01140413	0	0.178207739	12.52868784	0
0.203665988	36.01357215	0	0.203665988	12.5267951	0
0.229124236	36.01081333	0	0.229124236	12.52799287	0
0.254582485	36.18458742	0	0.254582485	12.45948343	0
0.280040733	36.18458742	0	0.280040733	12.45948343	0
0.305498982	36.18458742	0	0.305498982	12.45948343	0
0.33095723	36.18458742	0	0.33095723	12.45948343	0
0.356415479	36.18458742	0	0.356415479	12.45948343	0
0.381873727	36.18458742	0	0.381873727	12.45948343	0
0.407331976	36.18458742	0	0.407331976	12.45948343	0
0.432790224	36.18458742	0	0.432790224	12.45948343	0
0.458248473	36.18458742	0	0.458248473	12.45948343	0
0.483706721	36.18458742	0	0.483706721	12.45948343	0
0.50916497	36.18458742	0	0.50916497	12.45948343	0
0.534623218	36.18458742	0	0.534623218	12.45948343	0
0.560081466	36.18458742	0	0.560081466	12.45948343	0
0.585539715	36.18458742	0	0.585539715	12.45948343	0
0.610997963	36.18458742	0	0.610997963	12.45948343	0
0.636456212	36.18458742	0	0.636456212	12.45948343	0
0.66191446	36.18458742	0	0.66191446	12.45948343	0
0.687372709	36.18458742	0	0.687372709	12.45948343	0
0.712830957	36.18458742	0	0.712830957	12.45948343	0
0.738289206	36.18458742	0	0.738289206	12.45948343	0
0.763747454	36.18458742	0	0.763747454	12.45948343	0
0.789205703	36.18458742	0	0.789205703	12.45948343	0
0.814663951	36.18458742	0	0.814663951	12.45948343	0
0.8401222	36.18458742	0	0.8401222	12.45948343	0
0.865580448	36.18458742	0	0.865580448	12.45948343	0
0.891038697	36.18458742	0	0.891038697	12.45948343	0
0.916496945	36.18458742	0	0.916496945	12.45948343	0
0.941955194	36.18458742	0	0.941955194	12.45948343	0
0.967413442	36.18458742	0	0.967413442	12.45948343	0
0.99287169	36.18458742	0	0.99287169	12.45948343	0
1.018329939	36.18783377	0	1.018329939	12.45948343	0
1.043788187	36.18213259	0	1.043788187	12.45738825	0
1.069246436	36.17687556	0	1.069246436	12.45479518	0
1.094704684	36.18745284	0	1.094704684	12.46318938	0
1.120162933	36.18672871	0	1.120162933	12.46752938	0
1.145621181	36.18002314	0	1.145621181	12.4615559	0
1.17107943	36.17650178	0	1.17107943	12.45833136	0
1.196537678	36.17320189	0	1.196537678	12.45583955	0
1.221995927	36.1721311	0	1.221995927	12.455079	0
1.247454175	36.17185314	0	1.247454175	12.45426725	0
1.272912424	36.17245251	0	1.272912424	12.45522674	0
1.298370672	36.17173791	0	1.298370672	12.45539541	0
1.323828921	36.16839292	0	1.323828921	12.456238	0
1.349287169	36.16624056	0	1.349287169	12.4626495	0
1.374745418	36.16435232	0	1.374745418	12.46319709	0
1.400203666	36.15495671	0	1.400203666	12.46285863	0
1.425661914	36.15739283	0	1.425661914	12.45151918	0
1.451120163	36.06296089	0	1.451120163	12.44213958	0
1.476578411	36.01913575	0	1.476578411	12.44525614	0
1.50203666	35.94535243	0	1.50203666	12.43690178	0
1.527494908	35.90866223	0	1.527494908	12.44091764	0
1.552953157	35.84771966	0	1.552953157	12.43932846	0
1.578411405	35.7629816	0	1.578411405	12.43965864	0
1.603869654	35.62582674	0	1.603869654	12.42584785	0
1.629327902	35.62852166	0	1.629327902	12.42447578	0
1.654786151	35.61647253	0	1.654786151	12.41618162	0
1.680244399	35.53920269	0	1.680244399	12.40262434	0
1.705702648	35.50469306	0	1.705702648	12.39992669	0
1.731160896	35.45247849	0	1.731160896	12.39197687	0
1.756619145	35.2307157	0	1.756619145	12.36766717	0
1.782077393	35.19777501	0	1.782077393	12.37430802	0
1.807535642	35.14118683	0	1.807535642	12.31779357	0
1.83299389	34.96195317	0	1.83299389	12.17566565	0
1.858452138	34.92645704	0	1.858452138	12.17717803	0
1.883910387	34.94078041	0	1.883910387	12.16631546	0
1.909368635	35.02983067	0	1.909368635	12.10491133	0
1.934826884	35.07717487	0	1.934826884	12.05478066	0
1.960285132	35.09073809	0	1.960285132	12.08565382	0
1.985743381	35.02659929	0	1.985743381	12.11956798	0
2.011201629	34.95792235	0	2.011201629	12.11839502	0
2.036659878	34.93244208	0	2.036659878	12.12050226	0
2.062118126	34.9082721	0	2.062118126	12.12717136	0
2.087576375	34.78102671	0	2.087576375	12.13164164	0
2.113034623	34.759437	0	2.113034623	12.13643543	0
2.138492872	34.60651986	0	2.138492872	12.0896597	0
2.16395112	34.36750378	0	2.16395112	12.00127862	0
2.189409369	34.33356865	0	2.189409369	11.98068793	0
2.214867617	34.21777418	0	2.214867617	11.9455359	0
2.240325866	34.0307605	0	2.240325866	11.86768437	0
2.265784114	34.01483773	0	2.265784114	11.85382305	0
2.291242363	33.89810122	0	2.291242363	11.80182831	0
2.316700611	33.9020957	0	2.316700611	11.79425433	0
2.342158859	33.91421792	0	2.342158859	11.77814892	0
2.367617108	33.89265537	0	2.367617108	11.7686646	0
2.393075356	33.84401558	0	2.393075356	11.75200932	0
2.418533605	33.74711855	0	2.418533605	11.69403776	0
2.443991853	33.73175047	0	2.443991853	11.68460344	0
2.469450102	33.63327955	0	2.469450102	11.63532144	0
2.49490835	33.61214744	0	2.49490835	11.6339054	0
2.520366599	33.58043057	0	2.520366599	11.6214604	0
2.545824847	33.59355946	0	2.545824847	11.61960138	0
2.571283096	33.55790425	0	2.571283096	11.61770945	0
2.596741344	33.54229534	0	2.596741344	11.6368263	0
2.622199593	33.58128675	0	2.622199593	11.66800154	0
2.647657841	33.61014906	0	2.647657841	11.66908003	0
2.67311609	33.61178739	0	2.67311609	11.66653081	0
2.698574338	33.6077621	0	2.698574338	11.66776643	0
2.724032587	33.62203367	0	2.724032587	11.66845325	0
2.749490835	33.60844	0	2.749490835	11.65988435	0
2.774949084	33.60141108	0	2.774949084	11.66049516	0
2.800407332	33.60826189	0	2.800407332	11.67369995	0
2.82586558	33.60203858	0	2.82586558	11.66231387	0
2.851323829	33.58782709	0	2.851323829	11.65129171	0
2.876782077	33.49084737	0	2.876782077	11.65872459	0
2.902240326	33.49119583	0	2.902240326	11.66182571	0
2.927698574	33.49060528	0	2.927698574	11.67730238	0
2.953156823	33.4819449	0	2.953156823	11.70859614	0
2.978615071	33.47011817	0	2.978615071	11.75971134	0
3.00407332	33.44954148	0	3.00407332	11.81287627	0
3.029531568	33.46246137	0	3.029531568	11.81615013	0
3.054989817	33.46617073	0	3.054989817	11.85020477	0
3.080448065	33.48651642	0	3.080448065	11.88624419	0
3.105906314	33.47001653	0	3.105906314	11.9110318	0
3.131364562	33.46550852	0	3.131364562	11.92900143	0
3.156822811	33.43858585	0	3.156822811	11.93502709	0
3.182281059	33.34656967	0	3.182281059	11.95438931	0
3.207739308	33.3469996	0	3.207739308	11.95243165	0
3.233197556	33.34426249	0	3.233197556	11.95970993	0
3.258655804	33.32735502	0	3.258655804	11.97771169	0
3.284114053	33.32483242	0	3.284114053	11.96297133	0
3.309572301	33.30847116	0	3.309572301	11.95800999	0
3.33503055	33.29351496	0	3.33503055	11.96754655	0
3.360488798	33.26933502	0	3.360488798	11.9615392	0
3.385947047	33.16978037	0	3.385947047	11.95251128	0
3.411405295	33.05829428	0	3.411405295	11.94280477	0
3.436863544	33.02995078	0	3.436863544	11.95216463	0
3.462321792	33.02851963	0	3.462321792	11.95414396	0
3.487780041	32.90183322	0	3.487780041	11.99473471	0
3.513238289	32.81201447	0	3.513238289	12.01188592	0
3.538696538	32.81896479	0	3.538696538	12.03322544	0
3.564154786	32.82122235	0	3.564154786	12.0781219	0
3.589613035	32.8075204	0	3.589613035	12.0865818	0
3.615071283	32.79597856	0	3.615071283	12.09533274	0
3.640529532	32.81395651	0	3.640529532	12.14718079	0
3.66598778	32.84851453	0	3.66598778	12.20517495	0
3.691446029	32.86872064	0	3.691446029	12.24590894	0
3.716904277	32.86524112	0	3.716904277	12.25289222	0
3.742362525	32.88132275	0	3.742362525	12.26454427	0
3.767820774	32.9103304	0	3.767820774	12.2945962	0
3.793279022	32.90155744	0	3.793279022	12.31477292	0
3.818737271	32.89843893	0	3.818737271	12.32579644	0
3.844195519	32.90793465	0	3.844195519	12.36322724	0
3.869653768	32.90632077	0	3.869653768	12.39541152	0
3.895112016	32.90061476	0	3.895112016	12.41123267	0
3.920570265	32.92085607	0	3.920570265	12.45633749	0
3.946028513	32.92191077	0	3.946028513	12.47841922	0
3.971486762	32.91785942	0	3.971486762	12.49660642	0
3.99694501	32.91568406	0	3.99694501	12.5283156	0
4.022403259	32.92716696	0	4.022403259	12.56025375	0
4.047861507	32.91883261	0	4.047861507	12.55522095	0
4.073319756	32.90373211	0	4.073319756	12.56157091	0
4.098778004	32.92063628	0	4.098778004	12.61089485	0
4.124236253	32.92585938	0	4.124236253	12.63214417	0
4.149694501	32.92686392	0	4.149694501	12.68321632	0
4.175152749	32.92132962	0	4.175152749	12.70134102	0
4.200610998	32.92170053	0	4.200610998	12.70721242	0
4.226069246	32.99606661	0	4.226069246	12.80014357	0
4.251527495	32.98659683	0	4.251527495	12.83249945	0
4.276985743	32.98306418	0	4.276985743	12.83912129	0
4.302443992	32.99271854	0	4.302443992	12.85872661	0
4.32790224	32.9979716	0	4.32790224	12.90971509	0
4.353360489	32.98359429	0	4.353360489	12.94171545	0
4.378818737	32.98653203	0	4.378818737	12.96797444	0
4.404276986	32.9938875	0	4.404276986	13.00241446	0
4.429735234	32.99046545	0	4.429735234	13.00207457	0
4.455193483	32.9874283	0	4.455193483	13.01335507	0
4.480651731	32.98340028	0	4.480651731	13.05053558	0
4.50610998	32.96779098	0	4.50610998	13.06973254	0
4.531568228	32.96671488	0	4.531568228	13.06573221	0
4.557026477	32.94642249	0	4.557026477	13.07686941	0
4.582484725	32.93156657	0	4.582484725	13.07626977	0
4.607942974	32.9120061	0	4.607942974	13.07411087	0
4.633401222	32.94219436	0	4.633401222	13.21715232	0
4.65885947	32.95744672	0	4.65885947	13.27808988	0
4.684317719	32.95607969	0	4.684317719	13.30768387	0
4.709775967	32.95302043	0	4.709775967	13.33969599	0
4.735234216	33.00539492	0	4.735234216	13.52537487	0
4.760692464	32.99459449	0	4.760692464	13.5326221	0
4.786150713	32.98710446	0	4.786150713	13.53358544	0
4.811608961	32.97982392	0	4.811608961	13.53004682	0
4.83706721	33.0017441	0	4.83706721	13.53432875	0
4.862525458	32.99997684	0	4.862525458	13.53938478	0
4.887983707	32.99907735	0	4.887983707	13.53037473	0
4.913441955	33.00221611	0	4.913441955	13.53093172	0
4.938900204	33.03055807	0	4.938900204	13.53344819	0
4.964358452	33.03701594	0	4.964358452	13.53509168	0
4.989816701	33.04401126	0	4.989816701	13.53695942	0
5.015274949	33.06858046	0	5.015274949	13.53934678	0
5.040733198	33.0480912	0	5.040733198	13.52653945	0
5.066191446	33.04275433	0	5.066191446	13.52661997	0
5.091649695	33.05749344	0	5.091649695	13.53429172	0
5.117107943	33.03770433	0	5.117107943	13.52724233	0
5.142566191	33.03491658	0	5.142566191	13.52992141	0
5.16802444	33.05170895	0	5.16802444	13.53529994	0
5.193482688	33.05007753	0	5.193482688	13.534657	0
5.218940937	33.05123143	0	5.218940937	13.53299138	0
5.244399185	33.05786645	0	5.244399185	13.54154667	0
5.269857434	33.06061453	0	5.269857434	13.53902256	0
5.295315682	33.0705644	0	5.295315682	13.54105862	0
5.320773931	33.09832099	0	5.320773931	13.54453337	0
5.346232179	33.13642315	0	5.346232179	13.5432732	0
5.371690428	33.12951342	0	5.371690428	13.54057979	0
5.397148676	33.1233029	0	5.397148676	13.53569071	0
5.422606925	33.13243315	0	5.422606925	13.53764437	0
5.448065173	33.11058301	0	5.448065173	13.52208572	0
5.473523422	33.09941555	0	5.473523422	13.51958528	0
5.49898167	33.0933805	0	5.49898167	13.51811614	0
5.524439919	33.09331992	0	5.524439919	13.51401542	0
5.549898167	33.09114921	0	5.549898167	13.51574618	0
5.575356415	33.10200545	0	5.575356415	13.52901474	0
5.600814664	33.11008516	0	5.600814664	13.53034207	0
5.626272912	33.11909458	0	5.626272912	13.53696508	0
5.651731161	33.12024154	0	5.651731161	13.53306493	0
5.677189409	33.10541243	0	5.677189409	13.53052485	0
5.702647658	33.10625171	0	5.702647658	13.52770116	0
5.728105906	33.13069519	0	5.728105906	13.54175779	0
5.753564155	33.1101106	0	5.753564155	13.53438565	0
5.779022403	33.11748461	0	5.779022403	13.54373442	0
5.804480652	33.12061078	0	5.804480652	13.54278006	0
5.8299389	33.11784655	0	5.8299389	13.54190226	0
5.855397149	33.11887087	0	5.855397149	13.53506595	0
5.880855397	33.11374095	0	5.880855397	13.53242487	0
5.906313646	33.11668301	0	5.906313646	13.53124401	0
5.931771894	33.11433546	0	5.931771894	13.53046103	0
5.957230143	33.1134692	0	5.957230143	13.52869423	0
5.982688391	33.11284379	0	5.982688391	13.53058416	0
6.00814664	33.11119098	0	6.00814664	13.5291108	0
6.033604888	33.10736647	0	6.033604888	13.5291201	0
6.059063136	33.11525431	0	6.059063136	13.53024422	0
6.084521385	33.11843918	0	6.084521385	13.52836521	0
6.109979633	33.11561214	0	6.109979633	13.52574576	0
6.135437882	33.11528043	0	6.135437882	13.52723456	0
6.16089613	33.11499662	0	6.16089613	13.53103694	0
6.186354379	33.11927288	0	6.186354379	13.53057772	0
6.211812627	33.1187706	0	6.211812627	13.52919835	0
6.237270876	33.11884655	0	6.237270876	13.52868117	0
6.262729124	33.11929318	0	6.262729124	13.52985295	0
6.288187373	33.14768612	0	6.288187373	13.55282334	0
6.313645621	33.25432017	0	6.313645621	13.54407748	0
6.33910387	33.37625868	0	6.33910387	13.54098774	0
6.364562118	33.70184969	0	6.364562118	13.49655189	0
6.390020367	33.83298458	0	6.390020367	13.5043645	0
6.415478615	34.15936247	0	6.415478615	13.42179818	0
6.440936864	34.55344687	0	6.440936864	13.47228268	0
6.466395112	34.74654434	0	6.466395112	13.42330216	0
6.49185336	35.06782699	0	6.49185336	13.51988505	0
6.517311609	35.30307851	0	6.517311609	13.5274399	0
6.542769857	35.56785566	0	6.542769857	13.49613039	0
6.568228106	35.49117389	0	6.568228106	13.48434416	0
