GmfasSUPMMM2			GMfasEXTMMM		
2.044650752	31.9212447	22.01650595	2.04465075200	18.16493423000	26.58684234000
2.099911583	31.9221626	22.0163659	2.09991158300	18.16409087000	26.58655542000
2.155172414	31.91972137	22.01636494	2.15517241400	18.16366009000	26.58638315000
2.210433245	31.93009948	22.0165576	2.21043324500	18.16319639000	26.58647584000
2.265694076	31.92285551	22.01711663	2.26569407600	18.16546243000	26.58649172000
2.320954907	31.89899288	22.01485058	2.32095490700	18.16644764000	26.58611363000
2.376215738	31.8847418	22.01403118	2.37621573800	18.16529883000	26.58597596000
2.431476569	31.8863085	22.01433092	2.43147656900	18.16378504000	26.58519672000
2.486737401	31.87871244	22.01360952	2.48673740100	18.16202909000	26.58560287000
2.541998232	31.8802992	22.01354793	2.54199823200	18.16559503000	26.58541929000
2.597259063	31.8706669	22.01334127	2.59725906300	18.16250151000	26.58503558000
2.652519894	31.8819383	22.01459346	2.65251989400	18.16484741000	26.58467654000
2.707780725	31.88299573	22.01466298	2.70778072500	18.16346918000	26.58462745000
2.763041556	31.87699535	22.01441256	2.76304155600	18.16633288000	26.58356845000
2.818302387	31.88725971	22.0148138	2.81830238700	18.16436805000	26.58352511000
2.873563218	31.88611976	22.01496641	2.87356321800	18.16304466000	26.58361534000
2.92882405	31.87756409	22.01576504	2.92882405000	18.16849911000	26.58347384000
2.984084881	31.87374127	22.01419284	2.98408488100	18.16352283000	26.58233546000
3.039345712	31.86963828	22.01448478	3.03934571200	18.16482693000	26.58245534000
3.094606543	31.88415513	22.01631574	3.09460654300	18.16676124000	26.58221121000
3.149867374	31.88391064	22.0169567	3.14986737400	18.16919774000	26.58180529000
3.205128205	31.86673607	22.01771876	3.20512820500	18.16838926000	26.58116830000
3.260389036	31.86532089	22.01545284	3.26038903600	18.16523777000	26.58119038000
3.315649867	31.84871801	22.01357091	3.31564986700	18.16372487000	26.58082622000
3.370910698	31.84576657	22.01279191	3.37091069800	18.16377537000	26.58118127000
3.42617153	31.84360517	22.01267201	3.42617153000	18.16339876000	26.58075421000
3.481432361	31.86130277	22.01482579	3.48143236100	18.16619516000	26.58039637000
3.536693192	31.87893568	22.01666971	3.53669319200	18.16210546000	26.58007809000
3.591954023	31.88724854	22.0179467	3.59195402300	18.16149474000	26.57897468000
3.647214854	31.88320825	22.02133392	3.64721485400	18.16380379000	26.57866073000
3.702475685	31.87894946	22.02260003	3.70247568500	18.16016841000	26.57776052000
3.757736516	31.87957426	22.0241925	3.75773651600	18.16387985000	26.57772316000
3.812997347	31.88121954	22.02389972	3.81299734700	18.15777734000	26.57622040000
3.868258179	31.90059347	22.017975	3.86825817900	18.16260615000	26.57405244000
3.92351901	31.92342861	22.01876675	3.92351901000	18.15968060000	26.57519641000
3.978779841	31.92918162	22.01787665	3.97877984100	18.16416988000	26.57751435000
4.034040672	31.85457245	22.01353229	4.03404067200	18.15604990000	26.57699604000
4.089301503	31.88438557	22.01408395	4.08930150300	18.15285825000	26.57692456000
4.144562334	31.88164176	22.01524458	4.14456233400	18.15373981000	26.57724272000
4.199823165	31.89864629	22.01640928	4.19982316500	18.15630016000	26.57649340000
4.255083996	31.89715721	22.01615323	4.25508399600	18.15690776000	26.57796351000
4.310344828	31.90647507	22.01758199	4.31034482800	18.15925186000	26.57784265000
4.365605659	31.91779057	22.01787651	4.36560565900	18.16017698000	26.57597354000
4.42086649	31.92557364	22.01792252	4.42086649000	18.15256722000	26.57724354000
4.476127321	31.95419726	22.02147239	4.47612732100	18.16172525000	26.57733897000
4.531388152	31.98786052	22.02004363	4.53138815200	18.16279753000	26.57539572000
4.586648983	31.96176027	22.02008175	4.58664898300	18.16412962000	26.57613243000
4.641909814	31.98484702	22.02201857	4.64190981400	18.16197818000	26.57663780000
4.697170645	31.9841838	22.02189561	4.69717064500	18.15979063000	26.57618201000
4.752431477	31.97207702	22.0225185	4.75243147700	18.16436888000	26.57743809000
4.807692308	31.95954767	22.02216782	4.80769230800	18.15818991000	26.57784256000
4.862953139	31.95026531	22.02309106	4.86295313900	18.16091551000	26.57834488000
4.91821397	31.97255461	22.02701646	4.91821397000	18.16154618000	26.57883306000
4.973474801	31.96521016	22.02607462	4.97347480100	18.16008750000	26.57858475000
5.028735632	31.98416377	22.02746045	5.02873563200	18.16355177000	26.57872918000
5.083996463	32.00040693	22.02738051	5.08399646300	18.15859596000	26.57955803000
5.139257294	31.96910654	22.0249662	5.13925729400	18.16212583000	26.58043528000
5.194518126	31.98074533	22.02674246	5.19451812600	18.16053244000	26.57991585000
5.249778957	31.96557805	22.02215346	5.24977895700	18.15758673000	26.58022233000
5.305039788	31.9928554	22.02380999	5.30503978800	18.16065199000	26.58035478000
5.360300619	31.99329888	22.02153178	5.36030061900	18.16112116000	26.58000735000
5.41556145	32.01978055	22.02244436	5.41556145000	18.16272334000	26.58036739000
5.470822281	32.02356144	22.02184879	5.47082228100	18.15963661000	26.58030138000
5.526083112	32.03209327	22.02190557	5.52608311200	18.16234548000	26.58008667000
5.581343943	32.00993047	22.01923765	5.58134394300	18.16259019000	26.57985394000
5.636604775	32.01822033	22.01826667	5.63660477500	18.16132092000	26.58001027000
5.691865606	32.00895734	22.01831087	5.69186560600	18.16078421000	26.57932429000
5.747126437	32.03928183	22.02070201	5.74712643700	18.16146287000	26.57952315000
5.802387268	32.03266091	22.0199817	5.80238726800	18.16054940000	26.57978154000
5.857648099	32.01937551	22.01834561	5.85764809900	18.16439184000	26.57968547000
5.91290893	32.03143524	22.01962972	5.91290893000	18.16186172000	26.57927819000
5.968169761	32.00866128	22.01726119	5.96816976100	18.16256693000	26.57943892000
6.023430592	32.00797526	22.01655376	6.02343059200	18.16413438000	26.57975110000
6.078691424	31.98713469	22.01501935	6.07869142400	18.16395883000	26.57984869000
6.133952255	31.99468096	22.01545352	6.13395225500	18.16325760000	26.58001178000
6.189213086	32.00375192	22.01660621	6.18921308600	18.16306519000	26.57987766000
6.244473917	31.99956552	22.01584946	6.24447391700	18.16267562000	26.57925318000
6.299734748	31.99580315	22.0151695	6.29973474800	18.16036635000	26.57965448000
6.354995579	31.99064782	22.01493474	6.35499557900	18.16163287000	26.58007956000
6.41025641	31.98919887	22.01465574	6.41025641000	18.16216019000	26.57904867000
6.465517241	31.99032709	22.01448215	6.46551724100	18.16439103000	26.57951604000
6.520778073	31.98720102	22.01330252	6.52077807300	18.16367747000	26.57918927000
6.576038904	31.99209407	22.01489058	6.57603890400	18.16082542000	26.57909182000
6.631299735	32.01023491	22.01689736	6.63129973500	18.16569482000	26.57862530000
6.686560566	32.0119497	22.01665369	6.68656056600	18.16389025000	26.57870050000
6.741821397	32.00333433	22.01596554	6.74182139700	18.16393144000	26.57964594000
6.797082228	31.99398101	22.01435682	6.79708222800	18.16208118000	26.57946201000
6.852343059	31.99572566	22.01423834	6.85234305900	18.16715269000	26.57965661000
6.90760389	31.99512557	22.0147727	6.90760389000	18.15954444000	26.57956947000
6.962864721	32.00377768	22.01552973	6.96286472100	18.16252310000	26.57919991000
7.018125553	32.03656908	22.01778669	7.01812555300	18.16246151000	26.57873679000
7.073386384	32.12031801	22.02030399	7.07338638400	18.16655223000	26.57806225000
7.128647215	32.17890104	22.02020348	7.12864721500	18.17176022000	26.57819711000
7.183908046	32.17513	22.01875184	7.18390804600	18.17283980000	26.57669701000
7.239168877	32.1895104	22.01804696	7.23916887700	18.16797682000	26.57769633000
7.294429708	32.20076624	22.01831711	7.29442970800	18.16707374000	26.57702544000
7.349690539	32.20152646	22.01710921	7.34969053900	18.16994494000	26.57758642000
7.40495137	32.17025671	22.01358782	7.40495137000	18.17096417000	26.57627395000
7.460212202	32.15645232	22.01399819	7.46021220200	18.16902568000	26.57660954000
7.515473033	32.10903889	22.01595288	7.51547303300	18.17040664000	26.57623691000
7.570733864	32.0572288	22.01365295	7.57073386400	18.17464414000	26.57616129000
7.625994695	32.0540901	22.01319212	7.62599469500	18.17157297000	26.57696543000
7.681255526	31.98736783	22.00958574	7.68125552600	18.16822106000	26.57634248000
7.736516357	31.92244737	22.00787367	7.73651635700	18.16602589000	26.57605314000
7.791777188	31.86444908	22.00819139	7.79177718800	18.16479509000	26.57533906000
7.847038019	31.85248631	22.0088207	7.84703801900	18.16693815000	26.57574387000
7.902298851	31.8490192	22.01312916	7.90229885100	18.16923062000	26.57562575000
7.957559682	31.88226781	22.01327653	7.95755968200	18.17142968000	26.57506913000
8.012820513	31.86671718	22.01793792	8.01282051300	18.17266458000	26.57429106000
8.068081344	31.88819209	22.01776515	8.06808134400	18.17338783000	26.57639823000
8.123342175	31.88850018	22.01971232	8.12334217500	18.17042417000	26.57581061000
8.178603006	31.88560573	22.01706674	8.17860300600	18.17037321000	26.57680464000
8.233863837	31.87060223	22.02048416	8.23386383700	18.16800185000	26.57661016000
8.289124668	31.86665188	22.0197929	8.28912466800	18.16929549000	26.57716903000
8.3443855	31.87743648	22.02506039	8.34438550000	18.17172297000	26.57675310000
8.399646331	31.87463179	22.02374115	8.39964633100	18.17211664000	26.57610115000
8.454907162	31.8789234	22.02292944	8.45490716200	18.17075980000	26.57513775000
8.510167993	31.88129248	22.02500649	8.51016799300	18.17034203000	26.57492795000
8.565428824	31.89051735	22.02554292	8.56542882400	18.17079574000	26.57446294000
8.620689655	31.8818649	22.02631899	8.62068965500	18.16997724000	26.57397316000
8.675950486	31.885028	22.02870901	8.67595048600	18.17207054000	26.57282460000
8.731211317	31.89848277	22.03533749	8.73121131700	18.17695640000	26.57268611000
8.786472149	31.90895979	22.05472937	8.78647214900	18.17718333000	26.57265537000
8.84173298	31.94085322	22.0822192	8.84173298000	18.17818401000	26.57115058000
8.896993811	31.90374099	22.11364045	8.89699381100	18.18578718000	26.57009765000
8.952254642	31.88156363	22.12248344	8.95225464200	18.18665168000	26.57074202000
9.007515473	31.88997274	22.12517115	9.00751547300	18.17850103000	26.57123919000
9.062776304	31.87775285	22.12941715	9.06277630400	18.19249507000	26.57032594000
9.118037135	31.87431852	22.13077407	9.11803713500	18.19490089000	26.56779577000
9.173297966	31.89771994	22.13311802	9.17329796600	18.19369340000	26.56789669000
9.228558798	31.90405656	22.13235043	9.22855879800	18.19458112000	26.56659313000
9.283819629	31.9049007	22.12933569	9.28381962900	18.19263309000	26.56814557000
9.33908046	31.90136185	22.12632184	9.33908046000	18.19257008000	26.56823948000
9.394341291	31.91593702	22.12557954	9.39434129100	18.19233264000	26.56622801000
9.449602122	31.92521822	22.12393269	9.44960212200	18.18785296000	26.56929023000
9.504862953	31.93023056	22.12281616	9.50486295300	18.19461820000	26.56859202000
9.560123784	31.92881184	22.12053039	9.56012378400	18.18535763000	26.56885697000
9.615384615	31.95483419	22.12116943	9.61538461500	18.19745761000	26.56908706000
9.670645447	31.98339594	22.11824918	9.67064544700	18.19258994000	26.56837082000
9.725906278	32.01433682	22.11608687	9.72590627800	18.19326922000	26.56983771000
9.781167109	31.99804919	22.11922591	9.78116710900	18.18876694000	26.56916048000
9.83642794	31.99556746	22.11958507	9.83642794000	18.19025850000	26.56951717000
9.891688771	31.99901633	22.12075936	9.89168877100	18.18178137000	26.56994094000
9.946949602	31.99654364	22.11714584	9.94694960200	18.18543963000	26.57051495000
10.00221043	32.01371707	22.12116457	10.00221043000	18.19472788000	26.57019206000
10.05747126	32.03795387	22.12281888	10.05747126000	18.19419496000	26.57113613000
10.1127321	32.00656901	22.12474654	10.11273210000	18.18316476000	26.57314505000
10.16799293	32.0124793	22.12383984	10.16799293000	18.18566200000	26.57328648000
10.22325376	31.9949598	22.12225727	10.22325376000	18.18842431000	26.57466566000
10.27851459	31.97260116	22.11890949	10.27851459000	18.18424733000	26.57512389000
10.33377542	31.9228653	22.11436001	10.33377542000	18.18168385000	26.57700958000
10.38903625	31.88369676	22.11403201	10.38903625000	18.18309880000	26.57617849000
10.44429708	31.87561363	22.11575664	10.44429708000	18.17609079000	26.57645285000
10.49955791	31.87568509	22.11677919	10.49955791000	18.17773243000	26.57698687000
10.55481874	31.85590846	22.11575775	10.55481874000	18.17419624000	26.57710616000
10.61007958	31.83749193	22.11315365	10.61007958000	18.17232455000	26.57764608000
10.66534041	31.83194613	22.11279838	10.66534041000	18.17241806000	26.57964705000
10.72060124	31.77276582	22.11148608	10.72060124000	18.17592769000	26.57939164000
10.77586207	31.7192944	22.11097289	10.77586207000	18.17449134000	26.58012308000
10.8311229	31.69838294	22.11213071	10.83112290000	18.17025037000	26.58058520000
10.88638373	31.68559818	22.111967	10.88638373000	18.16898488000	26.58083216000
10.94164456	31.65505725	22.1103969	10.94164456000	18.17027375000	26.58090443000
10.99690539	31.63570803	22.10976096	10.99690539000	18.16791663000	26.58125878000
11.05216622	31.60750711	22.1101896	11.05216622000	18.17049222000	26.58160671000
11.10742706	31.58463841	22.11189714	11.10742706000	18.16731889000	26.58048211000
11.16268789	31.52367661	22.11026639	11.16268789000	18.16986424000	26.58102530000
11.21794872	31.52096059	22.11100041	11.21794872000	18.16744225000	26.58089499000
11.27320955	31.54108549	22.11419068	11.27320955000	18.16780333000	26.58195690000
11.32847038	31.55672009	22.11662769	11.32847038000	18.16540760000	26.58189612000
11.38373121	31.54072846	22.11609401	11.38373121000	18.16655717000	26.58216614000
11.43899204	31.53574423	22.11403099	11.43899204000	18.16563296000	26.58247270000
11.49425287	31.52098982	22.11471375	11.49425287000	18.16612770000	26.58238769000
11.5495137	31.48465347	22.11553104	11.54951370000	18.16578171000	26.58210597000
11.60477454	31.45045048	22.11480714	11.60477454000	18.16173660000	26.58222196000
11.66003537	31.44813068	22.11713389	11.66003537000	18.16060086000	26.58206973000
11.7152962	31.44009482	22.11822948	11.71529620000	18.16016827000	26.58231362000
11.77055703	31.45604005	22.12044594	11.77055703000	18.16175202000	26.58262885000
11.82581786	31.44700112	22.12201551	11.82581786000	18.16080541000	26.58259557000
11.88107869	31.4558959	22.1192349	11.88107869000	18.16569011000	26.58245643000
11.93633952	31.45944052	22.12146418	11.93633952000	18.16089443000	26.58281459000
11.99160035	31.46089137	22.1219281	11.99160035000	18.16347895000	26.58247181000
12.04686118	31.47873076	22.12388756	12.04686118000	18.16360661000	26.58294276000
12.10212202	31.4918663	22.12467397	12.10212202000	18.16598507000	26.58359665000
12.15738285	31.48870391	22.1224773	12.15738285000	18.16059351000	26.58291159000
12.21264368	31.46759865	22.12191292	12.21264368000	18.16320519000	26.58336283000
12.26790451	31.45649691	22.12309236	12.26790451000	18.16820894000	26.58316286000
12.32316534	31.42304811	22.11714945	12.32316534000	18.16753638000	26.58315051000
12.37842617	31.42250772	22.12143718	12.37842617000	18.15969527000	26.58300837000
12.433687	31.34010659	22.11505788	12.43368700000	18.15836515000	26.58252848000
12.48894783	31.33238694	22.11717421	12.48894783000	18.16170075000	26.58253410000
12.54420866	31.34967109	22.11605447	12.54420866000	18.16140613000	26.58287333000
12.5994695	31.19800533	22.12580424	12.59946950000	18.15724996000	26.58274782000
12.65473033	31.14119915	22.11751913	12.65473033000	18.15351719000	26.58227647000
12.70999116	31.05420551	22.10099901	12.70999116000	18.14052282000	26.58205014000
12.76525199	30.96282015	22.10239064	12.76525199000	18.12445241000	26.58186674000
12.82051282	30.91763466	22.1067272	12.82051282000	18.10518830000	26.58103082000
12.87577365	30.90034176	22.11467496	12.87577365000	18.08740973000	26.57954785000
12.93103448	30.90667497	22.12115905	12.93103448000	18.06606480000	26.58142482000
12.98629531	30.90522964	22.12248788	12.98629531000	18.04989334000	26.58195924000
13.04155615	30.89766661	22.12100387	13.04155615000	18.02769978000	26.58155766000
13.09681698	30.89193964	22.11704253	13.09681698000	18.01960359000	26.58119540000
13.15207781	30.87558568	22.11675702	13.15207781000	18.01427690000	26.58058120000
13.20733864	30.87265403	22.11501375	13.20733864000	17.99180080000	26.57634508000
13.26259947	30.84363938	22.11534213	13.26259947000	17.95209509000	26.57811378000
13.3178603	30.84221694	22.11745988	13.31786030000	17.92329794000	26.57735211000
13.37312113	30.84637101	22.11864577	13.37312113000	17.92378599000	26.57761154000
13.42838196	30.82702551	22.12261527	13.42838196000	17.92312202000	26.57829252000
13.48364279	30.78032424	22.12180356	13.48364279000	17.92106018000	26.57889598000
13.53890363	30.7662868	22.12122274	13.53890363000	17.91306897000	26.57911219000
13.59416446	30.74884204	22.12182086	13.59416446000	17.88583027000	26.57864493000
13.64942529	30.74715152	22.12185558	13.64942529000	17.90434113000	26.57823266000
13.70468612	30.75069733	22.12316615	13.70468612000	17.91066956000	26.57827693000
13.75994695	30.77253229	22.12336706	13.75994695000	17.91478802000	26.57831708000
13.81520778	30.78423506	22.12226243	13.81520778000	17.90869388000	26.57848109000
13.87046861	30.79025042	22.12191856	13.87046861000	17.90970799000	26.57754032000
13.92572944	30.77512875	22.12317354	13.92572944000	17.91326063000	26.57836844000
13.98099027	30.7752378	22.12157593	13.98099027000	17.91620587000	26.57772170000
14.03625111	30.76137842	22.1232972	14.03625111000	17.91020114000	26.57786885000
14.09151194	30.75981746	22.12325606	14.09151194000	17.91942239000	26.57847592000
14.14677277	30.77237848	22.123331	14.14677277000	17.90805938000	26.57864561000
14.2020336	30.78870478	22.1232754	14.20203360000	17.91759764000	26.57775123000
14.25729443	30.78830937	22.12416107	14.25729443000	17.91046046000	26.57737267000
14.31255526	30.80152749	22.11965022	14.31255526000	17.91731925000	26.57833975000
14.36781609	30.7953061	22.12084173	14.36781609000	17.92132712000	26.57837779000
14.42307692	30.8083415	22.12274867	14.42307692000	17.91771702000	26.57961945000
14.47833775	30.78651149	22.12017877	14.47833775000	17.91891576000	26.57932147000
14.53359859	30.79964088	22.12008492	14.53359859000	17.92095849000	26.58028238000
14.58885942	30.80070444	22.12254874	14.58885942000	17.92098808000	26.57861310000
14.64412025	30.81315489	22.12248718	14.64412025000	17.92282105000	26.57963090000
14.69938108	30.794407	22.12336986	14.69938108000	17.92342804000	26.57974911000
14.75464191	30.78839186	22.12368814	14.75464191000	17.92222172000	26.57966828000
14.80990274	30.77780976	22.12354337	14.80990274000	17.92520257000	26.57888090000
14.86516357	30.77047162	22.12327525	14.86516357000	17.91944923000	26.57950353000
14.9204244	30.76058532	22.12160548	14.92042440000	17.92221561000	26.57901453000
14.97568523	30.77846127	22.12121982	14.97568523000	17.92138879000	26.57764954000
15.03094607	30.78895336	22.12409276	15.03094607000	17.92517225000	26.57957322000
15.0862069	30.78586842	22.12279057	15.08620690000	17.91618041000	26.57830540000
15.14146773	30.76294534	22.12161264	15.14146773000	17.91545727000	26.57720324000
15.19672856	30.7530059	22.12074183	15.19672856000	17.91347627000	26.57763625000
15.25198939	30.73613526	22.11882703	15.25198939000	17.91264468000	26.57816406000
15.30725022	30.67160566	22.11718662	15.30725022000	17.91722106000	26.57827291000
15.36251105	30.65848203	22.11854679	15.36251105000	17.91773912000	26.57814849000
15.41777188	30.64019596	22.11678697	15.41777188000	17.91157971000	26.57869297000
15.47303271	30.63411465	22.11743387	15.47303271000	17.91707129000	26.57870603000
15.52829355	30.62542553	22.11717145	15.52829355000	17.91579018000	26.57785620000
15.58355438	30.62822598	22.11774291	15.58355438000	17.91639952000	26.57838189000
15.63881521	30.61310287	22.11721431	15.63881521000	17.91447349000	26.57740998000
15.69407604	30.56719337	22.1173074	15.69407604000	17.91879596000	26.57909301000
15.74933687	30.54059643	22.11742642	15.74933687000	17.91650273000	26.57695084000
15.8045977	30.53565016	22.11801513	15.80459770000	17.91414528000	26.57746372000
15.85985853	30.52980221	22.11853726	15.85985853000	17.92304001000	26.57786686000
15.91511936	30.47402966	22.11560477	15.91511936000	17.92073316000	26.57909779000
15.97038019	30.43520699	22.11519769	15.97038019000	17.91515976000	26.57852237000
16.02564103	30.4124906	22.11310362	16.02564103000	17.91956259000	26.57999297000
16.08090186	30.40395839	22.11448843	16.08090186000	17.91380899000	26.57991876000
16.13616269	30.4055109	22.11541825	16.13616269000	17.91458784000	26.58008600000
16.19142352	30.37997455	22.11607585	16.19142352000	17.91668510000	26.57950712000
16.24668435	30.35157984	22.11541874	16.24668435000	17.91621396000	26.58047209000
16.30194518	30.34153442	22.11688619	16.30194518000	17.91811030000	26.58138507000
16.35720601	30.33777726	22.11620594	16.35720601000	17.91444074000	26.58197924000
16.41246684	30.29707361	22.11597936	16.41246684000	17.90631134000	26.58185875000
16.46772767	30.2650065	22.11181893	16.46772767000	17.91231289000	26.58284329000
16.52298851	30.21996366	22.11038677	16.52298851000	17.90777134000	26.58239962000
16.57824934	30.17370041	22.10640831	16.57824934000	17.90442222000	26.58419887000
16.63351017	30.1472611	22.11008003	16.63351017000	17.91200602000	26.58376801000
16.688771	30.17681926	22.11115949	16.68877100000	17.90886508000	26.58425222000
16.74403183	30.17651723	22.11125263	16.74403183000	17.90582442000	26.58419249000
16.79929266	30.17626439	22.11452904	16.79929266000	17.91014923000	26.58335203000
16.85455349	30.18244529	22.11568306	16.85455349000	17.91364227000	26.58450730000
16.90981432	30.15855995	22.11376733	16.90981432000	17.91208257000	26.58448422000
16.96507515	30.08870414	22.11202874	16.96507515000	17.91761224000	26.58527121000
17.02033599	30.06755011	22.11421052	17.02033599000	17.91401370000	26.58467147000
17.07559682	30.076897	22.11711375	17.07559682000	17.90988413000	26.58517811000
17.13085765	30.10413829	22.11991355	17.13085765000	17.91042998000	26.58491320000
17.18611848	30.10615817	22.1197884	17.18611848000	17.91589213000	26.58514872000
17.24137931	30.09780594	22.12045202	17.24137931000	17.92012709000	26.58492745000
17.29664014	30.0509979	22.11886943	17.29664014000	17.91546379000	26.58475564000
17.35190097	30.03352055	22.11902139	17.35190097000	17.91609830000	26.58497845000
17.4071618	30.01026471	22.11746593	17.40716180000	17.91827694000	26.58545672000
17.46242263	30.02816241	22.12192438	17.46242263000	17.92092105000	26.58553200000
17.51768347	30.01707816	22.12275992	17.51768347000	17.91321928000	26.58563066000
17.5729443	29.98533086	22.12086036	17.57294430000	17.90924321000	26.58469678000
17.62820513	29.97420004	22.11795422	17.62820513000	17.91295447000	26.58521073000
17.68346596	29.89277467	22.11762714	17.68346596000	17.91134246000	26.58434344000
17.73872679	29.86132455	22.11637518	17.73872679000	17.90426136000	26.58431020000
17.79398762	29.8592068	22.11686415	17.79398762000	17.91269360000	26.58497253000
17.84924845	29.86755213	22.11845092	17.84924845000	17.90632618000	26.58453392000
17.90450928	29.79869608	22.11195428	17.90450928000	17.91169019000	26.58405192000
17.95977011	29.64064904	22.1033413	17.95977011000	17.91314079000	26.58351982000
18.01503095	29.67584901	22.10781198	18.01503095000	17.91515335000	26.58331119000
18.07029178	29.64555456	22.10887639	18.07029178000	17.91255197000	26.58280305000
18.12555261	29.6560733	22.11283632	18.12555261000	17.91640241000	26.58299936000
18.18081344	29.62678378	22.11482119	18.18081344000	17.92139085000	26.58288911000
18.23607427	29.65009456	22.11754242	18.23607427000	17.91351065000	26.58154867000
18.2913351	29.49721687	22.12018518	18.29133510000	17.90745228000	26.58087783000
18.34659593	29.48111119	22.11885306	18.34659593000	17.90621868000	26.57996366000
18.40185676	29.46673753	22.11823776	18.40185676000	17.90300146000	26.58100430000
18.4571176	29.44182424	22.1173709	18.45711760000	17.90939551000	26.57939032000
18.51237843	29.4140826	22.11595762	18.51237843000	17.90903830000	26.57844327000
18.56763926	29.38064315	22.11348562	18.56763926000	17.91182131000	26.57780676000
18.62290009	29.34970362	22.11731002	18.62290009000	17.91400048000	26.57948241000
18.67816092	29.40948383	22.11237348	18.67816092000	17.91645726000	26.57871236000
18.73342175	29.40878926	22.1148169	18.73342175000	17.91139677000	26.57880640000
18.78868258	29.41871129	22.11580168	18.78868258000	17.90354172000	26.57868235000
18.84394341	29.4296615	22.11270261	18.84394341000	17.91488039000	26.57954781000
18.89920424	29.42606082	22.11539244	18.89920424000	17.91183702000	26.57963689000
18.95446508	29.43331485	22.11476313	18.95446508000	17.90832113000	26.57941504000
19.00972591	29.43619165	22.11681237	19.00972591000	17.91447508000	26.58002227000
19.06498674	29.460432	22.11646404	19.06498674000	17.91828830000	26.58011463000
19.12024757	29.53545852	22.10425667	19.12024757000	17.92262632000	26.58136606000
19.1755084	29.48874176	22.12146997	19.17550840000	17.91787335000	26.58152944000
19.23076923	29.46051084	22.1061025	19.23076923000	17.92078004000	26.58062499000
19.28603006	29.5198872	22.08275032	19.28603006000	17.92398001000	26.58161278000
19.34129089	29.51486972	22.08071584	19.34129089000	17.91672631000	26.58173944000
19.39655172	29.51337083	22.0782376	19.39655172000	17.92314935000	26.58229503000
19.45181256	29.49901324	22.07863911	19.45181256000	17.92533073000	26.58153320000
19.50707339	29.51328641	22.08140168	19.50707339000	17.92476222000	26.58172373000
19.56233422	29.52535922	22.09044622	19.56233422000	17.92574948000	26.58253155000
19.61759505	29.5080185	22.08757384	19.61759505000	17.92069839000	26.58270141000
19.67285588	29.4812349	22.08570447	19.67285588000	17.92361607000	26.58231777000
