mass_B			ExtMarker		
t	x	y	t	x	y
0	28.96415814	0	0	2.761823494	0
0.025740026	28.97033444	0	0.025740026	2.764573793	0
0.051480051	28.97175316	0	0.051480051	2.76311524	0
0.077220077	28.97636391	0	0.077220077	2.765631271	0
0.102960103	29.01169011	0	0.102960103	2.769213064	0
0.128700129	29.03080721	0	0.128700129	2.766382994	0
0.154440154	29.0404876	0	0.154440154	2.763917278	0
0.18018018	29.04498475	0	0.18018018	2.765260546	0
0.205920206	29.05867705	0	0.205920206	2.765593488	0
0.231660232	29.06785619	0	0.231660232	2.763687821	0
0.257400257	29.06301915	0	0.257400257	2.763200865	0
0.283140283	29.06275587	0	0.283140283	2.762628885	0
0.308880309	29.06998455	0	0.308880309	2.756025963	0
0.334620335	29.05647732	0	0.334620335	2.744176039	0
0.36036036	29.05195112	0	0.36036036	2.751625492	0
0.386100386	29.04765677	0	0.386100386	2.750431435	0
0.411840412	29.04356383	0	0.411840412	2.75061166	0
0.437580438	29.04241347	0	0.437580438	2.758321921	0
0.463320463	29.0422422	0	0.463320463	2.760488217	0
0.489060489	29.04005219	0	0.489060489	2.760045973	0
0.514800515	29.03901963	0	0.514800515	2.759320123	0
0.540540541	29.03865536	0	0.540540541	2.761112625	0
0.566280566	29.03783505	0	0.566280566	2.761903746	0
0.592020592	29.03478916	0	0.592020592	2.762707655	0
0.617760618	29.03870693	0	0.617760618	2.762983699	0
0.643500644	29.0403804	0	0.643500644	2.762147055	0
0.669240669	29.03991462	0	0.669240669	2.761083336	0
0.694980695	29.0399711	0	0.694980695	2.759755593	0
0.720720721	29.03920729	0	0.720720721	2.760446237	0
0.746460747	29.04278524	0	0.746460747	2.760262217	0
0.772200772	29.04876595	0	0.772200772	2.757214628	0
0.797940798	29.04450543	0	0.797940798	2.757720785	0
0.823680824	29.04072753	0	0.823680824	2.752211997	0
0.849420849	29.03993882	0	0.849420849	2.754398411	0
0.875160875	29.03831941	0	0.875160875	2.756569614	0
0.900900901	29.0353786	0	0.900900901	2.754811482	0
0.926640927	29.02993183	0	0.926640927	2.75679108	0
0.952380952	29.02798416	0	0.952380952	2.756376949	0
0.978120978	29.02953923	0	0.978120978	2.758312815	0
1.003861004	29.02795487	0	1.003861004	2.757569942	0
1.02960103	29.02683491	0	1.02960103	2.758887353	0
1.055341055	29.0246956	0	1.055341055	2.757440472	0
1.081081081	29.03038482	0	1.081081081	2.759379291	0
1.106821107	29.03133922	0	1.106821107	2.758199485	0
1.132561133	29.03057805	0	1.132561133	2.757587747	0
