End			ExtMarker		
t	x	y	t	x	y
0.0000000000000	25.5128601853031	5.6901541766023	0.0000000000000	31.8910752316289	9.7966761927299
0.0188292003239	25.5091006442078	5.6906315050942	0.0188292003239	31.8906206604621	9.7966348201042
0.0376584006477	25.4958074475469	5.6921064304744	0.0376584006477	31.8912716695834	9.7965701427834
0.0564876009716	25.4824070672167	5.6938279471873	0.0564876009716	31.8918449134916	9.7966170787354
0.0753168012954	25.4595835109378	5.6939795581084	0.0753168012954	31.8911439311571	9.7965223360432
0.0941460016193	25.4293303560202	5.6952811940282	0.0941460016193	31.8906159666124	9.7966008452038
0.1129752019432	25.4267432153979	5.6947657969605	0.1129752019432	31.8894479431409	9.7966352924134
0.1318044022670	25.4131930643834	5.6938664491204	0.1318044022670	31.8899910934782	9.7965874226040
0.1506336025909	25.3879370922777	5.6919173120640	0.1506336025909	31.8891395847567	9.7965406515108
0.1694628029148	25.3619325196455	5.6890632482724	0.1694628029148	31.8902439380103	9.7965174459095
0.1882920032386	25.3590291689321	5.6887612808094	0.1882920032386	31.8909160767164	9.7965963799095
0.2071212035625	25.3551899624792	5.6895387768586	0.2071212035625	31.8898305587891	9.7966956240042
0.2259504038863	25.3467755298896	5.6914759722612	0.2259504038863	31.8892296200318	9.7966057040163
0.2447796042102	25.3330539627605	5.6913320111414	0.2447796042102	31.8879167677341	9.7965826946067
0.2636088045341	25.3315925453699	5.6909838681337	0.2636088045341	31.8877643942616	9.7966734457135
0.2824380048579	25.3311340626271	5.6897262821450	0.2824380048579	31.8888983306389	9.7966087032900
0.3012672051818	25.3178567341654	5.6916411784349	0.3012672051818	31.8887921601575	9.7966247935651
0.3200964055057	25.2207612100097	5.7039620600166	0.3200964055057	31.8894582550407	9.7968820449958
0.3389256058295	25.2087146902508	5.7010280729109	0.3389256058295	31.8872735281543	9.7968829754932
0.3577548061534	25.1918250267237	5.6983339574511	0.3577548061534	31.8894795162624	9.7970002934537
0.3765840064772	25.1880052545981	5.6980649084797	0.3765840064772	31.8889195970100	9.7967859645789
0.3954132068011	25.1781565297665	5.6991281882170	0.3954132068011	31.8890478612136	9.7967787405450
0.4142424071250	25.1818635647060	5.6974109864454	0.4142424071250	31.8908726927501	9.7966786673272
0.4330716074488	25.1870509735663	5.6941090335875	0.4330716074488	31.8905630776441	9.7966021506215
0.4519008077727	25.1994646767331	5.6930042668695	0.4519008077727	31.8910280267347	9.7966452923461
0.4707300080966	25.2037820720921	5.6936069337301	0.4707300080966	31.8913290126460	9.7966756988171
0.4895592084204	25.2045405441520	5.6932071355468	0.4895592084204	31.8915253354688	9.7966281146871
0.5083884087443	25.2042762249497	5.6918526059073	0.5083884087443	31.8908038584539	9.7966437755281
0.5272176090681	25.2082316468858	5.6913405071332	0.5272176090681	31.8908036547966	9.7966366939470
0.5460468093920	25.2069024977347	5.6914490307417	0.5460468093920	31.8913415728067	9.7966489112582
0.5648760097159	25.1949950067811	5.6917384255747	0.5648760097159	31.8907013559487	9.7966583898394
0.5837052100397	25.1892074842562	5.6920733821212	0.5837052100397	31.8900672078879	9.7966494698706
0.6025344103636	25.1670645650397	5.6915654648228	0.6025344103636	31.8909472968282	9.7965741697860
0.6213636106875	25.1097008241696	5.6847060659779	0.6213636106875	31.8895199923035	9.7966197415965
0.6401928110113	25.0455238945331	5.6678938395594	0.6401928110113	31.8888952854969	9.7964894965199
0.6590220113352	25.0210396451801	5.6680697561225	0.6590220113352	31.8892746628594	9.7963255054286
0.6778512116590	24.9069829233796	5.6626976507814	0.6778512116590	31.8881316118023	9.7963969735716
0.6966804119829	24.7585977697386	5.6690383188721	0.6966804119829	31.8845148329171	9.7962792849198
0.7155096123068	24.7259171261738	5.6806457555307	0.7155096123068	31.8845457108003	9.7965003241903
0.7343388126306	24.6853970419075	5.6825720605386	0.7343388126306	31.8857569304320	9.7964577192748
0.7531680129545	24.6622265042796	5.6824559467750	0.7531680129545	31.8849697804411	9.7964885457831
0.7719972132784	24.6562729170608	5.6814078530549	0.7719972132784	31.8865178051273	9.7964229482302
0.7908264136022	24.6557209198464	5.6850353967772	0.7908264136022	31.8883337987205	9.7965172453570
0.8096556139261	24.6485923977878	5.6882143366422	0.8096556139261	31.8882131918124	9.7966551811188
0.8284848142499	24.6216985480889	5.6892765688293	0.8284848142499	31.8875555132112	9.7966969955163
0.8473140145738	24.6085249875165	5.6889050345397	0.8473140145738	31.8888659129294	9.7965747650942
0.8661432148977	24.6001206622437	5.6872618406281	0.8661432148977	31.8888462677097	9.7965452081868
0.8849724152215	24.5854548880844	5.6871093100307	0.8849724152215	31.8902318109148	9.7965012474874
0.9038016155454	24.5493619616798	5.6891044018653	0.9038016155454	31.8906883048779	9.7964756062844
0.9226308158693	24.5200608596298	5.6895973551872	0.9226308158693	31.8908404375956	9.7964609537130
0.9414600161931	24.3883557683092	5.6957024713167	0.9414600161931	31.8905149330075	9.7961479261373
0.9602892165170	24.2929242566987	5.7005527671746	0.9602892165170	31.8878606405029	9.7962267016403
0.9791184168408	24.2816794698030	5.6964827946141	0.9791184168408	31.8860954516207	9.7962770801978
0.9979476171647	24.1780763369197	5.6963058645559	0.9979476171647	31.8863591433004	9.7962729976592
1.0167768174886	24.0528847685431	5.6939448338222	1.0167768174886	31.8913876796798	9.7964280795816
1.0356060178124	23.9449566220888	5.6892921223023	1.0356060178124	31.8890333394697	9.7962516495517
1.0544352181363	23.9082445380180	5.6911983818330	1.0544352181363	31.8891693442186	9.7963492722040
1.0732644184601	23.8080411990965	5.6962869470254	1.0732644184601	31.8847554716122	9.7963015338639
1.0920936187840	23.7073393786410	5.7049481183495	1.0920936187840	31.8837196106359	9.7963125019930
1.1109228191079	23.6172718231339	5.7124625617474	1.1109228191079	31.8890999109989	9.7964627908609
1.1297520194317	23.5159266758533	5.7174102374805	1.1297520194317	31.8885062826884	9.7965118367773
1.1485812197556	23.4745380432177	5.7063400169529	1.1485812197556	31.8900885359567	9.7965396131331
1.1674104200795	23.3676704983240	5.7064324555110	1.1674104200795	31.8886469383869	9.7966403767479
1.1862396204033	23.2592067392389	5.7073258979744	1.1862396204033	31.8894295748153	9.7966896194998
1.2050688207272	23.1721296361969	5.7060017409104	1.2050688207272	31.8926313444427	9.7968161191157
1.2238980210510	23.1327209460761	5.7001948611132	1.2238980210510	31.8941860618147	9.7968320925601
1.2427272213749	23.0345584827158	5.7025916152795	1.2427272213749	31.8951232599279	9.7969113950697
1.2615564216988	22.9545689821997	5.7058365438867	1.2615564216988	31.8910515995568	9.7968348079821
1.2803856220226	22.8829029654317	5.7050125869595	1.2803856220226	31.8883545041947	9.7965907844466
1.2992148223465	22.8066637733300	5.7033389121844	1.2992148223465	31.8860863835585	9.7964157358281
1.3180440226704	22.7743619745310	5.6986803441633	1.3180440226704	31.8878257296150	9.7963763502297
1.3368732229942	22.6821861495808	5.6993696105242	1.3368732229942	31.8927878795961	9.7962921094819
1.3557024233181	22.6042552878730	5.7009888081054	1.3557024233181	31.8927161309113	9.7965020063654
1.3745316236419	22.4545234833030	5.7126873314097	1.3745316236419	31.8993646598985	9.7970134247058
1.3933608239658	22.4206808613953	5.7082104857593	1.3933608239658	31.8956942155504	9.7968868780447
1.4121900242897	22.3082805485692	5.7110401605036	1.4121900242897	31.8971732049697	9.7969102139288
1.4310192246135	22.2066157622416	5.7147552759014	1.4310192246135	31.9010161342573	9.7966784271275
1.4498484249374	22.1583060327333	5.7123631099200	1.4498484249374	31.8987091961869	9.7968167797666
1.4686776252613	22.0254268741413	5.7210950741470	1.4686776252613	31.8949339268243	9.7970234592760
1.4875068255851	21.8584752866032	5.7358309410413	1.4875068255851	31.8926916621109	9.7971429504646
1.5063360259090	21.7160427258012	5.7566881470570	1.5063360259090	31.8985781521961	9.7974173651032
1.5251652262328	21.5788626023757	5.7680269006305	1.5251652262328	31.8968819679326	9.7970510724515
1.5439944265567	21.5248360850152	5.7719265111224	1.5439944265567	31.8953551429012	9.7966399069838
1.5628236268806	21.4126763584010	5.7775773734239	1.5628236268806	31.8898892658483	9.7964357407628
1.5816528272044	21.3231230834995	5.7812253813738	1.5816528272044	31.8831056739238	9.7962269908624
1.6004820275283	21.2426809243310	5.7880505971743	1.6004820275283	31.8769597532148	9.7965309756675
1.6193112278522	21.2027453074684	5.7807886355638	1.6193112278522	31.8820915921811	9.7962465123077
1.6381404281760	21.1036762377647	5.7800413050636	1.6381404281760	31.8838491350390	9.7964319569028
1.6569696284999	21.0223902284976	5.7795829683893	1.6569696284999	31.8827141397169	9.7964706300674
1.6757988288237	20.9875302957825	5.7765337210476	1.6757988288237	31.8849346300874	9.7963981923228
1.6946280291476	20.9376024774101	5.7774412936508	1.6946280291476	31.8816186570685	9.7963861964176
1.7134572294715	20.8650536113389	5.7817975446214	1.7134572294715	31.8834019989435	9.7962655990558
1.7322864297953	20.7783479784661	5.7794082412447	1.7322864297953	31.8852459579934	9.7962412427424
1.7511156301192	20.6879337364627	5.7807349726813	1.7511156301192	31.8847688005224	9.7960493649528
1.7699448304431	20.6591536787378	5.7729799003615	1.7699448304431	31.8830355557579	9.7960848559168
1.7887740307669	20.5700735285010	5.7737080562533	1.7887740307669	31.8829318276162	9.7961752091354
1.8076032310908	20.4705116601212	5.7780197278893	1.8076032310908	31.8826898016724	9.7962570806484
1.8264324314146	20.3694880740396	5.7785073399967	1.8264324314146	31.8778527219966	9.7967412986522
1.8452616317385	20.2288895936849	5.7754282967434	1.8452616317385	31.8804589230914	9.7965179227807
