MTJ			mass_A		
2.55819255	20.89672225	0.00000000	2.55819255	51.27429747	0.00000000
2.58352119	20.79573431	0.00000000	2.58352119	51.27513379	0.00000000
2.60884983	20.61749194	0.00000000	2.60884983	51.27577879	0.00000000
2.63417847	20.43942951	0.00000000	2.63417847	51.27345557	0.00000000
2.65950711	20.08814243	0.00000000	2.65950711	51.26930942	0.00000000
2.68483574	19.97334849	0.00000000	2.68483574	51.27292199	0.00000000
2.71016438	19.67815636	0.00000000	2.71016438	51.27180845	0.00000000
2.73549302	19.32782921	0.00000000	2.73549302	51.27091276	0.00000000
2.76082166	19.12255298	0.00000000	2.76082166	51.27195394	0.00000000
2.78615030	18.97509494	0.00000000	2.78615030	51.27201667	0.00000000
2.81147894	18.83043361	0.00000000	2.81147894	51.27597794	0.00000000
2.83680758	18.54163632	0.00000000	2.83680758	51.27649271	0.00000000
2.86213622	18.49327456	0.00000000	2.86213622	51.27577064	0.00000000
2.88746486	18.35691257	0.00000000	2.88746486	51.27641445	0.00000000
2.91279350	18.11300274	0.00000000	2.91279350	51.27758687	0.00000000
2.93812214	17.93142320	0.00000000	2.93812214	51.28038290	0.00000000
2.96345077	17.81117110	0.00000000	2.96345077	51.27992175	0.00000000
2.98877941	17.53062518	0.00000000	2.98877941	51.28138920	0.00000000
3.01410805	17.48736870	0.00000000	3.01410805	51.27987127	0.00000000
3.03943669	17.35393128	0.00000000	3.03943669	51.27960037	0.00000000
3.06476533	17.21990809	0.00000000	3.06476533	51.27911259	0.00000000
3.09009397	17.04982527	0.00000000	3.09009397	51.27858867	0.00000000
3.11542261	16.80199891	0.00000000	3.11542261	51.27795916	0.00000000
3.14075125	16.67126954	0.00000000	3.14075125	51.27727046	0.00000000
3.16607989	16.38201574	0.00000000	3.16607989	51.27803134	0.00000000
3.19140853	16.08772242	0.00000000	3.19140853	51.27899024	0.00000000
3.21673717	15.87683135	0.00000000	3.21673717	51.28060755	0.00000000
3.24206580	15.71599381	0.00000000	3.24206580	51.28016711	0.00000000
3.26739444	15.54715120	0.00000000	3.26739444	51.27876561	0.00000000
3.29272308	15.23577927	0.00000000	3.29272308	51.27921242	0.00000000
3.31805172	15.03731649	0.00000000	3.31805172	51.27851644	0.00000000
3.34338036	14.86211720	0.00000000	3.34338036	51.27775399	0.00000000
3.36870900	14.54040780	0.00000000	3.36870900	51.27831402	0.00000000
3.39403764	14.13446570	0.00000000	3.39403764	51.27484817	0.00000000
3.41936628	13.95176292	0.00000000	3.41936628	51.27464243	0.00000000
3.44469492	13.86796596	0.00000000	3.44469492	51.27538056	0.00000000
3.47002356	13.65128366	0.00000000	3.47002356	51.27577158	0.00000000
3.49535220	13.25170804	0.00000000	3.49535220	51.27255727	0.00000000
3.52068083	13.16878794	0.00000000	3.52068083	51.27397665	0.00000000
3.54600947	12.95842638	0.00000000	3.54600947	51.27389829	0.00000000
3.57133811	12.56425247	0.00000000	3.57133811	51.27185766	0.00000000
3.59666675	12.38440277	0.00000000	3.59666675	51.27385898	0.00000000
3.62199539	12.10254950	0.00000000	3.62199539	51.27430113	0.00000000
3.64732403	11.91325429	0.00000000	3.64732403	51.27586672	0.00000000
3.67265267	11.75704732	0.00000000	3.67265267	51.27560003	0.00000000
3.69798131	11.36291120	0.00000000	3.69798131	51.27583517	0.00000000
3.72330995	11.23660305	0.00000000	3.72330995	51.27800620	0.00000000
3.74863859	10.86393846	0.00000000	3.74863859	51.27999190	0.00000000
3.77396723	10.65045245	0.00000000	3.77396723	51.28274983	0.00000000
3.79929586	10.37894233	0.00000000	3.79929586	51.28214661	0.00000000
3.82462450	10.19508697	0.00000000	3.82462450	51.28108900	0.00000000
3.84995314	10.04219319	0.00000000	3.84995314	51.28246330	0.00000000
3.87528178	9.89035091	0.00000000	3.87528178	51.27977376	0.00000000
3.90061042	9.82126596	0.00000000	3.90061042	51.27768855	0.00000000
3.92593906	9.58302330	0.00000000	3.92593906	51.27567421	0.00000000
3.95126770	9.32123621	0.00000000	3.95126770	51.27570256	0.00000000
3.97659634	9.25275393	0.00000000	3.97659634	51.27475654	0.00000000
4.00192498	8.91811938	0.00000000	4.00192498	51.27559884	0.00000000
4.02725362	8.73211446	0.00000000	4.02725362	51.27434931	0.00000000
4.05258226	8.56440945	0.00000000	4.05258226	51.27425761	0.00000000
4.07791089	8.34407865	0.00000000	4.07791089	51.27251242	0.00000000
4.10323953	8.00888085	0.00000000	4.10323953	51.27411048	0.00000000
4.12856817	7.60021103	0.00000000	4.12856817	51.27085044	0.00000000
4.15389681	7.37424792	0.00000000	4.15389681	51.26900468	0.00000000
4.17922545	7.18101624	0.00000000	4.17922545	51.26990676	0.00000000
4.20455409	6.98826176	0.00000000	4.20455409	51.27423092	0.00000000
4.22988273	6.65839783	0.00000000	4.22988273	51.27101040	0.00000000
4.25521137	6.58874627	0.00000000	4.25521137	51.27061650	0.00000000
4.28054001	6.44773316	0.00000000	4.28054001	51.27183067	0.00000000
4.30586865	6.30846767	0.00000000	4.30586865	51.27384721	0.00000000
4.33119729	6.10419504	0.00000000	4.33119729	51.26793945	0.00000000
4.35652592	6.07596153	0.00000000	4.35652592	51.27129093	0.00000000
4.38185456	5.91333593	0.00000000	4.38185456	51.26560856	0.00000000
4.40718320	5.86859447	0.00000000	4.40718320	51.27075734	0.00000000
4.43251184	5.86422878	0.00000000	4.43251184	51.27220786	0.00000000
4.45784048	5.75994740	0.00000000	4.45784048	51.27634641	0.00000000
4.48316912	5.58222260	0.00000000	4.48316912	51.27555349	0.00000000
4.50849776	5.55394119	0.00000000	4.50849776	51.27762587	0.00000000
4.53382640	5.38051639	0.00000000	4.53382640	51.27722188	0.00000000
4.55915504	5.15836971	0.00000000	4.55915504	51.27941366	0.00000000
4.58448368	5.11140121	0.00000000	4.58448368	51.28007886	0.00000000
4.60981232	4.99739693	0.00000000	4.60981232	51.28006590	0.00000000
4.63514095	4.74245571	0.00000000	4.63514095	51.28088466	0.00000000
4.66046959	4.62953106	0.00000000	4.66046959	51.28030327	0.00000000
4.68579823	4.38714848	0.00000000	4.68579823	51.28173568	0.00000000
4.71112687	4.26155699	0.00000000	4.71112687	51.28208585	0.00000000
4.73645551	3.97698755	0.00000000	4.73645551	51.28289306	0.00000000
4.76178415	3.82608128	0.00000000	4.76178415	51.28168929	0.00000000
4.78711279	3.66763835	0.00000000	4.78711279	51.28281737	0.00000000
4.81244143	3.52244182	0.00000000	4.81244143	51.28379492	0.00000000
4.83777007	3.35965520	0.00000000	4.83777007	51.28653408	0.00000000
4.86309871	3.27389918	0.00000000	4.86309871	51.28475841	0.00000000
4.88842735	3.22067710	0.00000000	4.88842735	51.28749868	0.00000000
4.91375598	3.27717712	0.00000000	4.91375598	51.28894736	0.00000000
4.93908462	3.30039267	0.00000000	4.93908462	51.28544482	0.00000000
4.96441326	3.35824795	0.00000000	4.96441326	51.28551198	0.00000000
4.98974190	3.40686613	0.00000000	4.98974190	51.28503929	0.00000000
5.01507054	3.44692740	0.00000000	5.01507054	51.28392892	0.00000000
5.04039918	3.47869233	0.00000000	5.04039918	51.28537669	0.00000000
5.06572782	3.49460481	0.00000000	5.06572782	51.28352232	0.00000000
5.09105646	3.51395639	0.00000000	5.09105646	51.28617073	0.00000000
5.11638510	3.51996031	0.00000000	5.11638510	51.28303942	0.00000000
5.14171374	3.51402429	0.00000000	5.14171374	51.28576405	0.00000000
5.16704238	3.50272518	0.00000000	5.16704238	51.28223944	0.00000000
5.19237101	3.48840317	0.00000000	5.19237101	51.28245430	0.00000000
5.21769965	3.36277700	0.00000000	5.21769965	51.28211008	0.00000000
5.24302829	3.15547685	0.00000000	5.24302829	51.28207296	0.00000000
5.26835693	2.93640572	0.00000000	5.26835693	51.28041026	0.00000000
5.29368557	2.63953875	0.00000000	5.29368557	51.28169612	0.00000000
5.31901421	2.56444849	0.00000000	5.31901421	51.28051819	0.00000000
5.34434285	1.92054756	0.00000000	5.34434285	51.27949147	0.00000000
5.36967149	1.60826532	0.00000000	5.36967149	51.27967948	0.00000000
5.39500013	1.59274551	0.00000000	5.39500013	51.27876544	0.00000000
5.42032877	1.56135895	0.00000000	5.42032877	51.27964334	0.00000000
5.44565741	1.43602664	0.00000000	5.44565741	51.28000420	0.00000000
5.47098604	1.36084860	0.00000000	5.47098604	51.27697500	0.00000000
5.49631468	1.38451739	0.00000000	5.49631468	51.27702954	0.00000000
5.52164332	1.37015462	0.00000000	5.52164332	51.27728514	0.00000000
5.54697196	1.32880998	0.00000000	5.54697196	51.27735008	0.00000000
5.57230060	1.16760694	0.00000000	5.57230060	51.27413396	0.00000000
5.59762924	1.14873650	0.00000000	5.59762924	51.27730610	0.00000000
5.62295788	1.12926803	0.00000000	5.62295788	51.27792422	0.00000000
5.64828652	1.13011790	0.00000000	5.64828652	51.27606753	0.00000000
5.67361516	1.14089266	0.00000000	5.67361516	51.27612974	0.00000000
5.69894380	1.14986851	0.00000000	5.69894380	51.27556765	0.00000000
5.72427244	1.14735994	0.00000000	5.72427244	51.27386454	0.00000000
5.74960107	1.14926239	0.00000000	5.74960107	51.27355017	0.00000000
5.77492971	1.15034632	0.00000000	5.77492971	51.27404742	0.00000000
5.80025835	1.14926202	0.00000000	5.80025835	51.27427668	0.00000000
5.82558699	1.14889313	0.00000000	5.82558699	51.27433555	0.00000000
5.85091563	1.15202069	0.00000000	5.85091563	51.27303387	0.00000000
5.87624427	1.15625606	0.00000000	5.87624427	51.27536449	0.00000000
5.90157291	1.15489477	0.00000000	5.90157291	51.27350092	0.00000000
5.92690155	1.15724325	0.00000000	5.92690155	51.27226069	0.00000000
5.95223019	1.16059373	0.00000000	5.95223019	51.27334228	0.00000000
5.97755883	1.16314859	0.00000000	5.97755883	51.27273033	0.00000000
6.00288747	1.16917038	0.00000000	6.00288747	51.27051012	0.00000000
6.02821610	1.17602201	0.00000000	6.02821610	51.26964530	0.00000000
6.05354474	1.17667368	0.00000000	6.05354474	51.27043938	0.00000000
6.07887338	1.15901712	0.00000000	6.07887338	51.27199587	0.00000000
6.10420202	1.16673120	0.00000000	6.10420202	51.26781196	0.00000000
6.12953066	1.17713585	0.00000000	6.12953066	51.26910083	0.00000000
6.15485930	1.18606330	0.00000000	6.15485930	51.26911537	0.00000000
6.18018794	1.19163413	0.00000000	6.18018794	51.27024987	0.00000000
6.20551658	1.19756653	0.00000000	6.20551658	51.27027727	0.00000000
6.23084522	1.20460662	0.00000000	6.23084522	51.26751665	0.00000000
6.25617386	1.19967772	0.00000000	6.25617386	51.26924177	0.00000000
6.28150250	1.19713629	0.00000000	6.28150250	51.26135268	0.00000000
6.30683113	1.19929681	0.00000000	6.30683113	51.26482947	0.00000000
6.33215977	1.19329416	0.00000000	6.33215977	51.26479329	0.00000000
6.35748841	1.18867332	0.00000000	6.35748841	51.26770896	0.00000000
6.38281705	1.19038196	0.00000000	6.38281705	51.26304761	0.00000000
6.40814569	1.18939028	0.00000000	6.40814569	51.26389015	0.00000000
6.43347433	1.19036317	0.00000000	6.43347433	51.26160892	0.00000000
6.45880297	1.19085143	0.00000000	6.45880297	51.26099894	0.00000000
6.48413161	1.18654314	0.00000000	6.48413161	51.26221827	0.00000000
6.50946025	1.18617045	0.00000000	6.50946025	51.26172413	0.00000000
6.53478889	1.18329106	0.00000000	6.53478889	51.26432618	0.00000000
6.56011753	1.18260018	0.00000000	6.56011753	51.26731187	0.00000000
6.58544616	1.18929000	0.00000000	6.58544616	51.26720056	0.00000000
6.61077480	1.19089915	0.00000000	6.61077480	51.26647312	0.00000000
6.63610344	1.19869120	0.00000000	6.63610344	51.26757633	0.00000000
6.66143208	1.19636342	0.00000000	6.66143208	51.26937299	0.00000000
6.68676072	1.18992308	0.00000000	6.68676072	51.27236777	0.00000000
6.71208936	1.18631740	0.00000000	6.71208936	51.27168370	0.00000000
6.73741800	1.18115458	0.00000000	6.73741800	51.27190948	0.00000000
6.76274664	1.17932184	0.00000000	6.76274664	51.27103707	0.00000000
6.78807528	1.17981914	0.00000000	6.78807528	51.27203558	0.00000000
6.81340392	1.18377403	0.00000000	6.81340392	51.26902780	0.00000000
6.83873256	1.18693630	0.00000000	6.83873256	51.27260850	0.00000000
6.86406119	1.18561766	0.00000000	6.86406119	51.27047232	0.00000000
6.88938983	1.18214096	0.00000000	6.88938983	51.27008936	0.00000000
