mass_B			mass_A		
t	x	y	t	x	y
0.000000000000	26.501457730000	3.859329446000	0.000000000000	5.772594752000	9.631924198000
0.023475831630	26.501915460000	3.859485692000	0.023475831630	5.772691748000	9.631533307000
0.046951663260	26.502087030000	3.860707804000	0.046951663260	5.770840433000	9.631669606000
0.070427494890	26.500807480000	3.861798683000	0.070427494890	5.769420328000	9.631736250000
0.093903326530	26.498586030000	3.865487436000	0.093903326530	5.767276454000	9.631777149000
0.117379158200	26.498149750000	3.866629466000	0.117379158200	5.768152797000	9.631722138000
0.140854989800	26.498199170000	3.868411847000	0.140854989800	5.767410604000	9.631533417000
0.164330821400	26.499811520000	3.866139759000	0.164330821400	5.768865852000	9.631491718000
0.187806653100	26.499572030000	3.865958820000	0.187806653100	5.768006021000	9.631597050000
0.211282484700	26.500183400000	3.866108845000	0.211282484700	5.768767826000	9.631513951000
0.234758316300	26.501894510000	3.866409500000	0.234758316300	5.769432287000	9.631547372000
0.258234147900	26.503472830000	3.865729895000	0.258234147900	5.770862530000	9.631638047000
0.281709979600	26.504509320000	3.867556596000	0.281709979600	5.771273298000	9.631370982000
0.305185811200	26.504893460000	3.866823128000	0.305185811200	5.772581803000	9.631193591000
0.328661642800	26.508938760000	3.866280593000	0.328661642800	5.774844084000	9.630876011000
0.352137474500	26.507121980000	3.864067556000	0.352137474500	5.774536768000	9.631064371000
0.375613306100	26.507266810000	3.863133589000	0.375613306100	5.774426950000	9.631224367000
0.399089137700	26.511144710000	3.862702310000	0.399089137700	5.776311455000	9.631558679000
0.422564969400	26.509012850000	3.861379340000	0.422564969400	5.774638176000	9.631533423000
0.446040801000	26.507534320000	3.860853835000	0.446040801000	5.774549807000	9.631529269000
0.469516632600	26.506529140000	3.860608174000	0.469516632600	5.773686688000	9.631626149000
0.492992464300	26.507053810000	3.860457014000	0.492992464300	5.773653471000	9.631601965000
0.516468295900	26.505137610000	3.860253756000	0.516468295900	5.773989123000	9.631689026000
0.539944127500	26.504715230000	3.860313531000	0.539944127500	5.772777618000	9.631790717000
0.563419959200	26.504083370000	3.860025242000	0.563419959200	5.772226844000	9.631633295000
0.586895790800	26.502252220000	3.860456664000	0.586895790800	5.772301930000	9.631779274000
0.610371622400	26.501784820000	3.860569607000	0.610371622400	5.771727435000	9.631618436000
0.633847454000	26.501883780000	3.860612911000	0.633847454000	5.771927892000	9.631736321000
0.657323285700	26.502142500000	3.860289998000	0.657323285700	5.771859196000	9.631781367000
0.680799117300	26.502066200000	3.860317984000	0.680799117300	5.772682767000	9.631716369000
0.704274948900	26.502927800000	3.860321164000	0.704274948900	5.771831100000	9.631698737000
0.727750780600	26.503455820000	3.860172807000	0.727750780600	5.773157449000	9.631755082000
0.751226612200	26.503676350000	3.860210823000	0.751226612200	5.773118314000	9.631707180000
0.774702443800	26.504014260000	3.860370183000	0.774702443800	5.774250615000	9.631813909000
0.798178275500	26.507586570000	3.860325938000	0.798178275500	5.775671248000	9.631857340000
0.821654107100	26.506851190000	3.860178869000	0.821654107100	5.774852826000	9.631771336000
0.845129938700	26.506355570000	3.860530523000	0.845129938700	5.774704827000	9.631864643000
0.868605770400	26.505752050000	3.860231640000	0.868605770400	5.775525143000	9.631829602000
0.892081602000	26.506148910000	3.860032231000	0.892081602000	5.774971242000	9.631947020000
0.915557433600	26.505260160000	3.859535746000	0.915557433600	5.774497784000	9.631930141000
0.939033265300	26.501865150000	3.858890897000	0.939033265300	5.773280897000	9.631985235000
0.962509096900	26.499497660000	3.858437201000	0.962509096900	5.772510312000	9.632064960000
0.985984928500	26.497292770000	3.857953163000	0.985984928500	5.771362906000	9.631935727000
1.009460760000	26.485603760000	3.856449095000	1.009460760000	5.770016305000	9.631898600000
1.032936592000	26.398871130000	3.861115105000	1.032936592000	5.762298196000	9.632014945000
1.056412423000	26.399829660000	3.861444906000	1.056412423000	5.765627995000	9.631997169000
1.079888255000	26.355240820000	3.863474373000	1.079888255000	5.764146828000	9.632102294000
1.103364087000	26.289551320000	3.865247332000	1.103364087000	5.759831992000	9.632232088000
1.126839918000	26.170184080000	3.869120299000	1.126839918000	5.751810662000	9.632448371000
1.150315750000	26.151932270000	3.869778952000	1.150315750000	5.757536204000	9.632446962000
1.173791582000	26.079001450000	3.873901148000	1.173791582000	5.758144654000	9.632296763000
1.197267413000	25.985363000000	3.880797277000	1.197267413000	5.764707564000	9.632818173000
1.220743245000	25.695273940000	3.917878438000	1.220743245000	5.773741735000	9.632851128000
1.244219076000	25.651422170000	3.928361684000	1.244219076000	5.773054544000	9.632665732000
1.267694908000	25.557367470000	3.941416498000	1.267694908000	5.774409466000	9.632473899000
1.291170740000	25.472016530000	3.952284918000	1.291170740000	5.776119996000	9.632143043000
1.314646571000	25.319863440000	3.978400092000	1.314646571000	5.778843131000	9.632068574000
1.338122403000	25.270158300000	3.995566707000	1.338122403000	5.778753073000	9.631718844000
1.361598235000	25.096556250000	4.025692912000	1.361598235000	5.776834061000	9.632632105000
1.385074066000	25.024639490000	4.036915440000	1.385074066000	5.778608604000	9.632228112000
1.408549898000	24.879726940000	4.065487699000	1.408549898000	5.780725750000	9.632192635000
1.432025730000	24.772694250000	4.089544908000	1.432025730000	5.777967765000	9.630345170000
1.455501561000	24.713919870000	4.112527859000	1.455501561000	5.765634243000	9.629525471000
1.478977393000	24.585243620000	4.149728683000	1.478977393000	5.750098171000	9.629609798000
1.502453224000	24.540963080000	4.173456162000	1.502453224000	5.740838473000	9.630937010000
1.525929056000	24.538014550000	4.177553482000	1.525929056000	5.743963786000	9.631393433000
1.549404888000	24.439472540000	4.227095274000	1.549404888000	5.736704444000	9.630576268000
1.572880719000	24.396079600000	4.243288549000	1.572880719000	5.745702933000	9.630643282000
1.596356551000	24.244419810000	4.279475639000	1.596356551000	5.761700364000	9.631061963000
1.619832383000	24.223739740000	4.301650312000	1.619832383000	5.773192258000	9.632117330000
1.643308214000	24.124554910000	4.331194646000	1.643308214000	5.773232509000	9.633419223000
1.666784046000	24.108489110000	4.326923326000	1.666784046000	5.768051025000	9.633053096000
1.690259877000	24.107011050000	4.331741733000	1.690259877000	5.761134971000	9.632433813000
1.713735709000	24.107089670000	4.335212164000	1.713735709000	5.766980185000	9.632074239000
1.737211541000	24.051982370000	4.356115155000	1.737211541000	5.774637282000	9.631264296000
1.760687372000	24.039405600000	4.372630089000	1.760687372000	5.778382338000	9.631112768000
1.784163204000	24.043112280000	4.381307190000	1.784163204000	5.783967435000	9.630983855000
1.807639036000	24.044761210000	4.388295313000	1.807639036000	5.789708698000	9.631214098000
1.831114867000	24.038790510000	4.387877263000	1.831114867000	5.789676539000	9.631360283000
1.854590699000	24.033895760000	4.388794118000	1.854590699000	5.784537347000	9.631546200000
1.878066531000	24.014311090000	4.391651308000	1.878066531000	5.777310193000	9.631711494000
1.901542362000	23.968945100000	4.396796399000	1.901542362000	5.776596458000	9.632117787000
1.925018194000	23.956358820000	4.393263635000	1.925018194000	5.774956718000	9.631766881000
1.948494025000	23.936442500000	4.392705412000	1.948494025000	5.774370149000	9.631755651000
1.971969857000	23.931914300000	4.391142260000	1.971969857000	5.776704640000	9.631894048000
1.995445689000	23.946536650000	4.390106137000	1.995445689000	5.783654643000	9.632239978000
2.018921520000	23.952268860000	4.387627011000	2.018921520000	5.786563229000	9.632189713000
2.042397352000	23.961741500000	4.385894930000	2.042397352000	5.785016956000	9.632067854000
2.065873184000	23.966033950000	4.384846028000	2.065873184000	5.783941873000	9.632315747000
2.089349015000	23.966198840000	4.384271844000	2.089349015000	5.781374728000	9.632055186000
2.112824847000	23.966172140000	4.384115299000	2.112824847000	5.779805386000	9.631970032000
2.136300678000	23.963309870000	4.383491783000	2.136300678000	5.777897197000	9.632047163000
2.159776510000	23.957655040000	4.383367256000	2.159776510000	5.775247235000	9.631909914000
2.183252342000	23.942213960000	4.383342936000	2.183252342000	5.770370977000	9.631498892000
2.206728173000	23.912184240000	4.384113504000	2.206728173000	5.767476805000	9.631445090000
2.230204005000	23.839183170000	4.382626306000	2.230204005000	5.764277429000	9.631291651000
